drugbank_id	fdasrs_id	name	inchi_key
DB12713	6B4ZBS263Y	Sotagliflozin	QKDRXGFQVGOQKS-CRSSMBPESA-N
DB12714	G7M7YWO6CG	Nerispirdine	BTDHTARYCBHHPJ-UHFFFAOYSA-N
DB12714	NK9ZSB7Q1G	Nerispirdine	BTDHTARYCBHHPJ-UHFFFAOYSA-N
DB12715	69D634Q702	MSX-122	PXZXYRKDDXKDTK-UHFFFAOYSA-N
DB12716	J89QT81NBQ	NB-001	CVPTTZZCRDVGSU-UHFFFAOYSA-N
DB12717	A9V5BW73UU	Mibampator	ULRDYYKSPCRXAJ-KRWDZBQOSA-N
DB12719	S6KDM312I5	Turofexorate isopropyl	INASOKQDNHHMRE-UHFFFAOYSA-N
DB12720	9554OW6MVU	Nivocasan	VYFGDLGHHBUDTQ-ZLGUVYLKSA-N
DB12721	LZ0EU1YHCK	RO-5028442	QZXVLRCMAHJVIP-UHFFFAOYSA-N
DB12724	102MC1467J	AZD-7295	MAQDQJWCSSCURR-UHFFFAOYSA-N
DB12725	35F0Y2W16Q	TD-8954	MZOITCJKGUIQEI-UHFFFAOYSA-N
DB12729	HP4L6MXF10	ASP-3026	MGGBYMDAPCCKCT-UHFFFAOYSA-N
DB12730	EI946JT51X	Dolastatin 10	OFDNQWIFNXBECV-VFSYNPLYSA-N
DB12731	V71TF6V9M7	Daporinad	KPBNHDGDUADAGP-VAWYXSNFSA-N
DB12732	OJY3SK9H5F	Firategrast	YLFZHHDVRSYTKT-NRFANRHFSA-N
DB12733	CV8JZR21A1	Dipraglurant	LZXMUJCJAWVHPZ-UHFFFAOYSA-N
DB12733	MVD2F5QQA6	Dipraglurant	LZXMUJCJAWVHPZ-UHFFFAOYSA-N
DB12736	0N3DVR1IMU	Etanidazole	WCDWBPCFGJXFJZ-UHFFFAOYSA-N
DB12736	30DKA3Q1HL	Etanidazole	WCDWBPCFGJXFJZ-UHFFFAOYSA-N
DB12739	JQ11LH711M	Bindarit	MTHORRSSURHQPZ-UHFFFAOYSA-N
DB12740	FII75TFH5L	CC-115	GMYLVKUGJMYTFB-UHFFFAOYSA-N
DB12741	2HB46A9CNM	DTP-348	AVSMSXHPIYIKIJ-UHFFFAOYSA-N
DB12742	14L8O2K12B	Amuvatinib	FOFDIMHVKGYHRU-UHFFFAOYSA-N
DB12742	SO9S6QZB4R	Amuvatinib	FOFDIMHVKGYHRU-UHFFFAOYSA-N
DB12743	CD5Y84QU1P	Z-160	VCPMZDWBEWTGNW-UHFFFAOYSA-N
DB12743	TX3R141LEP	Z-160	VCPMZDWBEWTGNW-UHFFFAOYSA-N
DB12744	7FM1I0S6F4	CGI-1842	ZXBFYBLSJMEBEP-UHFFFAOYSA-N
DB12744	980M4N37DH	CGI-1842	ZXBFYBLSJMEBEP-UHFFFAOYSA-N
DB12745	GWH480321B	GSK-690693	KGPGFQWBCSZGEL-ZDUSSCGKSA-N
DB12746	S21H29542Y	AKN-028	JLRIJKVMMZEKDF-UHFFFAOYSA-N
DB12746	Y66IS3CS0R	AKN-028	JLRIJKVMMZEKDF-UHFFFAOYSA-N
DB12748	75FBL12IZ7	LTX-315	GGAKLYWEFZCVIT-TVEKFXMRSA-N
DB12749	1XH7JED512	Butylphthalide	HJXMNVQARNZTEE-UHFFFAOYSA-N
DB12749	9465GZ4W47	Butylphthalide	HJXMNVQARNZTEE-UHFFFAOYSA-N
DB12750	V55S2QJN2X	N-omega-nitro-L-arginine methyl ester	KCWZGJVSDFYRIX-YFKPBYRVSA-N
DB12751	J3TZF807X5	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	P750Y95K96	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12752	19KXX4I4YC	Bucindolol	FBMYKMYQHCBIGU-UHFFFAOYSA-N
DB12752	2JV6391P1P	Bucindolol	FBMYKMYQHCBIGU-UHFFFAOYSA-N
DB12754	09G4I6V86Q	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	1526IW77GM	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	4GC1FOQ22U	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	4U541R2E6L	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	505TLP46J6	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	5TY3055J2U	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	694C0EFT9Q	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	98QPV8670C	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	9BV8610D7E	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	EK557FCO82	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	N37KB761Z5	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	QTO9S95T6L	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	T98FI7Y8K4	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	U6R26MK0LQ	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	V1UJ6I93CL	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12756	3Y4400C9E8	TAK-901	WKDACQVEJIVHMZ-UHFFFAOYSA-N
DB12756	DM9UIR23R7	TAK-901	WKDACQVEJIVHMZ-UHFFFAOYSA-N
DB12757	DHT6E8M4KP	Pelitrexol	QXOPTIPQEVJERB-JQWIXIFHSA-N
DB12758	U301T88E1M	Atreleuton	MMSNEKOTSJRTRI-LLVKDONJSA-N
DB12760	93OG0JL22O	GW-493838	ZQYJPMPXQLNTPQ-QCUYGVNKSA-N
DB12761	44277I316G	Timcodar	MQSMWZHHUGSULF-QNGWXLTQSA-N
DB12761	U141W322WZ	Timcodar	MQSMWZHHUGSULF-QNGWXLTQSA-N
DB12762	3L28LG748I	Rabacfosadine	ANSPEDQTHURSFQ-KBPBESRZSA-N
DB12762	M39BO43J9W	Rabacfosadine	ANSPEDQTHURSFQ-KBPBESRZSA-N
DB12763	CS17H9370C	MK-1496	KUHBBYPXWKYKKR-GXFFZTMASA-N
DB12765	C588JJ4BV9	Methyl isocyanate	HAMGRBXTJNITHG-UHFFFAOYSA-N
DB12766	663T5OG77V	Cicletanine	CVKNDPRBJVBDSS-UHFFFAOYSA-N
DB12766	686U5CJH0V	Cicletanine	CVKNDPRBJVBDSS-UHFFFAOYSA-N
DB12766	LZ9423KS2G	Cicletanine	CVKNDPRBJVBDSS-UHFFFAOYSA-N
DB12766	ZVJ7EU0754	Cicletanine	CVKNDPRBJVBDSS-UHFFFAOYSA-N
DB12767	A571S2B3JE	Gaxilose	BYZQBCIYLALLPA-NOPGXMAYSA-N
DB12769	6P3AVY8A7Q	Lometrexol	ZUQBAQVRAURMCL-DOMZBBRYSA-N
DB12769	US81N1145T	Lometrexol	ZUQBAQVRAURMCL-DOMZBBRYSA-N
DB12771	QEU0NE4O90	Hydroxytyrosol	JUUBCHWRXWPFFH-UHFFFAOYSA-N
DB12774	970JJ37FPW	AZD-8055	KVLFRAWTRWDEDF-IRXDYDNUSA-N
DB12774	R339J08R6U	AZD-8055	KVLFRAWTRWDEDF-IRXDYDNUSA-N
DB12776	TO043KKB9C	E-6005	BBTFKAOFCSOZMB-UHFFFAOYSA-N
DB12777	1Z83587HBN	Somatoprim	ABFNTRQPWNXUHA-VEVJRHMJSA-N
DB12777	9F2286627L	Somatoprim	ABFNTRQPWNXUHA-VEVJRHMJSA-N
DB12778	11AEN6VWDN	Rivipansel	VXBNTHRZPJLRSS-PTCSXESPSA-N
DB12778	4B115V09LB	Rivipansel	VXBNTHRZPJLRSS-PTCSXESPSA-N
DB12779	6016M93W29	Higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	AZK4Y70KDZ	Higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	P94O9O6QM5	Higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	Z2IPA84KDR	Higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12780	O1ZB1046R1	Quinfamide	SBJGFIXQRZOVTO-UHFFFAOYSA-N
DB12781	2U9J272649	Balaglitazone	IETKPTYAGKZLKY-UHFFFAOYSA-N
DB12781	KPK1FF8WC4	Balaglitazone	IETKPTYAGKZLKY-UHFFFAOYSA-N
DB12782	2HV668N62T	SCH-486757	MQWMHMZNBGQNMT-XHNJZIHCSA-N
DB12783	2OGJ7AR4XY	Benserazide	BNQDCRGUHNALGH-UHFFFAOYSA-N
DB12783	O2YFO42N5P	Benserazide	BNQDCRGUHNALGH-UHFFFAOYSA-N
DB12783	PBD4AXF407	Benserazide	BNQDCRGUHNALGH-UHFFFAOYSA-N
DB12783	XZ3WU8J9MB	Benserazide	BNQDCRGUHNALGH-UHFFFAOYSA-N
DB12784	56R994WX4L	NS-018	UQTPDWDAYHAZNT-AWEZNQCLSA-N
DB12784	8P0KTT2T1Z	NS-018	UQTPDWDAYHAZNT-AWEZNQCLSA-N
DB12785	0UMM44REU9	Furaprevir	GZRNOYTVBWWFLJ-NTPALUMKSA-N
DB12787	P7W01638W6	Norethandrolone	ZDHCJEIGTNNEMY-XGXHKTLJSA-N
DB12789	B4LR7JUG1S	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	B7IN85G1HY	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	CT6BBQ5A68	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12791	B408IW3GL5	Laninamivir	QNRRHYPPQFELSF-CNYIRLTGSA-N
DB12791	J516WFO3MJ	Laninamivir	QNRRHYPPQFELSF-CNYIRLTGSA-N
DB12792	32MS8ZRD1V	Boscalid	WYEMLYFITZORAB-UHFFFAOYSA-N
DB12794	G8AQM6D0RK	p-Quaterphenyl	GPRIERYVMZVKTC-UHFFFAOYSA-N
DB12795	83V80O4XY1	CMX-2043	MQXRTCVZPIHBLD-TUAOUCFPSA-N
DB12796	B669M62ELP	MRX-I	SULYVXZZUMRQAX-NSHDSACASA-N
DB12798	97CC34KNCU	Relenopride	KGMMSPVVHZGPHL-NRFANRHFSA-N
DB12798	SIS5BFO4WL	Relenopride	KGMMSPVVHZGPHL-NRFANRHFSA-N
DB12799	K3FRN4DDOY	Laniquidar	TULGGJGJQXESOO-UHFFFAOYSA-N
DB12800	0984EU6E2F	CHF-6001	VCFBPAOSTLMYIV-SANMLTNESA-N
DB12802	0F35AOI227	Picropodophyllin	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12802	L36H50F353	Picropodophyllin	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12803	7ZPR07756B	Dichloroisoproterenol	VKMGSWIFEHZQRS-UHFFFAOYSA-N
DB12803	P4O574I25M	Dichloroisoproterenol	VKMGSWIFEHZQRS-UHFFFAOYSA-N
DB12804	E780TX33D2	Daniquidone	SRIOCKJKFXAKHK-UHFFFAOYSA-N
DB12805	QP166M390Q	Ataciguat	PQHLRGARXNPFCF-UHFFFAOYSA-N
DB12806	S08212J4ZR	GSK-1004723	YANGEESWIGIKOP-UUWRZZSWSA-N
DB12808	0J8RN2W0HK	Trifarotene	MFBCDACCJCDGBA-UHFFFAOYSA-N
DB12810	810U6C2DGG	AN-2718	HMAFTPZYFJFEHK-UHFFFAOYSA-N
DB12813	5SE5NOG2NW	Radium Ra-223	HCWPIIXVSYCSAN-OIOBTWANSA-N
DB12813	8BR2SOL3L1	Radium Ra-223	HCWPIIXVSYCSAN-OIOBTWANSA-N
DB12813	PJ44V7L07A	Radium Ra-223	HCWPIIXVSYCSAN-OIOBTWANSA-N
DB12813	W90AYD6R3Q	Radium Ra-223	HCWPIIXVSYCSAN-OIOBTWANSA-N
DB12816	8VI196VS5T	Terpinen-4-ol	WRYLYDPHFGVWKC-UHFFFAOYSA-N
DB12816	HZK34LN80N	Terpinen-4-ol	WRYLYDPHFGVWKC-UHFFFAOYSA-N
DB12817	FWL2263R77	Zoliflodacin	ZSWMIFNWDQEXDT-ZESJGQACSA-N
DB12818	QLG873L431	NM-3	BPZCXUROMKDLGX-UHFFFAOYSA-N
DB12818	VD4BEG745X	NM-3	BPZCXUROMKDLGX-UHFFFAOYSA-N
DB12819	51JV4753AD	GSI-136	PYZFRRVBPNGCBX-SECBINFHSA-N
DB12821	SE4TWR0K2C	Perflubutane	KAVGMUDTWQVPDF-UHFFFAOYSA-N
DB12823	G7MLG4D955	Tecarfarin	QFLNTQDOVCLQKW-UHFFFAOYSA-N
DB12823	WN1479YT50	Tecarfarin	QFLNTQDOVCLQKW-UHFFFAOYSA-N
DB12825	21904A5386	Lefamulin	KPVIXBKIJXZQJX-FCEONZPQSA-N
DB12825	HDN0B924X4	Lefamulin	KPVIXBKIJXZQJX-FCEONZPQSA-N
DB12827	R695HAR9OQ	Indoximod	ZADWXFSZEAPBJS-SNVBAGLBSA-N
DB12827	TX5CYN1KMZ	Indoximod	ZADWXFSZEAPBJS-SNVBAGLBSA-N
DB12827	XD0FY1J13B	Indoximod	ZADWXFSZEAPBJS-SNVBAGLBSA-N
DB12829	MMG78X7SSR	Amithiozone	SRVJKTDHMYAMHA-WUXMJOGZSA-N
DB12830	7GDW9S3GN3	Cebranopadol	CSMVOZKEWSOFER-RQNOJGIXSA-N
DB12830	S5PYO26J10	Cebranopadol	CSMVOZKEWSOFER-RQNOJGIXSA-N
DB12831	4V7M9137X9	Gabexate	YKGYIDJEEQRWQH-UHFFFAOYSA-N
DB12831	E3Q07L0649	Gabexate	YKGYIDJEEQRWQH-UHFFFAOYSA-N
DB12832	9403SIO2S8	Prednimustine	HFVNWDWLWUCIHC-GUPDPFMOSA-N
DB12833	0R8E9BWM4J	Tandospirone	CEIJFEGBUDEYSX-FZDBZEDMSA-N
DB12833	190230I669	Tandospirone	CEIJFEGBUDEYSX-FZDBZEDMSA-N
DB12833	RWR6SLB9P6	Tandospirone	CEIJFEGBUDEYSX-FZDBZEDMSA-N
DB12834	7551F316CJ	Secnidazole	KPQZUUQMTUIKBP-UHFFFAOYSA-N
DB12834	BB0E6EW7OB	Secnidazole	KPQZUUQMTUIKBP-UHFFFAOYSA-N
DB12836	J9F5ZPH7NB	Grapiprant	HZVLFTCYCLXTGV-UHFFFAOYSA-N
DB12837	YOG0PR3Q8J	UK-500001	OHIUQAZROSYCMC-CALCHBBNSA-N
DB12838	BEO7JP5U0R	Tetrasul	QUWSDLYBOVGOCW-UHFFFAOYSA-N
DB12843	II95UDU7I4	Oleandrin	JLPDBLFIVFSOCC-XYXFTTADSA-N
DB12847	12N86DSS23	Pyroxamide	PTJGLFIIZFVFJV-UHFFFAOYSA-N
DB12848	149X53W31J	PF-04217903	PDMUGYOXRHVNMO-UHFFFAOYSA-N
DB12848	CYJ9ATV1IJ	PF-04217903	PDMUGYOXRHVNMO-UHFFFAOYSA-N
DB12848	E1E1K0PK8V	PF-04217903	PDMUGYOXRHVNMO-UHFFFAOYSA-N
DB12848	EA0E6NGB9V	PF-04217903	PDMUGYOXRHVNMO-UHFFFAOYSA-N
DB12850	993NUX18GO	Etalocib	YFIZRWPXUYFCSN-UHFFFAOYSA-N
DB12850	THY6RIW44R	Etalocib	YFIZRWPXUYFCSN-UHFFFAOYSA-N
DB12852	01HO73LPA0	MK-0752	XCGJIFAKUZNNOR-QCKZDCLWSA-N
DB12852	9JD9B4S53T	MK-0752	XCGJIFAKUZNNOR-QCKZDCLWSA-N
DB12853	J6388YJ4YR	DA-6886	AULLTYAISZREAX-UHFFFAOYSA-N
DB12855	K1YX059ML1	Apricitabine	RYMCFYKJDVMSIR-RNFRBKRXSA-N
DB12856	5VQB2231Z8	Timonacic	DZLNHFMRPBPULJ-UHFFFAOYSA-N
DB12856	KL096K0KXL	Timonacic	DZLNHFMRPBPULJ-UHFFFAOYSA-N
DB12857	6SJX1T5HJD	NVP-LEQ-506	POERAARDVFVDLO-QGZVFWFLSA-N
DB12858	E9VKF1I67D	LY-377604	RBSGUQYXRDKPAE-QFIPXVFZSA-N
DB12858	OCC6TB3P6K	LY-377604	RBSGUQYXRDKPAE-QFIPXVFZSA-N
DB12859	6424HBN274	Tantalum	GUVRBAGPIYLISA-UHFFFAOYSA-N
DB12860	HI04ACM8I1	Actinium	QQINRWTZWGJFDB-UHFFFAOYSA-N
DB12860	NIK1K0956U	Actinium	QQINRWTZWGJFDB-UHFFFAOYSA-N
DB12861	QH6B4V5743	Rimeporide	GROMEQPXDKRRIE-UHFFFAOYSA-N
DB12863	0CLL4232KD	Sivelestat	BTGNGJJLZOIYID-UHFFFAOYSA-N
DB12863	737RR8Y409	Sivelestat	BTGNGJJLZOIYID-UHFFFAOYSA-N
DB12863	DWI62G0P59	Sivelestat	BTGNGJJLZOIYID-UHFFFAOYSA-N
DB12865	60ME133FJB	Etelcalcetide	ANIAZGVDEUQPRI-ZJQCGQFWSA-N
DB12865	72PT5993DU	Etelcalcetide	ANIAZGVDEUQPRI-ZJQCGQFWSA-N
DB12866	2U23G6VNUZ	Pradigastat	GXALXAKNHIROPE-QAQDUYKDSA-N
DB12866	X0EWE8TT2H	Pradigastat	GXALXAKNHIROPE-QAQDUYKDSA-N
DB12867	97O6X78C53	Benperidol	FEBOTPHFXYHVPL-UHFFFAOYSA-N
DB12868	23069NKP6M	Intoplicine	QROONAIPJKQFMC-UHFFFAOYSA-N
DB12868	FB2CIN6HMI	Intoplicine	QROONAIPJKQFMC-UHFFFAOYSA-N
DB12869	8804754FZE	Eliprodil	GGUSQTSTQSHJAH-UHFFFAOYSA-N
DB12869	8IUT8OM421	Eliprodil	GGUSQTSTQSHJAH-UHFFFAOYSA-N
DB12869	F55QD5KNRV	Eliprodil	GGUSQTSTQSHJAH-UHFFFAOYSA-N
DB12869	IED5Y39DMN	Eliprodil	GGUSQTSTQSHJAH-UHFFFAOYSA-N
DB12873	4S465RYF7M	Dianhydrogalactitol	AAFJXZWCNVJTMK-GUCUJZIJSA-N
DB12873	DPHVJPYRKV	Dianhydrogalactitol	AAFJXZWCNVJTMK-GUCUJZIJSA-N
DB12874	7LA4O6Q0D3	Quizartinib	CVWXJKQAOSCOAB-UHFFFAOYSA-N
DB12874	WK7Q6ZIZ10	Quizartinib	CVWXJKQAOSCOAB-UHFFFAOYSA-N
DB12875	F197218T99	Mavatrep	ORDHXXHTBUZRCN-NTEUORMPSA-N
DB12876	8V42Y78HRU	GS-9256	RFGUWOCFYCYEDM-ZOMNBDOOSA-N
DB12877	AH84KRJ5KM	Oxatomide	BAINIUMDFURPJM-UHFFFAOYSA-N
DB12877	J31IL9Z2EE	Oxatomide	BAINIUMDFURPJM-UHFFFAOYSA-N
DB12878	77XLH9L40B	AV-101	HQLHZNDJQSRKDT-QMMMGPOBSA-N
DB12879	3Q69BFZ4OP	Omigapil	QLMMOGWZCFQAPU-UHFFFAOYSA-N
DB12879	5V14HD0N4Q	Omigapil	QLMMOGWZCFQAPU-UHFFFAOYSA-N
DB12881	C11E72455F	Indole-3-carbinol	IVYPNXXAYMYVSP-UHFFFAOYSA-N
DB12882	82JB1524Q6	Ombrabulin	IXWNTLSTOZFSCM-YVACAVLKSA-N
DB12882	KXZ9NDO6H0	Ombrabulin	IXWNTLSTOZFSCM-YVACAVLKSA-N
DB12883	510M006KO6	Eltoprazine	WVLHGCRWEHCIOT-UHFFFAOYSA-N
DB12883	5275JY4PKD	Eltoprazine	WVLHGCRWEHCIOT-UHFFFAOYSA-N
DB12884	X16K5179V5	Lavoltidine	VTLNPNNUIJHJQB-UHFFFAOYSA-N
DB12884	YSJ55YKG2J	Lavoltidine	VTLNPNNUIJHJQB-UHFFFAOYSA-N
DB12885	Z07JR07J6C	CF-102	IPSYPUKKXMNCNQ-PFHKOEEOSA-N
DB12886	W0UTB622GK	GSK-1521498	WIEDUMBCZQRGSY-UHFFFAOYSA-N
DB12887	1L6UQ905WM	Tazemetostat	NSQSAUGJQHDYNO-UHFFFAOYSA-N
DB12887	272LA4Y8S8	Tazemetostat	NSQSAUGJQHDYNO-UHFFFAOYSA-N
DB12887	6P89T5M073	Tazemetostat	NSQSAUGJQHDYNO-UHFFFAOYSA-N
DB12887	Q40W93WPE1	Tazemetostat	NSQSAUGJQHDYNO-UHFFFAOYSA-N
DB12887	X536WKK41G	Tazemetostat	NSQSAUGJQHDYNO-UHFFFAOYSA-N
DB12888	645R07LF0D	Ezutromid	KSGCNXAZROJSNW-UHFFFAOYSA-N
DB12889	09BQ2KJ22J	Velneperit	WGEWUYACXPEFPO-AULYBMBSSA-N
DB12890	Q3PJ4B4D0X	Dihydrexidine	BGOQGUHWXBGXJW-YOEHRIQHSA-N
DB12890	U4MPC92UC2	Dihydrexidine	BGOQGUHWXBGXJW-YOEHRIQHSA-N
DB12892	532PWU9738	MGB-BP-3	OEKXCVYZBVOWBR-BQYQJAHWSA-N
DB12894	9D65NWY2K0	Raluridine	WKVDSZYIGHLONN-RRKCRQDMSA-N
DB12895	60Y0GUO72B	TD-139	YGIDGBAHDZEYMT-MQFIMZJJSA-N
DB12896	3Z30JH9QX1	PSI-352938	PVRFQJIRERYGTQ-DSQUMVBZSA-N
DB12897	57R7D1Q49R	MK-7622	JUVQLZBJFOGEEO-GOTSBHOMSA-N
DB12899	CY416F5NSK	TT-301	ZPJGUEPHFXPAQF-UHFFFAOYSA-N
DB12899	NIU37I32GC	TT-301	ZPJGUEPHFXPAQF-UHFFFAOYSA-N
DB12900	M2U80Z023U	Irdabisant	XUKROCVZGZNGSI-CQSZACIVSA-N
DB12900	WH7ISP34KA	Irdabisant	XUKROCVZGZNGSI-CQSZACIVSA-N
DB12901	4058H365ZB	Fiacitabine	GIMSJJHKKXRFGV-BYPJNBLXSA-N
DB12903	2SMH8D25J8	DEBIO-1347	BEMNJULZEQTDJY-UHFFFAOYSA-N
DB12903	NR9ZYH80Z8	DEBIO-1347	BEMNJULZEQTDJY-UHFFFAOYSA-N
DB12904	K0068GK39A	ZSTK-474	HGVNLRPZOWWDKD-UHFFFAOYSA-N
DB12905	42OD65L39F	Samarium Sm-153	KZUNJOHGWZRPMI-AKLPVKDBSA-N
DB12905	6Q1KA41UWM	Samarium Sm-153	KZUNJOHGWZRPMI-AKLPVKDBSA-N
DB12906	YLR364XYSA	LY-2334737	MEOYFIHNRBNEPI-UXIGCNINSA-N
DB12907	02833ISA66	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	25008KX916	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	2W3YE50TX8	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	5PLN1O36FF	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	5SL0G7R0OK	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	F78BCN2M7Z	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	J96E9Q45N7	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	N1T50P1RZ2	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	PHA4727WTP	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	S93UII1DW8	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	SV1ATP0KYY	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	W8HHU8ES4E	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12907	X2RN3Q8DNE	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12910	OJ8EG4264P	Emicerfont	JFHJGXQFESYQGY-UHFFFAOYSA-N
DB12911	GSD5B9US0W	Nicoboxil	IZJRISIINLJVBU-UHFFFAOYSA-N
DB12912	1XA69O733O	Nolatrexed	XHWRWCSCBDLOLM-UHFFFAOYSA-N
DB12912	K75ZUN743Q	Nolatrexed	XHWRWCSCBDLOLM-UHFFFAOYSA-N
DB12914	RE0V0T1ES0	MGL-3196	FDBYIYFVSAHJLY-UHFFFAOYSA-N
DB12916	5UP30YED7N	Mitolactol	VFKZTMPDYBFSTM-GUCUJZIJSA-N
DB12916	LJ2P1SIK8Y	Mitolactol	VFKZTMPDYBFSTM-GUCUJZIJSA-N
DB12919	9Q765ZIF8L	T-62	OTZVBZFYMFTYKH-UHFFFAOYSA-N
DB12920	8V9YR09EF3	Pinometostat	LXFOLMYKSYSZQS-LURJZOHASA-N
DB12920	F66X4M38G5	Pinometostat	LXFOLMYKSYSZQS-LURJZOHASA-N
DB12920	RHP89XVN70	Pinometostat	LXFOLMYKSYSZQS-LURJZOHASA-N
DB12921	O0408QB48D	Chlorsulfaquinoxaline	CTSNHMQGVWXIEG-UHFFFAOYSA-N
DB12923	2X5X028DL9	Gallopamil	XQLWNAFCTODIRK-UHFFFAOYSA-N
DB12923	5X7S7C93QM	Gallopamil	XQLWNAFCTODIRK-UHFFFAOYSA-N
DB12923	R3T6N6F124	Gallopamil	XQLWNAFCTODIRK-UHFFFAOYSA-N
DB12923	V8KE5XTM0I	Gallopamil	XQLWNAFCTODIRK-UHFFFAOYSA-N
DB12924	V0LH498RFO	Ozenoxacin	XPIJWUTXQAGSLK-UHFFFAOYSA-N
DB12925	9ENT43KY91	Crolibulin	JXONINOYTKKXQQ-CQSZACIVSA-N
DB12926	0UYY5V4U2Q	Cafedrine	UJSKUDDDPKGBJY-WFASDCNBSA-N
DB12926	L0N3M64B9R	Cafedrine	UJSKUDDDPKGBJY-WFASDCNBSA-N
DB12928	U5CLZ223FH	GET-73	QLZOWJNFLXSDSH-UHFFFAOYSA-N
DB12929	41WC0AZ27V	JNJ-39220675	IQOWHZHNGJXGHG-UHFFFAOYSA-N
DB12930	B49OBI656M	Opipramol	YNZFUWZUGRBMHL-UHFFFAOYSA-N
DB12930	D23ZXO613C	Opipramol	YNZFUWZUGRBMHL-UHFFFAOYSA-N
DB12931	078RCY7I27	Fenobam	DWPQODZAOSWNHB-UHFFFAOYSA-N
DB12931	07O6708M02	Fenobam	DWPQODZAOSWNHB-UHFFFAOYSA-N
DB12931	18X2C0C12Z	Fenobam	DWPQODZAOSWNHB-UHFFFAOYSA-N
DB12932	UW3ON116CO	Merotocin	PVVHQWISMVJHFK-NIFJBHDKSA-N
DB12933	I3733P75ML	RO-4987655	FIMYFEGKMOCQKT-UHFFFAOYSA-N
DB12934	PSZ2YGB0DK	Granotapide	FPUQGCOBYOXAED-UHFFFAOYSA-N
DB12935	TR0QT6QSUL	Remogliflozin etabonate	UAOCLDQAQNNEAX-ABMICEGHSA-N
DB12937	E2I4458LJN	Quercetin-3'-O-phosphate	UWJBYNLLMAPJMM-UHFFFAOYSA-N
DB12938	0T9R0O0EYT	Isoxaflutole	OYIKARCXOQLFHF-UHFFFAOYSA-N
DB12939	09K02O611R	Nikkomycin Z	WWJFFVUVFNBJTN-VHDFTHOZSA-N
DB12939	9Z22C3QQCJ	Nikkomycin Z	WWJFFVUVFNBJTN-VHDFTHOZSA-N
DB12940	206GF3GB41	Helium He-3	SWQJXJOGLNCZEY-BJUDXGSMSA-N
DB12940	I83W8ELB18	Helium He-3	SWQJXJOGLNCZEY-BJUDXGSMSA-N
DB12942	1F5S85F60B	Lactitol	VQHSOMBJVWLPSR-JVCRWLNRSA-N
DB12942	D65DG142WK	Lactitol	VQHSOMBJVWLPSR-JVCRWLNRSA-N
DB12942	L2B0WJF7ZY	Lactitol	VQHSOMBJVWLPSR-JVCRWLNRSA-N
DB12942	UH2K6W1Y64	Lactitol	VQHSOMBJVWLPSR-JVCRWLNRSA-N
