drugbank_id	dailymed_id	inchi_key
DB01057	echothiophate iodide	BJOLKYGKSZKIGU-UHFFFAOYSA-N
DB01058	praziquantel	FSVJFNAIGNNGKK-UHFFFAOYSA-N
DB01060	amoxicillin	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01060	amoxicillin sodium	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01062	oxybutynin	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01062	oxybutynin chloride	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01064	isoproterenol	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01064	isoproterenol hydrochloride	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01065	melatonin	DRLFMBDRBRZALE-UHFFFAOYSA-N
DB01067	glipizide	ZJJXGWJIGJFDTL-UHFFFAOYSA-N
DB01068	clonazepam	DGBIGWXXNGSACT-UHFFFAOYSA-N
DB01069	promethazine	PWWVAXIEGOYWEE-UHFFFAOYSA-N
DB01072	atazanavir	AXRYRYVKAWYZBR-GASGPIRDSA-N
DB01072	atazanavir sulfate	AXRYRYVKAWYZBR-GASGPIRDSA-N
DB01075	diphenhydramine	ZZVUWRFHKOJYTH-UHFFFAOYSA-N
DB01076	atorvastatin	XUKUURHRXDUEBC-KAYWLYCHSA-N
DB01080	vigabatrin	PJDFLNIOAUIZSL-UHFFFAOYSA-N
DB01081	diphenoxylate	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01081	diphenoxylate hydrochloride	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01082	streptomycin	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01082	streptomycin sulfate	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01083	orlistat	AHLBNYSZXLDEJQ-FWEHEUNISA-N
DB01084	emedastine	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01084	emedastine difumarate	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01085	pilocarpine	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	pilocarpine hydrochloride	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01086	benzocaine	BLFLLBZGZJTVJG-UHFFFAOYSA-N
DB01087	primaquine	INDBQLZJXZLFIT-UHFFFAOYSA-N
DB01087	primaquine phosphate	INDBQLZJXZLFIT-UHFFFAOYSA-N
DB01088	iloprost	HIFJCPQKFCZDDL-ACWOEMLNSA-N
DB01091	butenafine	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01091	butenafine hydrochloride	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01093	dimethyl sulfoxide	IAZDPXIOMUYVGZ-UHFFFAOYSA-N
DB01095	fluvastatin	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	fluvastatin sodium	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01097	leflunomide	VHOGYURTWQBHIL-UHFFFAOYSA-N
DB01098	rosuvastatin	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01098	rosuvastatin calcium	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01099	flucytosine	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01100	pimozide	YVUQSNJEYSNKRX-UHFFFAOYSA-N
DB01101	capecitabine	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01104	sertraline	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	sertraline hydrochloride	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01106	levocabastine	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	levocabastine hydrochloride	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01110	miconazole	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	miconazole nitrate	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01112	cefuroxime	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	cefuroxime sodium	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01113	papaverine	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	papaverine hydrochloride	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01114	chlorpheniramine	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	chlorpheniramine maleate	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	dexchlorpheniramine	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	dexchlorpheniramine maleate	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01115	nifedipine	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01117	atovaquone	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01118	amiodarone	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	amiodarone hydrochloride	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01119	diazoxide	GDLBFKVLRPITMI-UHFFFAOYSA-N
DB01123	proflavine	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01124	tolbutamide	JLRGJRBPOGGCBT-UHFFFAOYSA-N
DB01126	dutasteride	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01127	econazole	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	econazole nitrate	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01128	bicalutamide	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01129	rabeprazole	YREYEVIYCVEVJK-UHFFFAOYSA-N
DB01130	prednicarbate	FNPXMHRZILFCKX-KAJVQRHHSA-N
DB01131	proguanil hydrochloride	SSOLNOMRVKKSON-UHFFFAOYSA-N
DB01132	pioglitazone	HYAFETHFCAUJAY-UHFFFAOYSA-N
DB01132	pioglitazone hydrochloride	HYAFETHFCAUJAY-UHFFFAOYSA-N
DB01136	carvedilol	OGHNVEJMJSYVRP-UHFFFAOYSA-N
DB01136	carvedilol phosphate	OGHNVEJMJSYVRP-UHFFFAOYSA-N
DB01137	levofloxacin	GSDSWSVVBLHKDQ-JTQLQIEISA-N
DB01137	ofloxacin	GSDSWSVVBLHKDQ-JTQLQIEISA-N
DB01140	cefadroxil	BOEGTKLJZSQCCD-UEKVPHQBSA-N
DB01141	micafungin	PIEUQSKUWLMALL-YABMTYFHSA-N
DB01141	micafungin sodium	PIEUQSKUWLMALL-YABMTYFHSA-N
DB01142	doxepin	ODQWQRRAPPTVAG-UHFFFAOYSA-N
DB01142	doxepin hydrochloride	ODQWQRRAPPTVAG-UHFFFAOYSA-N
DB01143	amifostine	JKOQGQFVAUAYPM-UHFFFAOYSA-N
DB01144	dichlorphenamide	GJQPMPFPNINLKP-UHFFFAOYSA-N
DB01148	flavoxate	SPIUTQOUKAMGCX-UHFFFAOYSA-N
DB01148	flavoxate hydrochloride	SPIUTQOUKAMGCX-UHFFFAOYSA-N
DB01149	nefazodone	VRBKIVRKKCLPHA-UHFFFAOYSA-N
DB01149	nefazodone hydrochloride	VRBKIVRKKCLPHA-UHFFFAOYSA-N
DB01150	cefprozil	WDLWHQDACQUCJR-PBFPGSCMSA-N
DB01151	desipramine	HCYAFALTSJYZDH-UHFFFAOYSA-N
DB01151	desipramine hydrochloride	HCYAFALTSJYZDH-UHFFFAOYSA-N
DB01153	sertaconazole	JLGKQTAYUIMGRK-UHFFFAOYSA-N
DB01153	sertaconazole nitrate	JLGKQTAYUIMGRK-UHFFFAOYSA-N
DB01155	gemifloxacin	ZRCVYEYHRGVLOC-HYARGMPZSA-N
DB01155	gemifloxacin mesylate	ZRCVYEYHRGVLOC-HYARGMPZSA-N
DB01156	bupropion	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01156	bupropion hydrobromide	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01156	bupropion hydrochloride	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01157	trimetrexate	NOYPYLRCIDNJJB-UHFFFAOYSA-N
DB01157	trimetrexate glucuronate	NOYPYLRCIDNJJB-UHFFFAOYSA-N
DB01160	tromethamine	IYGXEHDCSOYNKY-RZHHZEQLSA-N
DB01161	chloroprocaine	VDANGULDQQJODZ-UHFFFAOYSA-N
DB01161	chloroprocaine hydrochloride	VDANGULDQQJODZ-UHFFFAOYSA-N
DB01162	terazosin	VCKUSRYTPJJLNI-UHFFFAOYSA-N
DB01162	terazosin hydrochloride	VCKUSRYTPJJLNI-UHFFFAOYSA-N
DB01164	calcium chloride	UXVMQQNJUSDDNG-UHFFFAOYSA-L
DB01164	hydrochloric acid	UXVMQQNJUSDDNG-UHFFFAOYSA-L
DB01165	levofloxacin	GSDSWSVVBLHKDQ-UHFFFAOYSA-N
DB01165	ofloxacin	GSDSWSVVBLHKDQ-UHFFFAOYSA-N
DB01166	cilostazol	RRGUKTPIGVIEKM-UHFFFAOYSA-N
DB01167	itraconazole	VHVPQPYKVGDNFY-ZPGVKDDISA-N
DB01168	procarbazine	CPTBDICYNRMXFX-UHFFFAOYSA-N
DB01168	procarbazine hydrochloride	CPTBDICYNRMXFX-UHFFFAOYSA-N
DB01169	arsenic trioxide	IKWTVSLWAPBBKU-UHFFFAOYSA-N
DB01172	kanamycin	SBUJHOSQTJFQJX-NOAMYHISSA-N
DB01173	orphenadrine citrate	QVYRGXJJSLMXQH-UHFFFAOYSA-N
DB01174	phenobarbital	DDBREPKUVSBGFI-UHFFFAOYSA-N
DB01175	citalopram	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	citalopram hydrobromide	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	escitalopram	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	escitalopram oxalate	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01177	idarubicin	XDXDZDZNSLXDNA-TZNDIEGXSA-N
DB01177	idarubicin hydrochloride	XDXDZDZNSLXDNA-TZNDIEGXSA-N
DB01179	podofilox	YJGVMLPVUAXIQN-XVVDYKMHSA-N
DB01181	ifosfamide	HOMGKSMUEGBAAB-UHFFFAOYSA-N
DB01182	propafenone	JWHAUXFOSRPERK-UHFFFAOYSA-N
DB01182	propafenone hydrochloride	JWHAUXFOSRPERK-UHFFFAOYSA-N
DB01183	naloxone	UZHSEJADLWPNLE-GRGSLBFTSA-N
DB01183	naloxone hydrochloride	UZHSEJADLWPNLE-GRGSLBFTSA-N
DB01185	fluoxymesterone	YLRFCQOZQXIBAB-RBZZARIASA-N
DB01186	pergolide	YEHCICAEULNIGD-MZMPZRCHSA-N
DB01188	ciclopirox	SCKYRAXSEDYPSA-UHFFFAOYSA-N
DB01188	ciclopirox olamine	SCKYRAXSEDYPSA-UHFFFAOYSA-N
DB01189	desflurane	DPYMFVXJLLWWEU-UHFFFAOYSA-N
DB01190	clindamycin	KDLRVYVGXIQJDK-NOWPCOIGSA-N
DB01190	clindamycin hydrochloride	KDLRVYVGXIQJDK-NOWPCOIGSA-N
DB01192	oxymorphone hydrochloride	UQCNKQCJZOAFTQ-ISWURRPUSA-N
DB01193	acebutolol	GOEMGAFJFRBGGG-UHFFFAOYSA-N
DB01193	acebutolol hydrochloride	GOEMGAFJFRBGGG-UHFFFAOYSA-N
DB01194	brinzolamide	HCRKCZRJWPKOAR-JTQLQIEISA-N
DB01195	flecainide	DJBNUMBKLMJRSA-UHFFFAOYSA-N
DB01195	flecainide acetate	DJBNUMBKLMJRSA-UHFFFAOYSA-N
DB01196	estramustine	FRPJXPJMRWBBIH-RBRWEJTLSA-N
DB01197	captopril	FAKRSMQSSFJEIM-RQJHMYQMSA-N
DB01198	eszopiclone	GBBSUAFBMRNDJC-UHFFFAOYSA-N
DB01199	tubocurarine	JFJZZMVDLULRGK-URLMMPGGSA-O
DB01199	tubocurarine chloride	JFJZZMVDLULRGK-URLMMPGGSA-O
DB01200	bromocriptine	OZVBMTJYIDMWIL-AYFBDAFISA-N
DB01200	bromocriptine mesylate	OZVBMTJYIDMWIL-AYFBDAFISA-N
DB01201	rifapentine	WDZCUPBHRAEYDL-GZAUEHORSA-N
DB01202	levetiracetam	HPHUVLMMVZITSG-LURJTMIESA-N
DB01203	nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01204	mitoxantrone	KKZJGLLVHKMTCM-UHFFFAOYSA-N
DB01205	flumazenil	OFBIFZUFASYYRE-UHFFFAOYSA-N
DB01206	lomustine	GQYIWUVLTXOXAJ-UHFFFAOYSA-N
DB01210	levobunolol	IXHBTMCLRNMKHZ-LBPRGKRZSA-N
DB01210	levobunolol hydrochloride	IXHBTMCLRNMKHZ-LBPRGKRZSA-N
DB01211	clarithromycin	AGOYDEPGAOXOCK-KCBOHYOISA-N
DB01212	ceftriaxone	VAAUVRVFOQPIGI-SPQHTLEESA-N
DB01212	ceftriaxone sodium	VAAUVRVFOQPIGI-SPQHTLEESA-N
DB01213	fomepizole	RIKMMFOAQPJVMX-UHFFFAOYSA-N
DB01214	metipranolol	BQIPXWYNLPYNHW-UHFFFAOYSA-N
DB01215	estazolam	CDCHDCWJMGXXRH-UHFFFAOYSA-N
DB01216	finasteride	DBEPLOCGEIEOCV-WSBQPABSSA-N
DB01217	anastrozole	YBBLVLTVTVSKRW-UHFFFAOYSA-N
DB01219	dantrolene	OZOMQRBLCMDCEG-UHFFFAOYSA-N
DB01219	dantrolene sodium	OZOMQRBLCMDCEG-UHFFFAOYSA-N
DB01220	rifaximin	NZCRJKRKKOLAOJ-XRCRFVBUSA-N
DB01221	ketamine	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01221	ketamine hydrochloride	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01222	budesonide	VOVIALXJUBGFJZ-KWVAZRHASA-N
DB01223	aminophylline	FQPFAHBPWDRTLU-UHFFFAOYSA-N
DB01223	theophylline	FQPFAHBPWDRTLU-UHFFFAOYSA-N
DB01224	quetiapine	URKOMYMAXPYINW-UHFFFAOYSA-N
DB01224	quetiapine fumarate	URKOMYMAXPYINW-UHFFFAOYSA-N
DB01226	mivacurium chloride	ILVYCEVXHALBSC-OTBYEXOQSA-N
DB01229	paclitaxel	RCINICONZNJXQF-MZXODVADSA-N
DB01232	saquinavir	QWAXKHKRTORLEM-UGJKXSETSA-N
DB01232	saquinavir mesylate	QWAXKHKRTORLEM-UGJKXSETSA-N
DB01233	metoclopramide	TTWJBBZEZQICBI-UHFFFAOYSA-N
DB01233	metoclopramide hydrochloride	TTWJBBZEZQICBI-UHFFFAOYSA-N
DB01234	betamethasone	UREBDLICKHMUKA-CXSFZGCWSA-N
DB01234	dexamethasone	UREBDLICKHMUKA-CXSFZGCWSA-N
DB01235	levodopa	WTDRDQBEARUVNC-LURJTMIESA-N
DB01236	sevoflurane	DFEYYRMXOJXZRJ-UHFFFAOYSA-N
DB01238	aripiprazole	CEUORZQYGODEFX-UHFFFAOYSA-N
DB01240	epoprostenol	KAQKFAOMNZTLHT-OZUDYXHBSA-N
DB01240	epoprostenol sodium	KAQKFAOMNZTLHT-OZUDYXHBSA-N
DB01241	gemfibrozil	HEMJJKBWTPKOJG-UHFFFAOYSA-N
DB01242	clomipramine	GDLIGKIOYRNHDA-UHFFFAOYSA-N
DB01242	clomipramine hydrochloride	GDLIGKIOYRNHDA-UHFFFAOYSA-N
DB01247	isocarboxazid	XKFPYPQQHFEXRZ-UHFFFAOYSA-N
DB01248	docetaxel	ZDZOTLJHXYCWBA-VCVYQWHSSA-N
DB01249	iodixanol	NBQNWMBBSKPBAY-UHFFFAOYSA-N
DB01250	olsalazine	QQBDLJCYGRGAKP-FOCLMDBBSA-N
DB01250	olsalazine sodium	QQBDLJCYGRGAKP-FOCLMDBBSA-N
DB01254	dasatinib	ZBNZXTGUTAYRHI-UHFFFAOYSA-N
DB01255	lisdexamfetamine	VOBHXZCDAVEXEY-JSGCOSHPSA-N
DB01255	lisdexamfetamine dimesylate	VOBHXZCDAVEXEY-JSGCOSHPSA-N
DB01256	retapamulin	STZYTFJPGGDRJD-NHUWBDDWSA-N
DB01259	lapatinib	BCFGMOOMADDAQU-UHFFFAOYSA-N
DB01259	lapatinib ditosylate	BCFGMOOMADDAQU-UHFFFAOYSA-N
DB01260	desonide	WBGKWQHBNHJJPZ-LECWWXJVSA-N
DB01261	sitagliptin	MFFMDFFZMYYVKS-SECBINFHSA-N
DB01261	sitagliptin phosphate	MFFMDFFZMYYVKS-SECBINFHSA-N
DB01262	decitabine	XAUDJQYHKZQPEU-KVQBGUIXSA-N
DB01263	posaconazole	RAGOYPUPXAKGKH-XAKZXMRKSA-N
DB01264	darunavir	CJBJHOAVZSMMDJ-HEXNFIEUSA-N
DB01264	darunavir ethanolate	CJBJHOAVZSMMDJ-HEXNFIEUSA-N
DB01267	paliperidone	PMXMIIMHBWHSKN-UHFFFAOYSA-N
DB01268	sunitinib	WINHZLLDWRZWRT-ATVHPVEESA-N
DB01268	sunitinib malate	WINHZLLDWRZWRT-ATVHPVEESA-N
DB01273	varenicline	JQSHBVHOMNKWFT-DTORHVGOSA-N
DB01273	varenicline tartrate	JQSHBVHOMNKWFT-DTORHVGOSA-N
DB01274	arformoterol tartrate	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01274	formoterol	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01274	formoterol fumarate	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01275	hydralazine	RPTUSVTUFVMDQK-UHFFFAOYSA-N
DB01275	hydralazine hydrochloride	RPTUSVTUFVMDQK-UHFFFAOYSA-N
DB01278	pramlintide	TZIRZGBAFTZREM-MKAGXXMWSA-N
DB01278	pramlintide acetate	TZIRZGBAFTZREM-MKAGXXMWSA-N
DB01280	nelarabine	IXOXBSCIXZEQEQ-UHTZMRCNSA-N
DB01284	cosyntropin	ZOEFCCMDUURGSE-SQKVDDBVSA-N
DB01294	salicylic acid	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01294	water	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01296	glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N
DB01319	fosamprenavir	MLBVMOWEQCZNCC-OEMFJLHTSA-N
DB01319	fosamprenavir calcium	MLBVMOWEQCZNCC-OEMFJLHTSA-N
DB01320	fosphenytoin	XWLUWCNOOVRFPX-UHFFFAOYSA-N
DB01320	fosphenytoin sodium	XWLUWCNOOVRFPX-UHFFFAOYSA-N
DB01324	polythiazide	CYLWJCABXYDINA-UHFFFAOYSA-N
DB01327	cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	cefazolin sodium	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01330	cefotetan	SRZNHPXWXCNNDU-IXOPCIAXSA-N
DB01330	cefotetan disodium	SRZNHPXWXCNNDU-IXOPCIAXSA-N
DB01331	cefoxitin	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01331	cefoxitin sodium	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01332	ceftizoxime	NNULBSISHYWZJU-LLKWHZGFSA-N
DB01332	ceftizoxime sodium	NNULBSISHYWZJU-LLKWHZGFSA-N
DB01337	pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	pancuronium bromide	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01339	vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01339	vecuronium bromide	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01346	phenobarbital	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	quinidine	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	quinine	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01351	amobarbital	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01351	amobarbital sodium	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01357	mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01362	iohexol	NTHXOOBQLCIOLC-UHFFFAOYSA-N
DB01364	ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	pseudoephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01367	rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01367	rasagiline mesylate	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01369	quinupristin	WTHRRGMBUAHGNI-LCYNINFDSA-N
DB01375	stearic acid	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	water	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01380	cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01390	sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01392	yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01394	colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01395	drospirenone	METQSPRSQINEEU-HXCATZOESA-N
DB01397	salicylic acid	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01399	salsalate	WVYADZUPLLSGPU-UHFFFAOYSA-N
DB01400	neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	neostigmine methylsulfate	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01401	salicylic acid	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01406	danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01409	tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01410	ciclesonide	LUKZNWIVRBCLON-GXOBDPJESA-N
DB01412	theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01413	cefepime	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01413	cefepime hydrochloride	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01415	ceftibuten	UNJFKXSSGBWRBZ-BJCIPQKHSA-N
DB01415	ceftibuten dihydrate	UNJFKXSSGBWRBZ-BJCIPQKHSA-N
DB01421	paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	paromomycin sulfate	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01428	oxybenzone	DXGLGDHPHMLXJC-UHFFFAOYSA-N
DB01435	antipyrine	VEQOALNAAJBPNY-UHFFFAOYSA-N
DB01438	phenazopyridine	QPFYXYFORQJZEC-FOCLMDBBSA-N
DB01440	sodium oxybate	SJZRECIVHVDYJC-UHFFFAOYSA-N
DB01494	betaine	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01494	chloral hydrate	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01495	antipyrine	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01495	chloral hydrate	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01501	difenoxin	UFIVBRCCIRTJTN-UHFFFAOYSA-N
DB01501	difenoxin hydrochloride	UFIVBRCCIRTJTN-UHFFFAOYSA-N
DB01536	androstenedione	AEMFNILZOJDQLW-QAGGRKNESA-N
DB01551	dihydrocodeine	RBOXVHNMENFORY-DNJOTXNNSA-N
DB01551	dihydrocodeine bitartrate	RBOXVHNMENFORY-DNJOTXNNSA-N
DB01563	chloral hydrate	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01574	water	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01575	water	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01576	amphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01576	dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01577	levmetamfetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01577	methamphetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01577	methamphetamine hydrochloride	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01579	phendimetrazine tartrate	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01583	levothyroxine sodium	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	liothyronine sodium	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01586	chenodiol	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	ursodiol	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01589	quazepam	IKMPWMZBZSAONZ-UHFFFAOYSA-N
DB01590	everolimus	HKVAMNSJSFKALM-GKUWKFKPSA-N
DB01591	solifenacin	FBOUYBDGKBSUES-VXKWHMMOSA-N
DB01591	solifenacin succinate	FBOUYBDGKBSUES-VXKWHMMOSA-N
DB01597	cilastatin sodium	DHSUYTOATWAVLW-WFVMDLQDSA-N
DB01598	imipenem	ZSKVGTPCRGIANV-ZXFLCMHBSA-N
DB01601	lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01606	tazobactam	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01606	tazobactam sodium	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01609	deferasirox	BOFQWVMAQOTZIW-UHFFFAOYSA-N
DB01610	valganciclovir	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01610	valganciclovir hydrochloride	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01611	hydroxychloroquine	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
DB01611	hydroxychloroquine sulfate	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
DB01618	molindone	KLPWJLBORRMFGK-UHFFFAOYSA-N
DB01618	molindone hydrochloride	KLPWJLBORRMFGK-UHFFFAOYSA-N
DB01620	pheniramine	IJHNSHDBIRRJRN-UHFFFAOYSA-N
DB01620	pheniramine maleate	IJHNSHDBIRRJRN-UHFFFAOYSA-N
DB01623	thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01627	lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01627	lincomycin hydrochloride	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01638	mannitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01656	roflumilast	MNDBXUUTURYVHR-UHFFFAOYSA-N
DB01671	water	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01677	fumaric acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N
DB01694	tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01698	rutin	IKGXIBQEEMLURG-NVPNHPEKSA-N
DB01708	prasterone	FMGSKLZLMKYGDP-USOAJAOKSA-N
DB01739	isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01746	leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01764	dalfopristin	SUYRLXYYZQTJHF-VMBLUXKRSA-N
DB01783	pantothenic acid	GHOKWGTUZJEAQD-ZETCQYMHSA-N
DB01786	alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01839	propylene glycol	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01885	gluconolactone	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01912	hydrochloric acid	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01956	taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N
DB01982	sodium gluconate	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	trimetrexate glucuronate	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01987	cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB02013	water	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02032	captopril	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02097	cytarabine	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02159	propylene glycol	DNIAPMSPPWPWGF-GSVOUGTGSA-N
DB02161	homatropine	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	homatropine hydrobromide	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
