drugbank_id	bindingdb_id	name	inchi_key
DB11590	50239391	Thimerosal	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11590	50366032	Thimerosal	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11590	60990	Thimerosal	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11593	50201570	Isatoic anhydride	TXJUTRJFNRYTHH-UHFFFAOYSA-N
DB11596	286	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	50039121	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	50239970	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	50247893	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11614	50036935	Rupatadine	WUZYKBABMWJHDL-UHFFFAOYSA-N
DB11619	50423515	Gestrinone	BJJXHLWLUDYTGC-ANULTFPQSA-N
DB11620	50098383	Neridronic Acid	PUUSSSIBPPTKTP-UHFFFAOYSA-N
DB11623	50281657	Candoxatrilat	ACZWIDANLCXHBM-HRCADAONSA-N
DB11629	50205275	Laropiprant	NXFFJDQHYLNEJK-CYBMUJFWSA-N
DB11629	50205277	Laropiprant	NXFFJDQHYLNEJK-CYBMUJFWSA-N
DB11632	50019329	Opicapone	ASOADIZOVZTJSR-UHFFFAOYSA-N
DB11640	50416493	Amifampridine	OYTKINVCDFNREN-UHFFFAOYSA-N
DB11642	50247053	Pitolisant	NNACHAUCXXVJSP-UHFFFAOYSA-N
DB11644	50197883	Tafamidis	TXEIIPDJKFWEEC-UHFFFAOYSA-N
DB11651	92862	Dactolisib	JOGKUKXHTYWRGZ-UHFFFAOYSA-N
DB11658	50442299	QAV-680	YOPFAMROKXHVCQ-UHFFFAOYSA-N
DB11663	25028	Pictilisib	LHNIIDJUOCFXAP-UHFFFAOYSA-N
DB11664	50171269	Psilocybin	QVDSEJDULKLHCG-UHFFFAOYSA-N
DB11665	185148	BMS-690514	CSGQVNMSRKWUSH-IAGOWNOFSA-N
DB11666	50380363	Buparlisib	CWHUFRVAEUJCEF-UHFFFAOYSA-N
DB11672	29532	Curcumin	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11672	50067040	Curcumin	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11672	50140172	Curcumin	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11675	94630	Mosapride	YPELFRMCRYSPKZ-UHFFFAOYSA-N
DB11681	50202528	Tofimilast	DHCOPPHTVOXDKU-UHFFFAOYSA-N
DB11683	50133595	PF-06282999	ICYNYWFGIDGBRD-UHFFFAOYSA-N
DB11689	50355497	Selumetinib	CYOHGALHFOKKQC-UHFFFAOYSA-N
DB11692	50180193	Pavinetant	QYTBBBAHNIWFOD-NRFANRHFSA-N
DB11694	50381716	Ilorasertib	WPHKIQPVPYJNAX-UHFFFAOYSA-N
DB11697	50210177	Pacritinib	HWXVIOGONBBTBY-ONEGZZNKSA-N
DB11697	50400312	Pacritinib	HWXVIOGONBBTBY-ONEGZZNKSA-N
DB11699	91594	Tropisetron	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11710	50416500	Trigonellamide	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11717	222999	Epacadostat	FBKMWOJEPMPVTQ-UHFFFAOYSA-N
DB11717	50126143	Epacadostat	FBKMWOJEPMPVTQ-UHFFFAOYSA-N
DB11719	50263966	UK-390957	VCNSPGHSQPMCFF-UHFFFAOYSA-N
DB11720	85556	Angiotensin 1-7	PVHLMTREZMEJCG-GDTLVBQBSA-N
DB11724	85484	Bombesin	QXZBMSIDSOZZHK-DOPDSADYSA-N
DB11725	50305261	Latrepirdine	JNODQFNWMXFMEV-UHFFFAOYSA-N
DB11730	148264	Ribociclib	RHXHGRAEPCAFML-UHFFFAOYSA-N
DB11737	50391089	Icotinib	QQLKULDARVNMAL-UHFFFAOYSA-N
DB11738	50070328	Rilmenidine	CQXADFVORZEARL-UHFFFAOYSA-N
DB11738	50262235	Rilmenidine	CQXADFVORZEARL-UHFFFAOYSA-N
DB11740	50240826	MK-1775	BKWJAKQVGHWELA-UHFFFAOYSA-N
DB11741	50331023	Famitinib	GKEYKDOLBLYGRB-LGMDPLHJSA-N
DB11742	22873	Ebastine	MJJALKDDGIKVBE-UHFFFAOYSA-N
DB11745	27337	Otenabant	UNAZAADNBYXMIV-UHFFFAOYSA-N
DB11747	50241089	Barasertib	GBJVVSCPOBPEIT-UHFFFAOYSA-N
DB11749	74574	(R)-Praziquantel	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11757	50176050	Istradefylline	IQVRBWUUXZMOPW-PKNBQFBNSA-N
DB11763	50311017	Momelotinib	ZVHNDZWQTBEVRY-UHFFFAOYSA-N
DB11764	50161162	Spebrutinib	KXBDTLQSDKGAEB-UHFFFAOYSA-N
DB11769	206759	Funapide	NEBUOXBYNAHKFV-NRFANRHFSA-N
DB11769	206760	Funapide	NEBUOXBYNAHKFV-NRFANRHFSA-N
DB11772	50197062	Pilaralisib	QINPEPAQOBZPOF-UHFFFAOYSA-N
DB11773	50026240	BMS-903452	OGIAVRWXUPYGGC-UHFFFAOYSA-N
DB11775	101618	PF-03758309	AYCPARAPKDAOEN-LJQANCHMSA-N
DB11778	209858	Danusertib	XKFTZKGMDDZMJI-HSZRJFAPSA-N
DB11779	103839	Danoprevir	ZVTDLPBHTSMEJZ-JSZLBQEHSA-N
DB11783	50020400	Imidapril	KLZWOWYOHUKJIG-BPUTZDHNSA-N
DB11789	50375596	Hyodeoxycholic Acid	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11789	50375598	Hyodeoxycholic Acid	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11791	50146167	Capmatinib	LIOLIMKSCNQPLV-UHFFFAOYSA-N
DB11794	350085	Berzosertib	JZCWLJDSIRUGIN-UHFFFAOYSA-N
DB11795	50059637	GSK-2636771	XTKLTGBKIDQGQL-UHFFFAOYSA-N
DB11799	330048	Bictegravir	SOLUWJRYJLAZCX-LYOVBCGYSA-N
DB11799	330049	Bictegravir	SOLUWJRYJLAZCX-LYOVBCGYSA-N
DB11800	50331095	Tivozanib	SPMVMDHWKHCIDT-UHFFFAOYSA-N
DB11801	50016711	Rapastinel	GIBQQARAXHVEGD-BSOLPCOYSA-N
DB11804	50185666	AZD-5672	SCXSQUUTGCWHFU-WJOKGBTCSA-N
DB11804	50185680	AZD-5672	SCXSQUUTGCWHFU-WJOKGBTCSA-N
DB11805	12255	Saracatinib	OUKYUETWWIPKQR-UHFFFAOYSA-N
DB11806	50101445	VTP-194204	BOOOLEGQBVUTKC-NVQSDHBMSA-N
DB11806	50101446	VTP-194204	BOOOLEGQBVUTKC-NVQSDHBMSA-N
DB11816	50348423	Omecamtiv Mecarbil	RFUBTTPMWSKEIW-UHFFFAOYSA-N
DB11817	50021656	Baricitinib	XUZMWHLSFXCVMG-UHFFFAOYSA-N
DB11818	50372608	Retosiban	PLVGDGRBPMVYPB-FDUHJNRSSA-N
DB11818	50372610	Retosiban	PLVGDGRBPMVYPB-FDUHJNRSSA-N
DB11822	243456	TMC-647055	UOBYJVFBFSLCTQ-UHFFFAOYSA-N
DB11828	50161957	Neratinib	JWNPDZNEKVCWMY-VQHVLOKHSA-N
DB11829	50128281	Ruboxistaurin	ZCBUQCWBWNUWSU-SFHVURJKSA-N
DB11830	24624	Mocetinostat	HRNLUBSXIHFDHP-UHFFFAOYSA-N
DB11832	185149	Crenolanib	DYNHJHQFHQTFTP-UHFFFAOYSA-N
DB11833	50071374	Basimglurant	UPZWINBEAHDTLA-UHFFFAOYSA-N
DB11836	315477	Sapanisertib	GYLDXIAOMVERTK-UHFFFAOYSA-N
DB11841	19410	Entinostat	INVTYAOGFAGBOE-UHFFFAOYSA-N
DB11842	50155247	Angiotensin II	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11842	50236697	Angiotensin II	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11844	50237366	Pritelivir	IVZKZONQVYTCKC-UHFFFAOYSA-N
DB11845	50399539	Lucitanib	CUDVHEFYRIWYQD-UHFFFAOYSA-N
DB11848	197174	Mannose 6-phosphate	VFRROHXSMXFLSN-KVTDHHQDSA-N
DB11851	50178612	Bafetinib	ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
DB11851	50208747	Bafetinib	ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
DB11853	50347982	Relugolix	AOMXMOCNKJTRQP-UHFFFAOYSA-N
DB11859	50045050	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	50055912	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11863	50120430	Alvelestat	QNQZWEGMKJBHEM-UHFFFAOYSA-N
DB11864	50202986	Preladenant	DTYWJKSSUANMHD-UHFFFAOYSA-N
DB11865	50371876	Brivanib alaninate	LTEJRLHKIYCEOX-OCCSQVGLSA-N
DB11873	290431	Verinurad	YYBOLPLTQDKXPM-UHFFFAOYSA-N
DB11875	50239186	3,3'-diindolylmethane	VFTRKSBEFQDZKX-UHFFFAOYSA-N
DB11877	133427	Basmisanil	VCGRFBXVSFAGGA-UHFFFAOYSA-N
DB11881	20924	AUY922	WLYWTGDTMWWNNG-UHFFFAOYSA-N
DB11886	50355393	Infigratinib	QADPYRIHXKWUSV-UHFFFAOYSA-N
DB11890	50079440	Cilengitide	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11890	50110230	Cilengitide	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11891	50188961	CUDC-907	JOWXJLIFIIOYMS-UHFFFAOYSA-N
DB11896	50308135	Gedatolisib	DWZAEMINVBZMHQ-UHFFFAOYSA-N
DB11900	50296977	OC-459	FATGTHLOZSXOBC-UHFFFAOYSA-N
DB11901	50094975	Apalutamide	HJBWBFZLDZWPHF-UHFFFAOYSA-N
DB11902	50359770	Gisadenafil	YPFZMBHKIVDSNR-UHFFFAOYSA-N
DB11903	50211843	GW842166	TWQYWUXBZHPIIV-UHFFFAOYSA-N
DB11906	50060775	Acyline	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50060786	Acyline	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50060802	Acyline	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50060807	Acyline	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50102456	Acyline	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11906	50209585	Acyline	ZWNUQDJANZGVFO-YHSALVGYSA-N
DB11907	149404	Rociletinib	HUFOZJXAKZVRNJ-UHFFFAOYSA-N
DB11909	50055366	Varespladib	BHLXTPHDSZUFHR-UHFFFAOYSA-N
DB11910	50262939	MK-0249	DDDZBLNULGDPGA-UHFFFAOYSA-N
DB11911	50015640	Galunisertib	IVRXNBXKWIJUQB-UHFFFAOYSA-N
DB11913	50150699	LY-2090314	HRJWTAWVFDCTGO-UHFFFAOYSA-N
DB11919	5491	6-O-benzylguanine	KRWMERLEINMZFT-UHFFFAOYSA-N
DB11924	50443385	Safingol	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11929	103836	Vaniprevir	KUQWGLQLLVFLSM-ONAXAZCASA-N
DB11932	50401351	Abametapir	PTRATZCAGVBFIQ-UHFFFAOYSA-N
DB11937	50233945	Kynurenic Acid	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB11937	81975	Kynurenic Acid	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB11940	50198892	Triapine	XMYKNCNAZKMVQN-NYYWCZLTSA-N
DB11946	50357102	AZD-1981	JWYIGNODXSRKGP-UHFFFAOYSA-N
DB11947	50308028	Pridopidine	YGKUEOZJFIXDGI-UHFFFAOYSA-N
DB11948	81348	Lapachone	QZPQTZZNNJUOLS-UHFFFAOYSA-N
DB11956	50329819	Delanzomib	SJFBTAPEPRWNKH-CCKFTAQKSA-N
DB11957	50019754	Idalopirdine	YBAWYTYNMZWMMJ-UHFFFAOYSA-N
DB11958	50184807	Brivanib	WCWUXEGQKLTGDX-LLVKDONJSA-N
DB11958	50184808	Brivanib	WCWUXEGQKLTGDX-LLVKDONJSA-N
DB11960	97191	Carboxyamidotriazole	WNRZHQBJSXRYJK-UHFFFAOYSA-N
DB11963	112499	Dacomitinib	LVXJQMNHJWSHET-AATRIKPKSA-N
DB11973	209863	Tesevatinib	HVXKQKFEHMGHSL-QKDCVEJESA-N
DB11977	50100615	Golvatinib	UQRCJCNVNUFYDX-UHFFFAOYSA-N
DB11982	50025226	GDC-0623	RFWVETIZUQEJEF-UHFFFAOYSA-N
DB11986	158154	Entrectinib	HAYYBYPASCDWEQ-UHFFFAOYSA-N
DB11989	50089916	Benznidazole	CULUWZNBISUWAS-UHFFFAOYSA-N
DB11994	32018	Diacerein	TYNLGDBUJLVSMA-UHFFFAOYSA-N
DB11998	50206491	Sorivudine	GCQYYIHYQMVWLT-HQNLTJAPSA-N
DB12000	50103503	Apabetalone	NETXMUIMUZJUTB-UHFFFAOYSA-N
DB12001	50110183	Abemaciclib	UZWDCWONPYILKI-UHFFFAOYSA-N
DB12009	50153982	GW-406381	NXMZBNYLCVTRGB-UHFFFAOYSA-N
DB12010	50400034	Fostamatinib	GKDRMWXFWHEQQT-UHFFFAOYSA-N
DB12010	50431381	Fostamatinib	GKDRMWXFWHEQQT-UHFFFAOYSA-N
DB12011	50233520	Fevipiprant	GFPPXZDRVCSVNR-UHFFFAOYSA-N
DB12012	50335377	PF-04457845	BATCTBJIJJEPHM-UHFFFAOYSA-N
DB12017	50017896	Ozagrel	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12022	50293496	Evatanepag	WOHRHWDYFNWPNG-UHFFFAOYSA-N
DB12039	60836	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12047	50439621	Ganetespib	RVAQIUULWULRNW-UHFFFAOYSA-N
DB12054	50000737	BQ-123	VYCMAAOURFJIHD-PJNXIOHISA-N
DB12054	50029352	BQ-123	VYCMAAOURFJIHD-PJNXIOHISA-N
DB12054	50051396	BQ-123	VYCMAAOURFJIHD-PJNXIOHISA-N
DB12054	50197954	BQ-123	VYCMAAOURFJIHD-PJNXIOHISA-N
DB12059	50051408	JNJ-40411813	HYOGJHCDLQSAHX-UHFFFAOYSA-N
DB12064	28031	BMS-777607	VNBRGSXVFBYQNN-UHFFFAOYSA-N
DB12072	4811	Orantinib	NHFDRBXTEDBWCZ-ZROIWOOFSA-N
DB12073	50011477	Albaconazole	UHIXWHUVLCAJQL-MPBGBICISA-N
DB12082	50016980	Vesnarinone	ZVNYJIZDIRKMBF-UHFFFAOYSA-N
DB12084	50364559	ADP-597	WPDCHTSXOPUOII-UHFFFAOYSA-N
DB12092	50773	Naftopidil	HRRBJVNMSRJFHQ-UHFFFAOYSA-N
DB12096	50034371	PF-05175157	BDXXSFOJPYSYOC-UHFFFAOYSA-N
DB12098	50032963	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	50032964	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12099	50226604	UK-396,082	OTDGPKRCQXSTPV-JTQLQIEISA-N
DB12099	50226610	UK-396,082	OTDGPKRCQXSTPV-JTQLQIEISA-N
DB12101	65497	CC-220	IXZOHGPZAQLIBH-NRFANRHFSA-N
DB12108	50434806	Taselisib	BEUQXVWXFDOSAQ-UHFFFAOYSA-N
DB12110	50001915	m-Chlorophenylpiperazine	VHFVKMTVMIZMIK-UHFFFAOYSA-N
DB12111	50017452	MK-212	CJAWPFJGFFNXQI-UHFFFAOYSA-N
DB12112	50442911	Zuretinol acetate	QGNJRVVDBSJHIZ-AQDFTDIISA-N
DB12116	50135163	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12116	50236531	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12121	50015448	Entospletinib	XSMSNFMDVXXHGJ-UHFFFAOYSA-N
DB12125	50170601	Dianicline	SUPRUPHAEXPGPF-QWHCGFSZSA-N
DB12129	50166940	Tideglusib	PMJIHLSCWIDGMD-UHFFFAOYSA-N
DB12131	50059033	Vinpocetine	DDNCQMVWWZOMLN-IRLDBZIGSA-N
DB12135	50398333	Elubrixin	YQYFEGTYCUQBEI-UHFFFAOYSA-N
DB12137	50415001	GSK-256066	JFHROPTYMMSOLG-UHFFFAOYSA-N
DB12138	50361467	PF-03715455	VGEXRDWWPSGZDH-UHFFFAOYSA-N
DB12141	144315	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12146	50060917	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12148	50423776	Menatetrenone	DKHGMERMDICWDU-GHDNBGIDSA-N
DB12149	50063129	S-3304	YWCLDDLVLSQGSZ-JOCHJYFZSA-N
DB12154	246868	Itacitinib	KTBSXLIQKWEBRB-UHFFFAOYSA-N
DB12160	50406934	Bucillamine	VUAFHZCUKUDDBC-BYPYZUCNSA-N
DB12161	50048891	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12174	50307768	CUDC-101	PLIVFNIUGLLCEK-UHFFFAOYSA-N
DB12177	81780	Eplivanserin	VAIOZOCLKVMIMN-PRJWTAEASA-N
DB12181	50092197	Dalcetrapib	YZQLWPMZQVHJED-UHFFFAOYSA-N
DB12183	50437353	Sapitinib	DFJSJLGUIXFDJP-UHFFFAOYSA-N
DB12184	50005132	Gepirone	QOIGKGMMAGJZNZ-UHFFFAOYSA-N
DB12191	50376902	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12193	50061118	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12199	50228894	TRV-120027	XIEWFECSPPTVQN-KMIMAYJXSA-N
DB12203	50011294	Tozadenant	XNBRWUQWSKXMPW-UHFFFAOYSA-N
DB12204	50075624	Terbogrel	XUTLOCQNGLJNSA-RGVLZGJSSA-N
DB12206	50354475	N-6022	YVPGZQLRPAGKLA-UHFFFAOYSA-N
DB12210	50418456	AZD-6280	NVWCZRPXYVDQEE-UHFFFAOYSA-N
DB12211	50201984	PSI-697	DIEPFYNZGUUVHD-UHFFFAOYSA-N
DB12216	50067880	Bergapten	BGEBZHIAGXMEMV-UHFFFAOYSA-N
DB12222	50036130	Lurtotecan	RVFGKBWWUQOIOU-NDEPHWFRSA-N
DB12224	50357221	Oxothiazolidinecarboxylic acid	BMLMGCPTLHPWPY-REOHCLBHSA-N
DB12228	50224431	Telcagepant	CGDZXLJGHVKVIE-DNVCBOLYSA-N
DB12229	50044616	Cerlapirdine	NXQGEDVQXVTCDA-UHFFFAOYSA-N
DB12230	50088386	Bunazosin	RHLJLALHBZGAFM-UHFFFAOYSA-N
DB12234	50092365	BMS-214662	OLCWFLWEHWLBTO-HSZRJFAPSA-N
DB12235	158505	Estetrol	AJIPIJNNOJSSQC-NYLIRDPKSA-N
DB12237	50086467	GW-274150	MOLOJNHYNHBPCW-ZETCQYMHSA-N
DB12237	50086470	GW-274150	MOLOJNHYNHBPCW-ZETCQYMHSA-N
DB12238	50176771	MK-0777	QKIWQBLNTSQOLY-UHFFFAOYSA-N
DB12239	19855	Balicatib	LLCRBOWRJOUJAE-UHFFFAOYSA-N
DB12243	50200541	Edaravone	QELUYTUMUWHWMC-UHFFFAOYSA-N
DB12245	58491	Triclabendazole	NQPDXQQQCQDHHW-UHFFFAOYSA-N
DB12247	50065454	AZD-4547	VRQMAABPASPXMW-HDICACEKSA-N
DB12253	50090462	GDC-0810	BURHGPHDEVGCEZ-KJGLQBJMSA-N
DB12254	50101086	ABT-751	URCVCIZFVQDVPM-UHFFFAOYSA-N
DB12255	107704	Vadadustat	JGRXMPYUTJLTKT-UHFFFAOYSA-N
DB12260	50149684	Radiprodil	GKGRZLGAQZPEHO-UHFFFAOYSA-N
DB12264	1437	Atevirdine	UCPOMLWZWRTIAA-UHFFFAOYSA-N
DB12267	50185140	Brigatinib	AILRADAXUVEEIR-UHFFFAOYSA-N
DB12270	50418610	Losmapimod	KKYABQBFGDZVNQ-UHFFFAOYSA-N
DB12272	50363928	Vidupiprant	PFWVGKROPKKEDW-UHFFFAOYSA-N
DB12273	50004823	Ecopipam	DMJWENQHWZZWDF-PKOBYXMFSA-N
DB12273	50010711	Ecopipam	DMJWENQHWZZWDF-PKOBYXMFSA-N
DB12273	50010712	Ecopipam	DMJWENQHWZZWDF-PKOBYXMFSA-N
DB12273	50010715	Ecopipam	DMJWENQHWZZWDF-PKOBYXMFSA-N
DB12287	50119648	Talsaclidine	XVFJONKUSLSKSW-JTQLQIEISA-N
DB12289	50358252	Darexaban	IJNIQYINMSGIPS-UHFFFAOYSA-N
DB12291	19422	Tacedinaline	VAZAPHZUAVEOMC-UHFFFAOYSA-N
DB12299	50089371	Bavisant	BGBVSGSIXIIREO-UHFFFAOYSA-N
DB12299	50138125	Bavisant	BGBVSGSIXIIREO-UHFFFAOYSA-N
DB12302	31340	CP-724714	LLVZBTWPGQVVLW-SNAWJCMRSA-N
DB12305	50028066	Dasotraline	SRPXSILJHWNFMK-MEDUHNTESA-N
DB12307	50399540	Foretinib	CXQHYVUVSFXTMY-UHFFFAOYSA-N
DB12308	50045050	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	50055912	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12310	50235450	Trehalose	HDTRYLNUVZCQOY-LIZSDCNHSA-N
DB12312	50105787	ORG-25435	GKRFHHRXDUACIN-OAHLLOKOSA-N
DB12313	50239997	Dopexamine	RYBJORHCUPVNMB-UHFFFAOYSA-N
DB12316	50064250	9CUAB30	PPGNMFUMZSAZCW-VOYUZAMQSA-N
DB12316	50064251	9CUAB30	PPGNMFUMZSAZCW-VOYUZAMQSA-N
DB12316	50064253	9CUAB30	PPGNMFUMZSAZCW-VOYUZAMQSA-N
DB12316	50445062	9CUAB30	PPGNMFUMZSAZCW-VOYUZAMQSA-N
DB12319	50158460	Benzbromarone	WHQCHUCQKNIQEC-UHFFFAOYSA-N
DB12321	50212318	Ifetroban	BBPRUNPUJIUXSE-DXKRWKNPSA-N
DB12327	50159169	Salvinorin A	OBSYBRPAKCASQB-AGQYDFLVSA-N
DB12327	50166728	Salvinorin A	OBSYBRPAKCASQB-AGQYDFLVSA-N
DB12327	50169777	Salvinorin A	OBSYBRPAKCASQB-AGQYDFLVSA-N
DB12328	50090505	Cantharidin	DHZBEENLJMYSHQ-XCVPVQRUSA-N
DB12332	50446130	Rucaparib	HMABYWSNWIZPAG-UHFFFAOYSA-N
DB12345	50013909	MBX-2982	NFTMKHWBOINJGM-UHFFFAOYSA-N
DB12347	231620	CG-400549	YCLREGRRHGLOAK-UHFFFAOYSA-N
DB12348	50165743	5-amino-1,3,4-thiadiazole-2-thiol	GDGIVSREGUOIJZ-UHFFFAOYSA-N
DB12354	50293282	Imrecoxib	AXMZZGKKZDJGAZ-UHFFFAOYSA-N
DB12355	50056102	Netazepide	YDZYKNJZCVIKPP-VWLOTQADSA-N
DB12359	20800	BIIB021	QULDDKSCVCJTPV-UHFFFAOYSA-N
DB12361	50097342	Piclozotan	URMTUEWUIGOJBW-UHFFFAOYSA-N
DB12364	50249298	Betrixaban	XHOLNRLADUSQLD-UHFFFAOYSA-N
DB12365	86494	Perzinfotel	BDABGOLMYNHHTR-UHFFFAOYSA-N
DB12369	33971	Sotrastaurin	OAVGBZOFDPFGPJ-UHFFFAOYSA-N
DB12371	50428142	Siponimod	KIHYPELVXPAIDH-HNSNBQBZSA-N
DB12376	50439674	Ricolinostat	QGZYDVAGYRLSKP-UHFFFAOYSA-N
DB12379	50349806	Indirubin	CRDNMYFJWFXOCH-BUHFOSPRSA-N
DB12379	7392	Indirubin	CRDNMYFJWFXOCH-BUHFOSPRSA-N
DB12381	50172078	Merestinib	QHADVLVFMKEIIP-UHFFFAOYSA-N
DB12382	50304782	R-306465	MUTBJZVSRNUIHA-UHFFFAOYSA-N
DB12383	96305	Cytochlor	NGGRGTWYSXYVDK-RRKCRQDMSA-N
DB12390	50213714	MBX-8025	JWHYSEDOYMYMNM-QGZVFWFLSA-N
DB12390	50213720	MBX-8025	JWHYSEDOYMYMNM-QGZVFWFLSA-N
DB12397	50365230	DSM-265	OIZSVTOIBNSVOS-UHFFFAOYSA-N
DB12401	81484	Bromperidol	RKLNONIVDFXQRX-UHFFFAOYSA-N
DB12405	50089379	Triciribine	HOGVTUZUJGHKPL-HTVVRFAVSA-N
DB12408	50355622	PF-03635659	WGOJWDWKHJHXSV-UHFFFAOYSA-N
DB12415	50128564	Galeterone	PAFKTGFSEFKSQG-PAASFTFBSA-N
DB12418	29278	Saccharin	CVHZOJJKTDOEJC-UHFFFAOYSA-N
DB12425	50007	Liothyronine I-131	AUYYCJSJGJYCDS-UMVFHIKJSA-N
DB12425	50178971	Liothyronine I-131	AUYYCJSJGJYCDS-UMVFHIKJSA-N
DB12429	50132260	CI-1040	GFMMXOIFOQCCGU-UHFFFAOYSA-N
DB12432	50248942	CC-401	XDJCLCLBSGGNKS-UHFFFAOYSA-N
DB12433	50384612	SCH-900271	ARJKMWXLIHZLQZ-UHFFFAOYSA-N
DB12436	50408664	Vofopitant	XILNRORTJVDYRH-HKUYNNGSSA-N
DB12438	50330328	Filociclovir	KMUNHOKTIVSFRA-KXFIGUGUSA-N
DB12446	50308507	Derenofylline	RBZNJGHIKXAKQE-HDJSIYSDSA-N
DB12449	50238660	Tempol	UZFMOKQJFYMBGY-UHFFFAOYSA-N
DB12450	50032154	Propyl Gallate	ZTHYODDOHIVTJV-UHFFFAOYSA-N
DB12458	23183	Muscimol	ZJQHPWUVQPJPQT-UHFFFAOYSA-N
DB12458	50052792	Muscimol	ZJQHPWUVQPJPQT-UHFFFAOYSA-N
DB12465	21395	Ketanserin	FPCCSQOGAWCVBH-UHFFFAOYSA-N
DB12468	50095311	Pf-04531083	ZRJGMDIPCQOGNI-UHFFFAOYSA-N
DB12470	50421604	Dexelvucitabine	HSBKFSPNDWWPSL-CAHLUQPWSA-N
DB12476	50425233	CPG-52852	YZOQZEXYFLXNKA-UHFFFAOYSA-N
DB12478	85092	Piribedil	OQDPVLVUJFGPGQ-UHFFFAOYSA-N
DB12480	23208	Betulinic Acid	QGJZLNKBHJESQX-FZFNOLFKSA-N
DB12483	50204093	Copanlisib	PZBCKZWLPGJMAO-UHFFFAOYSA-N
DB12484	50421666	Tetrahydrouridine	UCKYOOZPSJFJIZ-XVKVHKPRSA-N
DB12494	50364776	SGI-1776	MHXGEROHKGDZGO-UHFFFAOYSA-N
DB12500	50332294	Fedratinib	JOOXLOJCABQBSG-UHFFFAOYSA-N
DB12501	50195291	ABT-384	CLHMYBJIOZXCEX-MALZWFGSSA-N
DB12504	276743	JNJ-40346527	BNVPFDRNGHMRJS-UHFFFAOYSA-N
DB12504	98634	JNJ-40346527	BNVPFDRNGHMRJS-UHFFFAOYSA-N
DB12508	36359	E7107	MNOMBFWMICHMKG-MGYWSNOQSA-N
DB12511	50309072	Imiglitazar	ULVDFHLHKNJICZ-QCWLDUFUSA-N
DB12518	50005118	Raclopride	WAOQONBSWFLFPE-VIFPVBQESA-N
DB12518	50005121	Raclopride	WAOQONBSWFLFPE-VIFPVBQESA-N
DB12519	50017225	Sarcosine	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
DB12521	50353587	Methyl pyrrolidone	SECXISVLQFMRJM-UHFFFAOYSA-N
DB12523	22877	Mizolastine	PVLJETXTTWAYEW-UHFFFAOYSA-N
DB12524	50296978	BI-671800	XEOSTBFUCNZKGS-UHFFFAOYSA-N
