drugbank_id	iuphar_id	name	inchi_key
DB11755	6418	Tetrahydrocannabivarin	ZROLHBHDLIHEMS-HUUCEWRRSA-N
DB11757	5608	Istradefylline	IQVRBWUUXZMOPW-PKNBQFBNSA-N
DB11758	801	Cenicriviroc	PNDKCRDVVKJPKG-WHERJAGFSA-N
DB11761	8449	Tenapanor	DNHPDWGIXIMXSA-CXNSMIOJSA-N
DB11763	7791	Momelotinib	ZVHNDZWQTBEVRY-UHFFFAOYSA-N
DB11764	7837	Spebrutinib	KXBDTLQSDKGAEB-UHFFFAOYSA-N
DB11770	4664	Talinolol	MXFWWQICDIZSOA-UHFFFAOYSA-N
DB11775	8937	PF-03758309	AYCPARAPKDAOEN-LJQANCHMSA-N
DB11778	7937	Danusertib	XKFTZKGMDDZMJI-HSZRJFAPSA-N
DB11780	2419	Allicin	JDLKFOPOAOFWQN-UHFFFAOYSA-N
DB11782	7432	Birinapant	PKWRMUKBEYJEIX-DXXQBUJASA-N
DB11783	6377	Imidapril	KLZWOWYOHUKJIG-BPUTZDHNSA-N
DB11787	7959	Ralimetinib	XPPBBJCBDOEXDN-UHFFFAOYSA-N
DB11791	7904	Capmatinib	LIOLIMKSCNQPLV-UHFFFAOYSA-N
DB11793	8275	Niraparib	PCHKPVIQAHNQLW-CQSZACIVSA-N
DB11794	8003	Berzosertib	JZCWLJDSIRUGIN-UHFFFAOYSA-N
DB11795	7967	GSK-2636771	XTKLTGBKIDQGQL-UHFFFAOYSA-N
DB11797	4644	Aceneuramic acid	KBGAYAKRZNYFFG-BOHATCBPSA-N
DB11798	9836	Tanzisertib	IBGLGMOPHJQDJB-IHRRRGAJSA-N
DB11800	6058	Tivozanib	SPMVMDHWKHCIDT-UHFFFAOYSA-N
DB11805	7731	Saracatinib	OUKYUETWWIPKQR-UHFFFAOYSA-N
DB11806	2811	VTP-194204	BOOOLEGQBVUTKC-NVQSDHBMSA-N
DB11807	3990	Dexmecamylamine	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11809	9971	Artefenomel	XLCNVWUKICLURR-BGJLAERMSA-N
DB11814	9061	PF-03882845	XNULRSOGWPFPBL-REWPJTCUSA-N
DB11816	8740	Omecamtiv Mecarbil	RFUBTTPMWSKEIW-UHFFFAOYSA-N
DB11817	7792	Baricitinib	XUZMWHLSFXCVMG-UHFFFAOYSA-N
DB11818	8403	Retosiban	PLVGDGRBPMVYPB-FDUHJNRSSA-N
DB11819	9569	ASP-4058	NJNXCJPSMWKXHO-VIFPVBQESA-N
DB11823	4233	Esketamine	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11823	9152	Esketamine	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11823	9153	Esketamine	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11824	9395	Tofogliflozin	VWVKUNOPTJGDOB-BDHVOXNPSA-N
DB11825	8303	Mirogabalin	FTBQORVNHOIASH-CKYFFXLPSA-N
DB11827	8376	Ertugliflozin	MCIACXAZCBVDEE-CUUWFGFTSA-N
DB11828	5686	Neratinib	JWNPDZNEKVCWMY-VQHVLOKHSA-N
DB11829	5263	Ruboxistaurin	ZCBUQCWBWNUWSU-SFHVURJKSA-N
DB11830	7008	Mocetinostat	HRNLUBSXIHFDHP-UHFFFAOYSA-N
DB11832	7882	Crenolanib	DYNHJHQFHQTFTP-UHFFFAOYSA-N
DB11833	9309	Basimglurant	UPZWINBEAHDTLA-UHFFFAOYSA-N
DB11836	7933	Sapanisertib	GYLDXIAOMVERTK-UHFFFAOYSA-N
DB11837	8310	Osilodrostat	USUZGMWDZDXMDG-CYBMUJFWSA-N
DB11841	7007	Entinostat	INVTYAOGFAGBOE-UHFFFAOYSA-N
DB11842	2504	Angiotensin II	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11845	7649	Lucitanib	CUDVHEFYRIWYQD-UHFFFAOYSA-N
DB11851	7906	Bafetinib	ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
DB11853	5586	Relugolix	AOMXMOCNKJTRQP-UHFFFAOYSA-N
DB11855	10129	Revefenacin	FYDWDCIFZSGNBU-UHFFFAOYSA-N
DB11858	3353	Leukotriene D4	YEESKJGWJFYOOK-IJHYULJSSA-N
DB11858	3412	Leukotriene D4	YEESKJGWJFYOOK-IJHYULJSSA-N
DB11859	4108	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11863	6476	Alvelestat	QNQZWEGMKJBHEM-UHFFFAOYSA-N
DB11864	5614	Preladenant	DTYWJKSSUANMHD-UHFFFAOYSA-N
DB11865	8097	Brivanib alaninate	LTEJRLHKIYCEOX-OCCSQVGLSA-N
DB11868	6826	Etiracetam	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11870	7338	RG-4733	OJPLJFIFUQPSJR-INIZCTEOSA-N
DB11873	9327	Verinurad	YYBOLPLTQDKXPM-UHFFFAOYSA-N
DB11877	10427	Basmisanil	VCGRFBXVSFAGGA-UHFFFAOYSA-N
DB11883	4311	SB-705498	JYILLRHXRVTRSH-GFCCVEGCSA-N
DB11885	9601	Anlotinib	KSMZEXLVHXZPEF-UHFFFAOYSA-N
DB11886	7877	Infigratinib	QADPYRIHXKWUSV-UHFFFAOYSA-N
DB11889	7681	Lanicemine	FWUQWDCOOWEXRY-ZDUSSCGKSA-N
DB11890	6597	Cilengitide	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11891	8952	CUDC-907	JOWXJLIFIIOYMS-UHFFFAOYSA-N
DB11893	6489	Avagacestat	XEAOPVUAMONVLA-QGZVFWFLSA-N
DB11896	7940	Gedatolisib	DWZAEMINVBZMHQ-UHFFFAOYSA-N
DB11899	7943	MK-8776	GMIZZEXBPRLVIV-SECBINFHSA-N
DB11900	9277	OC-459	FATGTHLOZSXOBC-UHFFFAOYSA-N
DB11901	9043	Apalutamide	HJBWBFZLDZWPHF-UHFFFAOYSA-N
DB11902	6558	Gisadenafil	YPFZMBHKIVDSNR-UHFFFAOYSA-N
DB11904	9913	Flumatinib	BJCJYEYYYGBROF-UHFFFAOYSA-N
DB11907	7966	Rociletinib	HUFOZJXAKZVRNJ-UHFFFAOYSA-N
DB11909	9657	Varespladib	BHLXTPHDSZUFHR-UHFFFAOYSA-N
DB11910	7346	MK-0249	DDDZBLNULGDPGA-UHFFFAOYSA-N
DB11911	7797	Galunisertib	IVRXNBXKWIJUQB-UHFFFAOYSA-N
DB11913	7958	LY-2090314	HRJWTAWVFDCTGO-UHFFFAOYSA-N
DB11915	8694	Valbenazine	GEJDGVNQKABXKG-CFKGEZKQSA-N
DB11920	7705	Lesogaberan	LJNUIEQATDYXJH-GSVOUGTGSA-N
DB11921	9477	Deflazacort	FBHSPRKOSMHSIF-GRMWVWQJSA-N
DB11922	8500	Danirixin	NGYNBSHYFOFVLS-LBPRGKRZSA-N
DB11924	2453	Safingol	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11925	7699	Vistusertib	JUSFANSTBFGBAF-IRXDYDNUSA-N
DB11936	8321	Bempedoic acid	HYHMLYSLQUKXKP-UHFFFAOYSA-N
DB11937	2918	Kynurenic Acid	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB11938	9044	Difelikefalin	FWMNVWWHGCHHJJ-SKKKGAJSSA-N
DB11942	10036	Selinexor	DEVSOMFAQLZNKR-RJRFIUFISA-N
DB11946	7680	AZD-1981	JWYIGNODXSRKGP-UHFFFAOYSA-N
DB11949	5757	Vestipitant	SBBYBXSFWOLDDG-JLTOFOAXSA-N
DB11950	9906	Teneligliptin	WGRQANOPCQRCME-PMACEKPBSA-N
DB11951	9302	Lemborexant	MUGXRYIUWFITCP-PGRDOPGGSA-N
DB11952	7795	Duvelisib	SJVQHLPISAIATJ-ZDUSSCGKSA-N
DB11957	8689	Idalopirdine	YBAWYTYNMZWMMJ-UHFFFAOYSA-N
DB11958	5671	Brivanib	WCWUXEGQKLTGDX-LLVKDONJSA-N
DB11961	7844	AZD-1236	SFJFBTPHDHUUPU-OAHLLOKOSA-N
DB11962	9826	GSK-1059615	QDITZBLZQQZVEE-YBEGLDIGSA-N
DB11963	7422	Dacomitinib	LVXJQMNHJWSHET-AATRIKPKSA-N
DB11964	10512	Ilaprazole	HRRXCXABAPSOCP-UHFFFAOYSA-N
DB11967	7921	Binimetinib	ACWZRVQXLIRSDF-UHFFFAOYSA-N
DB11968	10382	MK-7145	OCKGFTQIICXDQW-ZEQRLZLVSA-N
DB11969	7902	Uprosertib	AXTAPYRUEKNRBA-JTQLQIEISA-N
DB11973	7944	Tesevatinib	HVXKQKFEHMGHSL-QKDCVEJESA-N
DB11974	7936	PF-04691502	XDLYKKIQACFMJG-WKILWMFISA-N
DB11975	10222	TAK-448	MWXWMWSUUYXMRA-GRKBUMBKSA-N
DB11977	7956	Golvatinib	UQRCJCNVNUFYDX-UHFFFAOYSA-N
DB11978	8201	Glasdegib	SFNSLLSYNZWZQG-VQIMIIECSA-N
DB11979	8362	Elagolix	HEAUOKZIVMZVQL-VWLOTQADSA-N
DB11982	9909	GDC-0623	RFWVETIZUQEJEF-UHFFFAOYSA-N
DB11986	8290	Entrectinib	HAYYBYPASCDWEQ-UHFFFAOYSA-N
DB11991	8739	Oprozomib	SWZXEVABPLUDIO-WSZYKNRRSA-N
DB11992	8402	Omarigliptin	MKMPWKUAHLTIBJ-ISTRZQFTSA-N
DB11993	9057	PF-03463275	KYLOBHXXQOZRKK-FICVDOATSA-N
DB11995	9953	Avatrombopag	OFZJKCQENFPZBH-UHFFFAOYSA-N
DB12000	7034	Apabetalone	NETXMUIMUZJUTB-UHFFFAOYSA-N
DB12001	7382	Abemaciclib	UZWDCWONPYILKI-UHFFFAOYSA-N
DB12005	7746	Nirogacestat	VFCRKLWBYMDAED-REWPJTCUSA-N
DB12008	9549	Prexasertib	DOTGPNHGTYJDEP-UHFFFAOYSA-N
DB12009	9850	GW-406381	NXMZBNYLCVTRGB-UHFFFAOYSA-N
DB12010	7796	Fostamatinib	GKDRMWXFWHEQQT-UHFFFAOYSA-N
DB12011	8995	Fevipiprant	GFPPXZDRVCSVNR-UHFFFAOYSA-N
DB12012	6694	PF-04457845	BATCTBJIJJEPHM-UHFFFAOYSA-N
DB12015	7955	Alpelisib	STUWGJZDJHPWGZ-LBPRGKRZSA-N
DB12016	9320	Ponesimod	LPAUOXUZGSBGDU-STDDISTJSA-N
DB12017	9866	Ozagrel	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12021	7379	Dinaciclib	PIMQWRZWLQKKBJ-SFHVURJKSA-N
DB12022	1929	Evatanepag	WOHRHWDYFNWPNG-UHFFFAOYSA-N
DB12024	5817	PF-04418948	LWJGMYMNSNVCEM-UHFFFAOYSA-N
DB12036	9248	Naquotinib	QKDCLUARMDUUKN-XMMPIXPASA-N
DB12041	9654	Mapracorat	VJGFOYBQOIPQFY-XMMPIXPASA-N
DB12042	2117	Ibodutant	YQYSVMKCMIUCHY-WJOKGBTCSA-N
DB12043	9875	Sepetaprost	BKVUSNOUTQMSBE-XCMGCKIWSA-N
DB12044	9135	MK-0893	DNTVJEMGHBIUMW-IBGZPJMESA-N
DB12046	4048	Atopaxar	QWKAUGRRIXBIPO-UHFFFAOYSA-N
DB12048	9918	Savolitinib	XYDNMOZJKOGZLS-NSHDSACASA-N
DB12054	1003	BQ-123	VYCMAAOURFJIHD-PJNXIOHISA-N
DB12054	997	BQ-123	VYCMAAOURFJIHD-PJNXIOHISA-N
DB12059	8946	JNJ-40411813	HYOGJHCDLQSAHX-UHFFFAOYSA-N
DB12062	7947	Volasertib	SXNJFOWDRLKDSF-STROYTFGSA-N
DB12064	7953	BMS-777607	VNBRGSXVFBYQNN-UHFFFAOYSA-N
DB12072	7816	Orantinib	NHFDRBXTEDBWCZ-ZROIWOOFSA-N
DB12084	5727	ADP-597	WPDCHTSXOPUOII-UHFFFAOYSA-N
DB12085	7912	LCL-161	UFPFGVNKHCLJJO-SSKFGXFMSA-N
DB12094	9211	Semapimod	PWDYHMBTPGXCSN-VCBMUGGBSA-N
DB12095	9490	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12098	1064	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	1084	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	3428	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12099	8657	UK-396,082	OTDGPKRCQXSTPV-JTQLQIEISA-N
DB12100	9326	Abediterol	SFYAXIFVXBKRPK-QFIPXVFZSA-N
DB12101	9618	CC-220	IXZOHGPZAQLIBH-NRFANRHFSA-N
DB12108	7794	Taselisib	BEUQXVWXFDOSAQ-UHFFFAOYSA-N
DB12110	142	m-Chlorophenylpiperazine	VHFVKMTVMIZMIK-UHFFFAOYSA-N
DB12111	165	MK-212	CJAWPFJGFFNXQI-UHFFFAOYSA-N
DB12113	9062	CE-224535	FUCKCIVGBCBZNP-MRXNPFEDSA-N
DB12114	7903	Poziotinib	LPFWVDIFUFFKJU-UHFFFAOYSA-N
DB12116	7002	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12121	7889	Entospletinib	XSMSNFMDVXXHGJ-UHFFFAOYSA-N
DB12126	649	Bradykinin	QXZGBUJJYSLZLT-FDISYFBBSA-N
DB12128	3535	Ulimorelin	WGYPAJVJMXQXTR-ABNZCKJZSA-N
DB12129	6929	Tideglusib	PMJIHLSCWIDGMD-UHFFFAOYSA-N
DB12130	7476	Lorlatinib	IIXWYSCJSQVBQM-LLVKDONJSA-N
DB12131	5285	Vinpocetine	DDNCQMVWWZOMLN-IRLDBZIGSA-N
DB12135	8499	Elubrixin	YQYFEGTYCUQBEI-UHFFFAOYSA-N
DB12138	8179	PF-03715455	VGEXRDWWPSGZDH-UHFFFAOYSA-N
DB12140	7815	Dilmapimod	ORVNHOYNEHYKJG-UHFFFAOYSA-N
DB12141	8708	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12145	7697	AZD-0328	OCKIPDMKGPYYJS-ZDUSSCGKSA-N
DB12146	7833	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12147	9039	Erdafitinib	OLAHOMJCDNXHFI-UHFFFAOYSA-N
DB12150	9876	Pelubiprofen	AUZUGWXLBGZUPP-GXDHUFHOSA-N
DB12154	8364	Itacitinib	KTBSXLIQKWEBRB-UHFFFAOYSA-N
DB12156	4630	Cordycepin	OFEZSBMBBKLLBJ-BAJZRUMYSA-N
DB12158	4460	Filorexant	NPFDWHQSDBWQLH-QZTJIDSGSA-N
DB12161	4834	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12161	8707	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12163	210	Sarpogrelate	FFYNAVGJSYHHFO-UHFFFAOYSA-N
DB12167	8918	LY-3023414	ACCFLVVUVBJNGT-AWEZNQCLSA-N
DB12174	8894	CUDC-101	PLIVFNIUGLLCEK-UHFFFAOYSA-N
DB12180	7888	Apitolisib	YOVVNQKCSKSHKT-HNNXBMFYSA-N
DB12183	7717	Sapitinib	DFJSJLGUIXFDJP-UHFFFAOYSA-N
DB12186	9515	SRT-2104	LAMQVIQMVKWXOC-UHFFFAOYSA-N
DB12193	9772	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12198	9649	Fosdagrocorat	BVXLAHSJXXSWFF-KEKPKEOLSA-N
DB12200	7948	Tivantinib	UCEQXRCJXIVODC-PMACEKPBSA-N
DB12201	9058	PF-03654746	SXMBKHYDZOCBMT-PPUGGXLSSA-N
DB12203	5611	Tozadenant	XNBRWUQWSKXMPW-UHFFFAOYSA-N
DB12209	8280	Tirasemtiv	RSQGZEAXODVTOL-UHFFFAOYSA-N
DB12218	7709	Capivasertib	JDUBGYFRJFOXQC-KRWDZBQOSA-N
DB12224	4521	Oxothiazolidinecarboxylic acid	BMLMGCPTLHPWPY-REOHCLBHSA-N
DB12228	703	Telcagepant	CGDZXLJGHVKVIE-DNVCBOLYSA-N
DB12229	7356	Cerlapirdine	NXQGEDVQXVTCDA-UHFFFAOYSA-N
DB12233	9736	Iguratimod	ANMATWQYLIFGOK-UHFFFAOYSA-N
DB12234	8026	BMS-214662	OLCWFLWEHWLBTO-HSZRJFAPSA-N
DB12237	9849	GW-274150	MOLOJNHYNHBPCW-ZETCQYMHSA-N
DB12238	4327	MK-0777	QKIWQBLNTSQOLY-UHFFFAOYSA-N
DB12239	7861	Balicatib	LLCRBOWRJOUJAE-UHFFFAOYSA-N
DB12241	9911	TAK-733	RCLQNICOARASSR-SECBINFHSA-N
DB12242	7713	AZD-7762	IAYGCINLNONXHY-LBPRGKRZSA-N
DB12244	9056	CP-601927	RNOBTWYQAWEZHH-JGVFFNPUSA-N
DB12247	7707	AZD-4547	VRQMAABPASPXMW-HDICACEKSA-N
DB12259	10055	CG-200745	AUGCSOFQTDKPSO-RGVLZGJSSA-N
DB12263	6979	Begacestat	PSXOKXJMVRSARX-SCSAIBSYSA-N
DB12270	7835	Losmapimod	KKYABQBFGDZVNQ-UHFFFAOYSA-N
DB12271	7866	ORE-1001	NTCCRGGIJNDEAB-IRXDYDNUSA-N
DB12272	10169	Vidupiprant	PFWVGKROPKKEDW-UHFFFAOYSA-N
DB12273	3304	Ecopipam	DMJWENQHWZZWDF-PKOBYXMFSA-N
DB12282	7910	Defactinib	FWLMVFUGMHIOAA-UHFFFAOYSA-N
DB12285	8699	Verubecestat	YHYKUSGACIYRML-KRWDZBQOSA-N
DB12291	8367	Tacedinaline	VAZAPHZUAVEOMC-UHFFFAOYSA-N
DB12295	5594	Evodenoson	SQJXTUJMBYVDBB-RQXXJAGISA-N
DB12302	7883	CP-724714	LLVZBTWPGQVVLW-SNAWJCMRSA-N
DB12303	9026	Motolimod	QSPOQCXMGPDIHI-UHFFFAOYSA-N
DB12305	8308	Dasotraline	SRPXSILJHWNFMK-MEDUHNTESA-N
DB12306	9721	Cipargamin	CKLPLPZSUQEDRT-WPCRTTGESA-N
DB12307	5679	Foretinib	CXQHYVUVSFXTMY-UHFFFAOYSA-N
DB12308	4108	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12318	7647	BMS-599626	LUJZZYWHBDHDQX-QFIPXVFZSA-N
DB12320	8276	Palovarotene	YTFHCXIPDIHOIA-DHZHZOJOSA-N
DB12321	1987	Ifetroban	BBPRUNPUJIUXSE-DXKRWKNPSA-N
DB12323	7814	Radotinib	DUPWHXBITIZIKZ-UHFFFAOYSA-N
DB12327	1666	Salvinorin A	OBSYBRPAKCASQB-AGQYDFLVSA-N
DB12332	7736	Rucaparib	HMABYWSNWIZPAG-UHFFFAOYSA-N
DB12340	8319	Navitoclax	JLYAXFNOILIKPP-KXQOOQHDSA-N
DB12341	9194	LY-2456302	ZHPMYDSXGRRERG-DEOSSOPVSA-N
DB12345	10166	MBX-2982	NFTMKHWBOINJGM-UHFFFAOYSA-N
DB12355	887	Netazepide	YDZYKNJZCVIKPP-VWLOTQADSA-N
DB12357	8113	BMS-863233	JJWLXRKVUJDJKG-VIFPVBQESA-N
DB12359	9258	BIIB021	QULDDKSCVCJTPV-UHFFFAOYSA-N
DB12364	9602	Betrixaban	XHOLNRLADUSQLD-UHFFFAOYSA-N
DB12369	7946	Sotrastaurin	OAVGBZOFDPFGPJ-UHFFFAOYSA-N
DB12371	9289	Siponimod	KIHYPELVXPAIDH-HNSNBQBZSA-N
DB12376	7010	Ricolinostat	QGZYDVAGYRLSKP-UHFFFAOYSA-N
DB12380	7733	GDC-0152	WZRFLSDVFPIXOV-LRQRDZAKSA-N
DB12381	9841	Merestinib	QHADVLVFMKEIIP-UHFFFAOYSA-N
DB12384	8919	AR-67	XUSKJHCMMWAAHV-SANMLTNESA-N
DB12388	9042	Evocalcet	RZNUIYPHQFXBAN-XLIONFOSSA-N
DB12392	7502	Resminostat	FECGNJPYVFEKOD-VMPITWQZSA-N
DB12393	7636	Fanapanel	WZMQMKNCWDCCMT-UHFFFAOYSA-N
DB12394	8413	Eleclazine	YNUAEEJQYHYLMS-UHFFFAOYSA-N
DB12395	4808	Esreboxetine	CBQGYUDMJHNJBX-OALUTQOASA-N
DB12397	9644	DSM-265	OIZSVTOIBNSVOS-UHFFFAOYSA-N
DB12399	8316	Polmacoxib	IJWPAFMIFNSIGD-UHFFFAOYSA-N
DB12405	5920	Triciribine	HOGVTUZUJGHKPL-HTVVRFAVSA-N
DB12406	9225	Lisofylline	NSMXQKNUPPXBRG-SECBINFHSA-N
DB12411	10478	R-428	KXMZDGSRSGHMMK-VWLOTQADSA-N
DB12415	8638	Galeterone	PAFKTGFSEFKSQG-PAASFTFBSA-N
DB12418	5432	Saccharin	CVHZOJJKTDOEJC-UHFFFAOYSA-N
DB12422	6569	Sulforaphane	SUVMJBTUFCVSAD-SNVBAGLBSA-N
DB12425	2634	Liothyronine I-131	AUYYCJSJGJYCDS-UMVFHIKJSA-N
DB12426	7546	Bitopertin	YUUGYIUSCYNSQR-LBPRGKRZSA-N
DB12428	9621	PAC-14028	UKGJZDSUJSPAJL-YPUOHESYSA-N
DB12429	5676	CI-1040	GFMMXOIFOQCCGU-UHFFFAOYSA-N
DB12433	8469	SCH-900271	ARJKMWXLIHZLQZ-UHFFFAOYSA-N
DB12436	5752	Vofopitant	XILNRORTJVDYRH-HKUYNNGSSA-N
DB12440	10052	Verdiperstat	FVJCUZCRPIMVLB-UHFFFAOYSA-N
DB12442	9828	Alvespimycin	KUFRQPKVAWMTJO-LMZWQJSESA-N
DB12445	9018	Nitroaspirin	IOJUJUOXKXMJNF-UHFFFAOYSA-N
DB12446	3281	Derenofylline	RBZNJGHIKXAKQE-HDJSIYSDSA-N
DB12448	5885	Lifibrol	LNXBEIZREVRNTF-UHFFFAOYSA-N
DB12452	4278	Caprylic alcohol	KBPLFHHGFOOTCA-UHFFFAOYSA-N
DB12457	10704	Rimegepant	KRNAOFGYEFKHPB-ANJVHQHFSA-N
DB12458	4090	Muscimol	ZJQHPWUVQPJPQT-UHFFFAOYSA-N
DB12458	4259	Muscimol	ZJQHPWUVQPJPQT-UHFFFAOYSA-N
DB12463	6978	Semagacestat	PKXWXXPNHIWQHW-RCBQFDQVSA-N
DB12465	197	Ketanserin	FPCCSQOGAWCVBH-UHFFFAOYSA-N
DB12465	88	Ketanserin	FPCCSQOGAWCVBH-UHFFFAOYSA-N
DB12476	9025	CPG-52852	YZOQZEXYFLXNKA-UHFFFAOYSA-N
DB12478	49	Piribedil	OQDPVLVUJFGPGQ-UHFFFAOYSA-N
DB12480	3945	Betulinic Acid	QGJZLNKBHJESQX-FZFNOLFKSA-N
DB12483	7875	Copanlisib	PZBCKZWLPGJMAO-UHFFFAOYSA-N
DB12486	9996	Elobixibat	XFLQIRAKKLNXRQ-UUWRZZSWSA-N
DB12491	6484	Fasiglifam	BZCALJIHZVNMGJ-HSZRJFAPSA-N
DB12494	8784	SGI-1776	MHXGEROHKGDZGO-UHFFFAOYSA-N
DB12500	5716	Fedratinib	JOOXLOJCABQBSG-UHFFFAOYSA-N
DB12501	7357	ABT-384	CLHMYBJIOZXCEX-MALZWFGSSA-N
DB12504	8942	JNJ-40346527	BNVPFDRNGHMRJS-UHFFFAOYSA-N
DB12507	7682	Atecegatran metoxil	XSNMGLZVFNDDPW-ZWKOTPCHSA-N
DB12511	2675	Imiglitazar	ULVDFHLHKNJICZ-QCWLDUFUSA-N
DB12512	10378	Verucerfont	VKHVAUKFLBBZFJ-SFHVURJKSA-N
DB12513	7573	Omaveloxolone	RJCWBNBKOKFWNY-IDPLTSGASA-N
DB12518	3299	Raclopride	WAOQONBSWFLFPE-VIFPVBQESA-N
DB12518	94	Raclopride	WAOQONBSWFLFPE-VIFPVBQESA-N
DB12519	4713	Sarcosine	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
DB12521	9520	Methyl pyrrolidone	SECXISVLQFMRJM-UHFFFAOYSA-N
DB12522	9276	Toreforant	FCRFVPZAXGJLPW-UHFFFAOYSA-N
DB12523	10102	Mizolastine	PVLJETXTTWAYEW-UHFFFAOYSA-N
DB12535	9177	AC-430	DCRWIATZWHLIPN-UHFFFAOYSA-N
DB12543	10651	Samidorphan	RYIDHLJADOKWFM-MAODMQOUSA-N
DB12547	6475	LY-2886721	NIDRNVHMMDAAIK-YPMLDQLKSA-N
DB12548	8448	Sparsentan	WRFHGDPIDHPWIQ-UHFFFAOYSA-N
DB12550	10333	Taladegib	SZBGQDXLNMELTB-UHFFFAOYSA-N
DB12554	9011	Mebeverine	VYVKHNNGDFVQGA-UHFFFAOYSA-N
DB12556	8061	MK-5108	LCVIRAZGMYMNNT-VVONHTQRSA-N
DB12558	7643	AEE-788	OONFNUWBHFSNBT-HXUWFJFHSA-N
DB12562	10180	Setipiprant	IHAXLPDVOWLUOS-UHFFFAOYSA-N
DB12565	8366	Abexinostat	MAUCONCHVWBMHK-UHFFFAOYSA-N
DB12566	8309	Decernotinib	ASUGUQWIHMTFJL-QGZVFWFLSA-N
DB12567	4035	Camicinal	RZKDEGZIFSJVNA-IBGZPJMESA-N
DB12569	5605	Tonapofylline	ZWTVVWUOTJRXKM-UHFFFAOYSA-N
DB12570	8914	CC-223	UFKLYTOEMRFKAD-SHTZXODSSA-N
DB12571	9364	Rimacalib	MYTIJGWONQOOLC-HNNXBMFYSA-N
DB12572	10379	Pexacerfont	LBWQSAZEYIZZCE-SNVBAGLBSA-N
DB12577	8857	Fosbretabulin	WDOGQTQEKVLZIJ-WAYWQWQTSA-N
DB12580	9278	Tradipitant	CAVRKWRKTNINFF-UHFFFAOYSA-N
DB12582	2489	Piperine	MXXWOMGUGJBKIW-YPCIICBESA-N
DB12588	5933	AZD-1480	PDOQBOJDRPLBQU-QMMMGPOBSA-N
DB12590	4221	Indiplon	CBIAWPMZSFFRGN-UHFFFAOYSA-N
DB12591	7954	BMS-911543	JCINBYQJBYJGDM-UHFFFAOYSA-N
DB12592	9771	EC-18	GAKUNXBDVGLOFS-DUZKARGPSA-N
DB12594	7826	AZD-9056	HSQAARMBHJCUOK-UHFFFAOYSA-N
DB12597	8962	ABL-001	VOVZXURTCKPRDQ-CQSZACIVSA-N
DB12598	4262	Nafamostat	MQQNFDZXWVTQEH-UHFFFAOYSA-N
DB12601	7941	Sonolisib	QIUASFSNWYMDFS-NILGECQDSA-N
DB12610	10583	Ebselen	DYEFUKCXAQOFHX-UHFFFAOYSA-N
DB12612	8709	Ozanimod	XRVDGNKRPOAQTN-FQEVSTJZSA-N
DB12614	8498	Reparixin	KQDRVXQXKZXMHP-LLVKDONJSA-N
DB12622	9028	Lupeol	MQYXUWHLBZFQQO-QGTGJCAVSA-N
DB12623	5816	Taprenepag	MFFBXYNKZHTCEY-UHFFFAOYSA-N
DB12628	4551	Methyl-D9-choline	OEYIOHPDSNJKLS-GQALSZNTSA-N
DB12637	2882	Onapristone	IEXUMDBQLIVNHZ-YOUGDJEHSA-N
DB12643	2202	Nelivaptan	NJXZWIIMWNEOGJ-WEWKHQNJSA-N
DB12643	3483	Nelivaptan	NJXZWIIMWNEOGJ-WEWKHQNJSA-N
DB12645	7490	Givinostat	YALNUENQHAQXEA-UHFFFAOYSA-N
DB12649	9234	Ibipinabant	AXJQVVLKUYCICH-OAQYLSRUSA-N
DB12650	6639	L-deprenyl-D2 C-11	MEZLKOACVSPNER-FDJJMKDCSA-N
DB12651	2717	Bardoxolone	TXGZJQLMVSIZEI-UQMAOPSPSA-N
DB12655	8198	Patidegib	HZLFFNCLTRVYJG-WWGOJCOQSA-N
DB12659	9723	SJ-733	VKCPFWKTFZAOTO-LEWJYISDSA-N
