drugbank_id	actor_id	name	inchi_key
DB13524	12542-35-7	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13524	130007-54-4	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13524	34356-64-4	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13524	479-92-5	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13524	55830-63-2	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13524	76404-05-2	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13524	77193-78-3	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13524	8064-93-5	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13524	82464-70-8	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13526	115-77-5	Pentaerithrityl	WXZMFSXDPGVJKK-UHFFFAOYSA-N
DB13527	57132-53-3	Proglumetacin	PTXGHCGBYMQQIG-UHFFFAOYSA-N
DB13527	57132-54-4	Proglumetacin	PTXGHCGBYMQQIG-UHFFFAOYSA-N
DB13527	59209-40-4	Proglumetacin	PTXGHCGBYMQQIG-UHFFFAOYSA-N
DB13528	1961-77-9	Chlormadinone	VUHJZBBCZGVNDZ-TTYLFXKOSA-N
DB13529	10021-55-3	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13529	20123-80-2	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13529	20676-50-0	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13529	21799-87-1	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13529	29632-98-2	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13529	70244-08-5	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13529	76404-11-0	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13529	76404-12-1	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13529	88-46-0	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13530	97633-36-8	Mepindolol	NXWGWUVGUSFQJC-UHFFFAOYSA-N
DB13531	553-06-0	Nicofetamide	DWODOIKZDGJOPQ-UHFFFAOYSA-N
DB13532	71265-68-4	Cyclopenthiazide	BKYKPTRYDKTTJY-UHFFFAOYSA-N
DB13532	742-20-1	Cyclopenthiazide	BKYKPTRYDKTTJY-UHFFFAOYSA-N
DB13532	83487-88-1	Cyclopenthiazide	BKYKPTRYDKTTJY-UHFFFAOYSA-N
DB13533	514-61-4	Methylestrenolone	ZXSWTMLNIIZPET-ZOFHRBRSSA-N
DB13534	109623-97-4	Gedocarnil	SLYDYLLJUXFULK-UHFFFAOYSA-N
DB13536	22307-80-8	Broxyquinoline	ZDASUJMDVPTNTF-UHFFFAOYSA-N
DB13536	35592-46-2	Broxyquinoline	ZDASUJMDVPTNTF-UHFFFAOYSA-N
DB13536	42208-38-8	Broxyquinoline	ZDASUJMDVPTNTF-UHFFFAOYSA-N
DB13536	521-74-4	Broxyquinoline	ZDASUJMDVPTNTF-UHFFFAOYSA-N
DB13536	8060-82-0	Broxyquinoline	ZDASUJMDVPTNTF-UHFFFAOYSA-N
DB13536	93857-29-5	Broxyquinoline	ZDASUJMDVPTNTF-UHFFFAOYSA-N
DB13537	10176-39-3	Gitoformate	DOMHWKQEPDYUQX-LJAQBGIBSA-N
DB13537	7685-23-6	Gitoformate	DOMHWKQEPDYUQX-LJAQBGIBSA-N
DB13538	55482-89-8	Guacetisal	HSJFYRYGGKLQBT-UHFFFAOYSA-N
DB13539	100568-85-2	Iodoxamic acid	WWVAPFRKZMUPHZ-UHFFFAOYSA-N
DB13539	31127-82-9	Iodoxamic acid	WWVAPFRKZMUPHZ-UHFFFAOYSA-N
DB13539	39472-29-2	Iodoxamic acid	WWVAPFRKZMUPHZ-UHFFFAOYSA-N
DB13539	51764-33-1	Iodoxamic acid	WWVAPFRKZMUPHZ-UHFFFAOYSA-N
DB13540	58152-03-7	Isepamicin	UDIIBEDMEYAVNG-ZKFPOVNWSA-N
DB13540	67814-76-0	Isepamicin	UDIIBEDMEYAVNG-ZKFPOVNWSA-N
DB13540	68000-78-2	Isepamicin	UDIIBEDMEYAVNG-ZKFPOVNWSA-N
DB13541	54771-33-4	Iprazochrome	XZKVIDLLLOUTSS-ZSOIEALJSA-N
DB13541	7248-21-7	Iprazochrome	XZKVIDLLLOUTSS-ZSOIEALJSA-N
DB13542	33371-53-8	Bevonium	UHUMRJKDOOEQIG-UHFFFAOYSA-N
DB13542	5205-82-3	Bevonium	UHUMRJKDOOEQIG-UHFFFAOYSA-N
DB13543	10318-26-0	Mitobronitol	VFKZTMPDYBFSTM-KVTDHHQDSA-N
DB13543	32452-75-8	Mitobronitol	VFKZTMPDYBFSTM-KVTDHHQDSA-N
DB13543	35827-62-4	Mitobronitol	VFKZTMPDYBFSTM-KVTDHHQDSA-N
DB13543	488-41-5	Mitobronitol	VFKZTMPDYBFSTM-KVTDHHQDSA-N
DB13544	8067-11-6	Ethenzamide	SBNKFTQSBPKMBZ-UHFFFAOYSA-N
DB13544	82464-70-8	Ethenzamide	SBNKFTQSBPKMBZ-UHFFFAOYSA-N
DB13544	938-73-8	Ethenzamide	SBNKFTQSBPKMBZ-UHFFFAOYSA-N
DB13545	1470-35-5	Isobromindione	QFLZIWVSQDZLNW-UHFFFAOYSA-N
DB13546	54533-85-6	Nizofenone	WZGBZLHGOVJDET-UHFFFAOYSA-N
DB13546	54533-86-7	Nizofenone	WZGBZLHGOVJDET-UHFFFAOYSA-N
DB13546	93929-95-4	Nizofenone	WZGBZLHGOVJDET-UHFFFAOYSA-N
DB13547	1161-88-2	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13547	13009-99-9	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13547	138-37-4	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13547	138-39-6	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13547	515-49-1	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13547	60758-21-6	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13547	8015-41-6	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13548	496-00-4	Dibrompropamidine	GMJFVGRUYJHMCO-UHFFFAOYSA-N
DB13548	614-87-9	Dibrompropamidine	GMJFVGRUYJHMCO-UHFFFAOYSA-N
DB13549	5882-48-4	4-dimethylaminophenol	JVVRCYWZTJLJSG-UHFFFAOYSA-N
DB13549	619-60-3	4-dimethylaminophenol	JVVRCYWZTJLJSG-UHFFFAOYSA-N
DB13549	6274-21-1	4-dimethylaminophenol	JVVRCYWZTJLJSG-UHFFFAOYSA-N
DB13549	6626-08-0	4-dimethylaminophenol	JVVRCYWZTJLJSG-UHFFFAOYSA-N
DB13550	62232-46-6	Bifemelane	QSQQPMHPCBLLGX-UHFFFAOYSA-N
DB13550	90293-01-9	Bifemelane	QSQQPMHPCBLLGX-UHFFFAOYSA-N
DB13551	132-60-5	Cinchophen	YTRMTPPVNRALON-UHFFFAOYSA-N
DB13551	5949-18-8	Cinchophen	YTRMTPPVNRALON-UHFFFAOYSA-N
DB13551	7142-93-0	Cinchophen	YTRMTPPVNRALON-UHFFFAOYSA-N
DB13551	8053-95-0	Cinchophen	YTRMTPPVNRALON-UHFFFAOYSA-N
DB13552	2062-77-3	Trifluperidol	GPMXUUPHFNMNDH-UHFFFAOYSA-N
DB13552	749-13-3	Trifluperidol	GPMXUUPHFNMNDH-UHFFFAOYSA-N
DB13553	86832-68-0	Carumonam	UIMOJFJSJSIGLV-JNHMLNOCSA-N
DB13553	87638-04-8	Carumonam	UIMOJFJSJSIGLV-JNHMLNOCSA-N
DB13554	1050-79-9	Moperone	AGAHNABIDCTLHW-UHFFFAOYSA-N
DB13554	3871-82-7	Moperone	AGAHNABIDCTLHW-UHFFFAOYSA-N
DB13555	14046-99-2	Prajmaline	UAUHEPXILIZYCU-ALHOSYKFSA-N
DB13555	2589-47-1	Prajmaline	UAUHEPXILIZYCU-ALHOSYKFSA-N
DB13555	35080-11-6	Prajmaline	UAUHEPXILIZYCU-ALHOSYKFSA-N
DB13556	13061-27-3	Sulfamazone	BGLHAKAJGYLSOX-UHFFFAOYSA-N
DB13556	65761-24-2	Sulfamazone	BGLHAKAJGYLSOX-UHFFFAOYSA-N
DB13557	146-28-1	Thiopropazate	AIUHRQHVWSUTGJ-UHFFFAOYSA-N
DB13557	8063-62-5	Thiopropazate	AIUHRQHVWSUTGJ-UHFFFAOYSA-N
DB13557	84-06-0	Thiopropazate	AIUHRQHVWSUTGJ-UHFFFAOYSA-N
DB13558	31848-01-8	Morclofone	KVCJCEKJKGLBOK-UHFFFAOYSA-N
DB13558	31848-02-9	Morclofone	KVCJCEKJKGLBOK-UHFFFAOYSA-N
DB13559	31842-61-2	Rimiterol	IYMMESGOJVNCKV-JOYOIKCWSA-N
DB13559	31931-97-2	Rimiterol	IYMMESGOJVNCKV-JOYOIKCWSA-N
DB13559	32953-89-2	Rimiterol	IYMMESGOJVNCKV-JOYOIKCWSA-N
DB13561	13364-32-4	Clobenzorex	LRXXRIXDSAEIOR-ZDUSSCGKSA-N
DB13561	5843-53-8	Clobenzorex	LRXXRIXDSAEIOR-ZDUSSCGKSA-N
DB13563	848-21-5	Norgestrienone	GVDMJXQHPUYPHP-FYQPLNBISA-N
DB13564	34758-83-3	Zipeprol	VSTNNAYSCJQCQI-UHFFFAOYSA-N
DB13564	34758-84-4	Zipeprol	VSTNNAYSCJQCQI-UHFFFAOYSA-N
DB13565	19379-90-9	Benzoxonium	BTAFSOGRDASALR-UHFFFAOYSA-N
DB13566	57734-69-7	Sequifenadine	OXDOWGVJMITMJL-UHFFFAOYSA-N
DB13566	57734-70-0	Sequifenadine	OXDOWGVJMITMJL-UHFFFAOYSA-N
DB13567	114-43-2	Desaspidin	GAHOBHHMYUYJDT-UHFFFAOYSA-N
DB13568	101-29-1	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13568	111-42-2	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13568	300-37-8	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13568	30886-16-9	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13568	3736-90-1	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13568	3737-08-4	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13568	61791-44-4	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13568	61791-46-6	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13569	113962-65-5	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	13981-43-6	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	13981-72-1	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	14158-34-0	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	15438-31-0	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	15585-26-9	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	16887-00-6	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	612850-32-5	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	7647-01-0	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	7698-05-7	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	7758-94-3	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13571	6834-98-6	Pentamycin	AGJUUQSLGVCRQA-SWOUQTJZSA-N
DB13571	78361-81-6	Pentamycin	AGJUUQSLGVCRQA-SWOUQTJZSA-N
DB13572	78-28-4	Emylcamate	SLWGJZPKHAXZQL-UHFFFAOYSA-N
DB13573	10075-18-0	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	14358-89-5	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	14656-20-3	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	15031-52-4	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	18833-13-1	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	27248-42-6	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	29701-08-4	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	38953-16-1	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	38953-17-2	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	55912-09-9	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	5690-66-4	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	57383-74-1	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	58965-65-4	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	59426-40-3	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	60640-79-1	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	60662-75-1	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	61954-97-0	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	62026-29-3	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	652-37-9	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	71720-41-7	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	74347-30-1	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	79121-49-6	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	837-27-4	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13573	96989-76-3	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13574	10075-18-0	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	372-66-7	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	53572-44-4	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	543-15-7	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	57249-13-5	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	59989-20-7	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	61734-44-9	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	77124-27-7	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	79121-49-6	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	80440-70-6	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13575	53-18-9	Bietaserpine	WFTSRDISOMSAQC-ZNFOTRSXSA-N
DB13575	93803-74-8	Bietaserpine	WFTSRDISOMSAQC-ZNFOTRSXSA-N
DB13575	93891-81-7	Bietaserpine	WFTSRDISOMSAQC-ZNFOTRSXSA-N
DB13576	123574-58-3	Aluminium nicotinate	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13576	1976-28-9	Aluminium nicotinate	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13576	22537-23-1	Aluminium nicotinate	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13576	2906-42-5	Aluminium nicotinate	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13576	59-67-6	Aluminium nicotinate	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13577	15130-95-7	Allobarbital	FDQGNLOWMMVRQL-UHFFFAOYSA-N
DB13577	34356-64-4	Allobarbital	FDQGNLOWMMVRQL-UHFFFAOYSA-N
DB13577	52-43-7	Allobarbital	FDQGNLOWMMVRQL-UHFFFAOYSA-N
DB13577	71720-38-2	Allobarbital	FDQGNLOWMMVRQL-UHFFFAOYSA-N
DB13577	8015-13-2	Allobarbital	FDQGNLOWMMVRQL-UHFFFAOYSA-N
DB13577	85886-25-5	Allobarbital	FDQGNLOWMMVRQL-UHFFFAOYSA-N
DB13578	4439-25-2	Metabutethamine	BXMFKNRZTLNAFY-UHFFFAOYSA-N
DB13578	553-58-2	Metabutethamine	BXMFKNRZTLNAFY-UHFFFAOYSA-N
DB13579	17854-59-0	Mepixanox	PYSOHOOUXFWCFF-UHFFFAOYSA-N
DB13579	17854-76-1	Mepixanox	PYSOHOOUXFWCFF-UHFFFAOYSA-N
DB13580	116-43-8	Succinylsulfathiazole	SKVLYVHULOWXTD-UHFFFAOYSA-N
DB13580	6101-17-3	Succinylsulfathiazole	SKVLYVHULOWXTD-UHFFFAOYSA-N
DB13581	53716-44-2	Rociverine	XPYLKZZOBVLVHB-QDKIRNHSSA-N
DB13582	12262-73-6	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	126-44-3	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	19229-76-6	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	20074-52-6	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	28633-45-6	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	3522-50-7	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	50515-28-1	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	77-92-9	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	91776-95-3	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13583	59-47-2	Mephenesin	JWDYCNIAQWPBHD-UHFFFAOYSA-N
DB13584	153-76-4	Gallamine	ICLWTJIMXVISSR-UHFFFAOYSA-N
DB13585	133300-54-6	Aminoethyl nitrate	KZTZJUQNSSLNAG-UHFFFAOYSA-N
DB13585	13445-63-1	Aminoethyl nitrate	KZTZJUQNSSLNAG-UHFFFAOYSA-N
DB13585	4665-58-1	Aminoethyl nitrate	KZTZJUQNSSLNAG-UHFFFAOYSA-N
DB13585	646-02-6	Aminoethyl nitrate	KZTZJUQNSSLNAG-UHFFFAOYSA-N
DB13586	72-63-9	Metandienone	XWALNWXLMVGSFR-HLXURNFRSA-N
DB13587	1424-00-6	Mesterolone	UXYRZJKIQKRJCF-TZPFWLJSSA-N
DB13588	105386-86-5	Naftidrofuryl	KBAFPSLPKGSANY-UHFFFAOYSA-N
DB13588	26263-44-5	Naftidrofuryl	KBAFPSLPKGSANY-UHFFFAOYSA-N
DB13588	31329-57-4	Naftidrofuryl	KBAFPSLPKGSANY-UHFFFAOYSA-N
DB13588	3200-06-4	Naftidrofuryl	KBAFPSLPKGSANY-UHFFFAOYSA-N
DB13588	3200-07-5	Naftidrofuryl	KBAFPSLPKGSANY-UHFFFAOYSA-N
DB13588	85293-34-1	Naftidrofuryl	KBAFPSLPKGSANY-UHFFFAOYSA-N
DB13590	14127-61-8	Calcium pangamate	JWLAOERSRUNGEF-JQVJEGKNSA-L
DB13590	17787-72-3	Calcium pangamate	JWLAOERSRUNGEF-JQVJEGKNSA-L
DB13590	18637-06-4	Calcium pangamate	JWLAOERSRUNGEF-JQVJEGKNSA-L
DB13591	14008-44-7	Metopimazine	BQDBKDMTIJBJLA-UHFFFAOYSA-N
DB13592	111298-53-4	Etamiphylline	AWKLBIOQCIORSB-UHFFFAOYSA-N
DB13592	15518-82-8	Etamiphylline	AWKLBIOQCIORSB-UHFFFAOYSA-N
DB13592	17140-68-0	Etamiphylline	AWKLBIOQCIORSB-UHFFFAOYSA-N
DB13592	19326-29-5	Etamiphylline	AWKLBIOQCIORSB-UHFFFAOYSA-N
DB13592	314-35-2	Etamiphylline	AWKLBIOQCIORSB-UHFFFAOYSA-N
DB13592	59547-58-9	Etamiphylline	AWKLBIOQCIORSB-UHFFFAOYSA-N
DB13593	1222-57-7	Zolimidine	VSLIUWLPFRVCDL-UHFFFAOYSA-N
DB13593	449-75-2	Zolimidine	VSLIUWLPFRVCDL-UHFFFAOYSA-N
DB13595	12627-13-3	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	13587-54-7	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	13670-17-2	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	13968-08-6	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	13968-48-4	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	13982-43-9	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	14280-30-9	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	14314-42-2	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	14337-01-0	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	14797-71-8	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	14940-63-7	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	14940-65-9	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	156428-50-1	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	17181-37-2	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	17778-80-2	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	22537-22-0	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	22537-23-1	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	24286-21-3	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	3352-57-6	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	558440-22-5	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	56583-62-1	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	7732-18-5	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13595	7789-20-0	Almasilate	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13596	485-89-2	Oxycinchophen	XAPRFLSJBSXESP-UHFFFAOYSA-N
DB13597	3160-91-6	Moroxydine	KJHOZAZQWVKILO-UHFFFAOYSA-N
DB13597	3731-59-7	Moroxydine	KJHOZAZQWVKILO-UHFFFAOYSA-N
DB13597	7420-18-0	Moroxydine	KJHOZAZQWVKILO-UHFFFAOYSA-N
DB13597	79990-42-4	Moroxydine	KJHOZAZQWVKILO-UHFFFAOYSA-N
DB13598	2679-89-2	Diethyl ether	RTZKZFJDLAIYFH-UHFFFAOYSA-N
DB13598	60-29-7	Diethyl ether	RTZKZFJDLAIYFH-UHFFFAOYSA-N
DB13599	3639-19-8	Difetarsone	YQVALJGIKVYRNI-UHFFFAOYSA-N
DB13599	515-76-4	Difetarsone	YQVALJGIKVYRNI-UHFFFAOYSA-N
DB13600	106454-65-3	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	107471-24-9	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	118413-12-0	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	120710-23-8	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	120710-24-9	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	120710-25-0	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	52820-00-5	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	52918-63-5	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	55700-99-7	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	64363-96-8	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	64363-97-9	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	80845-12-1	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13600	88524-41-8	Deltamethrin	OWZREIFADZCYQD-NSHGMRRFSA-N
DB13601	62613-82-5	Oxiracetam	IHLAQQPQKRMGSS-UHFFFAOYSA-N
DB13601	68252-28-8	Oxiracetam	IHLAQQPQKRMGSS-UHFFFAOYSA-N
DB13601	68567-97-5	Oxiracetam	IHLAQQPQKRMGSS-UHFFFAOYSA-N
DB13601	88929-35-5	Oxiracetam	IHLAQQPQKRMGSS-UHFFFAOYSA-N
DB13602	34184-77-5	Promegestone	QFFCYTLOTYIJMR-XMGTWHOFSA-N
DB13603	1018-71-9	Pyrrolnitrin	QJBZDBLBQWFTPZ-UHFFFAOYSA-N
DB13604	32059-15-7	Guanazodine	ZCVAIGPGEINFCX-UHFFFAOYSA-N
DB13604	42839-36-1	Guanazodine	ZCVAIGPGEINFCX-UHFFFAOYSA-N
DB13605	3627-49-4	Phenoperidine	IPOPQVVNCFQFRK-UHFFFAOYSA-N
DB13605	562-26-5	Phenoperidine	IPOPQVVNCFQFRK-UHFFFAOYSA-N
DB13605	93804-91-2	Phenoperidine	IPOPQVVNCFQFRK-UHFFFAOYSA-N
DB13606	1239-04-9	Phenazocine	ZQHYKVKNPWDQSL-KNXBSLHKSA-N
DB13606	127-35-5	Phenazocine	ZQHYKVKNPWDQSL-KNXBSLHKSA-N
DB13606	58918-34-6	Phenazocine	ZQHYKVKNPWDQSL-KNXBSLHKSA-N
DB13606	63903-74-2	Phenazocine	ZQHYKVKNPWDQSL-KNXBSLHKSA-N
DB13606	63903-75-3	Phenazocine	ZQHYKVKNPWDQSL-KNXBSLHKSA-N
DB13607	19803-62-4	Picloxydine	YNCLPFSAZFGQCD-UHFFFAOYSA-N
DB13607	29147-50-0	Picloxydine	YNCLPFSAZFGQCD-UHFFFAOYSA-N
DB13607	5636-92-0	Picloxydine	YNCLPFSAZFGQCD-UHFFFAOYSA-N
DB13608	910-86-1	Tiocarlide	BWBONKHPVHMQHE-UHFFFAOYSA-N
DB13609	131707-23-8	Umifenovir	KCFYEAOKVJSACF-UHFFFAOYSA-N
DB13609	131707-25-0	Umifenovir	KCFYEAOKVJSACF-UHFFFAOYSA-N
DB13609	5674-91-9	Umifenovir	KCFYEAOKVJSACF-UHFFFAOYSA-N
DB13610	15687-21-5	Flumedroxone	CDZJOBWKHSYNMO-SCUQKFFVSA-N
DB13611	3689-76-7	Chlormidazole	WNAQOLSMVPFGTE-UHFFFAOYSA-N
DB13611	54118-67-1	Chlormidazole	WNAQOLSMVPFGTE-UHFFFAOYSA-N
DB13611	74298-63-8	Chlormidazole	WNAQOLSMVPFGTE-UHFFFAOYSA-N
DB13612	11126-35-5	Carbaspirin calcium	VYMUGTALCSPLDM-UHFFFAOYSA-L
DB13612	14127-61-8	Carbaspirin calcium	VYMUGTALCSPLDM-UHFFFAOYSA-L
