drugbank_id	clinicaltrials_id	name	inchi_key
DB12073	UR-9825	Albaconazole	UHIXWHUVLCAJQL-MPBGBICISA-N
DB12073	W-0027	Albaconazole	UHIXWHUVLCAJQL-MPBGBICISA-N
DB12073	W0027	Albaconazole	UHIXWHUVLCAJQL-MPBGBICISA-N
DB12074	BMS-986001	Censavudine	OSYWBJSVKUFFSU-SKDRFNHKSA-N
DB12078	ENOBOSARM	Enobosarm	JNGVJMBLXIUVRD-SFHVURJKSA-N
DB12078	GTX-024	Enobosarm	JNGVJMBLXIUVRD-SFHVURJKSA-N
DB12078	MK-2866	Enobosarm	JNGVJMBLXIUVRD-SFHVURJKSA-N
DB12078	OSTARINE	Enobosarm	JNGVJMBLXIUVRD-SFHVURJKSA-N
DB12079	GEFARNATE	Gefarnate	ZPACYDRSPFRDHO-ROBAGEODSA-N
DB12080	KUC-7483	Ritobegron	VMMYRRFPMAGXNP-BTYIYWSLSA-N
DB12080	RITOBEGRON	Ritobegron	VMMYRRFPMAGXNP-BTYIYWSLSA-N
DB12082	ARKIN Z	Vesnarinone	ZVNYJIZDIRKMBF-UHFFFAOYSA-N
DB12082	OPC-8212	Vesnarinone	ZVNYJIZDIRKMBF-UHFFFAOYSA-N
DB12082	VESNARINONE	Vesnarinone	ZVNYJIZDIRKMBF-UHFFFAOYSA-N
DB12083	MAFOSFAMIDE	Mafosfamide	PBUUPFTVAPUWDE-UGZDLDLSSA-N
DB12084	JNJ-38431055	ADP-597	WPDCHTSXOPUOII-UHFFFAOYSA-N
DB12085	LCL 161	LCL-161	UFPFGVNKHCLJJO-SSKFGXFMSA-N
DB12085	LCL-161	LCL-161	UFPFGVNKHCLJJO-SSKFGXFMSA-N
DB12085	LCL161	LCL-161	UFPFGVNKHCLJJO-SSKFGXFMSA-N
DB12086	BA-253	Oxitropium	NVOYVOBDTVTBDX-PMEUIYRNSA-N
DB12086	BA253	Oxitropium	NVOYVOBDTVTBDX-PMEUIYRNSA-N
DB12086	OXITROPIUM	Oxitropium	NVOYVOBDTVTBDX-PMEUIYRNSA-N
DB12086	OXITROPIUM BROMIDE	Oxitropium	NVOYVOBDTVTBDX-PMEUIYRNSA-N
DB12086	OXIVENT	Oxitropium	NVOYVOBDTVTBDX-PMEUIYRNSA-N
DB12086	TERSIGAN	Oxitropium	NVOYVOBDTVTBDX-PMEUIYRNSA-N
DB12087	V-0018	Vanillyl alcohol	ZENOXNGFMSCLLL-UHFFFAOYSA-N
DB12087	V0018	Vanillyl alcohol	ZENOXNGFMSCLLL-UHFFFAOYSA-N
DB12088	TLN-232	TT-232	SNAJPQVDGYDQSW-DYCFWDQMSA-N
DB12092	FLIVAS	Naftopidil	HRRBJVNMSRJFHQ-UHFFFAOYSA-N
DB12092	NAFTOPIDIL	Naftopidil	HRRBJVNMSRJFHQ-UHFFFAOYSA-N
DB12093	TETRAHYDROPALMATINE	Tetrahydropalmatine	AEQDJSLRWYMAQI-KRWDZBQOSA-N
DB12094	SEMAPIMOD	Semapimod	PWDYHMBTPGXCSN-VCBMUGGBSA-N
DB12095	LX 1032	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX 1032 HIPPURATE	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX 1606	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX-1032	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX-1032 HIPPURATE	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX-1606	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX-1606 HIPPURATE	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX1032	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX1032 HIPPURATE	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX1606	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	LX1606 HIPPURATE	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	TELOTRISTAT ETHYL	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	TELOTRISTAT ETIPRATE	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12095	XERMELO	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12096	PF-05175157	PF-05175157	BDXXSFOJPYSYOC-UHFFFAOYSA-N
DB12098	ARBACLOFEN	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	BACLOFEN	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	GABLOFEN	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	KEMSTRO	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	LIORESAL	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	STX-209	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12098	STX209	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12099	UK 396082	UK-396,082	OTDGPKRCQXSTPV-JTQLQIEISA-N
DB12099	UK-396,082	UK-396,082	OTDGPKRCQXSTPV-JTQLQIEISA-N
DB12099	UK-396082	UK-396,082	OTDGPKRCQXSTPV-JTQLQIEISA-N
DB12100	ABEDITEROL	Abediterol	SFYAXIFVXBKRPK-QFIPXVFZSA-N
DB12100	LAS-100977	Abediterol	SFYAXIFVXBKRPK-QFIPXVFZSA-N
DB12100	LAS100977	Abediterol	SFYAXIFVXBKRPK-QFIPXVFZSA-N
DB12101	CC-220	CC-220	IXZOHGPZAQLIBH-NRFANRHFSA-N
DB12101	IBERDOMIDE	CC-220	IXZOHGPZAQLIBH-NRFANRHFSA-N
DB12105	IMAGABALIN	Imagabalin	JXEHXYFSIOYTAH-SFYZADRCSA-N
DB12105	PD 0332334	Imagabalin	JXEHXYFSIOYTAH-SFYZADRCSA-N
DB12105	PD-0332334	Imagabalin	JXEHXYFSIOYTAH-SFYZADRCSA-N
DB12105	PF-00195889	Imagabalin	JXEHXYFSIOYTAH-SFYZADRCSA-N
DB12106	PF-06305591	PF-06305591	APWZIFIAVVFPNT-PELKAZGASA-N
DB12107	RPX-7009	Vaborbactam	IOOWNWLVCOUUEX-WPRPVWTQSA-N
DB12107	RPX7009	Vaborbactam	IOOWNWLVCOUUEX-WPRPVWTQSA-N
DB12107	VABORBACTAM	Vaborbactam	IOOWNWLVCOUUEX-WPRPVWTQSA-N
DB12108	GDC-0032	Taselisib	BEUQXVWXFDOSAQ-UHFFFAOYSA-N
DB12108	TASELISIB	Taselisib	BEUQXVWXFDOSAQ-UHFFFAOYSA-N
DB12109	CPI 613	CPI-613	ZYRLHJIMTROTBO-UHFFFAOYSA-N
DB12109	DEVIMISTAT	CPI-613	ZYRLHJIMTROTBO-UHFFFAOYSA-N
DB12112	QLT-091001	Zuretinol acetate	QGNJRVVDBSJHIZ-AQDFTDIISA-N
DB12112	QLT091001	Zuretinol acetate	QGNJRVVDBSJHIZ-AQDFTDIISA-N
DB12112	ZURETINOL ACETATE	Zuretinol acetate	QGNJRVVDBSJHIZ-AQDFTDIISA-N
DB12113	CE 224,535	CE-224535	FUCKCIVGBCBZNP-MRXNPFEDSA-N
DB12113	CE-224,535	CE-224535	FUCKCIVGBCBZNP-MRXNPFEDSA-N
DB12113	CE-224535	CE-224535	FUCKCIVGBCBZNP-MRXNPFEDSA-N
DB12114	HM 781-36B	Poziotinib	LPFWVDIFUFFKJU-UHFFFAOYSA-N
DB12114	HM-781-36B	Poziotinib	LPFWVDIFUFFKJU-UHFFFAOYSA-N
DB12114	NOV-120101	Poziotinib	LPFWVDIFUFFKJU-UHFFFAOYSA-N
DB12114	POZIOTINIB	Poziotinib	LPFWVDIFUFFKJU-UHFFFAOYSA-N
DB12115	AZD 9164	AZD-9164	FNYFFCOCVNTJCD-NNMXADRKSA-N
DB12115	AZD-9164	AZD-9164	FNYFFCOCVNTJCD-NNMXADRKSA-N
DB12115	AZD9164	AZD-9164	FNYFFCOCVNTJCD-NNMXADRKSA-N
DB12120	AVORALSTAT	Avoralstat	TUWMKPVJGGWGNL-UHFFFAOYSA-N
DB12120	BCX-4161	Avoralstat	TUWMKPVJGGWGNL-UHFFFAOYSA-N
DB12121	ENTOSPLETINIB	Entospletinib	XSMSNFMDVXXHGJ-UHFFFAOYSA-N
DB12121	GS-9973	Entospletinib	XSMSNFMDVXXHGJ-UHFFFAOYSA-N
DB12121	SYK INHIBITOR GS-9973	Entospletinib	XSMSNFMDVXXHGJ-UHFFFAOYSA-N
DB12122	BIIF 1149 BS	Figopitant	HUTHJVYJUPXHDF-DEOSSOPVSA-N
DB12122	BIIF-1149 BS	Figopitant	HUTHJVYJUPXHDF-DEOSSOPVSA-N
DB12122	BIIF-1149-BS	Figopitant	HUTHJVYJUPXHDF-DEOSSOPVSA-N
DB12123	CINEPAZIDE	Cinepazide	RCUDFXMNPQNBDU-VOTSOKGWSA-N
DB12123	MD 67350 FREE BASE	Cinepazide	RCUDFXMNPQNBDU-VOTSOKGWSA-N
DB12123	MD-67350 FREE BASE	Cinepazide	RCUDFXMNPQNBDU-VOTSOKGWSA-N
DB12125	DIANICLINE	Dianicline	SUPRUPHAEXPGPF-QWHCGFSZSA-N
DB12125	SSR-591813	Dianicline	SUPRUPHAEXPGPF-QWHCGFSZSA-N
DB12125	SSR591813	Dianicline	SUPRUPHAEXPGPF-QWHCGFSZSA-N
DB12126	BRADYKININ	Bradykinin	QXZGBUJJYSLZLT-FDISYFBBSA-N
DB12126	BRS-640	Bradykinin	QXZGBUJJYSLZLT-FDISYFBBSA-N
DB12127	SULTAMICILLIN	Sultamicillin	OPYGFNJSCUDTBT-PMLPCWDUSA-N
DB12128	TZP-101	Ulimorelin	WGYPAJVJMXQXTR-ABNZCKJZSA-N
DB12128	ULIMORELIN	Ulimorelin	WGYPAJVJMXQXTR-ABNZCKJZSA-N
DB12128	ULIMORELIN HYDROCHLORIDE	Ulimorelin	WGYPAJVJMXQXTR-ABNZCKJZSA-N
DB12129	NP-031112	Tideglusib	PMJIHLSCWIDGMD-UHFFFAOYSA-N
DB12129	NP-12	Tideglusib	PMJIHLSCWIDGMD-UHFFFAOYSA-N
DB12129	NP031112	Tideglusib	PMJIHLSCWIDGMD-UHFFFAOYSA-N
DB12129	TIDEGLUSIB	Tideglusib	PMJIHLSCWIDGMD-UHFFFAOYSA-N
DB12130	LORBRENA	Lorlatinib	IIXWYSCJSQVBQM-LLVKDONJSA-N
DB12130	LORLATINIB	Lorlatinib	IIXWYSCJSQVBQM-LLVKDONJSA-N
DB12130	PF-06463922	Lorlatinib	IIXWYSCJSQVBQM-LLVKDONJSA-N
DB12131	VINPOCETINE	Vinpocetine	DDNCQMVWWZOMLN-IRLDBZIGSA-N
DB12133	BLXA-4	BLXA4	HEDVTGFTYROYFE-RREUNBNVSA-N
DB12133	BLXA4	BLXA4	HEDVTGFTYROYFE-RREUNBNVSA-N
DB12134	GEPOTIDACIN	Gepotidacin	PZFAZQUREQIODZ-LJQANCHMSA-N
DB12134	GEPOTIDACIN MESYLATE	Gepotidacin	PZFAZQUREQIODZ-LJQANCHMSA-N
DB12134	GSK-2140944	Gepotidacin	PZFAZQUREQIODZ-LJQANCHMSA-N
DB12134	GSK2140944	Gepotidacin	PZFAZQUREQIODZ-LJQANCHMSA-N
DB12135	ELUBRIXIN	Elubrixin	YQYFEGTYCUQBEI-UHFFFAOYSA-N
DB12135	SB-656933	Elubrixin	YQYFEGTYCUQBEI-UHFFFAOYSA-N
DB12135	SB-656933-AAA	Elubrixin	YQYFEGTYCUQBEI-UHFFFAOYSA-N
DB12135	SB656933	Elubrixin	YQYFEGTYCUQBEI-UHFFFAOYSA-N
DB12137	GSK-256066	GSK-256066	JFHROPTYMMSOLG-UHFFFAOYSA-N
DB12137	GSK256066	GSK-256066	JFHROPTYMMSOLG-UHFFFAOYSA-N
DB12138	PF-03715455	PF-03715455	VGEXRDWWPSGZDH-UHFFFAOYSA-N
DB12139	ALISPORIVIR	Alisporivir	OLROWHGDTNFZBH-XEMWPYQTSA-N
DB12139	DEB 025	Alisporivir	OLROWHGDTNFZBH-XEMWPYQTSA-N
DB12139	DEB-025	Alisporivir	OLROWHGDTNFZBH-XEMWPYQTSA-N
DB12139	DEB025	Alisporivir	OLROWHGDTNFZBH-XEMWPYQTSA-N
DB12139	DEBIO 025	Alisporivir	OLROWHGDTNFZBH-XEMWPYQTSA-N
DB12139	DEBIO-025	Alisporivir	OLROWHGDTNFZBH-XEMWPYQTSA-N
DB12140	DILMAPIMOD	Dilmapimod	ORVNHOYNEHYKJG-UHFFFAOYSA-N
DB12140	SB-681323	Dilmapimod	ORVNHOYNEHYKJG-UHFFFAOYSA-N
DB12140	SB681323	Dilmapimod	ORVNHOYNEHYKJG-UHFFFAOYSA-N
DB12141	ASP-2215	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12141	ASP-2215 HEMIFUMARATE	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12141	ASP2215	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12141	ASP2215 HEMIFUMARATE	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12141	GILTERITINIB	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12141	GILTERITINIB FUMARATE	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12141	XOSPATA	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N
DB12143	AGN-203818	Rezatomidine	WQXVKEDUCPMRRI-JTQLQIEISA-N
DB12144	BMS-275183	BMS-275183	AHXICHPPXIGCBN-GPWPDEGDSA-N
DB12145	AZD 0328	AZD-0328	OCKIPDMKGPYYJS-ZDUSSCGKSA-N
DB12145	AZD0328	AZD-0328	OCKIPDMKGPYYJS-ZDUSSCGKSA-N
DB12146	ON 01910	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12146	ON 01910.NA	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12146	ON-01910	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12146	ON-01910.NA	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12146	RIGOSERTIB	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12146	RIGOSERTIB SODIUM	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12146	SYB C-1101	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12147	BALVERSA	Erdafitinib	OLAHOMJCDNXHFI-UHFFFAOYSA-N
DB12147	ERDAFITINIB	Erdafitinib	OLAHOMJCDNXHFI-UHFFFAOYSA-N
DB12147	JNJ-42756493	Erdafitinib	OLAHOMJCDNXHFI-UHFFFAOYSA-N
DB12148	MENAQUINONE 4	Menatetrenone	DKHGMERMDICWDU-GHDNBGIDSA-N
DB12148	MENATETRENONE	Menatetrenone	DKHGMERMDICWDU-GHDNBGIDSA-N
DB12149	S 3304	S-3304	YWCLDDLVLSQGSZ-JOCHJYFZSA-N
DB12149	S-3304	S-3304	YWCLDDLVLSQGSZ-JOCHJYFZSA-N
DB12150	CS-670	Pelubiprofen	AUZUGWXLBGZUPP-GXDHUFHOSA-N
DB12150	PELUBIPROFEN	Pelubiprofen	AUZUGWXLBGZUPP-GXDHUFHOSA-N
DB12151	BRINCIDOFOVIR	Brincidofovir	WXJFKKQWPMNTIM-VWLOTQADSA-N
DB12151	CMX 001	Brincidofovir	WXJFKKQWPMNTIM-VWLOTQADSA-N
DB12151	CMX-001	Brincidofovir	WXJFKKQWPMNTIM-VWLOTQADSA-N
DB12151	CMX001	Brincidofovir	WXJFKKQWPMNTIM-VWLOTQADSA-N
DB12153	CERAXON	Citicoline	RZZPDXZPRHQOCG-OJAKKHQRSA-N
DB12153	CITICOLINE	Citicoline	RZZPDXZPRHQOCG-OJAKKHQRSA-N
DB12153	CITICOLINE SODIUM	Citicoline	RZZPDXZPRHQOCG-OJAKKHQRSA-N
DB12154	INCB-039110	Itacitinib	KTBSXLIQKWEBRB-UHFFFAOYSA-N
DB12154	INCB-039110 ADIPATE	Itacitinib	KTBSXLIQKWEBRB-UHFFFAOYSA-N
DB12154	INCB039110	Itacitinib	KTBSXLIQKWEBRB-UHFFFAOYSA-N
DB12154	INCB039110 ADIPATE	Itacitinib	KTBSXLIQKWEBRB-UHFFFAOYSA-N
DB12154	ITACITINIB	Itacitinib	KTBSXLIQKWEBRB-UHFFFAOYSA-N
DB12154	ITACITINIB ADIPATE	Itacitinib	KTBSXLIQKWEBRB-UHFFFAOYSA-N
DB12155	BBI-608	Napabucasin	DPHUWDIXHNQOSY-UHFFFAOYSA-N
DB12155	BBI608	Napabucasin	DPHUWDIXHNQOSY-UHFFFAOYSA-N
DB12155	NAPABUCASIN	Napabucasin	DPHUWDIXHNQOSY-UHFFFAOYSA-N
DB12156	CORDYCEPIN	Cordycepin	OFEZSBMBBKLLBJ-BAJZRUMYSA-N
DB12156	NSC-63984	Cordycepin	OFEZSBMBBKLLBJ-BAJZRUMYSA-N
DB12158	FILOREXANT	Filorexant	NPFDWHQSDBWQLH-QZTJIDSGSA-N
DB12158	MK-6096	Filorexant	NPFDWHQSDBWQLH-QZTJIDSGSA-N
DB12160	BUCILLAMINE	Bucillamine	VUAFHZCUKUDDBC-BYPYZUCNSA-N
DB12161	NITOMAN	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12161	TETRABENAZINE	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12161	XENAZINE	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12162	HX-1171	HX-1171	ATMNQRRJNBCQJO-UHFFFAOYSA-N
DB12163	SARPOGRELATE	Sarpogrelate	FFYNAVGJSYHHFO-UHFFFAOYSA-N
DB12165	GS-5806	Presatovir	GOFXWTVKPWJNGD-UWJYYQICSA-N
DB12165	PRESATOVIR	Presatovir	GOFXWTVKPWJNGD-UWJYYQICSA-N
DB12167	LY 3023414	LY-3023414	ACCFLVVUVBJNGT-AWEZNQCLSA-N
DB12167	LY-3023414	LY-3023414	ACCFLVVUVBJNGT-AWEZNQCLSA-N
DB12167	LY3023414	LY-3023414	ACCFLVVUVBJNGT-AWEZNQCLSA-N
DB12167	SAMOTOLISIB	LY-3023414	ACCFLVVUVBJNGT-AWEZNQCLSA-N
DB12168	MK-0557	MK-0557	RMYZIRFUCOMQRH-CAJLXGCNSA-N
DB12168	MK0557	MK-0557	RMYZIRFUCOMQRH-CAJLXGCNSA-N
DB12170	INXN-1001	Veledimex	LZWZPGLVHLSWQX-XMMPIXPASA-N
DB12170	VELEDIMEX	Veledimex	LZWZPGLVHLSWQX-XMMPIXPASA-N
DB12172	K-1900	Nimorazole	MDJFHRLTPRPZLY-UHFFFAOYSA-N
DB12172	NAXOGIN	Nimorazole	MDJFHRLTPRPZLY-UHFFFAOYSA-N
DB12172	NIMORAZOLE	Nimorazole	MDJFHRLTPRPZLY-UHFFFAOYSA-N
DB12174	CUDC 101	CUDC-101	PLIVFNIUGLLCEK-UHFFFAOYSA-N
DB12174	CUDC-101	CUDC-101	PLIVFNIUGLLCEK-UHFFFAOYSA-N
DB12176	AC-1202	Tricaprylin	VLPFTAMPNXLGLX-UHFFFAOYSA-N
DB12176	AC-1204	Tricaprylin	VLPFTAMPNXLGLX-UHFFFAOYSA-N
DB12176	AXONA	Tricaprylin	VLPFTAMPNXLGLX-UHFFFAOYSA-N
DB12176	TRICAPRILIN	Tricaprylin	VLPFTAMPNXLGLX-UHFFFAOYSA-N
DB12177	EPLIVANSERIN	Eplivanserin	VAIOZOCLKVMIMN-PRJWTAEASA-N
DB12177	SR-46349	Eplivanserin	VAIOZOCLKVMIMN-PRJWTAEASA-N
DB12177	SR-46349B	Eplivanserin	VAIOZOCLKVMIMN-PRJWTAEASA-N
DB12177	SR46349	Eplivanserin	VAIOZOCLKVMIMN-PRJWTAEASA-N
DB12177	SR46349B	Eplivanserin	VAIOZOCLKVMIMN-PRJWTAEASA-N
DB12178	SC-52151	Telinavir	ZILOOGIOHVCEKS-HZFUHODCSA-N
DB12178	TELINAVIR	Telinavir	ZILOOGIOHVCEKS-HZFUHODCSA-N
DB12180	APITOLISIB	Apitolisib	YOVVNQKCSKSHKT-HNNXBMFYSA-N
DB12180	GDC-0980	Apitolisib	YOVVNQKCSKSHKT-HNNXBMFYSA-N
DB12181	DALCETRAPIB	Dalcetrapib	YZQLWPMZQVHJED-UHFFFAOYSA-N
DB12181	JTT-705	Dalcetrapib	YZQLWPMZQVHJED-UHFFFAOYSA-N
DB12181	RO-4607381	Dalcetrapib	YZQLWPMZQVHJED-UHFFFAOYSA-N
DB12181	RO4607381	Dalcetrapib	YZQLWPMZQVHJED-UHFFFAOYSA-N
DB12183	AZD-8931	Sapitinib	DFJSJLGUIXFDJP-UHFFFAOYSA-N
DB12183	AZD8931	Sapitinib	DFJSJLGUIXFDJP-UHFFFAOYSA-N
DB12183	SAPITINIB	Sapitinib	DFJSJLGUIXFDJP-UHFFFAOYSA-N
DB12184	GEPIRONE	Gepirone	QOIGKGMMAGJZNZ-UHFFFAOYSA-N
DB12185	DX-8951	Exatecan	ZVYVPGLRVWUPMP-FYSMJZIKSA-N
DB12185	DX-8951F	Exatecan	ZVYVPGLRVWUPMP-FYSMJZIKSA-N
DB12185	EXATECAN	Exatecan	ZVYVPGLRVWUPMP-FYSMJZIKSA-N
DB12185	EXATECAN MESILATE HYDRATE	Exatecan	ZVYVPGLRVWUPMP-FYSMJZIKSA-N
DB12185	EXATECAN MESYLATE	Exatecan	ZVYVPGLRVWUPMP-FYSMJZIKSA-N
DB12185	EXATECAN METHANESULFONATE DIHYDRATE	Exatecan	ZVYVPGLRVWUPMP-FYSMJZIKSA-N
DB12186	SRT-2104	SRT-2104	LAMQVIQMVKWXOC-UHFFFAOYSA-N
DB12186	SRT2104	SRT-2104	LAMQVIQMVKWXOC-UHFFFAOYSA-N
DB12188	LU 31-130	Zicronapine	BYPMJBXPNZMNQD-PZJWPPBQSA-N
DB12188	LU-31-130	Zicronapine	BYPMJBXPNZMNQD-PZJWPPBQSA-N
DB12188	ZICRONAPINE	Zicronapine	BYPMJBXPNZMNQD-PZJWPPBQSA-N
DB12190	FAROPENEM	Faropenem	HGGAKXAHAYOLDJ-FHZUQPTBSA-N
DB12191	GX-15-070MS	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12191	GX15-070	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12191	GX15-070MS	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12191	OBATOCLAX	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12191	OBATOCLAX MESILATE	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12191	OBATOCLAX MESYLATE	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12192	EMERAMIDE	Emeramide	JUTBAVRYDAKVGQ-UHFFFAOYSA-N
DB12193	AJULEMIC ACID	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12193	CPL-7075	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12193	CPL7075	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12193	IP-751	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12193	JBT-101	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12193	LENABASUM	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12193	RESUNAB	Ajulemic acid	YCHYFHOSGQABSW-RTBURBONSA-N
DB12194	ATAMESTANE	Atamestane	PEPMWUSGRKINHX-TXTPUJOMSA-N
DB12194	SH-489	Atamestane	PEPMWUSGRKINHX-TXTPUJOMSA-N
DB12196	CP-866,087	CP-866087	ZBVPUFSKFGYNLC-FIDNPTQWSA-N
DB12196	CP-866087	CP-866087	ZBVPUFSKFGYNLC-FIDNPTQWSA-N
DB12197	AL-46383A	Auriclosene	QYNRGGHZWCUZLK-UHFFFAOYSA-N
DB12197	AURICLOSENE	Auriclosene	QYNRGGHZWCUZLK-UHFFFAOYSA-N
DB12197	NVC-422	Auriclosene	QYNRGGHZWCUZLK-UHFFFAOYSA-N
DB12198	FOSDAGROCORAT	Fosdagrocorat	BVXLAHSJXXSWFF-KEKPKEOLSA-N
DB12198	PF-04171327	Fosdagrocorat	BVXLAHSJXXSWFF-KEKPKEOLSA-N
DB12199	TRV-120027	TRV-120027	XIEWFECSPPTVQN-KMIMAYJXSA-N
DB12200	ARQ 197	Tivantinib	UCEQXRCJXIVODC-PMACEKPBSA-N
DB12200	ARQ-197	Tivantinib	UCEQXRCJXIVODC-PMACEKPBSA-N
DB12200	TIVANTINIB	Tivantinib	UCEQXRCJXIVODC-PMACEKPBSA-N
DB12201	PF 03654746	PF-03654746	SXMBKHYDZOCBMT-PPUGGXLSSA-N
DB12201	PF-03654746	PF-03654746	SXMBKHYDZOCBMT-PPUGGXLSSA-N
DB12203	SYN-115	Tozadenant	XNBRWUQWSKXMPW-UHFFFAOYSA-N
DB12203	SYN115	Tozadenant	XNBRWUQWSKXMPW-UHFFFAOYSA-N
DB12203	TOZADENANT	Tozadenant	XNBRWUQWSKXMPW-UHFFFAOYSA-N
DB12204	BIBV 308 SE	Terbogrel	XUTLOCQNGLJNSA-RGVLZGJSSA-N
DB12204	BIBV-308-SE	Terbogrel	XUTLOCQNGLJNSA-RGVLZGJSSA-N
DB12204	BIBV-308SE	Terbogrel	XUTLOCQNGLJNSA-RGVLZGJSSA-N
DB12204	TERBOGREL	Terbogrel	XUTLOCQNGLJNSA-RGVLZGJSSA-N
DB12206	N6022	N-6022	YVPGZQLRPAGKLA-UHFFFAOYSA-N
DB12207	KPT-335	Verdinexor	OPAKEJZFFCECPN-XQRVVYSFSA-N
DB12207	VERDINEXOR	Verdinexor	OPAKEJZFFCECPN-XQRVVYSFSA-N
DB12209	CK-2017357	Tirasemtiv	RSQGZEAXODVTOL-UHFFFAOYSA-N
DB12209	CK2017357	Tirasemtiv	RSQGZEAXODVTOL-UHFFFAOYSA-N
DB12209	TIRASEMTIV	Tirasemtiv	RSQGZEAXODVTOL-UHFFFAOYSA-N
DB12210	AZD6280	AZD-6280	NVWCZRPXYVDQEE-UHFFFAOYSA-N
DB12211	PSI-697	PSI-697	DIEPFYNZGUUVHD-UHFFFAOYSA-N
DB12212	AOP-200704	Landiolol	WMDSZGFJQKSLLH-RBBKRZOGSA-N
DB12212	AOP200704	Landiolol	WMDSZGFJQKSLLH-RBBKRZOGSA-N
DB12212	LANDIOLOL	Landiolol	WMDSZGFJQKSLLH-RBBKRZOGSA-N
DB12212	LDLL-600	Landiolol	WMDSZGFJQKSLLH-RBBKRZOGSA-N
DB12212	LDLL600	Landiolol	WMDSZGFJQKSLLH-RBBKRZOGSA-N
DB12212	ONO-1101	Landiolol	WMDSZGFJQKSLLH-RBBKRZOGSA-N
DB12216	5-METHOXYPSORALEN	Bergapten	BGEBZHIAGXMEMV-UHFFFAOYSA-N
DB12216	BERGAPTEN	Bergapten	BGEBZHIAGXMEMV-UHFFFAOYSA-N
