drugbank_id	chemicalbook_id	name	inchi_key
DB13654	CB1199394	Montmorillonite	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13654	CB3736883	Montmorillonite	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13654	CB5199387	Montmorillonite	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13654	CB7199396	Montmorillonite	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13654	CB7334306	Montmorillonite	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13654	CB9154858	Montmorillonite	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13654	CB9199390	Montmorillonite	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13654	CB9729388	Montmorillonite	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13655	CB3677171	Nikethamide	NCYVXEGFNDZQCU-UHFFFAOYSA-N
DB13656	CB82631859	Eberconazole	MPTJIDOGFUQSQH-UHFFFAOYSA-N
DB13657	CB2397764	Benorilate	FEJKLNWAOXSSNR-UHFFFAOYSA-N
DB13661	CB3896840	Niridazole	RDXLYGJSWZYTFJ-UHFFFAOYSA-N
DB13665	CB7875027	Fluanisone	IRYFCWPNDIUQOW-UHFFFAOYSA-N
DB13666	CB7852570	Tiemonium iodide	IOFXEUZPIIUQAG-UHFFFAOYSA-M
DB13667	CB2198495	Cefozopran	QDUIJCOKQCCXQY-WHJQOFBOSA-N
DB13668	CB01090789	Ipidacrine	YLUSMKAJIQOXPV-UHFFFAOYSA-N
DB13668	CB31504009	Ipidacrine	YLUSMKAJIQOXPV-UHFFFAOYSA-N
DB13668	CB3740985	Ipidacrine	YLUSMKAJIQOXPV-UHFFFAOYSA-N
DB13669	CB0451442	Morpholine	YNAVUWVOSKDBBP-UHFFFAOYSA-N
DB13669	CB9241419	Morpholine	YNAVUWVOSKDBBP-UHFFFAOYSA-N
DB13670	CB4674814	Oxantel	VRYKTHBAWRESFI-VOTSOKGWSA-N
DB13673	CB6761792	Bekanamycin	SKKLOUVUUNMCJE-FQSMHNGLSA-N
DB13673	CB7432846	Bekanamycin	SKKLOUVUUNMCJE-FQSMHNGLSA-N
DB13674	CB0502504	Cridanimod	UOMKBIIXHQIERR-UHFFFAOYSA-N
DB13674	CB21458859	Cridanimod	UOMKBIIXHQIERR-UHFFFAOYSA-N
DB13679	CB2453329	Dexchlorpheniramine	SOYKEARSMXGVTM-HNNXBMFYSA-N
DB13679	CB8392741	Dexchlorpheniramine	SOYKEARSMXGVTM-HNNXBMFYSA-N
DB13679	CB9142008	Dexchlorpheniramine	SOYKEARSMXGVTM-HNNXBMFYSA-N
DB13682	CB2673505	Cefpirome	DKOQGJHPHLTOJR-WHRDSVKCSA-N
DB13682	CB9262629	Cefpirome	DKOQGJHPHLTOJR-WHRDSVKCSA-N
DB13689	CB4875440	Tacalcitol	BJYLYJCXYAMOFT-RSFVBTMBSA-N
DB13689	CB91456900	Tacalcitol	BJYLYJCXYAMOFT-RSFVBTMBSA-N
DB13690	CB4851587	Vinyl ether	QYKIQEUNHZKYBP-UHFFFAOYSA-N
DB13691	CB1493339	Acetyldigoxin	HWKJSYYYURVNQU-DXJNJSHLSA-N
DB13693	CB6145730	Sulbenicillin	JETQIUPBHQNHNZ-NJBDSQKTSA-N
DB13693	CB6715306	Sulbenicillin	JETQIUPBHQNHNZ-NJBDSQKTSA-N
DB13694	CB3942240	Distigmine	AHZBEVXBKNYXPU-UHFFFAOYSA-N
DB13697	CB7875395	Ambazone	MLMFUKWWZIZRHX-UWRPRBHNSA-N
DB13698	CB01236004	Ferrous carbonate	RAQDACVRFCEPDA-UHFFFAOYSA-L
DB13698	CB1301102	Ferrous carbonate	RAQDACVRFCEPDA-UHFFFAOYSA-L
DB13698	CB8301101	Ferrous carbonate	RAQDACVRFCEPDA-UHFFFAOYSA-L
DB13702	CB2931324	Tibezonium iodide	YTSPICCNZMNDQT-UHFFFAOYSA-M
DB13702	CB7852570	Tibezonium iodide	YTSPICCNZMNDQT-UHFFFAOYSA-M
DB13705	CB0152361	Decamethoxine	LRQIWRXCHWNNEA-MWZFJMJKSA-L
DB13705	CB6403296	Decamethoxine	LRQIWRXCHWNNEA-MWZFJMJKSA-L
DB13705	CB81180877	Decamethoxine	LRQIWRXCHWNNEA-MWZFJMJKSA-L
DB13705	CB9403297	Decamethoxine	LRQIWRXCHWNNEA-MWZFJMJKSA-L
DB13706	CB0458911	Eosin	SEACYXSIPDVVMV-UHFFFAOYSA-L
DB13706	CB4686518	Eosin	SEACYXSIPDVVMV-UHFFFAOYSA-L
DB13707	CB1257009	Sodium tartrate	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13707	CB3297454	Sodium tartrate	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13707	CB3693922	Sodium tartrate	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13707	CB5212873	Sodium tartrate	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13707	CB6663151	Sodium tartrate	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13707	CB8212874	Sodium tartrate	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13710	CB8335436	Metenolone	ANJQEDFWRSLVBR-VHUDCFPWSA-N
DB13712	CB5755967	Dixanthogen	FVIGODVHAVLZOO-UHFFFAOYSA-N
DB13713	CB3262399	Quifenadine	PZMAHNDJABQWGS-UHFFFAOYSA-N
DB13716	CB7161937	Dibutylphthalate	DOIRQSBPFJWKBE-UHFFFAOYSA-N
DB13717	CB4359472	Phenothrin	SBNFWQZLDJGRLK-UHFFFAOYSA-N
DB13717	CB7359473	Phenothrin	SBNFWQZLDJGRLK-UHFFFAOYSA-N
DB13717	CB9699395	Phenothrin	SBNFWQZLDJGRLK-UHFFFAOYSA-N
DB13718	CB1275263	Hydroquinine	LJOQGZACKSYWCH-WZBLMQSHSA-N
DB13718	CB1473146	Hydroquinine	LJOQGZACKSYWCH-WZBLMQSHSA-N
DB13718	CB8127464	Hydroquinine	LJOQGZACKSYWCH-WZBLMQSHSA-N
DB13720	CB9505795	Diphemanil	LCTZPQRFOZKZNK-UHFFFAOYSA-N
DB13721	CB1205833	Cypermethrin	KAATUXNTWXVJKI-UHFFFAOYSA-N
DB13721	CB7368767	Cypermethrin	KAATUXNTWXVJKI-UHFFFAOYSA-N
DB13721	CB9397556	Cypermethrin	KAATUXNTWXVJKI-UHFFFAOYSA-N
DB13723	CB21033832	Meldonium	PVBQYTCFVWZSJK-UHFFFAOYSA-N
DB13723	CB9850590	Meldonium	PVBQYTCFVWZSJK-UHFFFAOYSA-N
DB13724	CB1128149	Nifuratel	SRQKTCXJCCHINN-NYYWCZLTSA-N
DB13726	CB7152799	Sulfaguanidine	BRBKOPJOKNSWSG-UHFFFAOYSA-N
DB13728	CB7278110	Halometasone	GGXMRPUKBWXVHE-MIHLVHIWSA-N
DB13729	CB8299877	Camostat	XASIMHXSUQUHLV-UHFFFAOYSA-N
DB13731	CB6875075	Butamirate	DDVUMDPCZWBYRA-UHFFFAOYSA-N
DB13731	CB9875076	Butamirate	DDVUMDPCZWBYRA-UHFFFAOYSA-N
DB13732	CB3736883	Meglumine antimoniate	XOGYVDXPYVPAAQ-SESJOKTNSA-M
DB13732	CB6411710	Meglumine antimoniate	XOGYVDXPYVPAAQ-SESJOKTNSA-M
DB13732	CB7334306	Meglumine antimoniate	XOGYVDXPYVPAAQ-SESJOKTNSA-M
DB13733	CB3854314	Methylpentynol	QXLPXWSKPNOQLE-UHFFFAOYSA-N
DB13736	CB7703210	Fenoxazoline	GFYSWQDCHLWRMQ-UHFFFAOYSA-N
DB13738	CB5901371	Camylofin	RYOOHIUJEJZCFT-UHFFFAOYSA-N
DB13740	CB9404436	Bemegride	ORRZGUBHBVWWOP-UHFFFAOYSA-N
DB13743	CB3736883	Sodium aurotiosulfate	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13743	CB6391861	Sodium aurotiosulfate	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13743	CB7334306	Sodium aurotiosulfate	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13745	CB4405362	Fazadinium bromide	LBOZSXSPRGACHC-NFOZGECASA-L
DB13745	CB6502511	Fazadinium bromide	LBOZSXSPRGACHC-NFOZGECASA-L
DB13745	CB6852573	Fazadinium bromide	LBOZSXSPRGACHC-NFOZGECASA-L
DB13747	CB9852620	Trolamine	GSEJCLTVZPLZKY-UHFFFAOYSA-N
DB13748	CB0693158	Tidiacic arginine	LUCWYYXUZVULSK-WCCKRBBISA-N
DB13748	CB2408147	Tidiacic arginine	LUCWYYXUZVULSK-WCCKRBBISA-N
DB13748	CB6240082	Tidiacic arginine	LUCWYYXUZVULSK-WCCKRBBISA-N
DB13748	CB7913367	Tidiacic arginine	LUCWYYXUZVULSK-WCCKRBBISA-N
DB13748	CB9226645	Tidiacic arginine	LUCWYYXUZVULSK-WCCKRBBISA-N
DB13749	CB2252915	Magnesium gluconate	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13749	CB3736883	Magnesium gluconate	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13749	CB51235981	Magnesium gluconate	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13749	CB7334306	Magnesium gluconate	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13751	CB1492372	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13751	CB3836781	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13751	CB5893308	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13751	CB6676261	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13751	CB7233320	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13751	CB7500983	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13751	CB8492371	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13751	CB8935243	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13752	CB1420519	Tetramethrin	CXBMCYHAMVGWJQ-UHFFFAOYSA-N
DB13752	CB9420520	Tetramethrin	CXBMCYHAMVGWJQ-UHFFFAOYSA-N
DB13758	CB9471047	Meclofenoxate	XZTYGFHCIAKPGJ-UHFFFAOYSA-N
DB13758	CB9751497	Meclofenoxate	XZTYGFHCIAKPGJ-UHFFFAOYSA-N
DB13759	CB6764490	Fenpiverinium	QDIYJDPBMZUZEH-UHFFFAOYSA-O
DB13762	CB3680731	Dexrabeprazole	YREYEVIYCVEVJK-RUZDIDTESA-N
DB13765	CB0152361	Mercuric chloride	LWJROJCJINYWOX-UHFFFAOYSA-L
DB13765	CB6403296	Mercuric chloride	LWJROJCJINYWOX-UHFFFAOYSA-L
DB13765	CB9403297	Mercuric chloride	LWJROJCJINYWOX-UHFFFAOYSA-L
DB13769	CB7852570	Emetonium iodide	HKOZYKMXXBHEHT-UHFFFAOYSA-M
DB13771	CB2329202	Ferric sodium citrate	XJDIIQYURGDWCL-UHFFFAOYSA-K
DB13771	CB9965971	Ferric sodium citrate	XJDIIQYURGDWCL-UHFFFAOYSA-K
DB13772	CB8240990	Rufloxacin	NJCJBUHJQLFDSW-UHFFFAOYSA-N
DB13773	CB1107025	Sulfamethoxypyridazine	VLYWMPOKSSWJAL-UHFFFAOYSA-N
DB13774	CB4712972	Myristalkonium	WNBGYVXHFTYOBY-UHFFFAOYSA-N
DB13774	CB5940129	Myristalkonium	WNBGYVXHFTYOBY-UHFFFAOYSA-N
DB13774	CB6130590	Myristalkonium	WNBGYVXHFTYOBY-UHFFFAOYSA-N
DB13774	CB6503664	Myristalkonium	WNBGYVXHFTYOBY-UHFFFAOYSA-N
DB13776	CB5490846	Ibacitabine	WEVJJMPVVFNAHZ-RRKCRQDMSA-N
DB13778	CB6878809	Cefazedone	VTLCNEGVSVJLDN-MLGOLLRUSA-N
DB13778	CB7227198	Cefazedone	VTLCNEGVSVJLDN-MLGOLLRUSA-N
DB13780	CB1282957	Aluminium clofibrate	USWVMPGQVYZHCA-UHFFFAOYSA-K
DB13780	CB3736883	Aluminium clofibrate	USWVMPGQVYZHCA-UHFFFAOYSA-K
DB13780	CB7334306	Aluminium clofibrate	USWVMPGQVYZHCA-UHFFFAOYSA-K
DB13783	CB1492822	Acemetacin	FSQKKOOTNAMONP-UHFFFAOYSA-N
DB13784	CB2901901	Dixyrazine	MSYUMPGNGDNTIQ-UHFFFAOYSA-N
DB13785	CB1191439	Dropropizine	PTVWPYVOOKLBCG-UHFFFAOYSA-N
DB13785	CB7511529	Dropropizine	PTVWPYVOOKLBCG-UHFFFAOYSA-N
DB13785	CB9328471	Dropropizine	PTVWPYVOOKLBCG-UHFFFAOYSA-N
DB13786	CB1257706	Magnesium orotate	QWLHYYKDLOVBNV-UHFFFAOYSA-L
DB13786	CB34796962	Magnesium orotate	QWLHYYKDLOVBNV-UHFFFAOYSA-L
DB13786	CB5691265	Magnesium orotate	QWLHYYKDLOVBNV-UHFFFAOYSA-L
DB13789	CB0409504	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB1257009	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB21258851	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB3693922	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB5212873	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB6663151	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB7854064	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB8212874	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB9135389	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	CB9927175	Aluminium acetotartrate	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13790	CB2762544	Fipexide	BFUJHVVEMMWLHC-UHFFFAOYSA-N
DB13791	CB8205397	Penfluridol	MDLAAYDRRZXJIF-UHFFFAOYSA-N
DB13792	CB0469173	Clopamide	LBXHRAWDUMTPSE-AOOOYVTPSA-N
DB13793	CB9130995	Vinburnine	WYJAPUKIYAZSEM-MOPGFXCFSA-N
DB13794	CB1910258	Dimethoxanate	OOVJCSPCMCAXEX-UHFFFAOYSA-N
DB13794	CB9855373	Dimethoxanate	OOVJCSPCMCAXEX-UHFFFAOYSA-N
DB13795	CB8855538	Brodimoprim	BFCRRLMMHNLSCP-UHFFFAOYSA-N
DB13796	CB3128471	Dibunate	WBEBQCINXJDZCX-UHFFFAOYSA-N
DB13800	CB3196458	Calcium levulinate	APKDPOQXVKRLEP-UHFFFAOYSA-L
DB13800	CB3213533	Calcium levulinate	APKDPOQXVKRLEP-UHFFFAOYSA-L
DB13800	CB3743289	Calcium levulinate	APKDPOQXVKRLEP-UHFFFAOYSA-L
DB13803	CB7875012	Xipamide	MTZBBNMLMNBNJL-UHFFFAOYSA-N
DB13804	CB5423705	Benzylthiouracil	PNXBXCRWXNESOV-UHFFFAOYSA-N
DB13808	CB8162047	Mebhydrolin	FQQIIPAOSKSOJM-UHFFFAOYSA-N
DB13810	CB2893701	Dimemorfan	KBEZZLAAKIIPFK-NJAFHUGGSA-N
DB13810	CB9832947	Dimemorfan	KBEZZLAAKIIPFK-NJAFHUGGSA-N
DB13812	CB0320043	Bufylline	SEIRRUDMPNNSCY-UHFFFAOYSA-N
DB13812	CB24848488	Bufylline	SEIRRUDMPNNSCY-UHFFFAOYSA-N
DB13812	CB42741934	Bufylline	SEIRRUDMPNNSCY-UHFFFAOYSA-N
DB13812	CB4285388	Bufylline	SEIRRUDMPNNSCY-UHFFFAOYSA-N
DB13812	CB74849804	Bufylline	SEIRRUDMPNNSCY-UHFFFAOYSA-N
DB13813	CB6854229	Iodoform	OKJPEAGHQZHRQV-UHFFFAOYSA-N
DB13814	CB2403465	Talampicillin	SOROUYSPFADXSN-SUWVAFIASA-N
DB13814	CB51105387	Talampicillin	SOROUYSPFADXSN-SUWVAFIASA-N
DB13818	CB3736883	Bibrocathol	VTAVFIZOZUAKKE-UHFFFAOYSA-K
DB13818	CB7334306	Bibrocathol	VTAVFIZOZUAKKE-UHFFFAOYSA-K
DB13821	CB1199930	Ceftezole	DZMVCVMFETWNIU-LDYMZIIASA-N
DB13821	CB6277787	Ceftezole	DZMVCVMFETWNIU-LDYMZIIASA-N
DB13823	CB3748118	Pipemidic acid	JOHZPMXAZQZXHR-UHFFFAOYSA-N
DB13826	CB4854689	Etohexadiol	RWLALWYNXFYRGW-UHFFFAOYSA-N
DB13828	CB4718934	Cyfluthrin	QQODLKZGRKWIFG-UHFFFAOYSA-N
DB13830	CB4688512	Copper usnate	BJKWDVRCNOATJS-UHFFFAOYSA-L
DB13830	CB6237422	Copper usnate	BJKWDVRCNOATJS-UHFFFAOYSA-L
DB13831	CB5683079	Potassium permanganate	VZJVWSHVAAUDKD-UHFFFAOYSA-N
DB13833	CB7747265	Methylatropine	PIPAJLPNWZMYQA-KNCRFDSUSA-N
DB13833	CB9719426	Methylatropine	PIPAJLPNWZMYQA-KNCRFDSUSA-N
DB13834	CB3736883	Phenylmercuric borate	OASPSZUQLPQSSC-UHFFFAOYSA-M
DB13834	CB7334306	Phenylmercuric borate	OASPSZUQLPQSSC-UHFFFAOYSA-M
DB13835	CB11229665	Caroverine	MSPRUJDUTKRMLM-UHFFFAOYSA-N
DB13841	CB1875393	Clopenthixol	WFPIAZLQTJBIFN-UHFFFAOYSA-N
DB13844	CB0381093	Pipenzolate	WPUKUEMZZRVAKZ-UHFFFAOYSA-N
DB13847	CB5179886	Rhenium Re-186 sulfide	USBWXQYIYZPMMN-CLJOKXJZSA-N
DB13851	CB11012009	Artemotil	NLYNIRQVMRLPIQ-XQLAAWPRSA-N
DB13853	CB0168937	Anethole trithione	KYLIZBIRMBGUOP-UHFFFAOYSA-N
DB13854	CB3238150	Gamolenic acid	VZCCETWTMQHEPK-QNEBEIHSSA-N
DB13855	CB9466403	Nifuroxazide	YCWSUKQGVSGXJO-NTUHNPAUSA-N
DB13860	CB0278151	Imidazole salicylate	XCHHJFVNQPPLJK-UHFFFAOYSA-N
DB13860	CB1680010	Imidazole salicylate	XCHHJFVNQPPLJK-UHFFFAOYSA-N
DB13860	CB6460617	Imidazole salicylate	XCHHJFVNQPPLJK-UHFFFAOYSA-N
DB13862	CB1103249	Magnesium phosphate	GVALZJMUIHGIMD-UHFFFAOYSA-H
DB13862	CB2123772	Magnesium phosphate	GVALZJMUIHGIMD-UHFFFAOYSA-H
DB13862	CB3854273	Magnesium phosphate	GVALZJMUIHGIMD-UHFFFAOYSA-H
DB13862	CB51454135	Magnesium phosphate	GVALZJMUIHGIMD-UHFFFAOYSA-H
DB13862	CB7191961	Magnesium phosphate	GVALZJMUIHGIMD-UHFFFAOYSA-H
DB13863	CB2730394	Fosfructose	XPYBSIWDXQFNMH-UYFOZJQFSA-N
DB13863	CB2777436	Fosfructose	XPYBSIWDXQFNMH-UYFOZJQFSA-N
DB13868	CB2698137	Adefovir	SUPKOOSCJHTBAH-UHFFFAOYSA-N
DB13871	CB3319817	Albendazole oxide	VXTGHWHFYNYFFV-UHFFFAOYSA-N
DB13873	CB62494614	Fenofibric acid	MQOBSOSZFYZQOK-UHFFFAOYSA-N
DB13873	CB8400259	Fenofibric acid	MQOBSOSZFYZQOK-UHFFFAOYSA-N
DB13874	CB53044318	Enasidenib	DYLUUSLLRIQKOE-UHFFFAOYSA-N
DB13875	CB3405451	Harmaline	RERZNCLIYCABFS-UHFFFAOYSA-N
DB13875	CB9711132	Harmaline	RERZNCLIYCABFS-UHFFFAOYSA-N
DB13877	CB11393320	Iniparib	MDOJTZQKHMAPBK-UHFFFAOYSA-N
DB13878	CB63122682	Pibrentasvir	VJYSBPDEJWLKKJ-NLIMODCCSA-N
DB13879	CB83159912	Glecaprevir	MLSQGNCUYAMAHD-ITNVBOSISA-N
DB13882	CB1173538	Methyl nicotinate	YNBADRVTZLEFNH-UHFFFAOYSA-N
DB13908	CB8172217	Amylmetacresol	CKGWFZQGEQJZIL-UHFFFAOYSA-N
DB13909	CB0158671	Bismuth subgallate	JAONZGLTYYUPCT-UHFFFAOYSA-K
DB13909	CB3736883	Bismuth subgallate	JAONZGLTYYUPCT-UHFFFAOYSA-K
DB13909	CB6440080	Bismuth subgallate	JAONZGLTYYUPCT-UHFFFAOYSA-K
DB13909	CB7334306	Bismuth subgallate	JAONZGLTYYUPCT-UHFFFAOYSA-K
DB13910	CB5394027	Valproate bismuth	YZDVVHSLIPLZLO-UHFFFAOYSA-K
DB13910	CB7149528	Valproate bismuth	YZDVVHSLIPLZLO-UHFFFAOYSA-K
DB13916	CB0235800	Toyocamycin	XOKJUSAYZUAMGJ-WOUKDFQISA-N
DB13917	CB6371724	Deoxyepinephrine	NGKZFDYBISXGGS-UHFFFAOYSA-N
DB13918	CB6118732	Diclofop-methyl	BACHBFVBHLGWSL-UHFFFAOYSA-N
DB13919	CB0209324	Candesartan	HTQMVQVXFRQIKW-UHFFFAOYSA-N
DB13921	CB5732016	2'-C-methylcytidine	PPUDLEUZKVJXSZ-VPCXQMTMSA-N
DB13930	CB02630104	Ulixertinib	KSERXGMCDHOLSS-LJQANCHMSA-N
DB13931	CB13159872	Netarsudil	OURRXQUGYQRVML-AREMUKBSSA-N
DB13931	CB73066998	Netarsudil	OURRXQUGYQRVML-AREMUKBSSA-N
DB13931	CB83041383	Netarsudil	OURRXQUGYQRVML-AREMUKBSSA-N
DB13934	CB92652233	Ligandrol	OPSIVAKKLQRWKC-VXGBXAGGSA-N
DB13937	CB53353957	LGD-3303	OMXGOGXEWUCLFI-UHFFFAOYSA-N
DB13937	CB92657001	LGD-3303	OMXGOGXEWUCLFI-UHFFFAOYSA-N
DB13939	CB12628346	RAD-140	XMBUPPIEVAFYHO-KPZWWZAWSA-N
DB13941	CB02131090	Piperaquine	UCRHFBCYFMIWHC-UHFFFAOYSA-N
DB13941	CB1367773	Piperaquine	UCRHFBCYFMIWHC-UHFFFAOYSA-N
DB13941	CB9744930	Piperaquine	UCRHFBCYFMIWHC-UHFFFAOYSA-N
DB13943	CB0727220	Testosterone cypionate	HPFVBGJFAYZEBE-ZLQWOROUSA-N
DB13943	CB44848482	Testosterone cypionate	HPFVBGJFAYZEBE-ZLQWOROUSA-N
DB13944	CB34797000	Testosterone enanthate	VOCBWIIFXDYGNZ-IXKNJLPQSA-N
DB13944	CB74848483	Testosterone enanthate	VOCBWIIFXDYGNZ-IXKNJLPQSA-N
DB13944	CB8448727	Testosterone enanthate	VOCBWIIFXDYGNZ-IXKNJLPQSA-N
DB13946	CB3123991	Testosterone undecanoate	UDSFVOAUHKGBEK-CNQKSJKFSA-N
DB13950	CB8335502	WIN 55212-2	HQVHOQAKMCMIIM-HXUWFJFHSA-N
DB13954	CB9410729	Estradiol cypionate	UOACKFBJUYNSLK-XRKIENNPSA-N
DB13956	CB0300193	Estradiol valerate	RSEPBGGWRJCQGY-RBRWEJTLSA-N
DB13957	CB52652639	J147	HYMZAYGFKNNHDN-SSDVNMTOSA-N
DB13958	CB3762288	Trestolone acetate	IVCRCPJOLWECJU-XQVQQVTHSA-N
DB13958	CB81347302	Trestolone acetate	IVCRCPJOLWECJU-XQVQQVTHSA-N
DB13960	CB8375786	Bronopol	LVDKZNITIUWNER-UHFFFAOYSA-N
DB13962	CB2774309	Calcium saccharate	UGZVNIRNPPEDHM-SBBOJQDXSA-L
DB13962	CB3382723	Calcium saccharate	UGZVNIRNPPEDHM-SBBOJQDXSA-L
DB13962	CB3748875	Calcium saccharate	UGZVNIRNPPEDHM-SBBOJQDXSA-L
DB13963	CB2180724	1,2-dichlorobenzene	RFFLAFLAYFXFSW-UHFFFAOYSA-N
DB13963	CB9406935	1,2-dichlorobenzene	RFFLAFLAYFXFSW-UHFFFAOYSA-N
DB13966	CB9482638	Isopropyl myristate	AXISYYRBXTVTFY-UHFFFAOYSA-N
DB13967	CB5176335	Patent Blue	DHAHKSQXIXFZJB-UHFFFAOYSA-O
DB13967	CB8775636	Patent Blue	DHAHKSQXIXFZJB-UHFFFAOYSA-O
DB13969	CB0152361	Quaternium-24	SCXCDVTWABNWLW-UHFFFAOYSA-M
DB13969	CB6403296	Quaternium-24	SCXCDVTWABNWLW-UHFFFAOYSA-M
DB13969	CB6942559	Quaternium-24	SCXCDVTWABNWLW-UHFFFAOYSA-M
DB13969	CB9403297	Quaternium-24	SCXCDVTWABNWLW-UHFFFAOYSA-M
DB13970	CB1142310	Dioctyldimonium	MELGLHXCBHKVJG-UHFFFAOYSA-N
DB13970	CB9248140	Dioctyldimonium	MELGLHXCBHKVJG-UHFFFAOYSA-N
DB13971	CB1223350	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB4758017	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB4776817	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB5164666	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB6111122	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB6307699	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB6376385	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB6440651	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB7265055	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB7715136	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB81373136	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB8386261	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB8391234	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13971	CB9853081	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13972	CB5748697	Racemethionine	FFEARJCKVFRZRR-UHFFFAOYSA-N
DB13972	CB6208758	Racemethionine	FFEARJCKVFRZRR-UHFFFAOYSA-N
DB13972	CB9208759	Racemethionine	FFEARJCKVFRZRR-UHFFFAOYSA-N
DB13977	CB01236004	Potassium carbonate	BWHMMNNQKKPAPP-UHFFFAOYSA-L
DB13978	CB6230650	Selisistat	FUZYTVDVLBBXDL-UHFFFAOYSA-N
DB13981	CB1352982	Nomegestrol acetate	IIVBFTNIGYRNQY-YQLZSBIMSA-N
DB13982	CB2168799	Lutetium Lu-177	OHSVLFRHMCKCQY-NJFSPNSNSA-N
DB13984	CB0368506	Cyclopropane	LVZWSLJZHVFIQJ-UHFFFAOYSA-N
DB13987	CB0152361	Strontium chloride	AHBGXTDRMVNFER-UHFFFAOYSA-L
DB13987	CB6250126	Strontium chloride	AHBGXTDRMVNFER-UHFFFAOYSA-L
DB13987	CB6403296	Strontium chloride	AHBGXTDRMVNFER-UHFFFAOYSA-L
DB13987	CB9403297	Strontium chloride	AHBGXTDRMVNFER-UHFFFAOYSA-L
DB13988	CB5972915	SB-269970	HWKROQUZSKPIKQ-MRXNPFEDSA-N
DB13991	CB21179512	Pipequaline	AMEWZCMTSIONOX-UHFFFAOYSA-N
DB13995	CB02130402	Ferric pyrophosphate citrate	SXAWSYZURCZSDX-UHFFFAOYSA-B
