drugbank_id	dailtmed_new_id	name	inchi_key
DB09316	HYDROCHLORIC ACID	Thallous Chloride	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09320	PENICILLIN G BENZATHINE	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PENICILLIN G POTASSIUM	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PENICILLIN G PROCAINE	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PENICILLIN G SODIUM	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PROCAINE	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PROCAINE HYDROCHLORIDE	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09322	SULFURIC ACID	Zinc sulfate	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09324	SULBACTAM	Sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
DB09324	SULBACTAM SODIUM	Sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
DB09325	SODIUM FLUORIDE	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	SODIUM FLUORIDE F 18	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09326	AMMONIA N 13	Ammonia N-13	QGZKDVFQNNGYKY-BJUDXGSMSA-N
DB09330	OSIMERTINIB	Osimertinib	DUYJMQONPNNFPI-UHFFFAOYSA-N
DB09338	WATER	Mersalyl	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09343	TIPIRACIL	Tipiracil	QQHMKNYGKVVGCZ-UHFFFAOYSA-N
DB09343	TIPIRACIL HYDROCHLORIDE	Tipiracil	QQHMKNYGKVVGCZ-UHFFFAOYSA-N
DB09345	PRAMOXINE	Pramocaine	DQKXQSGTHWVTAD-UHFFFAOYSA-N
DB09345	PRAMOXINE HYDROCHLORIDE	Pramocaine	DQKXQSGTHWVTAD-UHFFFAOYSA-N
DB09348	PROPIOLACTONE	Propiolactone	VEZXCJBBBCKRPI-UHFFFAOYSA-N
DB09350	PIPERONYL BUTOXIDE	Piperonyl butoxide	FIPWRIJSWJWJAI-UHFFFAOYSA-N
DB09351	BETAXOLOL	Levobetaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09351	BETAXOLOL HYDROCHLORIDE	Levobetaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09352	HYDROXYAMPHETAMINE	Hydroxyamphetamine	GIKNHHRFLCDOEU-UHFFFAOYSA-N
DB09352	HYDROXYAMPHETAMINE HYDROBROMIDE	Hydroxyamphetamine	GIKNHHRFLCDOEU-UHFFFAOYSA-N
DB09357	DEXPANTHENOL	Dexpanthenol	SNPLKNRPJHDVJA-ZETCQYMHSA-N
DB09357	PANTHENOL	Dexpanthenol	SNPLKNRPJHDVJA-ZETCQYMHSA-N
DB09364	PENICILLIN G PROCAINE	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	PROCAINE	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	PROCAINE HYDROCHLORIDE	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	WATER	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09372	TANNIC ACID	Tannic acid	LRBQNJMCXXYXIU-YIILYMKVSA-N
DB09374	INDOCYANINE GREEN	Indocyanine green acid form	BDBMLMBYCXNVMC-UHFFFAOYSA-O
DB09389	LEVONORGESTREL	Norgestrel	WWYNJERNGUHSAO-UHFFFAOYSA-N
DB09389	NORGESTREL	Norgestrel	WWYNJERNGUHSAO-UHFFFAOYSA-N
DB09394	PHOSPHORIC ACID	Phosphoric acid	NBIIXXVUZAFLBC-UHFFFAOYSA-N
DB09395	ACETIC ACID	Sodium acetate	VMHLLURERBWHNL-UHFFFAOYSA-M
DB09395	SODIUM ACETATE	Sodium acetate	VMHLLURERBWHNL-UHFFFAOYSA-M
DB09400	SELENOMETHIONINE	Selenomethionine Se-75	RJFAYQIBOAGBLC-ZEMBQCNESA-N
DB09401	ISOSORBIDE	Isosorbide	KLDXJTOLSGUMSJ-JGWLITMVSA-N
DB09407	HYDROCHLORIC ACID	Magnesium chloride	TWRXJAOTZQYOKJ-UHFFFAOYSA-L
DB09407	MAGNESIUM CHLORIDE	Magnesium chloride	TWRXJAOTZQYOKJ-UHFFFAOYSA-L
DB09409	ACETIC ACID	Magnesium acetate tetrahydrate	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09409	MAGNESIUM ACETATE TETRAHYDRATE	Magnesium acetate tetrahydrate	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09409	WATER	Magnesium acetate tetrahydrate	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09413	PHOSPHORIC ACID	Monopotassium phosphate	GNSKLFRGEWLPPA-UHFFFAOYSA-M
DB09413	POTASSIUM PHOSPHATE, MONOBASIC	Monopotassium phosphate	GNSKLFRGEWLPPA-UHFFFAOYSA-M
DB09414	PHOSPHORIC ACID	Dipotassium phosphate	ZPWVASYFFYYZEW-UHFFFAOYSA-L
DB09421	PROTIRELIN	Protirelin	XNSAINXGIQZQOO-SRVKXCTJSA-N
DB09425	PENTETIC ACID	Indium In-111 pentetate	BLALCKLYSDDAOC-JWFOFJTQSA-K
DB09449	PHOSPHORIC ACID	Sodium phosphate, monobasic	AJPJDKMHJJGVTQ-UHFFFAOYSA-M
DB09449	SODIUM PHOSPHATE, MONOBASIC	Sodium phosphate, monobasic	AJPJDKMHJJGVTQ-UHFFFAOYSA-M
DB09459	TARTARIC ACID	L-tartaric acid	FEWJPZIEWOKRBE-JCYAYHJZSA-N
DB09460	SODIUM CARBONATE	Sodium carbonate	CDBYLPFSWZWCQE-UHFFFAOYSA-L
DB09462	GLYCERIN	Glycerin	PEDCQBHIVMGVHV-UHFFFAOYSA-N
DB09472	SODIUM SULFATE	Sodium sulfate	PMZURENOXWZQFD-UHFFFAOYSA-L
DB09472	SULFURIC ACID	Sodium sulfate	PMZURENOXWZQFD-UHFFFAOYSA-L
DB09473	OXYQUINOLINE	Indium In-111 oxyquinoline	AEGSYIKLTCZUEZ-FZTWWWDYSA-K
DB09477	ENALAPRILAT	Enalaprilat	LZFZMUMEGBBDTC-QEJZJMRPSA-N
DB09479	RUBIDIUM CHLORIDE	Rubidium Rb-82	NCCSSGKUIKYAJD-OIOBTWANSA-N
DB09479	RUBIDIUM CHLORIDE RB 82	Rubidium Rb-82	NCCSSGKUIKYAJD-OIOBTWANSA-N
DB09481	MAGNESIUM CARBONATE	Magnesium carbonate	ZLNQQNXFFQJAID-UHFFFAOYSA-L
DB09483	POTASSIUM LACTATE	Potassium lactate	PHZLMBHDXVLRIX-UHFFFAOYSA-M
DB09484	SODIUM MONOFLUOROPHOSPHATE	Sodium fluorophosphate	BFDWBSRJQZPEEB-UHFFFAOYSA-L
DB09488	ACRIVASTINE	Acrivastine	PWACSDKDOHSSQD-IUTFFREVSA-N
DB09490	HYDROCHLORIC ACID	Indium In-111 chloride	PSCMQHVBLHHWTO-FZTWWWDYSA-K
DB09494	CETYL ALCOHOL	Cetyl alcohol	BXWNKGSJHAJOGX-UHFFFAOYSA-N
DB09495	AVOBENZONE	Avobenzone	XNEFYCZVKIDDMS-UHFFFAOYSA-N
DB09496	OCTINOXATE	Octinoxate	YBGZDTIWKVFICR-JLHYYAGUSA-N
DB09498	HYDROCHLORIC ACID	Strontium chloride Sr-89	AHBGXTDRMVNFER-FCHARDOESA-L
DB09498	STRONTIUM CHLORIDE	Strontium chloride Sr-89	AHBGXTDRMVNFER-FCHARDOESA-L
DB09498	STRONTIUM CHLORIDE SR 89	Strontium chloride Sr-89	AHBGXTDRMVNFER-FCHARDOESA-L
DB09501	AMMONIA N 13	Ferric ammonium citrate	FRHBOQMZUOWXQL-UHFFFAOYSA-N
DB09501	CITRIC ACID	Ferric ammonium citrate	FRHBOQMZUOWXQL-UHFFFAOYSA-N
DB09510	UREA	Urea C-13	XSQUKJJJFZCRTK-OUBTZVSYSA-N
DB09510	UREA C 13	Urea C-13	XSQUKJJJFZCRTK-OUBTZVSYSA-N
DB09513	UREA	Urea C-14	XSQUKJJJFZCRTK-NJFSPNSNSA-N
DB09513	UREA C 13	Urea C-14	XSQUKJJJFZCRTK-NJFSPNSNSA-N
DB09517	SUCROSE	Sodium ferric gluconate complex	MQBDAEHWGRMADS-XNHLMZCASA-M
DB09526	HYDROQUINONE	Hydroquinone	QIGBRXMKCJKVMJ-UHFFFAOYSA-N
DB09534	ECAMSULE	Ecamsule	HEAHZSUCFKFERC-UHFFFAOYSA-N
DB09543	METHYL SALICYLATE	Methyl salicylate	OSWPMRLSEDHDFF-UHFFFAOYSA-N
DB09546	IOBENGUANE	Iobenguane sulfate I-123	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09546	IOBENGUANE SULFATE I 123	Iobenguane sulfate I-123	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09546	SULFURIC ACID	Iobenguane sulfate I-123	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09552	THONZONIUM	Thonzonium	IOYZYMQFUSNATM-UHFFFAOYSA-N
DB09552	THONZONIUM BROMIDE	Thonzonium	IOYZYMQFUSNATM-UHFFFAOYSA-N
DB09555	CHLORPHENIRAMINE	Dexchlorpheniramine maleate	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	CHLORPHENIRAMINE MALEATE	Dexchlorpheniramine maleate	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	DEXCHLORPHENIRAMINE	Dexchlorpheniramine maleate	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	DEXCHLORPHENIRAMINE MALEATE	Dexchlorpheniramine maleate	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	FUMARIC ACID	Dexchlorpheniramine maleate	DBAKFASWICGISY-DASCVMRKSA-N
DB09563	CHOLINE	Choline C-11	OEYIOHPDSNJKLS-BJUDXGSMSA-N
DB09570	IXAZOMIB	Ixazomib	MXAYKZJJDUDWDS-LBPRGKRZSA-N
DB09571	LEVMETAMFETAMINE	Levmetamfetamine	MYWUZJCMWCOHBA-SECBINFHSA-N
DB09571	METHAMPHETAMINE	Levmetamfetamine	MYWUZJCMWCOHBA-SECBINFHSA-N
DB09571	METHAMPHETAMINE HYDROCHLORIDE	Levmetamfetamine	MYWUZJCMWCOHBA-SECBINFHSA-N
DB11056	HYDROCHLORIC ACID	Stannous chloride	AXZWODMDQAVCJE-UHFFFAOYSA-L
DB11071	PHENYL SALICYLATE	Phenyl salicylate	ZQBAKBUEJOMQEX-UHFFFAOYSA-N
DB11073	CETYLPYRIDINIUM	Cetylpyridinium	NEUSVAOJNUQRTM-UHFFFAOYSA-N
DB11079	SALICYLIC ACID	Trolamine salicylate	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11079	TROLAMINE	Trolamine salicylate	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11079	TROLAMINE SALICYLATE	Trolamine salicylate	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11080	SILVER	Silver nitrate	SQGYOTSLMSWVJD-UHFFFAOYSA-N
DB11080	SILVER NITRATE	Silver nitrate	SQGYOTSLMSWVJD-UHFFFAOYSA-N
DB11081	ALUMINUM CHLORIDE	Aluminum chloride	VSCWAEJMTAWNJL-UHFFFAOYSA-K
DB11081	HYDROCHLORIC ACID	Aluminum chloride	VSCWAEJMTAWNJL-UHFFFAOYSA-K
DB11085	RESORCINOL	Resorcinol	GHMLBKRAJCXXBS-UHFFFAOYSA-N
DB11089	DOCUSATE	Docusate	HNSDLXPSAYFUHK-UHFFFAOYSA-N
DB11090	POTASSIUM NITRATE	Potassium nitrate	FGIUAXJPYTZDNR-UHFFFAOYSA-N
DB11091	HYDROGEN PEROXIDE	Hydrogen peroxide	MHAJPDPJQMAIIY-UHFFFAOYSA-N
DB11093	CALCIUM CITRATE	Calcium Citrate	FNAQSUUGMSOBHW-UHFFFAOYSA-H
DB11093	CITRIC ACID	Calcium Citrate	FNAQSUUGMSOBHW-UHFFFAOYSA-H
DB11096	MERADIMATE	Meradimate	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11098	POTASSIUM BICARBONATE	Potassium bicarbonate	TYJJADVDDVDEDZ-UHFFFAOYSA-M
DB11100	ALLANTOIN	Allantoin	POJWUDADGALRAB-UHFFFAOYSA-N
DB11104	SULFUR HEXAFLUORIDE	Sulfur hexafluoride	SFZCNBIFKDRMGX-UHFFFAOYSA-N
DB11107	POTASSIUM BITARTRATE	Potassium bitartrate	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	TARTARIC ACID	Potassium bitartrate	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11110	CITRIC ACID	Magnesium citrate	PLSARIKBYIPYPF-UHFFFAOYSA-H
DB11110	MAGNESIUM CITRATE	Magnesium citrate	PLSARIKBYIPYPF-UHFFFAOYSA-H
DB11115	ENSULIZOLE	Ensulizole	UVCJGUGAGLDPAA-UHFFFAOYSA-N
DB11117	UNDECYLENIC ACID	Undecylenic acid	FRPZMMHWLSIFAZ-UHFFFAOYSA-N
DB11119	SODIUM IODIDE	Sodium iodide	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11119	SODIUM IODIDE I 123	Sodium iodide	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11119	SODIUM IODIDE I 131	Sodium iodide	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11121	CHLOROXYLENOL	Chloroxylenol	OSDLLIBGSJNGJE-UHFFFAOYSA-N
DB11125	BENZETHONIUM	Benzethonium	SIYLLGKDQZGJHK-UHFFFAOYSA-N
DB11125	BENZETHONIUM CHLORIDE	Benzethonium	SIYLLGKDQZGJHK-UHFFFAOYSA-N
DB11126	CALCIUM GLUCONATE	Calcium gluconate	NEEHYRZPVYRGPP-IYEMJOQQSA-L
DB11127	SELENIOUS ACID	Selenious acid	MCAHWIHFGHIESP-UHFFFAOYSA-N
DB11128	AMMONIA N 13	Ammonium molybdate	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11128	WATER	Ammonium molybdate	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11129	HYDROGEN PEROXIDE	Carbamide peroxide	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11129	UREA	Carbamide peroxide	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11129	UREA C 13	Carbamide peroxide	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11142	SELENOMETHIONINE	Selenomethionine	RJFAYQIBOAGBLC-BYPYZUCNSA-N
DB11145	OXYQUINOLINE	Oxyquinoline	MCJGNVYPOGVAJF-UHFFFAOYSA-N
DB11148	BUTAMBEN	Butamben	IUWVALYLNVXWKX-UHFFFAOYSA-N
DB11150	BARIUM SULFATE	Barium sulfate	TZCXTZWJZNENPQ-UHFFFAOYSA-L
DB11150	SULFURIC ACID	Barium sulfate	TZCXTZWJZNENPQ-UHFFFAOYSA-L
DB11151	SODIUM HYDROXIDE	Sodium hydroxide	HEMHJVSKTPXQMS-UHFFFAOYSA-M
DB11151	WATER	Sodium hydroxide	HEMHJVSKTPXQMS-UHFFFAOYSA-M
DB11153	POTASSIUM HYDROXIDE	Potassium hydroxide	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11153	WATER	Potassium hydroxide	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11154	CITRIC ACID	Zinc citrate	WGIWBXUNRXCYRA-UHFFFAOYSA-H
DB11155	TRICLOCARBAN	Triclocarban	ICUTUKXCWQYESQ-UHFFFAOYSA-N
DB11156	PYRANTEL	Pyrantel	YSAUAVHXTIETRK-AATRIKPKSA-N
DB11156	PYRANTEL PAMOATE	Pyrantel	YSAUAVHXTIETRK-AATRIKPKSA-N
DB11157	ANTHRALIN	Anthralin	NUZWLKWWNNJHPT-UHFFFAOYSA-N
DB11159	SODIUM SULFIDE	Sodium sulfide	GRVFOGOEDUUMBP-UHFFFAOYSA-N
DB11160	PHENYLTOLOXAMINE	Phenyltoloxamine	IZRPKIZLIFYYKR-UHFFFAOYSA-N
DB11160	PHENYLTOLOXAMINE CITRATE	Phenyltoloxamine	IZRPKIZLIFYYKR-UHFFFAOYSA-N
DB11171	SULFURIC ACID	Ferric sulfate	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11171	WATER	Ferric sulfate	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11176	Zeaxanthin	Zeaxanthin	JKQXZKUSFCKOGQ-QAYBQHTQSA-N
DB11180	TETROFOSMIN	Tetrofosmin	QCWJONLQSHEGEJ-UHFFFAOYSA-N
DB11181	HOMATROPINE	Homatropine	ZTVIKZXZYLEVOL-MCOXGKPRSA-N
DB11181	HOMATROPINE HYDROBROMIDE	Homatropine	ZTVIKZXZYLEVOL-MCOXGKPRSA-N
DB11182	ROSE BENGAL	Rose bengal	VDNLFJGJEQUWRB-UHFFFAOYSA-N
DB11185	SULISOBENZONE	Sulisobenzone	CXVGEDCSTKKODG-UHFFFAOYSA-N
DB11189	GLYCINE	Magnesium glycinate	AACACXATQSKRQG-UHFFFAOYSA-L
DB11195	XYLITOL	Xylitol	HEBKCHPVOIAQTA-SCDXWVJYSA-N
DB11197	CYSTEINE	Ferrous cysteine glycinate	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11197	GLYCINE	Ferrous cysteine glycinate	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11200	GLYCINE	Aluminum zirconium octachlorohydrex gly	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	HYDROCHLORIC ACID	Aluminum zirconium octachlorohydrex gly	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	WATER	Aluminum zirconium octachlorohydrex gly	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11205	HYDROCHLORIC ACID	Alcloxa	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	WATER	Alcloxa	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11206	BEMOTRIZINOL	Bemotrizinol	XVAMCHGMPYWHNL-UHFFFAOYSA-N
DB11207	AMILOXATE	Amiloxate	UBNYRXMKIIGMKK-RMKNXTFCSA-N
DB11210	GLYCINE	Ferrous bisglycinate	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11217	ARBUTIN	Arbutin	BJRNKVDFDLYUGJ-RMPHRYRLSA-N
DB11219	ENZACAMENE	Enzacamene	HEOCBCNFKCOKBX-SDNWHVSQSA-N
DB11231	LYCOPENE	Lycopene	OAIJSZIZWZSQBC-GYZMGTAESA-N
DB11233	CITRIC ACID	Silver citrate	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11233	SILVER	Silver citrate	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11235	THONZYLAMINE	Thonzylamine	GULNIHOSWFYMRN-UHFFFAOYSA-N
DB11235	THONZYLAMINE HYDROCHLORIDE	Thonzylamine	GULNIHOSWFYMRN-UHFFFAOYSA-N
DB11239	ALUMINUM SULFATE	Aluminum sulfate	DIZPMCHEQGEION-UHFFFAOYSA-H
DB11239	SULFURIC ACID	Aluminum sulfate	DIZPMCHEQGEION-UHFFFAOYSA-H
DB11248	ZINC GLUCONATE	Zinc gluconate	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11250	GLYCERYL MONOSTEARATE	Glyceryl monostearate	VBICKXHEKHSIBG-UHFFFAOYSA-N
DB11254	HEXYLRESORCINOL	Hexylresorcinol	WFJIVOKAWHGMBH-UHFFFAOYSA-N
DB11256	LEVOMEFOLATE CALCIUM	Levomefolic acid	ZNOVTXRBGFNYRX-STQMWFEESA-N
DB11256	LEVOMEFOLIC ACID	Levomefolic acid	ZNOVTXRBGFNYRX-STQMWFEESA-N
DB11262	BISOCTRIZOLE	Bisoctrizole	FQUNFJULCYSSOP-UHFFFAOYSA-N
DB11275	EPICRIPTINE	Epicriptine	SBFXHXZNBNFPHV-PXXBSISHSA-N
DB11278	METHYLEPHEDRINE	DL-Methylephedrine	FMCGSUUBYTWNDP-ONGXEEELSA-N
DB11282	DIETHYLTOLUAMIDE	Diethyltoluamide	MMOXZBCLCQITDF-UHFFFAOYSA-N
DB11288	BORNEOL	Borneol	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11290	STEARIC ACID	Aluminium tristearate	CEGOLXSVJUTHNZ-UHFFFAOYSA-K
DB11309	SULFURIC ACID	Sulfuric acid	QAOWNCQODCNURD-UHFFFAOYSA-N
DB11315	METHSCOPOLAMINE	Methscopolamine	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11315	METHSCOPOLAMINE BROMIDE	Methscopolamine	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11324	NONIVAMIDE	Nonivamide	RGOVYLWUIBMPGK-UHFFFAOYSA-N
DB11326	BORIC ACID	Boric acid	KGBXLFKZBHKPEV-UHFFFAOYSA-N
DB11327	DIPYRITHIONE	Dipyrithione	ZHDBTKPXEJDTTQ-UHFFFAOYSA-N
DB11328	SODIUM TETRADECYL SULFATE	Tetradecyl hydrogen sulfate (ester)	GROJOWHVXQYQGN-UHFFFAOYSA-N
DB11344	LEVOMENTHOL	(+)-menthol	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11346	RUBIDIUM	Rubidium	IGLNJRXAVVLDKE-UHFFFAOYSA-N
DB11346	RUBIDIUM RB-82	Rubidium	IGLNJRXAVVLDKE-UHFFFAOYSA-N
DB11348	PHOSPHORIC ACID	Calcium Phosphate	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11359	GUAIACOL	Guaiacol	LHGVFZTZFXWLCP-UHFFFAOYSA-N
DB11362	SELEXIPAG	Selexipag	QXWZQTURMXZVHJ-UHFFFAOYSA-N
DB11363	ALECTINIB	Alectinib	KDGFLJKFZUIJMX-UHFFFAOYSA-N
DB11363	ALECTINIB HYDROCHLORIDE	Alectinib	KDGFLJKFZUIJMX-UHFFFAOYSA-N
DB11387	CHLOROFORM	Chloroform	HEDRZPFGACZZDS-UHFFFAOYSA-N
DB11417	HYDROGEN PEROXIDE	Gleptoferron	QPUPHFVWBIOERP-MXIFXDQUSA-M
DB11420	SQUALANE	Squalane	PRAKJMSDJKAYCZ-UHFFFAOYSA-N
DB11428	DEXMEDETOMIDINE	Medetomidine	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11428	DEXMEDETOMIDINE HYDROCHLORIDE	Medetomidine	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11431	MOXIDECTIN	Moxidectin	YZBLFMPOMVTDJY-LSGXYNIPSA-N
DB11525	AMMONIA N 13	Maduramicin	WQGJEAMPBSZCIF-HKSLRPGUSA-N
DB11558	TOLUENE	Toluene	YXFVVABEGXRONW-UHFFFAOYSA-N
DB11560	LESINURAD	Lesinurad	FGQFOYHRJSUHMR-UHFFFAOYSA-N
DB11570	PADIMATE O	Padimate O	WYWZRNAHINYAEF-UHFFFAOYSA-N
DB11573	HYDROCHLORIC ACID	Aluminum chlorohydrate	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	WATER	Aluminum chlorohydrate	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11574	ELBASVIR	Elbasvir	BVAZQCUMNICBAQ-PZHYSIFUSA-N
DB11575	GRAZOPREVIR	Grazoprevir	OBMNJSNZOWALQB-NCQNOWPTSA-N
DB11577	INDIGOTINDISULFONATE	Indigotindisulfonic acid	CFZXDJWFRVEWSR-BUHFOSPRSA-N
DB11577	INDIGOTINDISULFONATE SODIUM	Indigotindisulfonic acid	CFZXDJWFRVEWSR-BUHFOSPRSA-N
DB11581	VENETOCLAX	Venetoclax	LQBVNQSMGBZMKD-UHFFFAOYSA-N
DB11588	CARBON MONOXIDE	Carbon monoxide	UGFAIRIUMAVXCW-UHFFFAOYSA-N
DB11596	LEUCOVORIN	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	LEUCOVORIN CALCIUM	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	LEVOLEUCOVORIN	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	LEVOLEUCOVORIN CALCIUM	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11611	LIFITEGRAST	Lifitegrast	JFOZKMSJYSPYLN-QHCPKHFHSA-N
DB11613	VELPATASVIR	Velpatasvir	FHCUMDQMBHQXKK-CDIODLITSA-N
DB11633	ISAVUCONAZOLE	Isavuconazole	DDFOUSQFMYRUQK-RCDICMHDSA-N
DB11640	AMIFAMPRIDINE	Amifampridine	OYTKINVCDFNREN-UHFFFAOYSA-N
DB11640	AMIFAMPRIDINE PHOSPHATE	Amifampridine	OYTKINVCDFNREN-UHFFFAOYSA-N
DB11642	PITOLISANT	Pitolisant	NNACHAUCXXVJSP-UHFFFAOYSA-N
DB11642	PITOLISANT HYDROCHLORIDE	Pitolisant	NNACHAUCXXVJSP-UHFFFAOYSA-N
DB11644	TAFAMIDIS	Tafamidis	TXEIIPDJKFWEEC-UHFFFAOYSA-N
DB11644	TAFAMIDIS MEGLUMINE	Tafamidis	TXEIIPDJKFWEEC-UHFFFAOYSA-N
DB11653	BREMELANOTIDE	Bremelanotide	FFHBJDQSGDNCIV-MFVUMRCOSA-N
DB11653	BREMELANOTIDE ACETATE	Bremelanotide	FFHBJDQSGDNCIV-MFVUMRCOSA-N
DB11660	LATANOPROSTENE BUNOD	Latanoprostene bunod	LOVMMUBRQUFEAH-UIEAZXIASA-N
DB11691	NALDEMEDINE	Naldemedine	AXQACEQYCPKDMV-RZAWKFBISA-N
DB11691	NALDEMEDINE TOSYLATE	Naldemedine	AXQACEQYCPKDMV-RZAWKFBISA-N
DB11703	ACALABRUTINIB	Acalabrutinib	WDENQIQQYWYTPO-IBGZPJMESA-N
DB11712	TEZACAFTOR	Tezacaftor	MJUVRTYWUMPBTR-MRXNPFEDSA-N
DB11718	ENCORAFENIB	Encorafenib	CMJCXYNUCSMDBY-ZDUSSCGKSA-N
DB11730	RIBOCICLIB	Ribociclib	RHXHGRAEPCAFML-UHFFFAOYSA-N
DB11732	LASMIDITAN	Lasmiditan	XEDHVZKDSYZQBF-UHFFFAOYSA-N
DB11749	PRAZIQUANTEL	(R)-Praziquantel	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11749	PRAZIQUANTEL, (R)-	(R)-Praziquantel	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11753	RIFAMYCIN	Rifamycin	HJYYPODYNSCCOU-ODRIEIDWSA-N
DB11757	ISTRADEFYLLINE	Istradefylline	IQVRBWUUXZMOPW-PKNBQFBNSA-N
DB11760	TALAZOPARIB	Talazoparib	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
DB11760	TALAZOPARIB TOSYLATE	Talazoparib	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
DB11761	TENAPANOR	Tenapanor	DNHPDWGIXIMXSA-CXNSMIOJSA-N
DB11761	TENAPANOR HYDROCHLORIDE	Tenapanor	DNHPDWGIXIMXSA-CXNSMIOJSA-N
DB11793	NIRAPARIB	Niraparib	PCHKPVIQAHNQLW-CQSZACIVSA-N
DB11799	BICTEGRAVIR	Bictegravir	SOLUWJRYJLAZCX-LYOVBCGYSA-N
DB11799	BICTEGRAVIR SODIUM	Bictegravir	SOLUWJRYJLAZCX-LYOVBCGYSA-N
