drugbank_id	hmdb_id	name	inchi_key
DB11200	HMDB0001475	Aluminum zirconium octachlorohydrex gly	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	HMDB0002111	Aluminum zirconium octachlorohydrex gly	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	HMDB0002306	Aluminum zirconium octachlorohydrex gly	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11205	HMDB0000492	Alcloxa	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	HMDB0001039	Alcloxa	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	HMDB0002111	Alcloxa	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	HMDB0002306	Alcloxa	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11210	HMDB0000123	Ferrous bisglycinate	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11210	HMDB0000692	Ferrous bisglycinate	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11210	HMDB0015531	Ferrous bisglycinate	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11217	HMDB0029943	Arbutin	BJRNKVDFDLYUGJ-RMPHRYRLSA-N
DB11220	HMDB0034380	Octacosanol	CNNRPFQICPFDPO-UHFFFAOYSA-N
DB11231	HMDB0002297	Lycopene	OAIJSZIZWZSQBC-GYZMGTAESA-N
DB11231	HMDB0003000	Lycopene	OAIJSZIZWZSQBC-GYZMGTAESA-N
DB11231	HMDB0035776	Lycopene	OAIJSZIZWZSQBC-GYZMGTAESA-N
DB11233	HMDB0000094	Silver citrate	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11233	HMDB0002659	Silver citrate	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11235	HMDB0240222	Thonzylamine	GULNIHOSWFYMRN-UHFFFAOYSA-N
DB11239	HMDB0001448	Aluminum sulfate	DIZPMCHEQGEION-UHFFFAOYSA-H
DB11246	HMDB0000565	Copper gluconate	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	HMDB0000625	Copper gluconate	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	HMDB0000657	Copper gluconate	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11246	HMDB0003290	Copper gluconate	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11248	HMDB0000565	Zinc gluconate	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	HMDB0000625	Zinc gluconate	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	HMDB0003290	Zinc gluconate	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11248	HMDB0015532	Zinc gluconate	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11250	HMDB0011131	Glyceryl monostearate	VBICKXHEKHSIBG-UHFFFAOYSA-N
DB11254	HMDB0032567	Hexylresorcinol	WFJIVOKAWHGMBH-UHFFFAOYSA-N
DB11255	HMDB0000599	Chromium picolinate	CBDQOLKNTOMMTL-UHFFFAOYSA-K
DB11255	HMDB0002243	Chromium picolinate	CBDQOLKNTOMMTL-UHFFFAOYSA-K
DB11256	HMDB0001396	Levomefolic acid	ZNOVTXRBGFNYRX-STQMWFEESA-N
DB11257	HMDB0000662	Fluoride ion	KRHYYFGTRYWZRS-UHFFFAOYSA-M
DB11259	HMDB0029676	Diosmetin	MBNGWHIJMBWFHU-UHFFFAOYSA-N
DB11263	HMDB0030564	Polydatin	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11263	HMDB0031422	Polydatin	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11264	HMDB0000464	Calcium glycerophosphate	UHHRFSOMMCWGSO-UHFFFAOYSA-L
DB11264	HMDB0002520	Calcium glycerophosphate	UHHRFSOMMCWGSO-UHFFFAOYSA-L
DB11268	HMDB0059965	Protocatechualdehyde	IBGBGRVKPALMCQ-UHFFFAOYSA-N
DB11278	HMDB0041932	DL-Methylephedrine	FMCGSUUBYTWNDP-ONGXEEELSA-N
DB11281	HMDB0000595	Bismuth subcarbonate	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11281	HMDB0002196	Bismuth subcarbonate	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11281	HMDB0003538	Bismuth subcarbonate	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11281	HMDB0031453	Bismuth subcarbonate	FWIZHMQARNODNX-UHFFFAOYSA-L
DB11283	HMDB0007866	DL-dimyristoylphosphatidylcholine	CITHEXJVPOWHKC-UHFFFAOYSA-N
DB11283	HMDB0008010	DL-dimyristoylphosphatidylcholine	CITHEXJVPOWHKC-UHFFFAOYSA-N
DB11288	HMDB0034976	Borneol	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11288	HMDB0035815	Borneol	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11288	HMDB0035818	Borneol	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11288	HMDB0035819	Borneol	DTGKSKDOIYIVQL-UHFFFAOYSA-N
DB11290	HMDB0000827	Aluminium tristearate	CEGOLXSVJUTHNZ-UHFFFAOYSA-K
DB11299	HMDB0037642	Vanillyl butyl ether	VLDFMKOUUQYFGF-UHFFFAOYSA-N
DB11304	HMDB0041607	Phenoxyethanol	QCDWFXQBSFUVSP-UHFFFAOYSA-N
DB11309	HMDB0001448	Sulfuric acid	QAOWNCQODCNURD-UHFFFAOYSA-N
DB11315	HMDB0014605	Methscopolamine	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11318	HMDB0012450	1,2-Docosahexanoyl-sn-glycero-3-phosphoserine	RJCZACBLQGCNCW-MCEXTTDUSA-N
DB11324	HMDB0029846	Nonivamide	RGOVYLWUIBMPGK-UHFFFAOYSA-N
DB11326	HMDB0035731	Boric acid	KGBXLFKZBHKPEV-UHFFFAOYSA-N
DB11331	HMDB0010574	1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol))	PAZGBAOHGQRCBP-DDDNOICHSA-N
DB11336	HMDB0012245	Kinetin	QANMHLXAZMSUEX-UHFFFAOYSA-N
DB11337	HMDB0012204	Zeatin	UZKQTCBAMSWPJD-FARCUNLSSA-N
DB11340	HMDB0013111	Ubiquinol	QNTNKSLOFHEFPK-UPTCCGCDSA-N
DB11344	HMDB0003352	(+)-menthol	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	HMDB0035763	(+)-menthol	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	HMDB0035764	(+)-menthol	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	HMDB0035765	(+)-menthol	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11344	HMDB0041628	(+)-menthol	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11345	HMDB0059838	(S)-camphor	DSSYKIVIOFKYAU-OIBJUYFYSA-N
DB11348	HMDB0000464	Calcium Phosphate	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	HMDB0000973	Calcium Phosphate	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	HMDB0001429	Calcium Phosphate	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	HMDB0002105	Calcium Phosphate	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11348	HMDB0002142	Calcium Phosphate	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11359	HMDB0001398	Guaiacol	LHGVFZTZFXWLCP-UHFFFAOYSA-N
DB11387	HMDB0029596	Chloroform	HEDRZPFGACZZDS-UHFFFAOYSA-N
DB11397	HMDB0033956	Dichlorvos	OEBRKCOSUFCWJD-UHFFFAOYSA-N
DB11404	HMDB0029861	Enrofloxacin	SPFYMRJSYKOXGV-UHFFFAOYSA-N
DB11410	HMDB0029745	Fenbendazole	HDDSHPAODJUKPD-UHFFFAOYSA-N
DB11412	HMDB0033209	Fenthion	PNVJTZOFSHSLTO-UHFFFAOYSA-N
DB11417	HMDB0003125	Gleptoferron	QPUPHFVWBIOERP-MXIFXDQUSA-M
DB11421	HMDB0040292	Imidacloprid	YWTYJOPNNQFBPC-UHFFFAOYSA-N
DB11428	HMDB0014771	Medetomidine	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11432	HMDB0030448	Narasin	VHKXXVVRRDYCIK-CWCPJSEDSA-N
DB11433	HMDB0031754	Nequinate	NNOPDLNHPOLRRE-UHFFFAOYSA-N
DB11437	HMDB0031822	Nitarsone	FUUFQLXAIUOWML-UHFFFAOYSA-N
DB11446	HMDB0031812	Oxfendazole	BEZZFPOZAYTVHN-UHFFFAOYSA-N
DB11451	HMDB0031558	Poloxalene	RVGRUAULSDPKGF-UHFFFAOYSA-N
DB11457	HMDB0034436	Rotenone	JUVIOZPCNVVQFO-HBGVWJBISA-N
DB11458	HMDB0033205	Roxarsone	XMVJITFPVVRMHC-UHFFFAOYSA-N
DB11460	HMDB0000256	Squalene	YYGNTYWPHWGJRM-AAJYLUCBSA-N
DB11464	HMDB0033139	Sulfaquinoxaline	NHZLNPMOSADWGC-UHFFFAOYSA-N
DB11475	HMDB0034108	Tylosin	WBPYTXDJUQJLPQ-VMXQISHHSA-N
DB11476	HMDB0030520	Virginiamycin	MVTQIFVKRXBCHS-SMMNFGSLSA-N
DB11478	HMDB0032702	Zeranol	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11480	HMDB0032558	Zoalene	ZEFNOZRLAWVAQF-UHFFFAOYSA-N
DB11485	HMDB0033533	Ceftiofur	ZBHXIWJRIFEVQY-IHMPYVIRSA-N
DB11491	HMDB0039526	Sarafloxacin	XBHBWNFJWIASRO-UHFFFAOYSA-N
DB11493	HMDB0000588	Sodium tripolyphosphate	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11493	HMDB0003379	Sodium tripolyphosphate	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11493	HMDB0012282	Sodium tripolyphosphate	HWGNBUXHKFFFIH-UHFFFAOYSA-I
DB11496	HMDB0030524	2-mercaptobenzothiazole	YXIWHUQXZSMYRE-UHFFFAOYSA-N
DB11520	HMDB0034229	Hygromycin B	GRRNUXAQVGOGFE-HUCHGKBZSA-N
DB11525	HMDB0000051	Maduramicin	WQGJEAMPBSZCIF-HKSLRPGUSA-N
DB11525	HMDB0041827	Maduramicin	WQGJEAMPBSZCIF-HKSLRPGUSA-N
DB11556	HMDB0041872	Detomidine	RHDJRPPFURBGLQ-UHFFFAOYSA-N
DB11558	HMDB0034168	Toluene	YXFVVABEGXRONW-UHFFFAOYSA-N
DB11573	HMDB0000492	Aluminum chlorohydrate	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	HMDB0001039	Aluminum chlorohydrate	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	HMDB0002111	Aluminum chlorohydrate	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	HMDB0002306	Aluminum chlorohydrate	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11577	HMDB0037737	Indigotindisulfonic acid	CFZXDJWFRVEWSR-BUHFOSPRSA-N
DB11577	HMDB0059912	Indigotindisulfonic acid	CFZXDJWFRVEWSR-BUHFOSPRSA-N
DB11588	HMDB0001361	Carbon monoxide	UGFAIRIUMAVXCW-UHFFFAOYSA-N
DB11590	HMDB0000588	Thimerosal	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11591	HMDB0240232	Bilastine	ACCMWZWAEFYUGZ-UHFFFAOYSA-N
DB11596	HMDB0001562	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	HMDB0002140	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	HMDB0062757	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11614	HMDB0240234	Rupatadine	WUZYKBABMWJHDL-UHFFFAOYSA-N
DB11619	HMDB0002720	Gestrinone	BJJXHLWLUDYTGC-ANULTFPQSA-N
DB11638	HMDB0060593	Artenimol	BJDCWCLMFKKGEE-HVDUHBCDSA-N
DB11638	HMDB0061088	Artenimol	BJDCWCLMFKKGEE-HVDUHBCDSA-N
DB11672	HMDB0002269	Curcumin	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11673	HMDB0001431	Pyridoxamine	NHZMQXZHNVQTQA-UHFFFAOYSA-N
DB11673	HMDB0062696	Pyridoxamine	NHZMQXZHNVQTQA-UHFFFAOYSA-N
DB11674	HMDB0002209	Equol	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11674	HMDB0130495	Equol	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11678	HMDB0042046	Treosulfan	YCPOZVAOBBQLRI-WDSKDSINSA-N
DB11695	HMDB0000033	Carnosine	CQOVPNPJLQNMDC-ZETCQYMHSA-N
DB11710	HMDB0000699	Trigonellamide	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11725	HMDB0240240	Latrepirdine	JNODQFNWMXFMEV-UHFFFAOYSA-N
DB11735	HMDB0062473	Galactose	GZCGUPFRVQAUEE-KCDKBNATSA-N
DB11742	HMDB0060159	Ebastine	MJJALKDDGIKVBE-UHFFFAOYSA-N
DB11749	HMDB0015191	(R)-Praziquantel	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11750	HMDB0015148	Clobetasol	FCSHDIVRCWTZOX-DVTGEIKXSA-N
DB11770	HMDB0042020	Talinolol	MXFWWQICDIZSOA-UHFFFAOYSA-N
DB11780	HMDB0033963	Allicin	JDLKFOPOAOFWQN-UHFFFAOYSA-N
DB11783	HMDB0041907	Imidapril	KLZWOWYOHUKJIG-BPUTZDHNSA-N
DB11789	HMDB0000664	Hyodeoxycholic Acid	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11789	HMDB0000733	Hyodeoxycholic Acid	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11789	HMDB0000811	Hyodeoxycholic Acid	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11807	HMDB0014795	Dexmecamylamine	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11815	HMDB0029416	Tilarginine	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
DB11823	HMDB0015352	Esketamine	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11842	HMDB0001035	Angiotensin II	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11846	HMDB0000562	Creatinine	DDRJAANPRJIHGJ-UHFFFAOYSA-N
DB11851	HMDB0240206	Bafetinib	ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
DB11858	HMDB0003080	Leukotriene D4	YEESKJGWJFYOOK-IJHYULJSSA-N
DB11859	HMDB0001449	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	HMDB0001455	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	HMDB0001471	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	HMDB0006759	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	HMDB0062782	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11868	HMDB0015333	Etiracetam	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11874	HMDB0002398	Crocin	SEBIKDIMAPSUBY-RTJKDTQDSA-N
DB11876	HMDB0028685	Alanyl glutamine	HJCMDXDYPOUFDY-WHFBIAKZSA-N
DB11924	HMDB0000269	Safingol	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11937	HMDB0000715	Kynurenic Acid	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB12029	HMDB0003164	Chlorogenic Acid	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12029	HMDB0029278	Chlorogenic Acid	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12029	HMDB0032849	Chlorogenic Acid	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12029	HMDB0040690	Chlorogenic Acid	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12039	HMDB0001871	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	HMDB0002780	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	HMDB0037953	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	HMDB0037954	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	HMDB0127721	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12082	HMDB0042059	Vesnarinone	ZVNYJIZDIRKMBF-UHFFFAOYSA-N
DB12087	HMDB0032012	Vanillyl alcohol	ZENOXNGFMSCLLL-UHFFFAOYSA-N
DB12091	HMDB0041899	Gadolinium	UIWYJDYFSGRHKR-UHFFFAOYSA-N
DB12098	HMDB0014327	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12110	HMDB0061008	m-Chlorophenylpiperazine	VHFVKMTVMIZMIK-UHFFFAOYSA-N
DB12112	HMDB0035185	Zuretinol acetate	QGNJRVVDBSJHIZ-AQDFTDIISA-N
DB12116	HMDB0003153	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12116	HMDB0041598	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12126	HMDB0004246	Bradykinin	QXZGBUJJYSLZLT-FDISYFBBSA-N
DB12148	HMDB0030017	Menatetrenone	DKHGMERMDICWDU-GHDNBGIDSA-N
DB12153	HMDB0001413	Citicoline	RZZPDXZPRHQOCG-OJAKKHQRSA-N
DB12161	HMDB0015592	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12176	HMDB0011187	Tricaprylin	VLPFTAMPNXLGLX-UHFFFAOYSA-N
DB12179	HMDB0013692	Secoisolariciresinol	PUETUDUXMCLALY-HOTGVXAUSA-N
DB12190	HMDB0041892	Faropenem	HGGAKXAHAYOLDJ-FHZUQPTBSA-N
DB12216	HMDB0030637	Bergapten	BGEBZHIAGXMEMV-UHFFFAOYSA-N
DB12221	HMDB0003033	Canrenone	UJVLDDZCTMKXJK-WNHSNXHDSA-N
DB12257	HMDB0013671	Platinum	BASFCYQUMIYNBI-UHFFFAOYSA-N
DB12278	HMDB0041999	Propiverine	QPCVHQBVMYCJOM-UHFFFAOYSA-N
DB12286	HMDB0015058	Simendan	WHXMKTBCFHIYNQ-UHFFFAOYSA-N
DB12290	HMDB0240265	Puerarin	HKEAFJYKMMKDOR-VPRICQMDSA-N
DB12298	HMDB0034355	5-(hydroxymethyl)-2-furaldehyde	NOEGNKMFWQHSLB-UHFFFAOYSA-N
DB12305	HMDB0061002	Dasotraline	SRPXSILJHWNFMK-MEDUHNTESA-N
DB12308	HMDB0001449	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	HMDB0001455	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	HMDB0001471	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	HMDB0006759	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	HMDB0062782	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12310	HMDB0000975	Trehalose	HDTRYLNUVZCQOY-LIZSDCNHSA-N
DB12310	HMDB0029880	Trehalose	HDTRYLNUVZCQOY-LIZSDCNHSA-N
DB12313	HMDB0041882	Dopexamine	RYBJORHCUPVNMB-UHFFFAOYSA-N
DB12319	HMDB0041834	Benzbromarone	WHQCHUCQKNIQEC-UHFFFAOYSA-N
DB12395	HMDB0014379	Esreboxetine	CBQGYUDMJHNJBX-OALUTQOASA-N
DB12403	HMDB0062272	Samarium	KZUNJOHGWZRPMI-UHFFFAOYSA-N
DB12418	HMDB0029723	Saccharin	CVHZOJJKTDOEJC-UHFFFAOYSA-N
DB12422	HMDB0005792	Sulforaphane	SUVMJBTUFCVSAD-SNVBAGLBSA-N
DB12425	HMDB0000265	Liothyronine I-131	AUYYCJSJGJYCDS-UMVFHIKJSA-N
DB12434	HMDB0036707	Steviolbioside	OMHUCGDTACNQEX-OSHKXICASA-N
DB12444	HMDB0034365	Theanine	DATAGRPVKZEWHA-YFKPBYRVSA-N
DB12450	HMDB0033835	Propyl Gallate	ZTHYODDOHIVTJV-UHFFFAOYSA-N
DB12452	HMDB0001183	Caprylic alcohol	KBPLFHHGFOOTCA-UHFFFAOYSA-N
DB12453	HMDB0034826	Chlorine Dioxide	OSVXSBDYLRYLIG-UHFFFAOYSA-N
DB12480	HMDB0030094	Betulinic Acid	QGJZLNKBHJESQX-FZFNOLFKSA-N
DB12492	HMDB0041990	Piritramide	IHEHEFLXQFOQJO-UHFFFAOYSA-N
DB12519	HMDB0000271	Sarcosine	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
DB12523	HMDB0240233	Mizolastine	PVLJETXTTWAYEW-UHFFFAOYSA-N
DB12528	HMDB0031105	Glyceryl Trierucate	XDSPGKDYYRNYJI-IUPFWZBJSA-N
DB12528	HMDB0051629	Glyceryl Trierucate	XDSPGKDYYRNYJI-IUPFWZBJSA-N
DB12529	HMDB0002786	Nitrite	IOVCWXUNBOPUCH-UHFFFAOYSA-M
DB12536	HMDB0062641	N-acetylmannosamine	MBLBDJOUHNCFQT-WCTZXXKLSA-N
DB12539	HMDB0041967	Oltipraz	CKNAQFVBEHDJQV-UHFFFAOYSA-N
DB12582	HMDB0029377	Piperine	MXXWOMGUGJBKIW-YPCIICBESA-N
DB12617	HMDB0041934	Mizoribine	HZQDCMWJEBCWBR-UUOKFMHZSA-N
DB12628	HMDB0000097	Methyl-D9-choline	OEYIOHPDSNJKLS-GQALSZNTSA-N
DB12647	HMDB0036368	Tocotrienol	GJJVAFUKOBZPCB-ZGRPYONQSA-N
DB12650	HMDB0015171	L-deprenyl-D2 C-11	MEZLKOACVSPNER-FDJJMKDCSA-N
DB12665	HMDB0030775	Isoquercetin	OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12665	HMDB0037362	Isoquercetin	OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12665	HMDB0126559	Isoquercetin	OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12672	HMDB0139407	Icaritin	TUUXBSASAQJECY-UHFFFAOYSA-N
DB12676	HMDB0001533	Modufolin	QYNUQALWYRSVHF-OLZOCXBDSA-N
DB12695	HMDB0038445	Phenethyl Isothiocyanate	IZJDOKYDEWTZSO-UHFFFAOYSA-N
DB12697	HMDB0004113	Methylselenocysteine	XDSSPSLGNGIIHP-VKHMYHEASA-N
DB12697	HMDB0031466	Methylselenocysteine	XDSSPSLGNGIIHP-VKHMYHEASA-N
DB12709	HMDB0031094	Tributyrin	UYXTWWCETRIEDR-UHFFFAOYSA-N
DB12749	HMDB0032064	Butylphthalide	HJXMNVQARNZTEE-UHFFFAOYSA-N
DB12751	HMDB0000156	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	HMDB0000744	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	HMDB0031518	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12754	HMDB0012238	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	HMDB0059634	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12770	HMDB0240216	Lafutidine	KMZQAVXSMUKBPD-DJWKRKHSSA-N
DB12771	HMDB0005784	Hydroxytyrosol	JUUBCHWRXWPFFH-UHFFFAOYSA-N
DB12779	HMDB0033103	Higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12789	HMDB0001139	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	HMDB0001483	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	HMDB0002115	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	HMDB0005083	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	HMDB0010199	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	HMDB0011137	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12802	HMDB0015310	Picropodophyllin	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12802	HMDB0031452	Picropodophyllin	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12816	HMDB0035823	Terpinen-4-ol	WRYLYDPHFGVWKC-UHFFFAOYSA-N
DB12816	HMDB0035833	Terpinen-4-ol	WRYLYDPHFGVWKC-UHFFFAOYSA-N
DB12877	HMDB0240225	Oxatomide	BAINIUMDFURPJM-UHFFFAOYSA-N
DB12881	HMDB0005785	Indole-3-carbinol	IVYPNXXAYMYVSP-UHFFFAOYSA-N
DB12905	HMDB0062272	Samarium Sm-153	KZUNJOHGWZRPMI-AKLPVKDBSA-N
DB12907	HMDB0062473	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12940	HMDB0037238	Helium He-3	SWQJXJOGLNCZEY-BJUDXGSMSA-N
DB12942	HMDB0002928	Lactitol	VQHSOMBJVWLPSR-JVCRWLNRSA-N
DB12942	HMDB0040937	Lactitol	VQHSOMBJVWLPSR-JVCRWLNRSA-N
DB12944	HMDB0013675	Phloroglucinol	QCDYQQDYXPDABM-UHFFFAOYSA-N
DB12947	HMDB0060406	Doxifluridine	ZWAOHEXOSAUJHY-ZIYNGMLESA-N
DB12961	HMDB0001085	Leukotriene B4	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12961	HMDB0005087	Leukotriene B4	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12961	HMDB0005088	Leukotriene B4	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12961	HMDB0005089	Leukotriene B4	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12961	HMDB0062409	Leukotriene B4	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12969	HMDB0029915	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	HMDB0029916	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	HMDB0031437	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	HMDB0031449	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	HMDB0034219	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	HMDB0034221	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	HMDB0034222	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	HMDB0062564	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12970	HMDB0062473	Levoglucose	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12972	HMDB0001449	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	HMDB0001455	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	HMDB0001471	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	HMDB0006759	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	HMDB0062782	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12989	HMDB0029369	Neosaxitoxin	PPEKGEBBBBNZKS-HGRQIUPRSA-N
DB12996	HMDB0034843	Acteoside	FBSKJMQYURKNSU-ZLSOWSIRSA-N
DB13009	HMDB0031769	Carbendazim	TWFZGCMQGLPBSX-UHFFFAOYSA-N
DB13014	HMDB0034271	Hypericin	BTXNYTINYBABQR-UHFFFAOYSA-N
DB13025	HMDB0042039	Tiapride	JTVPZMFULRWINT-UHFFFAOYSA-N
DB13038	HMDB0005453	Glyceryl Trioleate	PHYFQTYBJUILEZ-IUPFWZBJSA-N
