drugbank_id	drugcentral_id	name	inchi_key
DB12991	1347	Deoxyspergualin	IDINUJSAMVOPCM-INIZCTEOSA-N
DB13001	2672	Tinoridine	PFENFDGYVLAFBR-UHFFFAOYSA-N
DB13003	736	Cortivazol	RKHQGWMMUURILY-UHRZLXHJSA-N
DB13025	2651	Tiapride	JTVPZMFULRWINT-UHFFFAOYSA-N
DB13026	1997	Ornidazole	IPWKIXLWTCNBKN-UHFFFAOYSA-N
DB13028	365	Biapenem	MRMBZHPJVKCOMA-YJFSRANCSA-N
DB13036	2354	Ramatroban	LDXDSHIEDAPSSA-OAHLLOKOSA-N
DB13039	159	Aminaphthone	YLMPBJUYFTWHKJ-UHFFFAOYSA-N
DB13042	1156	Fenoverine	UBAJTZKNDCEGKL-UHFFFAOYSA-N
DB13044	1328	Gossypol	QBKSWRVVCFFDOT-UHFFFAOYSA-N
DB13050	4063	Tirilazad	RBKASMJPSJDQKY-RBFSKHHSSA-N
DB13056	1484	Irsogladine	ATCGGEJZONJOCL-UHFFFAOYSA-N
DB13064	3620	Tramazoline	QQJLHRRUATVHED-UHFFFAOYSA-N
DB13069	3384	Nimustine	VFEDRRNHLBGPNN-UHFFFAOYSA-N
DB13071	739	Creatinolfosfate	FOIPWTMKYXWFGC-UHFFFAOYSA-N
DB13082	3376	Nefiracetam	NGHTXZCKLWZPGK-UHFFFAOYSA-N
DB13084	2333	Pyritinol	SIXLXDIJGIWWFU-UHFFFAOYSA-N
DB13089	3178	Enoxolone	MPDGHEJMBKOTSU-YKLVYJNSSA-N
DB13091	2681	Tiropramide	FDBWMYOFXWMGEY-UHFFFAOYSA-N
DB13092	3333	Meclocycline	GGQJXCQBBONZFX-IWVLMIASSA-N
DB13099	2802	Valnoctamide	QRCJOCOSPZMDJY-UHFFFAOYSA-N
DB13114	181	Amitriptylinoxide	ZPMKQFOGINQDAM-UHFFFAOYSA-N
DB13115	5047	Saroglitazar	MRWFZSLZNUJVQW-DEOSSOPVSA-N
DB13124	2778	Troxerutin	IYVFNTXFRYQLRP-VVSTWUKXSA-N
DB13125	5059	Lusutrombopag	NOZIJMHMKORZBA-KJCUYJGMSA-N
DB13129	4736	Trimegestone	JUNDJWOLDSCTFK-MTZCLOFQSA-N
DB13132	3871	Artemisinin	BLUAFEHZUWYNDE-NNWCWBAJSA-N
DB13136	1194	Fluindione	NASXCEITKQITLD-UHFFFAOYSA-N
DB13139	105	Levosalbutamol	NDAUXUAQIAJITI-LBPRGKRZSA-N
DB13139	1575	Levosalbutamol	NDAUXUAQIAJITI-LBPRGKRZSA-N
DB13141	147	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	49	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13142	3264	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13143	1731	Methallenestril	KHLJKRBMZVNZOC-MRXNPFEDSA-N
DB13145	4472	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	4625	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13146	5153	Fluciclovine (18F)	NTEDWGYJNHZKQW-DGMDOPGDSA-N
DB13153	4619	Levomenol	RGZSQWQPBWRIAQ-CABCVRRESA-N
DB13156	3301	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13160	132	Alphaprodine	UVAZQQHAVMNMHE-CJNGLKHVSA-N
DB13163	2604	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13164	5210	Olmutinib	FDMQDKQUTRLUBU-UHFFFAOYSA-N
DB13165	4938	Ripasudil	QSKQVZWVLOIIEV-NSHDSACASA-N
DB13166	2866	Zofenopril	IAIDUHCBNLFXEF-MNEFBYGVSA-N
DB13167	107	Alclofenac	ARHWPKZXBHOEEE-UHFFFAOYSA-N
DB13169	1879	Nandrolone	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13170	5208	Plecanatide	NSPHQWLKCGGCQR-DLJDZFDSSA-N
DB13178	1444	Inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13179	2769	Troleandomycin	LQCLVBQBTUVCEQ-QTFUVMRISA-N
DB13180	3264	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13185	4681	Oxabolone cipionate	KHKDIUPVDIEHAH-KXLSUQFWSA-N
DB13191	3464	Phosphocreatine	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13202	2196	Piprozolin	UAXYBJSAPFTPNB-KHPPLWFESA-N
DB13203	287	Bamifylline	VVUYEFBRTFASAH-UHFFFAOYSA-N
DB13204	4770	Dimethyl carbate	VGQLNJWOULYVFV-SPJNRGJMSA-N
DB13205	2576	Teclozan	MSJLJWCAEPENBL-UHFFFAOYSA-N
DB13206	286	Bamethan	RDUHXGIIUDVSHR-UHFFFAOYSA-N
DB13207	1310	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	1549	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13208	2254	Prednylidene	WSVOMANDJDYYEY-CWNVBEKCSA-N
DB13211	1346	Guanoxan	HIUVKVDQFXDZHU-UHFFFAOYSA-N
DB13212	3439	Phenolsulfonphthalein	BELBBZDIHDAJOR-UHFFFAOYSA-N
DB13213	443	Butaperazine	DVLBYTMYSMAKHP-UHFFFAOYSA-N
DB13214	3560	Sulfadicramide	XRVJPLDTMUSSDE-UHFFFAOYSA-N
DB13215	2531	Sulfobromophthalein	OHTXTCNTQJFRIG-UHFFFAOYSA-N
DB13216	2023	Oxolamine	IDCHQQSVJAAUQQ-UHFFFAOYSA-N
DB13217	1165	Fentiazac	JIEKMACRVQTPRC-UHFFFAOYSA-N
DB13218	1629	Mandelic acid	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13219	1656	Medifoxamine	QNMGHBMGNRQPNL-UHFFFAOYSA-N
DB13220	1550	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13221	3678	Apronalide	KSUUMAWCGDNLFK-UHFFFAOYSA-N
DB13222	2662	Tilbroquinol	JMOVFFLYGIQXMM-UHFFFAOYSA-N
DB13224	2189	Piperidione	RGEVWUKXWFOAID-UHFFFAOYSA-N
DB13225	856	Dibenzepin	QPGGEKPRGVJKQB-UHFFFAOYSA-N
DB13226	71	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13227	2730	Tribenoside	ULLNJSBQMBKOJH-VIVFLBMVSA-N
DB13228	1182	Flosequinan	UYGONJYYUKVHDD-UHFFFAOYSA-N
DB13229	3791	Enibomal	WGMASVSHOSNKMF-UHFFFAOYSA-N
DB13230	4563	Gestonorone	GTFUITFQDGVJSK-XGXHKTLJSA-N
DB13231	1533	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13232	2547	Suxibuzone	ONWXNHPOAGOMTG-UHFFFAOYSA-N
DB13234	3494	Propanidid	KEJXLQUPYHWCNM-UHFFFAOYSA-N
DB13237	3109	Clofoctol	HQVZOORKDNCGCK-UHFFFAOYSA-N
DB13238	3637	Tuaminoheptane	VSRBKQFNFZQRBM-UHFFFAOYSA-N
DB13239	1894	Neltenexine	SSLHKNBKUBAHJY-HDJSIYSDSA-N
DB13240	4408	Cymarin	XQCGNURMLWFQJR-ZNDDOCHDSA-N
DB13242	415	Bucladesine	CJGYSWNGNKCJSB-YVLZZHOMSA-N
DB13243	3605	Tiazofurine	FVRDYQYEVDDKCR-DBRKOABJSA-N
DB13244	22	Aminomethylbenzoic acid	QCTBMLYLENLHLA-UHFFFAOYSA-N
DB13245	3601	Thiram	KUAZQDVKQLNFPE-UHFFFAOYSA-N
DB13246	2348	Quinupramine	JCBQCKFFSPGEDY-UHFFFAOYSA-N
DB13247	2234	Pramiracetam	ZULJGOSFKWFVRX-UHFFFAOYSA-N
DB13248	2158	Phthalylsulfathiazole	PBMSWVPMRUJMPE-UHFFFAOYSA-N
DB13250	3354	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	4568	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13251	3396	Octopamine	QHGUCRYDKWKLMG-UHFFFAOYSA-N
DB13252	2772	Tropatepine	JOQKFRLFXDPXHX-HDICACEKSA-N
DB13253	2322	Proxibarbal	VNLMRPAWAMPLNZ-UHFFFAOYSA-N
DB13254	2264	Prifinium	ZYEPZINLLPPBMI-UHFFFAOYSA-N
DB13255	2295	Propatyl nitrate	YZZCJYJBCUJISI-UHFFFAOYSA-N
DB13256	717	Clothiapine	KAAZGXDPUNNEFN-UHFFFAOYSA-N
DB13258	1105	Etofamide	QTRALMGDQMIVFF-UHFFFAOYSA-N
DB13259	3196	Ethyl chloride	HRYZWHHZPQKTII-UHFFFAOYSA-N
DB13261	2449	Sitafloxacin	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13262	4314	Aceclidine	WRJPSSPFHGNBMG-UHFFFAOYSA-N
DB13264	2083	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13265	1370	Hexobendine	KRQAMFQCSAJCRH-UHFFFAOYSA-N
DB13266	529	Cefatrizine	UOCJDOLVGGIYIQ-PBFPGSCMSA-N
DB13267	4697	Ritiometan	ZBNBQISDCFIEQC-UHFFFAOYSA-N
DB13268	55	Acetarsol	ODFJOVXVLFUVNQ-UHFFFAOYSA-N
DB13269	3140	Dichlorobenzyl alcohol	DBHODFSFBXJZNY-UHFFFAOYSA-N
DB13270	855	Dibekacin	JJCQSGDBDPYCEO-XVZSLQNASA-N
DB13272	3756	Meladrazine	IRQOBYXMACIFKD-UHFFFAOYSA-N
DB13273	2541	Sultopride	UNRHXEPDKXPRTM-UHFFFAOYSA-N
DB13274	1801	Micronomicin	DNYGXMICFMACRA-XHEDQWPISA-N
DB13275	3111	Clorindione	NJDUWAXIURWWLN-UHFFFAOYSA-N
DB13276	4574	Idanpramine	HVYGXNYMNHSBGD-UHFFFAOYSA-N
DB13277	321	Benziodarone	CZCHIEJNWPNBDE-UHFFFAOYSA-N
DB13278	413	Bucetin	LIAWQASKBFCRNR-UHFFFAOYSA-N
DB13279	3098	Carbocromen	KLOIYEQEVSIOOO-UHFFFAOYSA-N
DB13282	3017	Benzododecinium	CYDRXTMLKJDRQH-UHFFFAOYSA-N
DB13283	2526	Sulfaisodimidine	YZMCKZRAOLZXAZ-UHFFFAOYSA-N
DB13284	1777	Meticrane	FNQQBFNIYODEMB-UHFFFAOYSA-N
DB13285	1100	Etilamfetamine	YAGBSNMZQKEFCO-UHFFFAOYSA-N
DB13286	426	Bumadizone	FLWFHHFTIRLFPV-UHFFFAOYSA-N
DB13288	3634	Tromantadine	UXQDWARBDDDTKG-UHFFFAOYSA-N
DB13289	4032	Rimazolium	JOWRFSPJFXLGGY-UHFFFAOYSA-N
DB13290	4311	Olaflur	ZVVSSOQAYNYNPP-UHFFFAOYSA-N
DB13290	4499	Olaflur	ZVVSSOQAYNYNPP-UHFFFAOYSA-N
DB13291	3106	Cloridarol	KBFBRIPYVVGWRS-UHFFFAOYSA-N
DB13292	2169	Pimethixene	NZLVRVYNQYGMAB-UHFFFAOYSA-N
DB13294	3011	Azidamfenicol	SGRUZFCHLOFYHZ-MWLCHTKSSA-N
DB13296	3493	Propamidine	WTFXJFJYEJZMFO-UHFFFAOYSA-N
DB13297	1418	Idrocilamide	OSCTXCOERRNGLW-VOTSOKGWSA-N
DB13300	1025	Epicillin	RPBAFSBGYDKNRG-NJBDSQKTSA-N
DB13303	1135	Febarbamate	QHZQILHUJDRDAI-UHFFFAOYSA-N
DB13304	4372	Triaziquone	PXSOHRWMIRDKMP-UHFFFAOYSA-N
DB13305	3618	Tolpropamine	CINROOONPHQHPO-UHFFFAOYSA-N
DB13306	3095	Chlorquinaldol	GPTXWRGISTZRIO-UHFFFAOYSA-N
DB13307	2313	Proscillaridin	MYEJFUXQJGHEQK-ALRJYLEOSA-N
DB13308	2008	Oxametacin	AJRNYCDWNITGHF-UHFFFAOYSA-N
DB13309	5236	Benproperine	JTUQXGZRVLWBCR-UHFFFAOYSA-N
DB13310	570	Ormeloxifene	XZEUAXYWNKYKPL-WDYNHAJCSA-N
DB13311	2719	Trepibutone	YPTFHLJNWSJXKG-UHFFFAOYSA-N
DB13312	798	Delapril	WOUOLAUOZXOLJQ-MBSDFSHPSA-N
DB13313	1673	Melevodopa	XBBDACCLCFWBSI-ZETCQYMHSA-N
DB13314	126	Alminoprofen	FPHLBGOJWPEVME-UHFFFAOYSA-N
DB13315	2454	Sobrerol	OMDMTHRBGUBUCO-BDAKNGLRSA-N
DB13316	1405	Ibopamine	WDKXLLJDNUBYCY-UHFFFAOYSA-N
DB13317	1203	Flunoxaprofen	ARPYQKTVRGFPIS-VIFPVBQESA-N
DB13318	4375	Demecolcine	NNJPGOLRFBJNIW-HNNXBMFYSA-N
DB13319	4025	Propenidazole	GCHKUUOPYMFGEY-VMPITWQZSA-N
DB13320	2522	Sulfaperin	DZQVFHSCSRACSX-UHFFFAOYSA-N
DB13321	3346	Methiodal	RDFJFVXMRYVOAC-UHFFFAOYSA-N
DB13323	3628	Trichloroethylene	XSTXAVWGXDQKEL-UHFFFAOYSA-N
DB13324	2614	Tetrazepam	IQWYAQCHYZHJOS-UHFFFAOYSA-N
DB13325	1931	Nifurzide	IDUMOVRJNBNOTR-BIZLIJPVSA-N
DB13326	4568	Euflavine	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13327	2161	Picotamide	KYWCWBXGRWWINE-UHFFFAOYSA-N
DB13328	3691	Butanilicaine	VWYQKFLLGRBICZ-UHFFFAOYSA-N
DB13329	3272	Guaiazulen	FWKQNCXZGNBPFD-UHFFFAOYSA-N
DB13330	153	Amezinium metilsulfate	ZEASXVYVFFXULL-UHFFFAOYSA-N
DB13331	3509	Pyrithyldione	NZASCBIBXNPDMH-UHFFFAOYSA-N
DB13332	4415	Dibutylsuccinate	YUXIBTJKHLUKBD-UHFFFAOYSA-N
DB13333	991	Efloxate	ZVXBAHLOGZCFTP-UHFFFAOYSA-N
DB13334	4598	Mannosulfan	UUVIQYKKKBJYJT-ZYUZMQFOSA-N
DB13335	2175	Pinazepam	MFZOSKPPVCIFMT-UHFFFAOYSA-N
DB13336	4771	Dimethylphthalate	NIQCNGHVCWTJSM-UHFFFAOYSA-N
DB13337	2124	Pheneticillin	NONJJLVGHLVQQM-JHXYUMNGSA-N
DB13338	1221	Flurithromycin	XOEUHCONYHZURQ-HNUBZJOYSA-N
DB13339	3213	Etoglucid	UMILHIMHKXVDGH-UHFFFAOYSA-N
DB13340	2536	Suloctidil	BFCDFTHTSVTWOG-PXNSSMCTSA-N
DB13341	1157	Fenozolone	RXOIEVSUURELPG-UHFFFAOYSA-N
DB13342	650	Cinepazet	XDUOTWNXVDBCDY-VOTSOKGWSA-N
DB13343	3607	Tioxolone	SLYPOVJCSQHITR-UHFFFAOYSA-N
DB13344	4568	Mercuric amidochloride	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13344	4786	Mercuric amidochloride	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13345	887	Dihydroergocristine	DEQITUUQPICUMR-HJPBWRTMSA-N
DB13346	3047	Bufexamac	MXJWRABVEGLYDG-UHFFFAOYSA-N
DB13347	4450	Diphenadione	JYGLAHSAISAEAL-UHFFFAOYSA-N
DB13348	2647	Tiadenol	WRCITXQNXAIKLR-UHFFFAOYSA-N
DB13349	3579	Talastine	LCAAMXMULMCKLJ-UHFFFAOYSA-N
DB13350	264	Azanidazole	LHIALLMPKJMSIQ-NSCUHMNNSA-N
DB13351	2190	Piperidolate	KTHVBAZBLKXIHZ-UHFFFAOYSA-N
DB13352	787	Deanol	UEEJHVSXFDXPFK-UHFFFAOYSA-N
DB13353	2821	Viminol	ZILPIBYANAFGMS-UHFFFAOYSA-N
DB13354	2137	Phenprobamate	CAMYKONBWHRPDD-UHFFFAOYSA-N
DB13355	3649	Visnadine	GVBNSPFBYXGREE-CXWAGAITSA-N
DB13356	3343	Mesulfen	AHXDSVSZEZHDLV-UHFFFAOYSA-N
DB13357	2485	Styramate	OCSOHUROTFFTFO-UHFFFAOYSA-N
DB13358	630	Cibenzoline	IPOBOOXFSRWSHL-UHFFFAOYSA-N
DB13360	3614	Tolciclate	CANCCLAKQQHLNK-LSDHHAIUSA-N
DB13361	4737	Trimethyldiphenylpropylamine	NSHMKXVHJBBKTN-UHFFFAOYSA-N
DB13362	2125	Pheneturide	AJOQSQHYDOFIOX-UHFFFAOYSA-N
DB13363	2005	Oxaceprol	BAPRUDZDYCKSOQ-RITPCOANSA-N
DB13364	1169	Feprazone	RBBWCVQDXDFISW-UHFFFAOYSA-N
DB13366	4568	Hydrochloric acid	VEXZGXHMUGYJMC-UHFFFAOYSA-N
DB13367	713	Cloricromen	GYNNRVJJLAVVTQ-UHFFFAOYSA-N
DB13368	1849	Motretinide	IYIYMCASGKQOCZ-DJRRULDNSA-N
DB13369	320	Benzilone	ZKCWITXZGWUJAV-UHFFFAOYSA-N
DB13370	3038	Bromisoval	CMCCHHWTTBEZNM-UHFFFAOYSA-N
DB13371	919	Difenpiramide	PWHROYKAGRUWDQ-UHFFFAOYSA-N
DB13374	3643	Vincamine	RXPRRQLKFXBCSJ-GIVPXCGWSA-N
DB13376	4723	Succinimide	KZNICNPSHKQLFF-UHFFFAOYSA-N
DB13377	3849	Vinbarbital	RAFOHKSPUDGZPR-VOTSOKGWSA-N
DB13378	1966	Norfenefrine	LRCXRAABFLIVAI-UHFFFAOYSA-N
DB13379	3287	Chiniofon	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13381	987	Sodium feredetate	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13382	619	Chlorproethazine	DBOUGBAQLIXZLV-UHFFFAOYSA-N
DB13383	4421	Diiodohydroxypropane	DNKPFCQEGBJJTE-UHFFFAOYSA-N
DB13384	1675	Melitracen	GWWLWDURRGNSRS-UHFFFAOYSA-N
DB13386	1026	Epimestrol	UHQGCIIQUZBJAE-RRQVMCLOSA-N
DB13388	4688	Phenylmercuric nitrate	PDTFCHSETJBPTR-UHFFFAOYSA-N
DB13389	4581	Iopydol	TZADDXVKYWMEHX-UHFFFAOYSA-N
DB13391	4587	Levoverbenone	DCSCXTJOXBUFGB-JGVFFNPUSA-N
DB13393	1001	Emetine	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13394	96	Adrenalone	PZMVOUYYNKPMSI-UHFFFAOYSA-N
DB13395	1038	Eprozinol	QSRHLIUOSXVKTG-UHFFFAOYSA-N
DB13396	5053	Neocitrullamon	PAJBBDCZSMDSFL-UHFFFAOYSA-N
DB13397	2260	Prenoxdiazine	PXZDWASDNFWKSD-UHFFFAOYSA-N
DB13398	2030	Oxyfedrine	GDYUVHBMFVMBAF-LIRRHRJNSA-N
DB13399	2601	Terguride	JOAHPSVPXZTVEP-YXJHDRRASA-N
DB13400	4589	Linsidomine	FKDHHVKWGRFRTG-UHFFFAOYSA-N
DB13401	1761	Metildigoxin	IYJMSDVSVHDVGT-PEQKVOOWSA-N
DB13402	586	Acetylglycinamide chloral hydrate	SULCNWZLMZPENK-UHFFFAOYSA-N
DB13403	2035	Oxypertine	XCWPUUGSGHNIDZ-UHFFFAOYSA-N
DB13404	987	Edetate sodium	UEUXEKPTXMALOB-UHFFFAOYSA-J
DB13405	1666	Mefruside	SMNOERSLNYGGOU-UHFFFAOYSA-N
DB13406	505	Carbutamide	VDTNNGKXZGSZIP-UHFFFAOYSA-N
DB13407	1924	Nifenazone	BRZANEXCSZCZCI-UHFFFAOYSA-N
DB13409	2398	Rokitamycin	VYWWNRMSAPEJLS-MDWYKHENSA-N
DB13410	1345	Guanoxabenz	QKIQJNNDIWGVEH-UUILKARUSA-N
DB13411	1592	Lofepramine	SAPNXPWPAUFAJU-UHFFFAOYSA-N
DB13412	2205	Pirisudanol	KTOAWCPDBUCJED-UHFFFAOYSA-N
DB13413	2127	Phenglutarimide	BFMBKRQFMIILCH-UHFFFAOYSA-N
DB13414	2151	Fenyramidol	ZEAJXCPGHPJVNP-UHFFFAOYSA-N
DB13415	3428	Pentetrazol	CWRVKFFCRWGWCS-UHFFFAOYSA-N
DB13416	2494	Sulbutiamine	CKHJPWQVLKHBIH-GPAWKIAZSA-N
DB13417	1843	Morinamide	GVTLAVKAVSKBKK-UHFFFAOYSA-N
DB13418	3366	Moxestrol	MTMZZIPTQITGCY-OLGWUGKESA-N
DB13419	2779	Troxipide	YSIITVVESCNIPR-UHFFFAOYSA-N
DB13420	2628	Thiazinam	CDXCCYNINPIWGE-UHFFFAOYSA-N
DB13421	3173	Edoxudine	XACKNLSZYYIACO-DJLDLDEBSA-N
DB13422	1916	Nicofuranose	FUWFSXZKBMCSKF-ZASNTINBSA-N
DB13423	4539	Ferric hydroxide	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13424	4396	Clofenotane	YVGGHNCTFXOJCH-UHFFFAOYSA-N
DB13425	1227	Flutrimazole	QHMWCHQXCUNUAK-UHFFFAOYSA-N
DB13428	3759	Iobenzamic acid	FJYJNLIEGUTPIJ-UHFFFAOYSA-N
DB13429	2700	Tolonidine	KWBTZIFLQYYPTH-UHFFFAOYSA-N
DB13430	1645	Mebutizide	KJLLKLRVCJAFRY-UHFFFAOYSA-N
DB13431	2281	Proglumide	DGMKFQYCZXERLX-UHFFFAOYSA-N
DB13432	1597	Lonazolac	XVUQHFRQHBLHQD-UHFFFAOYSA-N
DB13433	2444	Simfibrate	JLRNKCZRCMIVKA-UHFFFAOYSA-N
DB13434	1166	Fenticonazole	ZCJYUTQZBAIHBS-UHFFFAOYSA-N
DB13435	1008	Endralazine	ALAXZYHFVBSJKZ-UHFFFAOYSA-N
DB13436	4464	Droxypropine	FVYYUBRKVVOOAV-UHFFFAOYSA-N
DB13437	1654	Medazepam	YLCXGBZIZBEVPZ-UHFFFAOYSA-N
DB13438	2283	Prolintane	OJCPSBCUMRIPFL-UHFFFAOYSA-N
DB13439	1159	Fenpiprane	JXJPYHDHJZJWRI-UHFFFAOYSA-N
DB13441	1911	Niceritrol	KUEUWHJGRZKESU-UHFFFAOYSA-N
DB13442	665	Citiolone	NRFJZTXWLKPZAV-UHFFFAOYSA-N
DB13443	255	Esatenolol	METKIMKYRPQLGS-LBPRGKRZSA-N
DB13443	4702	Esatenolol	METKIMKYRPQLGS-LBPRGKRZSA-N
DB13444	4582	Ioxitalamic acid	OLAOYPRJVHUHCF-UHFFFAOYSA-N
DB13445	1900	Nepinalone	RVXGRCNWGOHSDE-UHFFFAOYSA-N
DB13448	1639	Mazaticol	AMHPTVWBZSYFSS-OAGGEKHMSA-N
DB13449	2323	Proxyphylline	KYHQZNGJUGFTGR-UHFFFAOYSA-N
DB13451	2674	Tioclomarol	WRGOVNKNTPWHLZ-UHFFFAOYSA-N
DB13452	461	Cadralazine	QLTVVOATEHFXLT-UHFFFAOYSA-N
DB13453	4369	Xenon	FHNFHKCVQCLJFQ-UHFFFAOYSA-N
DB13453	4370	Xenon	FHNFHKCVQCLJFQ-UHFFFAOYSA-N
DB13453	4371	Xenon	FHNFHKCVQCLJFQ-UHFFFAOYSA-N
DB13454	1918	Nicomorphine	HNDXBGYRMHRUFN-CIVUWBIHSA-N
DB13455	4863	Phenibut	DAFOCGYVTAOKAJ-UHFFFAOYSA-N
DB13456	1861	Midecamycin	DMUAPQTXSSNEDD-QALJCMCCSA-N
DB13457	2007	Oxaflozane	FVYUQFQCEOZYHZ-UHFFFAOYSA-N
DB13458	3144	Thebacon	RRJQTGHQFYTZOW-ILWKUFEGSA-N
DB13459	3419	Pecilocin	ZYPGADGCNXOUJP-CXVPHVKISA-N
DB13460	2401	Ronifibrate	AYJVGKWCGIYEAK-UHFFFAOYSA-N
DB13461	4159	Cefcapene	HJJRIJDTIPFROI-NVKITGPLSA-N
DB13462	340	Bephenium	AVWWVJUMXRXPNF-UHFFFAOYSA-N
DB13463	2019	Oxetorone	VZVRZTZPHOHSCK-UHFFFAOYSA-N
DB13464	4679	Ornipressin	MUNMIGOEDGHVLE-LGYYRGKSSA-N
DB13465	3120	Ciclobendazole	OXLKOMYHDYVIDM-UHFFFAOYSA-N
DB13466	808	Deptropine	ZWPODSUQWXAZNC-PMOLBWCYSA-N
DB13467	1543	Lanatoside C	JAYAGJDXJIDEKI-PTGWOZRBSA-N
DB13468	4423	Etybenzatropine	PHTMLLGDZBZXMW-AERCQKQUSA-N
DB13469	3433	Phanquinone	VLPADTBFADIFKG-UHFFFAOYSA-N
DB13470	541	Cefodizime	XDZKBRJLTGRPSS-BGZQYGJUSA-N
DB13471	4673	Nalfurafine	XGZZHZMWIXFATA-UEZBDDGYSA-N
DB13472	753	Cyclofenil	GVOUFPWUYJWQSK-UHFFFAOYSA-N
DB13474	253	Tipepidine	JWIXXNLOKOAAQT-UHFFFAOYSA-N
DB13475	4869	Furazidin	DECBQELQORZLLP-UAIOPKHMSA-N
DB13476	892	Diisopromine	YBJKOPHEJOMRMN-UHFFFAOYSA-N
DB13478	1706	Meptazinol	JLICHNCFTLFZJN-UHFFFAOYSA-N
DB13479	1376	Histapyrrodine	MXHODDGKGSGCDI-UHFFFAOYSA-N
DB13481	4728	Tenidap	LXIKEPCNDFVJKC-QXMHVHEDSA-N
DB13482	899	Dimefline	ZXFQRFXLFWWKLX-UHFFFAOYSA-N
DB13484	3823	Quinbolone	IUVKMZGDUIUOCP-BTNSXGMBSA-N
DB13485	2513	Sulfametomidine	QKLSCPPJEVXONT-UHFFFAOYSA-N
DB13486	4595	Magnesium peroxide	SPAGIJMPHSUYSE-UHFFFAOYSA-N
DB13488	301	Bencyclane	FYJJXENSONZJRG-UHFFFAOYSA-N
DB13489	288	Bamipine	VZSXTYKGYWISGQ-UHFFFAOYSA-N
DB13490	3956	Hidrosmin	XYFLWVOTXWXNAM-WTNNCJBMSA-N
DB13493	752	Cyclobutyrol	NIVFTEMPSCMWDE-UHFFFAOYSA-N
DB13494	909	Dimetofrine	ZKGDBJAHIIXDDW-UHFFFAOYSA-N
DB13495	4683	Paraoxon	WYMSBXTXOHUIGT-UHFFFAOYSA-N
DB13496	1478	Iprindole	PLIGPBGDXASWPX-UHFFFAOYSA-N
DB13497	2800	Valethamate	UPPMZCXMQRVMME-UHFFFAOYSA-N
DB13499	558	Cefsulodin	SYLKGLMBLAAGSC-QLVMHMETSA-N
DB13500	2003	Otilonium	NQHNLNLJPDMBFN-UHFFFAOYSA-O
DB13501	303	Bendazac	BYFMCKSPFYVMOU-UHFFFAOYSA-N
DB13502	420	Budipine	QIHLUZAFSSMXHQ-UHFFFAOYSA-N
DB13504	3074	Cefetamet	MQLRYUCJDNBWMV-GHXIOONMSA-N
DB13505	1000	Emepronium	JEJBJBKVPOWOQK-UHFFFAOYSA-N
DB13506	507	Carfecillin	NZDASSHFKWDBBU-KVMCETHSSA-N
DB13507	2226	Poldine	CQRKVVAGMJJJSR-UHFFFAOYSA-N
DB13508	710	Cloranolol	XYCMOTOFHFTUIU-UHFFFAOYSA-N
DB13509	74	Aloxiprin	MXCPYJZDGPQDRA-UHFFFAOYSA-N
DB13510	422	Buflomedil	OWYLAEYXIQKAOL-UHFFFAOYSA-N
DB13511	670	Clebopride	BVPWJMCABCPUQY-UHFFFAOYSA-N
DB13512	4393	Clefamide	ODCUSWJXZDHLKV-UHFFFAOYSA-N
DB13513	3625	Tribromometacresol	QKHROXOPRBWBDD-UHFFFAOYSA-N
DB13514	2238	Pranoprofen	TVQZAMVBTVNYLA-UHFFFAOYSA-N
