drugbank_id	selleck_id	name	inchi_key
DB05482	sn-38	7-ethyl-10-hydroxycamptothecin	FJHBVJOVLFPMQE-QFIPXVFZSA-N
DB05521	Telaprevir(VX-950)	Telaprevir	BBAWEDCPNXPBQM-GDEBMMAJSA-N
DB05524	Pelitinib	Pelitinib	WVUNYSQLFKLYNI-AATRIKPKSA-N
DB05552	TG100-115	TG100-115	UJIAQDJKSXQLIT-UHFFFAOYSA-N
DB05575	Motesanib-Diphosphate	Motesanib	RAHBGWKEPAQNFF-UHFFFAOYSA-N
DB05607	prx-08066	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05626	ipi-504	Retaspimycin	OAKGNIRUXAZDQF-TXHRRWQRSA-N
DB05667	Ketoconazole	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05676	apremilast-cc-10004	Apremilast	IMOZEMNVLZVGJZ-QGZVFWFLSA-N
DB05695	nps-2143	NPS-2143	PZUJQWHTIRWCID-HXUWFJFHSA-N
DB05719	Elesclomol	Elesclomol	BKJIXTWSNXCKJH-UHFFFAOYSA-N
DB05767	Andrographolide	Andrographolide	BOJKULTULYSRAS-OTESTREVSA-N
DB05812	Abiraterone	Abiraterone	GZOSMCIZMLWJML-VJLLXTKPSA-N
DB05913	OSI-930	OSI-930	FGTCROZDHDSNIO-UHFFFAOYSA-N
DB05928	CHIR-258	Dovitinib	PIQCTGMSNWUMAF-UHFFFAOYSA-N
DB05928	dovitinib	Dovitinib	PIQCTGMSNWUMAF-UHFFFAOYSA-N
DB05932	Denibulin	Denibulin	GAOHLWCIAJNSEE-JTQLQIEISA-N
DB05944	arry334543	Varlitinib	UWXSAYUXVSFDBQ-CYBMUJFWSA-N
DB05969	SNS-032	SNS-032	OUSFTKFNBAZUKL-UHFFFAOYSA-N
DB05984	RAF265(CHIR-265)	RAF-265	YABJJWZLRMPFSI-UHFFFAOYSA-N
DB05992	NPI-2358	Plinabulin	UNRCMCRRFYFGFX-TYPNBTCFSA-N
DB06061	AZD8330(ARRY-424704)	AZD-8330	RWEVIPRMPFNTLO-UHFFFAOYSA-N
DB06070	pf-04929113	SNX-5422	AVDSOVJPJZVBTC-CTYIDZIISA-N
DB06075	OSI-906	Linsitinib	PKCDDUHJAFVJJB-VLZXCDOPSA-N
DB06091	th-302	Evofosfamide	UGJWRPJDTDGERK-UHFFFAOYSA-N
DB06134	SNS-314	SNS-314	FAYAUAZLLLJJGH-UHFFFAOYSA-N
DB06137	kx2-391	KX-01	HUNGUWOZPQBXGX-UHFFFAOYSA-N
DB06147	sulfathiazole	Sulfathiazole	JNMRHUJNCSQMMB-UHFFFAOYSA-N
DB06148	Mianserin-hydrochloride	Mianserin	UEQUQVLFIPOEMF-UHFFFAOYSA-N
DB06150	sulphadimethoxine	Sulfadimethoxine	ZZORFUFYDOWNEF-UHFFFAOYSA-N
DB06151	Acetylcysteine	Acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N
DB06153	Pizotifen-malate	Pizotifen	FIADGNVRKBPQEU-UHFFFAOYSA-N
DB06155	rimonabant-sr141716	Rimonabant	JZCPYUJPEARBJL-UHFFFAOYSA-N
DB06176	Romidepsin-FK228	Romidepsin	OHRURASPPZQGQM-GCCNXGTGSA-N
DB06188	Ispinesib-mesilate(SB-715992)	Ispinesib	QJZRFPJCWMNVAV-HHHXNRCGSA-N
DB06191	LY335979	Zosuquidar	IHOVFYSQUDPMCN-DBEBIPAYSA-N
DB06195	Roscovitine	Seliciclib	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
DB06201	Rufinamide	Rufinamide	POGQSBRIGCQNEG-UHFFFAOYSA-N
DB06203	alogliptin-syr-322	Alogliptin	ZSBOMTDTBDDKMP-OAHLLOKOSA-N
DB06207	Silodosin(Rapaflo)	Silodosin	PNCPYILNMDWPEY-QGZVFWFLSA-N
DB06209	Prasugrel	Prasugrel	DTGLZDAWLRGWQN-UHFFFAOYSA-N
DB06210	Eltrombopag-SB-497115-GR	Eltrombopag	XDXWLKQMMKQXPV-QYQHSDTDSA-N
DB06211	Doripenem-Hydrate	Doripenem	AVAACINZEOAHHE-VFZPANTDSA-N
DB06212	tolvaptan-opc-41061	Tolvaptan	GYHCTFXIZSNGJT-XMMPIXPASA-N
DB06216	Asenapine	Asenapine	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06228	Rivaroxaban	Rivaroxaban	KGFYHTZWPPHNLQ-AWEZNQCLSA-N
DB06233	Deforolimus	Ridaforolimus	BUROJSBIWGDYCN-GAUTUEMISA-N
DB06235	DMXAA(ASA404)	Vadimezan	XGOYIMQSIKSOBS-UHFFFAOYSA-N
DB06237	avanafil	Avanafil	WEAJZXNPAWBCOA-INIZCTEOSA-N
DB06240	tariquidar	Tariquidar	LGGHDPFKSSRQNS-UHFFFAOYSA-N
DB06253	trometamol	Thioctic acid tromethamine	CCTREOMTIFSZAU-OGFXRTJISA-N
DB06262	droxidopa-l-dops	Droxidopa	QXWYKJLNLSIPIN-JGVFFNPUSA-N
DB06266	lonidamine	Lonidamine	WDRYRZXSPDWGEB-UHFFFAOYSA-N
DB06281	torcetrapib-cp-529414	Torcetrapib	CMSGWTNRGKRWGS-NQIIRXRSSA-N
DB06282	Cetirizine-di-hcl	Levocetirizine	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06287	Temsirolimus	Temsirolimus	CBPNZQVSJQDFBE-FUXHJELOSA-N
DB06288	Amisulpride	Amisulpride	NTJOBXMMWNYJFB-UHFFFAOYSA-N
DB06292	Dapagliflozin	Dapagliflozin	JVHXJTBJCFBINQ-ADAARDCZSA-N
DB06306	at13387	Onalespib	IFRGXKKQHBVPCQ-UHFFFAOYSA-N
DB06314	SGX-523	SGX-523	BCZUAADEACICHN-UHFFFAOYSA-N
DB06335	Saxagliptin(Onglyza)	Saxagliptin	QGJUIPDUBHWZPV-SGTAVMJGSA-N
DB06346	gsk2190915-am803	Fiboflapon	DFQGDHBGRSTTHX-UHFFFAOYSA-N
DB06401	bazedoxifene-hcl	Bazedoxifene	UCJGJABZCDBEDK-UHFFFAOYSA-N
DB06403	ambrisentan	Ambrisentan	OUJTZYPIHDYQMC-LJQANCHMSA-N
DB06410	Doxercalciferol(Hectorol)	Doxercalciferol	HKXBNHCUPKIYDM-CGMHZMFXSA-N
DB06414	etravirine-tmc125	Etravirine	PYGWGZALEOIKDF-UHFFFAOYSA-N
DB06436	semaxanib-su5416	Semaxanib	WUWDLXZGHZSWQZ-WQLSENKSSA-N
DB06442	Avasimibe(CI-1011)	Avasimibe	PTQXTEKSNBVPQJ-UHFFFAOYSA-N
DB06448	lonafarnib-sch66336	Lonafarnib	DHMTURDWPRKSOA-RUZDIDTESA-N
DB06477	U-95666E(Sumanirole-maleate)	Sumanirole	RKZSNTNMEFVBDT-MRVPVSSYSA-N
DB06480	prucalopride	Prucalopride	ZPMNHBXQOOVQJL-UHFFFAOYSA-N
DB06486	Enzastaurin	Enzastaurin	AXRCEOKUDYDWLF-UHFFFAOYSA-N
DB06523	Ribavirin(Copegus)	Levovirin	IWUCXVSUMQZMFG-RGDLXGNYSA-N
DB06589	Pazopanib-Hydrochloride	Pazopanib	CUIHSIWYWATEQL-UHFFFAOYSA-N
DB06589	pazopanib	Pazopanib	CUIHSIWYWATEQL-UHFFFAOYSA-N
DB06594	Agomelatine	Agomelatine	YJYPHIXNFHFHND-UHFFFAOYSA-N
DB06595	midostaurin-pkc412	Midostaurin	BMGQWWVMWDBQGC-IIFHNQTCSA-N
DB06603	LBH-589	Panobinostat	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06605	Apixaban(BMS-562247-01)	Apixaban	QNZCBYKSOIHPEH-UHFFFAOYSA-N
DB06614	peramivir	Peramivir	XRQDFNLINLXZLB-CKIKVBCHSA-N
DB06614	peramivir-trihydrate	Peramivir	XRQDFNLINLXZLB-CKIKVBCHSA-N
DB06616	Bosutinib	Bosutinib	UBPYILGKFZZVDX-UHFFFAOYSA-N
DB06623	Flupirtine-maleate	Flupirtine	JUUFBMODXQKSTD-UHFFFAOYSA-N
DB06626	Axitinib	Axitinib	RITAVMQDGBJQJZ-FMIVXFBMSA-N
DB06629	Zibotentan(ZD4054)	Zibotentan	FJHHZXWJVIEFGJ-UHFFFAOYSA-N
DB06630	anacetrapib-mk-0859	Anacetrapib	MZZLGJHLQGUVPN-HAWMADMCSA-N
DB06652	Vicriviroc-Malate	Vicriviroc	CNPVJJQCETWNEU-CYFREDJKSA-N
DB06654	Safinamide-mesilate	Safinamide	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06670	Odanacatib-(MK0822)	Odanacatib	FWIVDMJALNEADT-SFTDATJTSA-N
DB06678	mirtazapine-remeron-avanza	Esmirtazapine	RONZAEMNMFQXRA-MRXNPFEDSA-N
DB06683	clevudine-levovir	Clevudine	GBBJCSTXCAQSSJ-XQXXSGGOSA-N
DB06685	laquinimod-abr-215062	Laquinimod	GKWPCEFFIHSJOE-UHFFFAOYSA-N
DB06694	xylometazoline-hcl	Xylometazoline	HUCJFAOMUPXHDK-UHFFFAOYSA-N
DB06695	BIBR-1048(Dabigatran-etexilate)	Dabigatran etexilate	KSGXQBZTULBEEQ-UHFFFAOYSA-N
DB06697	Artemether(SM-224)	Artemether	SXYIRMFQILZOAM-HVNFFKDJSA-N
DB06698	betahistine-dihydrochloride	Betahistine	UUQMNUMQCIQDMZ-UHFFFAOYSA-N
DB06700	desvenlafaxine	Desvenlafaxine	KYYIDSXMWOZKMP-UHFFFAOYSA-N
DB06700	desvenlafaxine-succinate	Desvenlafaxine	KYYIDSXMWOZKMP-UHFFFAOYSA-N
DB06702	Fesoterodine-fumarate-Toviaz	Fesoterodine	DCCSDBARQIPTGU-HSZRJFAPSA-N
DB06711	Naphazoline-hydrochloride-Naphcon	Naphazoline	CNIIGCLFLJGOGP-UHFFFAOYSA-N
DB06712	nilvadipine-arc029	Nilvadipine	FAIIFDPAEUKBEP-UHFFFAOYSA-N
DB06715	Potassium-iodide	Potassium Iodide	NLKNQRATVPKPDG-UHFFFAOYSA-M
DB06717	fosaprepitant	Fosaprepitant	BARDROPHSZEBKC-OITMNORJSA-N
DB06725	lornoxicam-xefo	Lornoxicam	WLHQHAUOOXYABV-UHFFFAOYSA-N
DB06730	Gestodene	Gestodene	SIGSPDASOTUPFS-XUDSTZEESA-N
DB06733	Bafilomycin-A1	Bafilomycin A1	XDHNQDDQEHDUTM-JQWOJBOSSA-N
DB06735	Clomifene-citrate-Serophene	Enclomiphene	GKIRPKYJQBWNGO-OCEACIFDSA-N
DB06737	zaltoprofen	Zaltoprofen	MUXFZBHBYYYLTH-UHFFFAOYSA-N
DB06742	ambroxol-hcl	Ambroxol	JBDGDEWWOUBZPM-XYPYZODXSA-N
DB06743	ginkgolide-a	Ginkgolide A	FPUXKXIZEIDQKW-VKMVSBOZSA-N
DB06744	Ginkgolide-B	ginkgolide-B	SQOJOAFXDQDRGF-MMQTXUMRSA-N
DB06755	Beta-Carotene	Beta carotene	OENHQHLEOONYIE-JLTXGRSLSA-N
DB06764	tetrahydrozoline-hcl	Tetryzoline	BYJAVTDNIXVSPW-UHFFFAOYSA-N
DB06769	Bendamustine-Hydrochloride	Bendamustine	YTKUWDBFDASYHO-UHFFFAOYSA-N
DB06771	besifloxacin-hci	Besifloxacin	QFFGVLORLPOAEC-SNVBAGLBSA-N
DB06772	cabazitaxel-jevtana	Cabazitaxel	BMQGVNUXMIRLCK-OAGWZNDDSA-N
DB06777	Chenodeoxycholic-acid	Chenodeoxycholic acid	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06777	Ursodiol(Actigal)	Chenodeoxycholic acid	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06799	methenamine-mandelamine	Methenamine	VKYKSIONXSXAKP-UHFFFAOYSA-N
DB06802	Nepafenac	Nepafenac	QEFAQIPZVLVERP-UHFFFAOYSA-N
DB06803	niclosamide-niclocide	Niclosamide	RJMUSRYZPJIFPJ-UHFFFAOYSA-N
DB06809	plerixafor	Plerixafor	YIQPUIGJQJDJOS-UHFFFAOYSA-N
DB06809	plerixafor-8hcl-db06809	Plerixafor	YIQPUIGJQJDJOS-UHFFFAOYSA-N
DB06813	Pralatrexate(Folotyn)	Pralatrexate	OGSBUKJUDHAQEA-WMCAAGNKSA-N
DB06815	zinc-pyrithione	Pyrithione	FGVVTMRZYROCTH-UHFFFAOYSA-N
DB06817	Raltegravir-(MK-0518)	Raltegravir	CZFFBEXEKNGXKS-UHFFFAOYSA-N
DB06819	sodium-phenylbutyrate	Phenylbutyric acid	OBKXEAXTFZPCHS-UHFFFAOYSA-N
DB06820	sulconazole-nitrate	Sulconazole	AFNXATANNDIXLG-UHFFFAOYSA-N
DB06821	Sulfameter(Bayrena)	Sulfameter	GPTONYMQFTZPKC-UHFFFAOYSA-N
DB06823	tiopronin-thiola	Tiopronin	YTGJWQPHMWSCST-UHFFFAOYSA-N
DB06836	PIK-93	N-(5-{4-Chloro-3-[(2-hydroxyethyl)sulfamoyl]phenyl}-4-methyl-1,3-thiazol-2-yl)acetamide	JFVNFXCESCXMBC-UHFFFAOYSA-N
DB06852	chir-124	4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE	MOVBBVMDHIRCTG-LJQANCHMSA-N
DB06969	NVP-BEP800	2-amino-4-[2,4-dichloro-5-(2-pyrrolidin-1-ylethoxy)phenyl]-N-ethylthieno[2,3-d]pyrimidine-6-carboxamide	WJUNQSYQHHIVFX-UHFFFAOYSA-N
DB06999	PLX-4720	N-{3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide	YZDJQTHVDDOVHR-UHFFFAOYSA-N
DB07101	PD-0325901	PD-0325901	SUDAHWBOROXANE-SECBINFHSA-N
DB07118	4-Methylumbelliferone(4-MU)	Hymecromone	HSHNITRMYYLLCV-UHFFFAOYSA-N
DB07159	R406	Tamatinib	NHHQJBCNYHBUSI-UHFFFAOYSA-N
DB07159	R406(free-base)	Tamatinib	NHHQJBCNYHBUSI-UHFFFAOYSA-N
DB07232	ABT-888	Veliparib	JNAHVYVRKWKWKQ-CYBMUJFWSA-N
DB07238	hcv-796	Nesbuvir	WTDWVLJJJOTABN-UHFFFAOYSA-N
DB07352	Apigenin	Apigenin	KZNIFHPLKGYRTM-UHFFFAOYSA-N
DB07423	Andarine	(2S)-3-[4-(acetylamino)phenoxy]-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide	YVXVTLGIDOACBJ-SFHVURJKSA-N
DB07460	nvp-tae226	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	UYJNQQDJUOUFQJ-UHFFFAOYSA-N
DB07465	Saxagliptin(Onglyza)	(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile	QGJUIPDUBHWZPV-YQBUGCKMSA-N
DB07467	Indapamide(Lozol)	4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide	NDDAHWYSQHTHNT-JTQLQIEISA-N
DB07503	as-604850	(5E)-5-[(2,2-DIFLUORO-1,3-BENZODIOXOL-5-YL)METHYLENE]-1,3-THIAZOLIDINE-2,4-DIONE	SRLVNYDXMUGOFI-YWEYNIOJSA-N
DB07615	Tranilast	Tranilast	NZHGWWWHIYHZNX-CSKARUKUSA-N
DB07662	pd168393	N-[4-(3-BROMO-PHENYLAMINO)-QUINAZOLIN-6-YL]-ACRYLAMIDE	HTUBKQUPEREOGA-UHFFFAOYSA-N
DB07701	Donepezil-hydrochloride(Aricept)	1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07702	Estriol(Oestriol)	17alpha-Estriol	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07705	Econazole-nitrate-Spectazole	1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07715	Emodin	Emodin	RHMXXJGYXNZAPX-UHFFFAOYSA-N
DB07767	Fumalic-acid(Ferulic-acid)	Ferulic acid	KSEBMYQBYZTDHS-HWKANZROSA-N
DB07795	Fisetin(Fustel)	Fisetin	XHEFDIBZLJXQHF-UHFFFAOYSA-N
DB07810	Phloretin(Dihydronaringenin)	3-(4-HYDROXYPHENYL)-1-(2,4,6-TRIHYDROXYPHENYL)PROPAN-1-ONE	VGEREEWJJVICBM-UHFFFAOYSA-N
DB07859	AT7867	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	LZMOSYUFVYJEPY-UHFFFAOYSA-N
DB07863	gw9662	2-chloro-5-nitro-N-phenylbenzamide	DNTSIBUQMRRYIU-UHFFFAOYSA-N
DB07931	Hexestrol(Bibenzyl)	Hexestrol	PBBGSZCBWVPOOL-HDICACEKSA-N
DB07933	LY500307	Erteberel	XIESSJVMWNJCGZ-VKJFTORMSA-N
DB07941	ph-797804	PH-797804	KCAJXIDMCNPGHZ-UHFFFAOYSA-N
DB07995	H-89-dihydrochloride	N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE	ZKZXNDJNWUTGDK-NSCUHMNNSA-N
DB08046	chlorthalidone-chlortalidone	2-chloro-5-[(1S)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide	JIVPVXMEBJLZRO-AWEZNQCLSA-N
DB08052	PP121	1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine	NVRXTLZYXZNATH-UHFFFAOYSA-N
DB08059	wortmannin	Wortmannin	QDLHCMPXEPAAMD-QAIWCSMKSA-N
DB08067	AT9283	4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM	LOLPPWBBNUVNQZ-UHFFFAOYSA-O
DB08079	AMG-208	AMG-208	HEAIZQNMNCHNFD-UHFFFAOYSA-N
DB08094	r547	(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE	JRNJNYBQQYBCLE-UHFFFAOYSA-N
DB08142	AT7519	AT-7519	OVPNQJVDAFNBDN-UHFFFAOYSA-N
DB08150	cct128930	4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium	RZIDZIGAXXNODG-UHFFFAOYSA-O
DB08162	Fasudil-HCl(HA-1077)	Fasudil	NGOGFTYYXHNFQH-UHFFFAOYSA-N
DB08312	nu6027	6-CYCLOHEXYLMETHYLOXY-5-NITROSO-PYRIMIDINE-2,4-DIAMINE	DGWXOLHKVGDQLN-UHFFFAOYSA-N
DB08313	nocodazole	nocodazole	KYRVNWMVYQXFEU-UHFFFAOYSA-N
DB08348	pj34	N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE	UYJZZVDLGDDTCL-UHFFFAOYSA-N
DB08387	pf-2545920	2-{[4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline	AZEXWHKOMMASPA-UHFFFAOYSA-N
DB08399	piceatannol	PICEATANNOL	CDRPUGZCRXZLFL-OWOJBTEDSA-N
DB08521	SB-203580	4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE	CDMGBJANTYXAIV-HHHXNRCGSA-N
DB08568	a-674563	(2S)-1-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}-3-PHENYLPROPAN-2-AMINE	BPNUQXPIQBZCMR-IBGZPJMESA-N
DB08621	thiamphenicol-thiophenicol	Thiamphenicol	OTVAEFIXJLOWRX-NXEZZACHSA-N
DB08639	dapivirine	Dapivirine	ILAYIAGXTHKHNT-UHFFFAOYSA-N
DB08645	Trichlormethiazide(Achletin)	6-CHLORO-3-(DICHLOROMETHYL)-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE 1,1-DIOXIDE	LMJSLTNSBFUCMU-MRVPVSSYSA-N
DB08756	Y-27632	(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE	IYOZTVGMEWJPKR-IJLUTSLNSA-N
DB08806	roxatidine-acetate-hcl	Roxatidine acetate	SMTZFNFIKUPEJC-UHFFFAOYSA-N
DB08814	triflusal	Triflusal	RMWVZGDJPAKBDE-UHFFFAOYSA-N
DB08815	lurasidone-hcl	Lurasidone	PQXKDMSYBGKCJA-CVTJIBDQSA-N
DB08816	ticagrelor	Ticagrelor	OEKWJQXRCDYSHL-FNOIDJSQSA-N
DB08820	VX-770	Ivacaftor	PURKAOJPTOLRMP-UHFFFAOYSA-N
DB08822	azilsartan-medoxomil-tak-491	Azilsartan medoxomil	QJFSABGVXDWMIW-UHFFFAOYSA-N
DB08826	deferiprone	Deferiprone	TZXKOCQBRNJULO-UHFFFAOYSA-N
DB08828	GDC-0449	Vismodegib	BPQMGSKTAYIVFO-UHFFFAOYSA-N
DB08836	temocapril	Temocapril	FIQOFIRCTOWDOW-BJLQDIEVSA-N
DB08836	temocapril-hcl	Temocapril	FIQOFIRCTOWDOW-BJLQDIEVSA-N
DB08846	Ellagic-acid	Ellagic acid	AFSDNFLWKVMVRB-UHFFFAOYSA-N
DB08860	Pitavastatin-calcium(Livalo)	Pitavastatin	VGYFMXBACGZSIL-MCBHFWOFSA-N
DB08865	PF-2341066	Crizotinib	KTEIFNKAUNYNJU-GFCCVEGCSA-N
DB08868	FTY720	Fingolimod	KKGQTZUTZRNORY-UHFFFAOYSA-N
DB08875	XL184	Cabozantinib	ONIQOQHATWINJY-UHFFFAOYSA-N
DB08875	cabozantinib-malate	Cabozantinib	ONIQOQHATWINJY-UHFFFAOYSA-N
DB08877	INCB18424	Ruxolitinib	HFNKQEVNSGCOJV-OAHLLOKOSA-N
DB08877	s-ruxolitinib	Ruxolitinib	HFNKQEVNSGCOJV-OAHLLOKOSA-N
DB08881	PLX-4032	Vemurafenib	GPXBXXGIAQBQNI-UHFFFAOYSA-N
DB08882	linagliptin-bi-1356	Linagliptin	LTXREWYXXSTFRX-QGZVFWFLSA-N
DB08889	carfilzomib-pr-171	Carfilzomib	BLMPQMFVWMYDKT-NZTKNTHTSA-N
DB08891	r-baclofen	Arbaclofen	KPYSYYIEGFHWSV-QMMMGPOBSA-N
DB08893	mirabegron-ym178	Mirabegron	PBAPPPCECJKMCM-IBGZPJMESA-N
DB08895	CP-690550	Tofacitinib	UJLAWZDWDVHWOW-YPMHNXCESA-N
DB08895	tofacitinib-cp-690550	Tofacitinib	UJLAWZDWDVHWOW-YPMHNXCESA-N
DB08896	BAY-73-4506	Regorafenib	FNHKPVJBJVTLMP-UHFFFAOYSA-N
DB08897	aclidinium-bromide	Aclidinium	ASMXXROZKSBQIH-VITNCHFBSA-N
DB08899	MDV3100	Enzalutamide	WXCXUHSOUPDCQV-UHFFFAOYSA-N
DB08901	AP24534	Ponatinib	PHXJVRSECIGDHY-UHFFFAOYSA-N
DB08905	Formestane	Formestane	OSVMTWJCGUFAOD-KZQROQTASA-N
DB08907	canagliflozin	Canagliflozin	XTNGUQKDFGDXSJ-ZXGKGEBGSA-N
DB08908	dimethyl-Fumarate	Dimethyl fumarate	LDCRTTXIJACKKU-ONEGZZNKSA-N
DB08910	Pomalidomide(CC-4047)	Pomalidomide	UVSMNLNDYGZFPF-UHFFFAOYSA-N
DB08911	gsk1120212-(jtp-74057)	Trametinib	LIRYPHYGHXZJBZ-UHFFFAOYSA-N
DB08912	dabrafenib-gsk2118436a	Dabrafenib	BFSMGDJOXZAERB-UHFFFAOYSA-N
DB08916	BIBW2992	Afatinib	ULXXDDBFHOBEHA-CWDCEQMOSA-N
DB08918	milnacipran-hydrochloride	Levomilnacipran	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08930	s-gsk1349572	Dolutegravir	RHWKPHLQXYSBKR-BMIGLBTASA-N
DB08932	macitentan	Macitentan	JGCMEBMXRHSZKX-UHFFFAOYSA-N
DB08943	Isoconazole-nitrate-Travogen	Isoconazole	MPIPASJGOJYODL-UHFFFAOYSA-N
DB08960	hexamethonium-bromide	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08972	flumequine	Flumequine	DPSPPJIUMHPXMA-UHFFFAOYSA-N
DB08974	flubendazole-flutelmium	Flubendazole	CPEUVMUXAHMANV-UHFFFAOYSA-N
DB08990	eprazinone-2hcl	Eprazinone	BSHWLCACYCVCJE-UHFFFAOYSA-N
DB08995	Diosmin	Diosmin	GZSOSUNBTXMUFQ-YFAPSIMESA-N
DB09006	clinofibrate	Clinofibrate	BMOVQUBVGICXQN-UHFFFAOYSA-N
DB09009	articaine-hydrochloride	Articaine	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09010	Carmofur	Carmofur	AOCCBINRVIKJHY-UHFFFAOYSA-N
DB09019	bromhexine-hydrochloride	Bromhexine	OJGDCBLYJGHCIH-UHFFFAOYSA-N
DB09020	bisacodyl	Bisacodyl	KHOITXIGCFIULA-UHFFFAOYSA-N
DB09026	Aliskiren-hemifumarate	Aliskiren	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09028	Cytisine(Baphitoxine,-Sophorine)	Cytisine	ANJTVLIZGCUXLD-DTWKUNHWSA-N
DB09030	vorapaxar	Vorapaxar	ZBGXUVOIWDMMJE-QHNZEKIYSA-N
DB09031	miltefosine-hexadecylphosphocholine	Miltefosine	PQLXHQMOHUQAKB-UHFFFAOYSA-N
DB09038	empagliflozin-bi10773	Empagliflozin	OBWASQILIWPZMG-QZMOQZSNSA-N
DB09053	pci-32765	Ibrutinib	XYFPWWZEPKGCCK-GOSISDBHSA-N
DB09054	CAL-101	Idelalisib	IFSDAJWBUCMOAH-HNNXBMFYSA-N
DB09055	Acipimox	Acipimox	DJQOOSBJCLSSEY-UHFFFAOYSA-N
DB09056	Amorolfine-Hydrochloride	Amorolfine	MQHLMHIZUIDKOO-AYHJJNSGSA-N
DB09063	ldk378	Ceritinib	VERWOWGGCGHDQE-UHFFFAOYSA-N
DB09064	ciprofibrate	Ciprofibrate	KPSRODZRAIWAKH-UHFFFAOYSA-N
DB09065	cobicistat-gs-9350	Cobicistat	ZCIGNRJZKPOIKD-CQXVEOKZSA-N
DB09068	vortioxetine-lu-aa21004-hydrobromide	Vortioxetine	YQNWZWMKLDQSAC-UHFFFAOYSA-N
DB09073	PD-0332991	Palbociclib	AHJRHEGDXFFMBM-UHFFFAOYSA-N
DB09073	pd-0332991-palbociclib-isethionate	Palbociclib	AHJRHEGDXFFMBM-UHFFFAOYSA-N
DB09074	AZD2281(Olaparib)	Olaparib	FDLYAMZZIXQODN-UHFFFAOYSA-N
DB09078	E7080	Lenvatinib	WOSKHXYHFSIKNG-UHFFFAOYSA-N
