drugbank_id	name	inchi_key
DB12471	mk-3118	BODYFEUFKHPRCK-ZCZMVWJSSA-N
DB12472	levodropropizine	PTVWPYVOOKLBCG-ZDUSSCGKSA-N
DB12473	taurolidine	AJKIRUJIDFJUKJ-UHFFFAOYSA-N
DB12474	lynestrenol	YNVGQYHLRCDXFQ-XGXHKTLJSA-N
DB12475	biphenyl dimethyl dicarboxylate	BKRIRZXWWALTPU-UHFFFAOYSA-N
DB12476	cpg-52852	YZOQZEXYFLXNKA-UHFFFAOYSA-N
DB12477	perfluoro tert-butylcyclohexane	VLTXBOGHSBHSAC-UHFFFAOYSA-N
DB12478	piribedil	OQDPVLVUJFGPGQ-UHFFFAOYSA-N
DB12479	zabofloxacin	ZNPOCLHDJCAZAH-UHFFFAOYSA-N
DB12480	betulinic acid	QGJZLNKBHJESQX-FZFNOLFKSA-N
DB12481	barium	DSAJWYNOEDNPEQ-UHFFFAOYSA-N
DB12482	acotiamide	TWHZNAUBXFZMCA-UHFFFAOYSA-N
DB12483	copanlisib	PZBCKZWLPGJMAO-UHFFFAOYSA-N
DB12484	tetrahydrouridine	UCKYOOZPSJFJIZ-XVKVHKPRSA-N
DB12485	pimonidazole	WVWOOAYQYLJEFD-UHFFFAOYSA-N
DB12486	elobixibat	XFLQIRAKKLNXRQ-UUWRZZSWSA-N
DB12491	fasiglifam	BZCALJIHZVNMGJ-HSZRJFAPSA-N
DB12492	piritramide	IHEHEFLXQFOQJO-UHFFFAOYSA-N
DB12493	pd-217014	ASBDKEXHKWHAPE-JZYVYDRUSA-N
DB12494	sgi-1776	MHXGEROHKGDZGO-UHFFFAOYSA-N
DB12495	selepressin	JCVQBJTWWDYUFQ-MRUTUVJXSA-N
DB12497	alagebrium	LYLFQLCLUXOFOL-UHFFFAOYSA-N
DB12499	clascoterone	GPNHMOZDMYNCPO-PDUMRIMRSA-N
DB12500	fedratinib	JOOXLOJCABQBSG-UHFFFAOYSA-N
DB12501	abt-384	CLHMYBJIOZXCEX-MALZWFGSSA-N
DB12504	jnj-40346527	BNVPFDRNGHMRJS-UHFFFAOYSA-N
DB12505	e-7820	LWGUASZLXHYWIV-UHFFFAOYSA-N
DB12506	fenamole	ULIDRMKBVYYVIQ-UHFFFAOYSA-N
DB12507	atecegatran metoxil	XSNMGLZVFNDDPW-ZWKOTPCHSA-N
DB12508	e7107	MNOMBFWMICHMKG-MGYWSNOQSA-N
DB12509	imeglimin	GFICWFZTBXUVIG-SCSAIBSYSA-N
DB12510	ozone	CBENFWSGALASAD-UHFFFAOYSA-N
DB12511	imiglitazar	ULVDFHLHKNJICZ-QCWLDUFUSA-N
DB12512	verucerfont	VKHVAUKFLBBZFJ-SFHVURJKSA-N
DB12513	omaveloxolone	RJCWBNBKOKFWNY-IDPLTSGASA-N
DB12514	iofolastat i-123	OXUUJYOSVPMNKP-ZANJDRPYSA-N
DB12515	9-aminocamptothecin	FUXVKZWTXQUGMW-FQEVSTJZSA-N
DB12517	pf-00446687	WHPJOAUPIZDJNX-AGGGUQDCSA-N
DB12518	raclopride	WAOQONBSWFLFPE-VIFPVBQESA-N
DB12519	sarcosine	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
DB12521	methyl pyrrolidone	SECXISVLQFMRJM-UHFFFAOYSA-N
DB12522	toreforant	FCRFVPZAXGJLPW-UHFFFAOYSA-N
DB12523	mizolastine	PVLJETXTTWAYEW-UHFFFAOYSA-N
DB12524	bi-671800	XEOSTBFUCNZKGS-UHFFFAOYSA-N
DB12526	batefenterol	URWYQGVSPQJGGB-DHUJRADRSA-N
DB12527	sofinicline	MBQYQLWSBRANKQ-IMTBSYHQSA-N
DB12528	glyceryl trierucate	XDSPGKDYYRNYJI-IUPFWZBJSA-N
DB12529	nitrite	IOVCWXUNBOPUCH-UHFFFAOYSA-M
DB12531	lobucavir	GWFOVSGRNGAGDL-FSDSQADBSA-N
DB12532	oxetacaine	FTLDJPRFCGDUFH-UHFFFAOYSA-N
DB12533	cevipabulin	ZUZPCOQWSYNWLU-VIFPVBQESA-N
DB12535	ac-430	DCRWIATZWHLIPN-UHFFFAOYSA-N
DB12536	n-acetylmannosamine	MBLBDJOUHNCFQT-WCTZXXKLSA-N
DB12537	benzodiazepine	SVUOLADPCWQTTE-UHFFFAOYSA-N
DB12538	nepadutant	NGCNKEZHGRXHNL-WVWQGFTISA-N
DB12539	oltipraz	CKNAQFVBEHDJQV-UHFFFAOYSA-N
DB12540	lecozotan	NRPQELCNMADTOZ-OAQYLSRUSA-N
DB12541	sar-405838	IDKAKZRYYDCJDU-HBMMIIHUSA-N
DB12542	gsk-356278	AWDJJMXJUOHGLC-UHFFFAOYSA-N
DB12543	samidorphan	RYIDHLJADOKWFM-MAODMQOUSA-N
DB12545	indobufen	AYDXAULLCROVIT-UHFFFAOYSA-N
DB12547	ly-2886721	NIDRNVHMMDAAIK-YPMLDQLKSA-N
DB12548	sparsentan	WRFHGDPIDHPWIQ-UHFFFAOYSA-N
DB12549	pyrazoloacridine	HZCWPKGYTCJSEB-UHFFFAOYSA-N
DB12550	taladegib	SZBGQDXLNMELTB-UHFFFAOYSA-N
DB12551	idazoxan	HPMRFMKYPGXPEP-UHFFFAOYSA-N
DB12553	fluocinolone	UUOUOERPONYGOS-CLCRDYEYSA-N
DB12554	mebeverine	VYVKHNNGDFVQGA-UHFFFAOYSA-N
DB12555	nelotanserin	COSPVUFTLGQDQL-UHFFFAOYSA-N
DB12556	mk-5108	LCVIRAZGMYMNNT-VVONHTQRSA-N
DB12557	fk-614	UYGZODVVDUIDDQ-UHFFFAOYSA-N
DB12558	aee-788	OONFNUWBHFSNBT-HXUWFJFHSA-N
DB12559	ec-17	ZMTAPBHUSYTHBY-PMERELPUSA-N
DB12561	wnt-974	XXYGTCZJJLTAGH-UHFFFAOYSA-N
DB12562	setipiprant	IHAXLPDVOWLUOS-UHFFFAOYSA-N
DB12563	mk-0686	WZZIQHIQMWJNLU-LLVKDONJSA-N
DB12564	gemcitabine elaidate	HESSNRGIEVBPRB-QDDPNBLJSA-N
DB12565	abexinostat	MAUCONCHVWBMHK-UHFFFAOYSA-N
DB12566	decernotinib	ASUGUQWIHMTFJL-QGZVFWFLSA-N
DB12567	camicinal	RZKDEGZIFSJVNA-IBGZPJMESA-N
DB12569	tonapofylline	ZWTVVWUOTJRXKM-UHFFFAOYSA-N
DB12570	cc-223	UFKLYTOEMRFKAD-SHTZXODSSA-N
DB12571	rimacalib	MYTIJGWONQOOLC-HNNXBMFYSA-N
DB12572	pexacerfont	LBWQSAZEYIZZCE-SNVBAGLBSA-N
DB12573	ly-2452473	IHIWYQYVBNODSV-KRWDZBQOSA-N
DB12574	ly-295501	VAMFSFIPDOODFH-UHFFFAOYSA-N
DB12575	ronopterin	NDSDGUULXHNXGA-RPDRRWSUSA-N
DB12576	azd-3043	QPUVKSKJCNGSGT-UHFFFAOYSA-N
DB12577	fosbretabulin	WDOGQTQEKVLZIJ-WAYWQWQTSA-N
DB12579	jnj-37822681	UVUYWJWYRLJHEN-UHFFFAOYSA-N
DB12580	tradipitant	CAVRKWRKTNINFF-UHFFFAOYSA-N
DB12581	ozarelix	KATZUZNTRINHDT-HALMFYTRSA-N
DB12582	piperine	MXXWOMGUGJBKIW-YPCIICBESA-N
DB12585	ondelopran	QWNDOCKIKKQJNN-UHFFFAOYSA-N
DB12586	anhydrovinblastine	FFRFGVHNKJYNOV-ZCIMLLHDSA-N
DB12587	razupenem	XFGOMLIRJYURLQ-GOKYHWASSA-N
DB12588	azd-1480	PDOQBOJDRPLBQU-QMMMGPOBSA-N
DB12590	indiplon	CBIAWPMZSFFRGN-UHFFFAOYSA-N
DB12591	bms-911543	JCINBYQJBYJGDM-UHFFFAOYSA-N
DB12592	ec-18	GAKUNXBDVGLOFS-DUZKARGPSA-N
DB12593	apaziquone	MXPOCMVWFLDDLZ-NSCUHMNNSA-N
DB12594	azd-9056	HSQAARMBHJCUOK-UHFFFAOYSA-N
DB12596	combretastatin	LGZKGOGODCLQHG-CYBMUJFWSA-N
DB12597	abl-001	VOVZXURTCKPRDQ-CQSZACIVSA-N
DB12598	nafamostat	MQQNFDZXWVTQEH-UHFFFAOYSA-N
DB12601	sonolisib	QIUASFSNWYMDFS-NILGECQDSA-N
DB12602	pentetreotide	CNLWNYCFDMAZCB-HUVROIHYSA-N
DB12604	sisomicin	URWAJWIAIPFPJE-YFMIWBNJSA-N
DB12605	etripamil	VAZNEHLGJGSQEL-MHZLTWQESA-N
DB12606	netivudine	QLOCVMVCRJOTTM-SDNRWEOFSA-N
DB12608	emixustat	WJIGGYYSZBWCGC-MRXNPFEDSA-N
DB12610	ebselen	DYEFUKCXAQOFHX-UHFFFAOYSA-N
DB12611	pf-477736	NDEXUOWTGYUVGA-LJQANCHMSA-N
DB12612	ozanimod	XRVDGNKRPOAQTN-FQEVSTJZSA-N
DB12613	davunetide	DWLTUUXCVGVRAV-XWRHUKJGSA-N
DB12614	reparixin	KQDRVXQXKZXMHP-LLVKDONJSA-N
DB12615	plazomicin	IYDYFVUFSPQPPV-PEXOCOHZSA-N
DB12617	mizoribine	HZQDCMWJEBCWBR-UUOKFMHZSA-N
DB12618	apocynin	DFYRUELUNQRZTB-UHFFFAOYSA-N
DB12619	bms-188797	GMJWGJSDPOAZTP-MIDYMNAOSA-N
DB12621	st-101	QZWYXEBIQWJXAR-UHFFFAOYSA-N
DB12622	lupeol	MQYXUWHLBZFQQO-QGTGJCAVSA-N
DB12623	taprenepag	MFFBXYNKZHTCEY-UHFFFAOYSA-N
DB12624	octenidine	ZVXNYZWXUADSRV-UHFFFAOYSA-N
DB12625	evogliptin	LCDDAGSJHKEABN-MLGOLLRUSA-N
DB12627	gsk-1292263	AYJRTVVIBJSSKN-UHFFFAOYSA-N
DB12628	methyl-d9-choline	OEYIOHPDSNJKLS-GQALSZNTSA-N
DB12629	3,5-diiodothyropropionic acid	WONYMNWUJVKVII-UHFFFAOYSA-N
DB12630	isopentyl 2-cyanoacrylate	GASDVTHQNCFANM-UHFFFAOYSA-N
DB12631	aclerastide	RUBMHAHMIJSMHA-LBWFYSSPSA-N
DB12632	jnj-41443532	CFKBNYUHQSQBSX-CYWCHRQTSA-N
DB12633	bms-184476	UBJAHGAUPNGZFF-XOVTVWCYSA-N
DB12635	aleplasinin	HSXLMAFNWCSZGP-UHFFFAOYSA-N
DB12637	onapristone	IEXUMDBQLIVNHZ-YOUGDJEHSA-N
DB12638	pu-h71	SUPVGFZUWFMATN-UHFFFAOYSA-N
DB12640	cp-609754	JAHDAIPFBPPQHQ-GDLZYMKVSA-N
DB12641	tedatioxetine	CVASBKDYSQKLSO-UHFFFAOYSA-N
DB12642	olumacostat glasaretil	FYJLDICZGDFWKP-UHFFFAOYSA-N
DB12643	nelivaptan	NJXZWIIMWNEOGJ-WEWKHQNJSA-N
DB12644	azd-2066	SXWHYTICXCLKDG-GFCCVEGCSA-N
DB12645	givinostat	YALNUENQHAQXEA-UHFFFAOYSA-N
DB12647	tocotrienol	GJJVAFUKOBZPCB-ZGRPYONQSA-N
DB12648	nona-arginine	XUNKPNYCNUKOAU-VXJRNSOOSA-N
DB12649	ibipinabant	AXJQVVLKUYCICH-OAQYLSRUSA-N
DB12650	l-deprenyl-d2 c-11	MEZLKOACVSPNER-FDJJMKDCSA-N
DB12651	bardoxolone	TXGZJQLMVSIZEI-UQMAOPSPSA-N
DB12654	gsk-376501	OIDYMQICWGYEDR-UHFFFAOYSA-N
DB12655	patidegib	HZLFFNCLTRVYJG-WWGOJCOQSA-N
DB12657	jnj-42396302	BPLVDYJDAVYLRQ-UHFFFAOYSA-N
DB12658	afn-1252	QXTWSUQCXCWEHF-JXMROGBWSA-N
DB12659	sj-733	VKCPFWKTFZAOTO-LEWJYISDSA-N
DB12660	samatasvir	ATOLIHZIXHZSBA-BTSKBWHGSA-N
DB12661	urapidil	ICMGLRUYEQNHPF-UHFFFAOYSA-N
DB12662	naveglitazar	OKJHGOPITGTTIM-DEOSSOPVSA-N
DB12663	letrazuril	XQKYUBTUOHHNDV-UHFFFAOYSA-N
DB12664	indantadol	MNLULKBKWKTZPE-UHFFFAOYSA-N
DB12665	isoquercetin	OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12666	emapunil	NBMBIEOUVBHEBM-UHFFFAOYSA-N
DB12667	protionamide	VRDIULHPQTYCLN-UHFFFAOYSA-N
DB12668	metenkefalin	YFGBQHOOROIVKG-FKBYEOEOSA-N
DB12669	4sc-203	MAFACRSJGNJHCF-UHFFFAOYSA-N
DB12670	rolofylline	PJBFVWGQFLYWCB-QUYAXPHCSA-N
DB12671	beloranib	ZEZFKUBILQRZCK-MJSCXXSSSA-N
DB12672	icaritin	TUUXBSASAQJECY-UHFFFAOYSA-N
DB12673	atx-914	ALANRBCCCQEPFZ-UHFFFAOYSA-N
DB12674	lurbinectedin	YDDMIZRDDREKEP-HWTBNCOESA-N
DB12675	pf-04995274	WLLOFQROROXOMO-GOSISDBHSA-N
DB12676	modufolin	QYNUQALWYRSVHF-OLZOCXBDSA-N
DB12677	soblidotin	DZMVCVHATYROOS-ZBFGKEHZSA-N
DB12678	relamorelin	KUBPNVYPKPWGRJ-LIVOIKKVSA-N
DB12679	wp 1066	VFUAJMPDXIRPKO-LQELWAHVSA-N
DB12680	intepirdine	JJZFWROHYSMCMU-UHFFFAOYSA-N
DB12681	salirasib	WUILNKCFCLNXOK-CFBAGHHKSA-N
DB12682	mubritinib	ZTFBIUXIQYRUNT-MDWZMJQESA-N
DB12685	k-134	ULGNGSQNNMKROG-WOJBJXKFSA-N
DB12686	pha-793887	HUXYBQXJVXOMKX-UHFFFAOYSA-N
DB12687	vesatolimod	VFOKSTCIRGDTBR-UHFFFAOYSA-N
DB12689	azeliragon	KJNNWYBAOPXVJY-UHFFFAOYSA-N
DB12690	ly-2584702	FYXRSVDHGLUMHB-UHFFFAOYSA-N
DB12691	uk-432097	ZOTHAEBAWXWVID-HXEFRTELSA-N
DB12692	gusperimus	IDINUJSAMVOPCM-UHFFFAOYSA-N
DB12693	ritanserin	JUQLTPCYUFPYKE-UHFFFAOYSA-N
DB12694	ce-326597	UBNMGTSDHSQBEL-PMERELPUSA-N
DB12695	phenethyl isothiocyanate	IZJDOKYDEWTZSO-UHFFFAOYSA-N
DB12696	bms-582949	GDTQLZHHDRRBEB-UHFFFAOYSA-N
DB12697	methylselenocysteine	XDSSPSLGNGIIHP-VKHMYHEASA-N
DB12700	solamargine	MBWUSSKCCUMJHO-ZGXDEBHDSA-N
DB12702	velusetrag	HXLOHDZQBKCUCR-WOZUAGRISA-N
DB12703	omipalisib	CGBJSGAELGCMKE-UHFFFAOYSA-N
DB12704	spiradoline	NYKCGQQJNVPOLU-ONTIZHBOSA-N
DB12705	cenerimod	KJKKMMMRWISKRF-FQEVSTJZSA-N
DB12706	seletalisib	LNLJHGXOFYUARS-OAQYLSRUSA-N
DB12707	ar-42	LAMIXXKAWNLXOC-INIZCTEOSA-N
DB12708	sulprostone	UQZVCDCIMBLVNR-TWYODKAFSA-N
DB12709	tributyrin	UYXTWWCETRIEDR-UHFFFAOYSA-N
DB12710	perazine	WEYVCQFUGFRXOM-UHFFFAOYSA-N
DB12711	ltx-109	ZVOYWSKEBVVLGW-ZDCRTTOTSA-N
DB12712	pilsicainide	BCQTVJKBTWGHCX-UHFFFAOYSA-N
DB12713	sotagliflozin	QKDRXGFQVGOQKS-CRSSMBPESA-N
DB12714	nerispirdine	BTDHTARYCBHHPJ-UHFFFAOYSA-N
DB12715	msx-122	PXZXYRKDDXKDTK-UHFFFAOYSA-N
DB12716	nb-001	CVPTTZZCRDVGSU-UHFFFAOYSA-N
DB12717	mibampator	ULRDYYKSPCRXAJ-KRWDZBQOSA-N
DB12719	turofexorate isopropyl	INASOKQDNHHMRE-UHFFFAOYSA-N
DB12720	nivocasan	VYFGDLGHHBUDTQ-ZLGUVYLKSA-N
DB12721	ro-5028442	QZXVLRCMAHJVIP-UHFFFAOYSA-N
DB12724	azd-7295	MAQDQJWCSSCURR-UHFFFAOYSA-N
DB12725	td-8954	MZOITCJKGUIQEI-UHFFFAOYSA-N
DB12727	perfosfamide	VPAWVRUHMJVRHU-VGDKGRGNSA-N
DB12728	fenpropidin	MGNFYQILYYYUBS-UHFFFAOYSA-N
DB12729	asp-3026	MGGBYMDAPCCKCT-UHFFFAOYSA-N
DB12730	dolastatin 10	OFDNQWIFNXBECV-VFSYNPLYSA-N
DB12731	daporinad	KPBNHDGDUADAGP-VAWYXSNFSA-N
DB12732	firategrast	YLFZHHDVRSYTKT-NRFANRHFSA-N
DB12733	dipraglurant	LZXMUJCJAWVHPZ-UHFFFAOYSA-N
DB12736	etanidazole	WCDWBPCFGJXFJZ-UHFFFAOYSA-N
DB12739	bindarit	MTHORRSSURHQPZ-UHFFFAOYSA-N
DB12740	cc-115	GMYLVKUGJMYTFB-UHFFFAOYSA-N
DB12741	dtp-348	AVSMSXHPIYIKIJ-UHFFFAOYSA-N
DB12742	amuvatinib	FOFDIMHVKGYHRU-UHFFFAOYSA-N
DB12743	z-160	VCPMZDWBEWTGNW-UHFFFAOYSA-N
DB12744	cgi-1842	ZXBFYBLSJMEBEP-UHFFFAOYSA-N
DB12745	gsk-690693	KGPGFQWBCSZGEL-ZDUSSCGKSA-N
DB12746	akn-028	JLRIJKVMMZEKDF-UHFFFAOYSA-N
DB12748	ltx-315	GGAKLYWEFZCVIT-TVEKFXMRSA-N
DB12749	butylphthalide	HJXMNVQARNZTEE-UHFFFAOYSA-N
DB12750	n-omega-nitro-l-arginine methyl ester	KCWZGJVSDFYRIX-YFKPBYRVSA-N
DB12751	malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12752	bucindolol	FBMYKMYQHCBIGU-UHFFFAOYSA-N
DB12754	iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12756	tak-901	WKDACQVEJIVHMZ-UHFFFAOYSA-N
DB12757	pelitrexol	QXOPTIPQEVJERB-JQWIXIFHSA-N
DB12758	atreleuton	MMSNEKOTSJRTRI-LLVKDONJSA-N
DB12760	gw-493838	ZQYJPMPXQLNTPQ-QCUYGVNKSA-N
DB12761	timcodar	MQSMWZHHUGSULF-QNGWXLTQSA-N
DB12762	rabacfosadine	ANSPEDQTHURSFQ-KBPBESRZSA-N
DB12763	mk-1496	KUHBBYPXWKYKKR-GXFFZTMASA-N
DB12764	abc-294640	CAOTVXGYTWCKQE-UHFFFAOYSA-N
DB12765	methyl isocyanate	HAMGRBXTJNITHG-UHFFFAOYSA-N
DB12766	cicletanine	CVKNDPRBJVBDSS-UHFFFAOYSA-N
DB12767	gaxilose	BYZQBCIYLALLPA-NOPGXMAYSA-N
DB12769	lometrexol	ZUQBAQVRAURMCL-DOMZBBRYSA-N
DB12770	lafutidine	KMZQAVXSMUKBPD-DJWKRKHSSA-N
DB12771	hydroxytyrosol	JUUBCHWRXWPFFH-UHFFFAOYSA-N
DB12774	azd-8055	KVLFRAWTRWDEDF-IRXDYDNUSA-N
DB12776	e-6005	BBTFKAOFCSOZMB-UHFFFAOYSA-N
DB12777	somatoprim	ABFNTRQPWNXUHA-VEVJRHMJSA-N
DB12778	rivipansel	VXBNTHRZPJLRSS-PTCSXESPSA-N
DB12779	higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12780	quinfamide	SBJGFIXQRZOVTO-UHFFFAOYSA-N
DB12781	balaglitazone	IETKPTYAGKZLKY-UHFFFAOYSA-N
DB12782	sch-486757	MQWMHMZNBGQNMT-XHNJZIHCSA-N
DB12783	benserazide	BNQDCRGUHNALGH-UHFFFAOYSA-N
DB12784	ns-018	UQTPDWDAYHAZNT-AWEZNQCLSA-N
DB12785	furaprevir	GZRNOYTVBWWFLJ-NTPALUMKSA-N
DB12787	norethandrolone	ZDHCJEIGTNNEMY-XGXHKTLJSA-N
DB12789	dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12791	laninamivir	QNRRHYPPQFELSF-CNYIRLTGSA-N
DB12792	boscalid	WYEMLYFITZORAB-UHFFFAOYSA-N
DB12794	p-quaterphenyl	GPRIERYVMZVKTC-UHFFFAOYSA-N
DB12795	cmx-2043	MQXRTCVZPIHBLD-TUAOUCFPSA-N
DB12796	mrx-i	SULYVXZZUMRQAX-NSHDSACASA-N
DB12798	relenopride	KGMMSPVVHZGPHL-NRFANRHFSA-N
DB12799	laniquidar	TULGGJGJQXESOO-UHFFFAOYSA-N
DB12800	chf-6001	VCFBPAOSTLMYIV-SANMLTNESA-N
DB12802	picropodophyllin	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12803	dichloroisoproterenol	VKMGSWIFEHZQRS-UHFFFAOYSA-N
DB12804	daniquidone	SRIOCKJKFXAKHK-UHFFFAOYSA-N
DB12805	ataciguat	PQHLRGARXNPFCF-UHFFFAOYSA-N
DB12806	gsk-1004723	YANGEESWIGIKOP-UUWRZZSWSA-N
DB12808	trifarotene	MFBCDACCJCDGBA-UHFFFAOYSA-N
DB12809	bk-mda	XDEZOLVDJWWXRG-UHFFFAOYSA-N
DB12810	an-2718	HMAFTPZYFJFEHK-UHFFFAOYSA-N
DB12812	palomid 529	YEAHTLOYHVWAKW-UHFFFAOYSA-N
DB12813	radium ra-223	HCWPIIXVSYCSAN-OIOBTWANSA-N
DB12816	terpinen-4-ol	WRYLYDPHFGVWKC-UHFFFAOYSA-N
DB12817	zoliflodacin	ZSWMIFNWDQEXDT-ZESJGQACSA-N
DB12818	nm-3	BPZCXUROMKDLGX-UHFFFAOYSA-N
DB12819	gsi-136	PYZFRRVBPNGCBX-SECBINFHSA-N
DB12821	perflubutane	KAVGMUDTWQVPDF-UHFFFAOYSA-N
DB12823	tecarfarin	QFLNTQDOVCLQKW-UHFFFAOYSA-N
DB12825	lefamulin	KPVIXBKIJXZQJX-FCEONZPQSA-N
DB12827	indoximod	ZADWXFSZEAPBJS-SNVBAGLBSA-N
DB12829	amithiozone	SRVJKTDHMYAMHA-WUXMJOGZSA-N
DB12830	cebranopadol	CSMVOZKEWSOFER-RQNOJGIXSA-N
DB12831	gabexate	YKGYIDJEEQRWQH-UHFFFAOYSA-N
DB12832	prednimustine	HFVNWDWLWUCIHC-GUPDPFMOSA-N
DB12833	tandospirone	CEIJFEGBUDEYSX-FZDBZEDMSA-N
DB12834	secnidazole	KPQZUUQMTUIKBP-UHFFFAOYSA-N
DB12836	grapiprant	HZVLFTCYCLXTGV-UHFFFAOYSA-N
DB12837	uk-500001	OHIUQAZROSYCMC-CALCHBBNSA-N
DB12838	tetrasul	QUWSDLYBOVGOCW-UHFFFAOYSA-N
DB12839	pegvaliase	NPOCDVAOUKODSQ-ZDUSSCGKSA-N
DB12840	pirnabine	AADNQNOXNWEYHS-UHFFFAOYSA-N
DB12843	oleandrin	JLPDBLFIVFSOCC-XYXFTTADSA-N
DB12846	reproterol	WVLAAKXASPCBGT-UHFFFAOYSA-N
DB12847	pyroxamide	PTJGLFIIZFVFJV-UHFFFAOYSA-N
DB12848	pf-04217903	PDMUGYOXRHVNMO-UHFFFAOYSA-N
DB12850	etalocib	YFIZRWPXUYFCSN-UHFFFAOYSA-N
DB12852	mk-0752	XCGJIFAKUZNNOR-QCKZDCLWSA-N
DB12853	da-6886	AULLTYAISZREAX-UHFFFAOYSA-N
DB12854	bms-908662	MMNNTJYFHUDSKL-UHFFFAOYSA-N
DB12855	apricitabine	RYMCFYKJDVMSIR-RNFRBKRXSA-N
DB12856	timonacic	DZLNHFMRPBPULJ-UHFFFAOYSA-N
DB12857	nvp-leq-506	POERAARDVFVDLO-QGZVFWFLSA-N
DB12858	ly-377604	RBSGUQYXRDKPAE-QFIPXVFZSA-N
DB12859	tantalum	GUVRBAGPIYLISA-UHFFFAOYSA-N
DB12860	actinium	QQINRWTZWGJFDB-UHFFFAOYSA-N
DB12861	rimeporide	GROMEQPXDKRRIE-UHFFFAOYSA-N
DB12863	sivelestat	BTGNGJJLZOIYID-UHFFFAOYSA-N
DB12864	melarsoprol	JCYZMTMYPZHVBF-UHFFFAOYSA-N
DB12865	etelcalcetide	ANIAZGVDEUQPRI-ZJQCGQFWSA-N
DB12866	pradigastat	GXALXAKNHIROPE-QAQDUYKDSA-N
DB12867	benperidol	FEBOTPHFXYHVPL-UHFFFAOYSA-N
DB12868	intoplicine	QROONAIPJKQFMC-UHFFFAOYSA-N
DB12869	eliprodil	GGUSQTSTQSHJAH-UHFFFAOYSA-N
DB12870	buthionine sulfoximine	KJQFBVYMGADDTQ-UHFFFAOYSA-N
DB12873	dianhydrogalactitol	AAFJXZWCNVJTMK-GUCUJZIJSA-N
DB12874	quizartinib	CVWXJKQAOSCOAB-UHFFFAOYSA-N
DB12875	mavatrep	ORDHXXHTBUZRCN-NTEUORMPSA-N
DB12876	gs-9256	RFGUWOCFYCYEDM-ZOMNBDOOSA-N
DB12877	oxatomide	BAINIUMDFURPJM-UHFFFAOYSA-N
DB12878	av-101	HQLHZNDJQSRKDT-QMMMGPOBSA-N
DB12879	omigapil	QLMMOGWZCFQAPU-UHFFFAOYSA-N
DB12881	indole-3-carbinol	IVYPNXXAYMYVSP-UHFFFAOYSA-N
DB12882	ombrabulin	IXWNTLSTOZFSCM-YVACAVLKSA-N
DB12883	eltoprazine	WVLHGCRWEHCIOT-UHFFFAOYSA-N
DB12884	lavoltidine	VTLNPNNUIJHJQB-UHFFFAOYSA-N
DB12885	cf-102	IPSYPUKKXMNCNQ-PFHKOEEOSA-N
DB12886	gsk-1521498	WIEDUMBCZQRGSY-UHFFFAOYSA-N
DB12887	tazemetostat	NSQSAUGJQHDYNO-UHFFFAOYSA-N
DB12888	ezutromid	KSGCNXAZROJSNW-UHFFFAOYSA-N
DB12889	velneperit	WGEWUYACXPEFPO-AULYBMBSSA-N
DB12890	dihydrexidine	BGOQGUHWXBGXJW-YOEHRIQHSA-N
DB12892	mgb-bp-3	OEKXCVYZBVOWBR-BQYQJAHWSA-N
DB12894	raluridine	WKVDSZYIGHLONN-RRKCRQDMSA-N
DB12895	td-139	YGIDGBAHDZEYMT-MQFIMZJJSA-N
DB12896	psi-352938	PVRFQJIRERYGTQ-DSQUMVBZSA-N
DB12897	mk-7622	JUVQLZBJFOGEEO-GOTSBHOMSA-N
DB12899	tt-301	ZPJGUEPHFXPAQF-UHFFFAOYSA-N
DB12900	irdabisant	XUKROCVZGZNGSI-CQSZACIVSA-N
DB12901	fiacitabine	GIMSJJHKKXRFGV-BYPJNBLXSA-N
DB12902	trofosfamide	UMKFEPPTGMDVMI-UHFFFAOYSA-N
DB12903	debio-1347	BEMNJULZEQTDJY-UHFFFAOYSA-N
DB12904	zstk-474	HGVNLRPZOWWDKD-UHFFFAOYSA-N
DB12905	samarium sm-153	KZUNJOHGWZRPMI-AKLPVKDBSA-N
DB12906	ly-2334737	MEOYFIHNRBNEPI-UXIGCNINSA-N
DB12907	mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12910	emicerfont	JFHJGXQFESYQGY-UHFFFAOYSA-N
DB12911	nicoboxil	IZJRISIINLJVBU-UHFFFAOYSA-N
DB12912	nolatrexed	XHWRWCSCBDLOLM-UHFFFAOYSA-N
DB12914	mgl-3196	FDBYIYFVSAHJLY-UHFFFAOYSA-N
DB12916	mitolactol	VFKZTMPDYBFSTM-GUCUJZIJSA-N
DB12919	t-62	OTZVBZFYMFTYKH-UHFFFAOYSA-N
DB12920	pinometostat	LXFOLMYKSYSZQS-LURJZOHASA-N
DB12921	chlorsulfaquinoxaline	CTSNHMQGVWXIEG-UHFFFAOYSA-N
DB12923	gallopamil	XQLWNAFCTODIRK-UHFFFAOYSA-N
