drugbank_id	kegg_ligand_id	name	inchi_key
DB11710	C02918	Trigonellamide	LDHMAVIPBRSVRG-UHFFFAOYSA-O
DB11735	C01662	Galactose	GZCGUPFRVQAUEE-KCDKBNATSA-N
DB11738	C11120	Rilmenidine	CQXADFVORZEARL-UHFFFAOYSA-N
DB11749	C07367	(R)-Praziquantel	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11753	C12044	Rifamycin	HJYYPODYNSCCOU-ODRIEIDWSA-N
DB11780	C07600	Allicin	JDLKFOPOAOFWQN-UHFFFAOYSA-N
DB11785	C03325	Anisodamine	WTQYWNWRJNXDEG-RBZJEDDUSA-N
DB11785	C10842	Anisodamine	WTQYWNWRJNXDEG-RBZJEDDUSA-N
DB11789	C15515	Hyodeoxycholic Acid	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11807	C07511	Dexmecamylamine	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11815	C03884	Tilarginine	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
DB11820	C08002	Nifurtimox	ARFHIAQFJWUCFH-IZZDOVSWSA-N
DB11823	C07525	Esketamine	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11823	C07843	Esketamine	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11831	C14397	Dinitrochlorobenzene	VYZAHLCBVHPDDF-UHFFFAOYSA-N
DB11842	C02135	Angiotensin II	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11846	C00791	Creatinine	DDRJAANPRJIHGJ-UHFFFAOYSA-N
DB11848	C03251	Mannose 6-phosphate	VFRROHXSMXFLSN-KVTDHHQDSA-N
DB11858	C05951	Leukotriene D4	YEESKJGWJFYOOK-IJHYULJSSA-N
DB11859	C05480	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	C11825	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	C13712	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11859	C15484	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11868	C07841	Etiracetam	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11869	C11213	Valspodar	YJDYDFNKCBANTM-QCWCSKBGSA-N
DB11874	C08589	Crocin	SEBIKDIMAPSUBY-RTJKDTQDSA-N
DB11924	C00836	Safingol	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11933	C16427	Riboprine	USVMJSALORZVDV-SDBHATRESA-N
DB11937	C01717	Kynurenic Acid	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB11948	C10367	Lapachone	QZPQTZZNNJUOLS-UHFFFAOYSA-N
DB12007	C00799	Isoflavone	GOMNOOKGLZYEJT-UHFFFAOYSA-N
DB12017	C13144	Ozagrel	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12025	C09204	Triptolide	DFBIRQPKNDILPW-CIVMWXNOSA-N
DB12029	C00852	Chlorogenic Acid	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12029	C17147	Chlorogenic Acid	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12039	C06562	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	C09727	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	C09728	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	C14079	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	C17590	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12052	C17555	Icariin	TZJALUIVHRYQQB-XLRXWWTNSA-N
DB12054	C11587	BQ-123	VYCMAAOURFJIHD-PJNXIOHISA-N
DB12087	C06317	Vanillyl alcohol	ZENOXNGFMSCLLL-UHFFFAOYSA-N
DB12093	C02890	Tetrahydropalmatine	AEQDJSLRWYMAQI-KRWDZBQOSA-N
DB12110	C11738	m-Chlorophenylpiperazine	VHFVKMTVMIZMIK-UHFFFAOYSA-N
DB12116	C09731	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12126	C00306	Bradykinin	QXZGBUJJYSLZLT-FDISYFBBSA-N
DB12127	C13129	Sultamicillin	OPYGFNJSCUDTBT-PMLPCWDUSA-N
DB12153	C00307	Citicoline	RZZPDXZPRHQOCG-OJAKKHQRSA-N
DB12156	C08431	Cordycepin	OFEZSBMBBKLLBJ-BAJZRUMYSA-N
DB12161	C11168	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12179	C18167	Secoisolariciresinol	PUETUDUXMCLALY-HOTGVXAUSA-N
DB12190	C13310	Faropenem	HGGAKXAHAYOLDJ-FHZUQPTBSA-N
DB12216	C01557	Bergapten	BGEBZHIAGXMEMV-UHFFFAOYSA-N
DB12231	C18809	Temefos	WWJZWCUNLNYYAU-UHFFFAOYSA-N
DB12243	C13008	Edaravone	QELUYTUMUWHWMC-UHFFFAOYSA-N
DB12248	C12798	Tulobuterol	YREYLAVBNPACJM-UHFFFAOYSA-N
DB12278	C07852	Propiverine	QPCVHQBVMYCJOM-UHFFFAOYSA-N
DB12290	C10524	Puerarin	HKEAFJYKMMKDOR-VPRICQMDSA-N
DB12298	C11101	5-(hydroxymethyl)-2-furaldehyde	NOEGNKMFWQHSLB-UHFFFAOYSA-N
DB12300	C19473	P-nitrobiphenyl	BAJQRLZAPXASRD-UHFFFAOYSA-N
DB12308	C05480	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	C11825	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	C13712	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12308	C15484	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12310	C01083	Trehalose	HDTRYLNUVZCQOY-LIZSDCNHSA-N
DB12328	C16778	Cantharidin	DHZBEENLJMYSHQ-XCVPVQRUSA-N
DB12358	C13415	Enbucrilate	JJJFUHOGVZWXNQ-UHFFFAOYSA-N
DB12385	C17939	10-hydroxycamptothecin	HAWSQZCWOQZXHI-FQEVSTJZSA-N
DB12418	C12283	Saccharin	CVHZOJJKTDOEJC-UHFFFAOYSA-N
DB12425	C02465	Liothyronine I-131	AUYYCJSJGJYCDS-UMVFHIKJSA-N
DB12444	C01047	Theanine	DATAGRPVKZEWHA-YFKPBYRVSA-N
DB12450	C11155	Propyl Gallate	ZTHYODDOHIVTJV-UHFFFAOYSA-N
DB12452	C00756	Caprylic alcohol	KBPLFHHGFOOTCA-UHFFFAOYSA-N
DB12458	C08311	Muscimol	ZJQHPWUVQPJPQT-UHFFFAOYSA-N
DB12465	C07464	Ketanserin	FPCCSQOGAWCVBH-UHFFFAOYSA-N
DB12474	C13037	Lynestrenol	YNVGQYHLRCDXFQ-XGXHKTLJSA-N
DB12480	C08619	Betulinic Acid	QGJZLNKBHJESQX-FZFNOLFKSA-N
DB12482	C14127	Acotiamide	TWHZNAUBXFZMCA-UHFFFAOYSA-N
DB12515	C16822	9-aminocamptothecin	FUXVKZWTXQUGMW-FQEVSTJZSA-N
DB12519	C00213	Sarcosine	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
DB12521	C11118	Methyl pyrrolidone	SECXISVLQFMRJM-UHFFFAOYSA-N
DB12529	C00088	Nitrite	IOVCWXUNBOPUCH-UHFFFAOYSA-M
DB12532	C12552	Oxetacaine	FTLDJPRFCGDUFH-UHFFFAOYSA-N
DB12551	C10968	Idazoxan	HPMRFMKYPGXPEP-UHFFFAOYSA-N
DB12553	C07006	Fluocinolone	UUOUOERPONYGOS-CLCRDYEYSA-N
DB12582	C03882	Piperine	MXXWOMGUGJBKIW-YPCIICBESA-N
DB12586	C11641	Anhydrovinblastine	FFRFGVHNKJYNOV-ZCIMLLHDSA-N
DB12604	C00494	Sisomicin	URWAJWIAIPFPJE-YFMIWBNJSA-N
DB12618	C11380	Apocynin	DFYRUELUNQRZTB-UHFFFAOYSA-N
DB12622	C08628	Lupeol	MQYXUWHLBZFQQO-QGTGJCAVSA-N
DB12628	C00114	Methyl-D9-choline	OEYIOHPDSNJKLS-GQALSZNTSA-N
DB12650	C07245	L-deprenyl-D2 C-11	MEZLKOACVSPNER-FDJJMKDCSA-N
DB12665	C05623	Isoquercetin	OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12665	C10073	Isoquercetin	OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12668	C11684	Metenkefalin	YFGBQHOOROIVKG-FKBYEOEOSA-N
DB12676	C00143	Modufolin	QYNUQALWYRSVHF-OLZOCXBDSA-N
DB12697	C05689	Methylselenocysteine	XDSSPSLGNGIIHP-VKHMYHEASA-N
DB12700	C10819	Solamargine	MBWUSSKCCUMJHO-ZGXDEBHDSA-N
DB12709	C13870	Tributyrin	UYXTWWCETRIEDR-UHFFFAOYSA-N
DB12710	C16903	Perazine	WEYVCQFUGFRXOM-UHFFFAOYSA-N
DB12728	C18726	Fenpropidin	MGNFYQILYYYUBS-UHFFFAOYSA-N
DB12730	C11280	Dolastatin 10	OFDNQWIFNXBECV-VFSYNPLYSA-N
DB12750	C04337	N-omega-nitro-L-arginine methyl ester	KCWZGJVSDFYRIX-YFKPBYRVSA-N
DB12751	C00149	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	C00497	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	C00711	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12751	C03668	Malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12754	C00708	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12754	C05590	Iodide	XMBWDFGMSWQBCA-UHFFFAOYSA-M
DB12779	C06160	Higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	C06346	Higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12779	C06347	Higenamine	WZRCQWQRFZITDX-UHFFFAOYSA-N
DB12789	C00639	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	C02314	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	C05959	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	C12786	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12789	C13809	Dinoprost	PXGPLTODNUVGFL-YNNPMVKQSA-N
DB12792	C18547	Boscalid	WYEMLYFITZORAB-UHFFFAOYSA-N
DB12802	C10871	Picropodophyllin	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12802	C10874	Picropodophyllin	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12803	C11772	Dichloroisoproterenol	VKMGSWIFEHZQRS-UHFFFAOYSA-N
DB12813	C16455	Radium Ra-223	HCWPIIXVSYCSAN-OIOBTWANSA-N
DB12813	C16456	Radium Ra-223	HCWPIIXVSYCSAN-OIOBTWANSA-N
DB12813	C16457	Radium Ra-223	HCWPIIXVSYCSAN-OIOBTWANSA-N
DB12816	C17073	Terpinen-4-ol	WRYLYDPHFGVWKC-UHFFFAOYSA-N
DB12832	C19512	Prednimustine	HFVNWDWLWUCIHC-GUPDPFMOSA-N
DB12838	C19032	Tetrasul	QUWSDLYBOVGOCW-UHFFFAOYSA-N
DB12864	C08001	Melarsoprol	JCYZMTMYPZHVBF-UHFFFAOYSA-N
DB12870	C04543	Buthionine Sulfoximine	KJQFBVYMGADDTQ-UHFFFAOYSA-N
DB12884	C11805	Lavoltidine	VTLNPNNUIJHJQB-UHFFFAOYSA-N
DB12907	C01662	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12911	C13138	Nicoboxil	IZJRISIINLJVBU-UHFFFAOYSA-N
DB12916	C13522	Mitolactol	VFKZTMPDYBFSTM-GUCUJZIJSA-N
DB12923	C13764	Gallopamil	XQLWNAFCTODIRK-UHFFFAOYSA-N
DB12942	C13542	Lactitol	VQHSOMBJVWLPSR-JVCRWLNRSA-N
DB12944	C02183	Phloroglucinol	QCDYQQDYXPDABM-UHFFFAOYSA-N
DB12946	C13709	8-cyclopentyl-1,3-dipropylxanthine	FFBDFADSZUINTG-UHFFFAOYSA-N
DB12947	C12739	Doxifluridine	ZWAOHEXOSAUJHY-ZIYNGMLESA-N
DB12961	C02165	Leukotriene B4	VNYSSYRCGWBHLG-AMOLWHMGSA-N
DB12965	C06710	Silver	BQCADISMDOOEFD-UHFFFAOYSA-N
DB12969	C03365	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C03659	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C03660	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C03844	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C05163	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C06352	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C06353	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12969	C08257	Methylinositol	DSCFFEYYQKSRSV-KLJZZCKASA-N
DB12970	C01662	Levoglucose	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12972	C05480	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	C11825	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	C13712	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12972	C15484	Sepranolone	AURFZBICLPNKBZ-FZCSVUEKSA-N
DB12983	C14077	Phthalocyanine	IEQIEDJGQAUEQZ-UHFFFAOYSA-N
DB12996	C10501	Acteoside	FBSKJMQYURKNSU-ZLSOWSIRSA-N
DB13009	C10897	Carbendazim	TWFZGCMQGLPBSX-UHFFFAOYSA-N
DB13014	C07606	Hypericin	BTXNYTINYBABQR-UHFFFAOYSA-N
DB13028	C11268	Biapenem	MRMBZHPJVKCOMA-YJFSRANCSA-N
DB13044	C07667	Gossypol	QBKSWRVVCFFDOT-UHFFFAOYSA-N
DB13063	C07609	Parthenolide	KTEXNACQROZXEV-SLXBATTESA-N
DB13069	C11276	Nimustine	VFEDRRNHLBGPNN-UHFFFAOYSA-N
DB13089	C02283	Enoxolone	MPDGHEJMBKOTSU-YKLVYJNSSA-N
DB13089	C03930	Enoxolone	MPDGHEJMBKOTSU-YKLVYJNSSA-N
DB13100	C07672	Biguanide	XNCOSPRUTUOJCJ-UHFFFAOYSA-N
DB13105	C18171	Resolvin E1	AOPOCGPBAIARAV-OTBJXLELSA-N
DB13132	C09538	Artemisinin	BLUAFEHZUWYNDE-NNWCWBAJSA-N
DB13139	C11770	Levosalbutamol	NDAUXUAQIAJITI-LBPRGKRZSA-N
DB13142	C00076	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00257	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00514	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00770	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00800	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00817	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C00880	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	C15930	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13143	C07621	Methallenestril	KHLJKRBMZVNZOC-MRXNPFEDSA-N
DB13145	C00014	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	C01342	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13153	C09621	Levomenol	RGZSQWQPBWRIAQ-CABCVRRESA-N
DB13154	C02124	Parachlorophenol	WXNZTHHGJRFXKQ-UHFFFAOYSA-N
DB13155	C09264	Esculin	XHCADAYNFIFUHF-TVKJYDDYSA-N
DB13156	C00294	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13157	C01330	Sodium lauryl sulfoacetate	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13163	C00001	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	C01328	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13169	C07254	Nandrolone	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13174	C10401	Rhein	FCDLCPWAQCPTKC-UHFFFAOYSA-N
DB13178	C00137	Inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13178	C06152	Inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13178	C06153	Inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13179	C12753	Troleandomycin	LQCLVBQBTUVCEQ-QTFUVMRISA-N
DB13180	C00257	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00514	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00770	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00800	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00817	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C00880	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	C15930	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13182	C10208	Daidzein	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13191	C02305	Phosphocreatine	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13207	C00025	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C00062	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C00217	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C00302	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C00792	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	C02385	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13209	C00001	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	C01328	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13210	C01330	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	C01486	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	C19523	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13212	C12600	Phenolsulfonphthalein	BELBBZDIHDAJOR-UHFFFAOYSA-N
DB13215	C11363	Sulfobromophthalein	OHTXTCNTQJFRIG-UHFFFAOYSA-N
DB13218	C01983	Mandelic acid	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	C01984	Mandelic acid	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13220	C00049	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	C00402	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	C14818	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	C16433	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13224	C17730	Piperidione	RGEVWUKXWFOAID-UHFFFAOYSA-N
DB13226	C02710	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13229	C17722	Enibomal	WGMASVSHOSNKMF-UHFFFAOYSA-N
DB13231	C00076	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	C00186	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	C00256	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	C01432	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13236	C00001	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	C01328	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	C01330	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	C11159	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13240	C08859	Cymarin	XQCGNURMLWFQJR-ZNDDOCHDSA-N
DB13245	C11160	Thiram	KUAZQDVKQLNFPE-UHFFFAOYSA-N
DB13248	C07659	Phthalylsulfathiazole	PBMSWVPMRUJMPE-UHFFFAOYSA-N
DB13249	C00305	Magnesium silicate	ZADYMNAVLSWLEQ-UHFFFAOYSA-N
DB13250	C00698	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	C01327	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	C03172	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	C04078	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13251	C04227	Octopamine	QHGUCRYDKWKLMG-UHFFFAOYSA-N
DB13254	C12814	Prifinium	ZYEPZINLLPPBMI-UHFFFAOYSA-N
DB13257	C00059	Ferrous sulfate anhydrous	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13257	C14818	Ferrous sulfate anhydrous	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13259	C18248	Ethyl chloride	HRYZWHHZPQKTII-UHFFFAOYSA-N
DB13261	C00001	Sitafloxacin	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	C01328	Sitafloxacin	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13261	C11248	Sitafloxacin	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13264	C08126	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13273	C11708	Sultopride	UNRHXEPDKXPRTM-UHFFFAOYSA-N
DB13274	C17706	Micronomicin	DNYGXMICFMACRA-XHEDQWPISA-N
DB13276	C17728	Idanpramine	HVYGXNYMNHSBGD-UHFFFAOYSA-N
DB13280	C00164	Aluminium acetoacetate	DEVXQDKRGJCZMV-UHFFFAOYSA-K
DB13290	C00742	Olaflur	ZVVSSOQAYNYNPP-UHFFFAOYSA-N
DB13290	C16487	Olaflur	ZVVSSOQAYNYNPP-UHFFFAOYSA-N
DB13304	C19542	Triaziquone	PXSOHRWMIRDKMP-UHFFFAOYSA-N
DB13318	C11250	Demecolcine	NNJPGOLRFBJNIW-HNNXBMFYSA-N
DB13322	C00001	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	C00288	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	C00305	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	C01328	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	C01353	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13323	C06790	Trichloroethylene	XSTXAVWGXDQKEL-UHFFFAOYSA-N
DB13326	C00698	Euflavine	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13326	C01327	Euflavine	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13326	C11273	Euflavine	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13329	C09675	Guaiazulen	FWKQNCXZGNBPFD-UHFFFAOYSA-N
DB13330	C02704	Amezinium metilsulfate	ZEASXVYVFFXULL-UHFFFAOYSA-N
DB13332	C19143	Dibutylsuccinate	YUXIBTJKHLUKBD-UHFFFAOYSA-N
DB13336	C11233	Dimethylphthalate	NIQCNGHVCWTJSM-UHFFFAOYSA-N
DB13339	C19537	Etoglucid	UMILHIMHKXVDGH-UHFFFAOYSA-N
DB13344	C00698	Mercuric amidochloride	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13344	C00703	Mercuric amidochloride	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13344	C01327	Mercuric amidochloride	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13345	C13168	Dihydroergocristine	DEQITUUQPICUMR-HJPBWRTMSA-N
DB13347	C18698	Diphenadione	JYGLAHSAISAEAL-UHFFFAOYSA-N
DB13355	C09316	Visnadine	GVBNSPFBYXGREE-CXWAGAITSA-N
DB13362	C12590	Pheneturide	AJOQSQHYDOFIOX-UHFFFAOYSA-N
DB13366	C00698	Hydrochloric acid	VEXZGXHMUGYJMC-UHFFFAOYSA-N
DB13366	C01327	Hydrochloric acid	VEXZGXHMUGYJMC-UHFFFAOYSA-N
DB13370	C12829	Bromisoval	CMCCHHWTTBEZNM-UHFFFAOYSA-N
DB13371	C17720	Difenpiramide	PWHROYKAGRUWDQ-UHFFFAOYSA-N
DB13374	C09251	Vincamine	RXPRRQLKFXBCSJ-GIVPXCGWSA-N
DB13376	C07273	Succinimide	KZNICNPSHKQLFF-UHFFFAOYSA-N
DB13379	C00288	Chiniofon	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13379	C01330	Chiniofon	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13379	C01353	Chiniofon	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13381	C00284	Sodium feredetate	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13381	C01330	Sodium feredetate	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13381	C14819	Sodium feredetate	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13386	C14593	Epimestrol	UHQGCIIQUZBJAE-RRQVMCLOSA-N
DB13386	C15216	Epimestrol	UHQGCIIQUZBJAE-RRQVMCLOSA-N
DB13387	C00001	Hematin	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	C01328	Hematin	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	C03184	Hematin	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	C14819	Hematin	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13391	C09913	Levoverbenone	DCSCXTJOXBUFGB-JGVFFNPUSA-N
DB13392	C00001	Mercurochrome	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	C01328	Mercurochrome	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	C01330	Mercurochrome	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13393	C09421	Emetine	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13402	C06899	Acetylglycinamide chloral hydrate	SULCNWZLMZPENK-UHFFFAOYSA-N
DB13404	C00284	Edetate sodium	UEUXEKPTXMALOB-UHFFFAOYSA-J
DB13404	C01330	Edetate sodium	UEUXEKPTXMALOB-UHFFFAOYSA-J
DB13415	C13692	Pentetrazol	CWRVKFFCRWGWCS-UHFFFAOYSA-N
DB13416	C12750	Sulbutiamine	CKHJPWQVLKHBIH-GPAWKIAZSA-N
DB13418	C14757	Moxestrol	MTMZZIPTQITGCY-OLGWUGKESA-N
DB13423	C00001	Ferric hydroxide	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	C01328	Ferric hydroxide	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	C14819	Ferric hydroxide	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13424	C04623	Clofenotane	YVGGHNCTFXOJCH-UHFFFAOYSA-N
DB13448	C12948	Mazaticol	AMHPTVWBZSYFSS-OAGGEKHMSA-N
DB13453	C13373	Xenon	FHNFHKCVQCLJFQ-UHFFFAOYSA-N
