drugbank_id	mcule_id	name	inchi_key
DB13156	MCULE-3095132846	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-3744522615	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-4519365905	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-4906567992	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-7127620454	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-7128760083	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-7209932666	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-7511423611	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-8111945532	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-8723742579	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	MCULE-9560339064	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13157	MCULE-3833394421	Sodium lauryl sulfoacetate	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13160	MCULE-1052845766	Alphaprodine	UVAZQQHAVMNMHE-CJNGLKHVSA-N
DB13160	MCULE-7919657032	Alphaprodine	UVAZQQHAVMNMHE-CJNGLKHVSA-N
DB13163	MCULE-8009850852	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	MCULE-9788063146	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13167	MCULE-1629850473	Alclofenac	ARHWPKZXBHOEEE-UHFFFAOYSA-N
DB13169	MCULE-1657159254	Nandrolone	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13169	MCULE-3841271177	Nandrolone	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13169	MCULE-8721567365	Nandrolone	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13171	MCULE-9843298388	Glyceryl 1-oleate	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13171	MCULE-9846233643	Glyceryl 1-oleate	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13174	MCULE-1248137705	Rhein	FCDLCPWAQCPTKC-UHFFFAOYSA-N
DB13177	MCULE-7057545401	4-methylumbelliferyl beta-D-glucoside	YUDPTGPSBJVHCN-YMILTQATSA-N
DB13177	MCULE-8594626942	4-methylumbelliferyl beta-D-glucoside	YUDPTGPSBJVHCN-YMILTQATSA-N
DB13177	MCULE-9810764924	4-methylumbelliferyl beta-D-glucoside	YUDPTGPSBJVHCN-YMILTQATSA-N
DB13178	MCULE-2727773046	Inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13180	MCULE-6716661574	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13182	MCULE-8239511422	Daidzein	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13204	MCULE-6136215019	Dimethyl carbate	VGQLNJWOULYVFV-SPJNRGJMSA-N
DB13206	MCULE-1248094350	Bamethan	RDUHXGIIUDVSHR-UHFFFAOYSA-N
DB13206	MCULE-3650113050	Bamethan	RDUHXGIIUDVSHR-UHFFFAOYSA-N
DB13207	MCULE-1290049418	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MCULE-3125760737	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MCULE-3135352673	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MCULE-4203507491	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MCULE-5108123240	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MCULE-7782530856	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	MCULE-9447720868	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13209	MCULE-5142506228	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MCULE-6945109653	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	MCULE-9788063146	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13210	MCULE-3833394421	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13211	MCULE-1893985797	Guanoxan	HIUVKVDQFXDZHU-UHFFFAOYSA-N
DB13212	MCULE-7742028806	Phenolsulfonphthalein	BELBBZDIHDAJOR-UHFFFAOYSA-N
DB13215	MCULE-3485571189	Sulfobromophthalein	OHTXTCNTQJFRIG-UHFFFAOYSA-N
DB13216	MCULE-1042386578	Oxolamine	IDCHQQSVJAAUQQ-UHFFFAOYSA-N
DB13218	MCULE-3206518139	Mandelic acid	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	MCULE-7674691218	Mandelic acid	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	MCULE-7845432123	Mandelic acid	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13220	MCULE-3163788266	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MCULE-3710241722	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MCULE-6700641640	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MCULE-7899824165	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MCULE-8102700760	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	MCULE-9328817309	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13221	MCULE-8907992422	Apronalide	KSUUMAWCGDNLFK-UHFFFAOYSA-N
DB13226	MCULE-3541053611	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	MCULE-7375828849	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	MCULE-8998784853	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	MCULE-9082534218	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	MCULE-9509726558	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13231	MCULE-5387110670	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	MCULE-5396813937	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	MCULE-8864689875	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13232	MCULE-6012520847	Suxibuzone	ONWXNHPOAGOMTG-UHFFFAOYSA-N
DB13236	MCULE-1464306754	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MCULE-2330830088	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MCULE-3833394421	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	MCULE-9788063146	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13237	MCULE-3939000404	Clofoctol	HQVZOORKDNCGCK-UHFFFAOYSA-N
DB13238	MCULE-1307982487	Tuaminoheptane	VSRBKQFNFZQRBM-UHFFFAOYSA-N
DB13238	MCULE-3077351693	Tuaminoheptane	VSRBKQFNFZQRBM-UHFFFAOYSA-N
DB13240	MCULE-5139074320	Cymarin	XQCGNURMLWFQJR-ZNDDOCHDSA-N
DB13240	MCULE-5232883091	Cymarin	XQCGNURMLWFQJR-ZNDDOCHDSA-N
DB13240	MCULE-7306805568	Cymarin	XQCGNURMLWFQJR-ZNDDOCHDSA-N
DB13244	MCULE-7745409290	Aminomethylbenzoic acid	QCTBMLYLENLHLA-UHFFFAOYSA-N
DB13244	MCULE-8156565692	Aminomethylbenzoic acid	QCTBMLYLENLHLA-UHFFFAOYSA-N
DB13244	MCULE-8959465223	Aminomethylbenzoic acid	QCTBMLYLENLHLA-UHFFFAOYSA-N
DB13245	MCULE-4171536161	Thiram	KUAZQDVKQLNFPE-UHFFFAOYSA-N
DB13247	MCULE-3423284141	Pramiracetam	ZULJGOSFKWFVRX-UHFFFAOYSA-N
DB13248	MCULE-8510277419	Phthalylsulfathiazole	PBMSWVPMRUJMPE-UHFFFAOYSA-N
DB13249	MCULE-3504782871	Magnesium silicate	ZADYMNAVLSWLEQ-UHFFFAOYSA-N
DB13250	MCULE-1226059178	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	MCULE-5712047901	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	MCULE-6795236117	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	MCULE-6819299220	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	MCULE-7728164114	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13251	MCULE-3790818382	Octopamine	QHGUCRYDKWKLMG-UHFFFAOYSA-N
DB13251	MCULE-4258530622	Octopamine	QHGUCRYDKWKLMG-UHFFFAOYSA-N
DB13251	MCULE-5565560740	Octopamine	QHGUCRYDKWKLMG-UHFFFAOYSA-N
DB13251	MCULE-8007176625	Octopamine	QHGUCRYDKWKLMG-UHFFFAOYSA-N
DB13257	MCULE-1504889908	Ferrous sulfate anhydrous	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13257	MCULE-3163788266	Ferrous sulfate anhydrous	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13261	MCULE-9788063146	Sitafloxacin	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13262	MCULE-1074801685	Aceclidine	WRJPSSPFHGNBMG-UHFFFAOYSA-N
DB13262	MCULE-4689367855	Aceclidine	WRJPSSPFHGNBMG-UHFFFAOYSA-N
DB13264	MCULE-1027273107	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-1403447086	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-4295291212	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-4516844426	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-4533801996	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-4931043539	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-6403349766	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-7617487411	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-8587207607	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	MCULE-9997080204	Penimepicycline	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13269	MCULE-4104237837	Dichlorobenzyl alcohol	DBHODFSFBXJZNY-UHFFFAOYSA-N
DB13275	MCULE-7816563338	Clorindione	NJDUWAXIURWWLN-UHFFFAOYSA-N
DB13278	MCULE-1354886965	Bucetin	LIAWQASKBFCRNR-UHFFFAOYSA-N
DB13280	MCULE-9699231474	Aluminium acetoacetate	DEVXQDKRGJCZMV-UHFFFAOYSA-K
DB13282	MCULE-4742145190	Benzododecinium	CYDRXTMLKJDRQH-UHFFFAOYSA-N
DB13283	MCULE-6011761791	Sulfaisodimidine	YZMCKZRAOLZXAZ-UHFFFAOYSA-N
DB13288	MCULE-3035612285	Tromantadine	UXQDWARBDDDTKG-UHFFFAOYSA-N
DB13288	MCULE-7201366165	Tromantadine	UXQDWARBDDDTKG-UHFFFAOYSA-N
DB13290	MCULE-2361956978	Olaflur	ZVVSSOQAYNYNPP-UHFFFAOYSA-N
DB13297	MCULE-1577463350	Idrocilamide	OSCTXCOERRNGLW-VOTSOKGWSA-N
DB13297	MCULE-8482437358	Idrocilamide	OSCTXCOERRNGLW-VOTSOKGWSA-N
DB13306	MCULE-9796243224	Chlorquinaldol	GPTXWRGISTZRIO-UHFFFAOYSA-N
DB13307	MCULE-7790827725	Proscillaridin	MYEJFUXQJGHEQK-ALRJYLEOSA-N
DB13313	MCULE-5224971073	Melevodopa	XBBDACCLCFWBSI-ZETCQYMHSA-N
DB13313	MCULE-9236741215	Melevodopa	XBBDACCLCFWBSI-ZETCQYMHSA-N
DB13318	MCULE-5448914877	Demecolcine	NNJPGOLRFBJNIW-HNNXBMFYSA-N
DB13318	MCULE-8696777479	Demecolcine	NNJPGOLRFBJNIW-HNNXBMFYSA-N
DB13320	MCULE-4737034358	Sulfaperin	DZQVFHSCSRACSX-UHFFFAOYSA-N
DB13322	MCULE-3504782871	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MCULE-3743781291	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MCULE-9699231474	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13322	MCULE-9788063146	Hydrotalcite	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13323	MCULE-3945953656	Trichloroethylene	XSTXAVWGXDQKEL-UHFFFAOYSA-N
DB13326	MCULE-1232748587	Euflavine	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13326	MCULE-1473847819	Euflavine	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13326	MCULE-5205816732	Euflavine	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13326	MCULE-7728164114	Euflavine	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13329	MCULE-9349286347	Guaiazulen	FWKQNCXZGNBPFD-UHFFFAOYSA-N
DB13330	MCULE-7245694496	Amezinium metilsulfate	ZEASXVYVFFXULL-UHFFFAOYSA-N
DB13331	MCULE-7842760182	Pyrithyldione	NZASCBIBXNPDMH-UHFFFAOYSA-N
DB13332	MCULE-2496708691	Dibutylsuccinate	YUXIBTJKHLUKBD-UHFFFAOYSA-N
DB13333	MCULE-4985663205	Efloxate	ZVXBAHLOGZCFTP-UHFFFAOYSA-N
DB13336	MCULE-5213082728	Dimethylphthalate	NIQCNGHVCWTJSM-UHFFFAOYSA-N
DB13340	MCULE-7875232844	Suloctidil	BFCDFTHTSVTWOG-PXNSSMCTSA-N
DB13342	MCULE-9667966418	Cinepazet	XDUOTWNXVDBCDY-VOTSOKGWSA-N
DB13343	MCULE-4750186509	Tioxolone	SLYPOVJCSQHITR-UHFFFAOYSA-N
DB13344	MCULE-1248604119	Mercuric amidochloride	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13344	MCULE-7728164114	Mercuric amidochloride	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13346	MCULE-8477153639	Bufexamac	MXJWRABVEGLYDG-UHFFFAOYSA-N
DB13347	MCULE-7289749613	Diphenadione	JYGLAHSAISAEAL-UHFFFAOYSA-N
DB13349	MCULE-7363399900	Talastine	LCAAMXMULMCKLJ-UHFFFAOYSA-N
DB13349	MCULE-9793438584	Talastine	LCAAMXMULMCKLJ-UHFFFAOYSA-N
DB13352	MCULE-7567469160	Deanol	UEEJHVSXFDXPFK-UHFFFAOYSA-N
DB13355	MCULE-8840666900	Visnadine	GVBNSPFBYXGREE-CXWAGAITSA-N
DB13356	MCULE-7259595198	Mesulfen	AHXDSVSZEZHDLV-UHFFFAOYSA-N
DB13363	MCULE-9654249917	Oxaceprol	BAPRUDZDYCKSOQ-RITPCOANSA-N
DB13363	MCULE-9681082607	Oxaceprol	BAPRUDZDYCKSOQ-RITPCOANSA-N
DB13366	MCULE-7728164114	Hydrochloric acid	VEXZGXHMUGYJMC-UHFFFAOYSA-N
DB13370	MCULE-4773250122	Bromisoval	CMCCHHWTTBEZNM-UHFFFAOYSA-N
DB13371	MCULE-7722531402	Difenpiramide	PWHROYKAGRUWDQ-UHFFFAOYSA-N
DB13374	MCULE-7837687853	Vincamine	RXPRRQLKFXBCSJ-GIVPXCGWSA-N
DB13376	MCULE-8278049979	Succinimide	KZNICNPSHKQLFF-UHFFFAOYSA-N
DB13378	MCULE-1728975835	Norfenefrine	LRCXRAABFLIVAI-UHFFFAOYSA-N
DB13379	MCULE-3743781291	Chiniofon	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13379	MCULE-3833394421	Chiniofon	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13379	MCULE-6864019440	Chiniofon	FNXKBSAUKFCXIK-UHFFFAOYSA-M
DB13381	MCULE-1868494404	Sodium feredetate	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13381	MCULE-3117305964	Sodium feredetate	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13381	MCULE-3833394421	Sodium feredetate	MKWYFZFMAMBPQK-UHFFFAOYSA-J
DB13382	MCULE-1749634268	Chlorproethazine	DBOUGBAQLIXZLV-UHFFFAOYSA-N
DB13382	MCULE-8704281261	Chlorproethazine	DBOUGBAQLIXZLV-UHFFFAOYSA-N
DB13386	MCULE-7997814801	Epimestrol	UHQGCIIQUZBJAE-RRQVMCLOSA-N
DB13387	MCULE-3117305964	Hematin	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13387	MCULE-9788063146	Hematin	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13388	MCULE-5142506228	Phenylmercuric nitrate	PDTFCHSETJBPTR-UHFFFAOYSA-N
DB13388	MCULE-7569539735	Phenylmercuric nitrate	PDTFCHSETJBPTR-UHFFFAOYSA-N
DB13391	MCULE-1142475318	Levoverbenone	DCSCXTJOXBUFGB-JGVFFNPUSA-N
DB13391	MCULE-4385964668	Levoverbenone	DCSCXTJOXBUFGB-JGVFFNPUSA-N
DB13391	MCULE-8950557153	Levoverbenone	DCSCXTJOXBUFGB-JGVFFNPUSA-N
DB13392	MCULE-3833394421	Mercurochrome	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MCULE-7569539735	Mercurochrome	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13392	MCULE-9788063146	Mercurochrome	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13393	MCULE-3232466040	Emetine	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13393	MCULE-3993706568	Emetine	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13393	MCULE-6176661820	Emetine	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13393	MCULE-6495665471	Emetine	AUVVAXYIELKVAI-CKBKHPSWSA-N
DB13394	MCULE-2833205534	Adrenalone	PZMVOUYYNKPMSI-UHFFFAOYSA-N
DB13394	MCULE-5219258762	Adrenalone	PZMVOUYYNKPMSI-UHFFFAOYSA-N
DB13400	MCULE-8257539187	Linsidomine	FKDHHVKWGRFRTG-UHFFFAOYSA-N
DB13400	MCULE-8390964760	Linsidomine	FKDHHVKWGRFRTG-UHFFFAOYSA-N
DB13401	MCULE-4953690428	Metildigoxin	IYJMSDVSVHDVGT-PEQKVOOWSA-N
DB13402	MCULE-5811325186	Acetylglycinamide chloral hydrate	SULCNWZLMZPENK-UHFFFAOYSA-N
DB13402	MCULE-8278658791	Acetylglycinamide chloral hydrate	SULCNWZLMZPENK-UHFFFAOYSA-N
DB13404	MCULE-1868494404	Edetate sodium	UEUXEKPTXMALOB-UHFFFAOYSA-J
DB13404	MCULE-3833394421	Edetate sodium	UEUXEKPTXMALOB-UHFFFAOYSA-J
DB13404	MCULE-6803567190	Edetate sodium	UEUXEKPTXMALOB-UHFFFAOYSA-J
DB13406	MCULE-3496980211	Carbutamide	VDTNNGKXZGSZIP-UHFFFAOYSA-N
DB13407	MCULE-1445985424	Nifenazone	BRZANEXCSZCZCI-UHFFFAOYSA-N
DB13414	MCULE-3290413830	Fenyramidol	ZEAJXCPGHPJVNP-UHFFFAOYSA-N
DB13414	MCULE-9231150796	Fenyramidol	ZEAJXCPGHPJVNP-UHFFFAOYSA-N
DB13415	MCULE-7519359961	Pentetrazol	CWRVKFFCRWGWCS-UHFFFAOYSA-N
DB13416	MCULE-2759038097	Sulbutiamine	CKHJPWQVLKHBIH-GPAWKIAZSA-N
DB13417	MCULE-4774853940	Morinamide	GVTLAVKAVSKBKK-UHFFFAOYSA-N
DB13420	MCULE-1523406692	Thiazinam	CDXCCYNINPIWGE-UHFFFAOYSA-N
DB13420	MCULE-3237607321	Thiazinam	CDXCCYNINPIWGE-UHFFFAOYSA-N
DB13421	MCULE-3445830855	Edoxudine	XACKNLSZYYIACO-DJLDLDEBSA-N
DB13422	MCULE-4660405955	Nicofuranose	FUWFSXZKBMCSKF-ZASNTINBSA-N
DB13422	MCULE-8561212514	Nicofuranose	FUWFSXZKBMCSKF-ZASNTINBSA-N
DB13423	MCULE-3117305964	Ferric hydroxide	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13423	MCULE-9788063146	Ferric hydroxide	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13424	MCULE-1446144401	Clofenotane	YVGGHNCTFXOJCH-UHFFFAOYSA-N
DB13431	MCULE-2438450007	Proglumide	DGMKFQYCZXERLX-UHFFFAOYSA-N
DB13432	MCULE-3249006282	Lonazolac	XVUQHFRQHBLHQD-UHFFFAOYSA-N
DB13437	MCULE-1005525629	Medazepam	YLCXGBZIZBEVPZ-UHFFFAOYSA-N
DB13442	MCULE-3189072897	Citiolone	NRFJZTXWLKPZAV-UHFFFAOYSA-N
DB13443	MCULE-3302522046	Esatenolol	METKIMKYRPQLGS-LBPRGKRZSA-N
DB13443	MCULE-4852016526	Esatenolol	METKIMKYRPQLGS-LBPRGKRZSA-N
DB13443	MCULE-9148694071	Esatenolol	METKIMKYRPQLGS-LBPRGKRZSA-N
DB13449	MCULE-2304226036	Proxyphylline	KYHQZNGJUGFTGR-UHFFFAOYSA-N
DB13455	MCULE-5816217249	Phenibut	DAFOCGYVTAOKAJ-UHFFFAOYSA-N
DB13455	MCULE-9862731096	Phenibut	DAFOCGYVTAOKAJ-UHFFFAOYSA-N
DB13457	MCULE-1953174670	Oxaflozane	FVYUQFQCEOZYHZ-UHFFFAOYSA-N
DB13462	MCULE-3360545147	Bephenium	AVWWVJUMXRXPNF-UHFFFAOYSA-N
DB13462	MCULE-3704330372	Bephenium	AVWWVJUMXRXPNF-UHFFFAOYSA-N
DB13467	MCULE-9616913131	Lanatoside C	JAYAGJDXJIDEKI-PTGWOZRBSA-N
DB13469	MCULE-8198984599	Phanquinone	VLPADTBFADIFKG-UHFFFAOYSA-N
DB13473	MCULE-4077812195	Antimony pentasulfide	KVJGAZVYRDRVHS-UHFFFAOYSA-N
DB13475	MCULE-1280765597	Furazidin	DECBQELQORZLLP-UAIOPKHMSA-N
DB13475	MCULE-6132583534	Furazidin	DECBQELQORZLLP-UAIOPKHMSA-N
DB13483	MCULE-4254026596	Etamsylate	HBGOLJKPSFNJSD-UHFFFAOYSA-N
DB13483	MCULE-6895602113	Etamsylate	HBGOLJKPSFNJSD-UHFFFAOYSA-N
DB13486	MCULE-3504782871	Magnesium peroxide	SPAGIJMPHSUYSE-UHFFFAOYSA-N
DB13497	MCULE-3075031494	Valethamate	UPPMZCXMQRVMME-UHFFFAOYSA-N
DB13497	MCULE-5010342809	Valethamate	UPPMZCXMQRVMME-UHFFFAOYSA-N
DB13509	MCULE-3199019536	Aloxiprin	MXCPYJZDGPQDRA-UHFFFAOYSA-N
DB13509	MCULE-9699231474	Aloxiprin	MXCPYJZDGPQDRA-UHFFFAOYSA-N
DB13510	MCULE-5840092627	Buflomedil	OWYLAEYXIQKAOL-UHFFFAOYSA-N
DB13511	MCULE-2024675859	Clebopride	BVPWJMCABCPUQY-UHFFFAOYSA-N
DB13511	MCULE-7309406542	Clebopride	BVPWJMCABCPUQY-UHFFFAOYSA-N
DB13513	MCULE-1853546812	Tribromometacresol	QKHROXOPRBWBDD-UHFFFAOYSA-N
DB13519	MCULE-6647815245	Cerium oxalate	ZMZNLKYXLARXFY-UHFFFAOYSA-H
DB13520	MCULE-7528494048	Metergoline	WZHJKEUHNJHDLS-QTGUNEKASA-N
DB13524	MCULE-8150765163	Propyphenazone	PXWLVJLKJGVOKE-UHFFFAOYSA-N
DB13526	MCULE-7635228253	Pentaerithrityl	WXZMFSXDPGVJKK-UHFFFAOYSA-N
DB13529	MCULE-4254026596	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13531	MCULE-3093230788	Nicofetamide	DWODOIKZDGJOPQ-UHFFFAOYSA-N
DB13536	MCULE-8850820694	Broxyquinoline	ZDASUJMDVPTNTF-UHFFFAOYSA-N
DB13543	MCULE-8162216739	Mitobronitol	VFKZTMPDYBFSTM-KVTDHHQDSA-N
DB13543	MCULE-9822118138	Mitobronitol	VFKZTMPDYBFSTM-KVTDHHQDSA-N
DB13544	MCULE-4151494884	Ethenzamide	SBNKFTQSBPKMBZ-UHFFFAOYSA-N
DB13547	MCULE-1669556404	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13547	MCULE-3873724782	Sulfatolamide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13549	MCULE-6112903352	4-dimethylaminophenol	JVVRCYWZTJLJSG-UHFFFAOYSA-N
DB13551	MCULE-5201599989	Cinchophen	YTRMTPPVNRALON-UHFFFAOYSA-N
DB13551	MCULE-5908309566	Cinchophen	YTRMTPPVNRALON-UHFFFAOYSA-N
DB13555	MCULE-6616729090	Prajmaline	UAUHEPXILIZYCU-ALHOSYKFSA-N
DB13555	MCULE-9384109397	Prajmaline	UAUHEPXILIZYCU-ALHOSYKFSA-N
DB13561	MCULE-5365025116	Clobenzorex	LRXXRIXDSAEIOR-ZDUSSCGKSA-N
DB13561	MCULE-6382158693	Clobenzorex	LRXXRIXDSAEIOR-ZDUSSCGKSA-N
DB13561	MCULE-8568224354	Clobenzorex	LRXXRIXDSAEIOR-ZDUSSCGKSA-N
DB13563	MCULE-3009463849	Norgestrienone	GVDMJXQHPUYPHP-FYQPLNBISA-N
DB13563	MCULE-4524503154	Norgestrienone	GVDMJXQHPUYPHP-FYQPLNBISA-N
DB13566	MCULE-3422600919	Sequifenadine	OXDOWGVJMITMJL-UHFFFAOYSA-N
DB13566	MCULE-6819739896	Sequifenadine	OXDOWGVJMITMJL-UHFFFAOYSA-N
DB13568	MCULE-6565498896	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13568	MCULE-9803420258	Diodone	RERHJVNYJKZHLJ-UHFFFAOYSA-N
DB13569	MCULE-3163788266	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	MCULE-7728164114	Ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13573	MCULE-8468061461	Acefylline	HCYFGRCYSCXKNQ-UHFFFAOYSA-N
DB13574	MCULE-7476869058	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13574	MCULE-8595786566	Heptaminol	LREQLEBVOXIEOM-UHFFFAOYSA-N
DB13576	MCULE-3788394698	Aluminium nicotinate	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13576	MCULE-9699231474	Aluminium nicotinate	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13580	MCULE-7766194789	Succinylsulfathiazole	SKVLYVHULOWXTD-UHFFFAOYSA-N
DB13582	MCULE-2140052675	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	MCULE-3117305964	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
DB13582	MCULE-7981253226	Ferric (59Fe) citrate	NPFOYSMITVOQOS-GJNDDOAHSA-K
