drugbank_id	comptox_id	name	inchi_key
DB13124	DTXSID4045929	Troxerutin	IYVFNTXFRYQLRP-VVSTWUKXSA-N
DB13124	DTXSID80230181	Troxerutin	IYVFNTXFRYQLRP-VVSTWUKXSA-N
DB13132	DTXSID2040652	Artemisinin	BLUAFEHZUWYNDE-NNWCWBAJSA-N
DB13132	DTXSID70356309	Artemisinin	BLUAFEHZUWYNDE-NNWCWBAJSA-N
DB13132	DTXSID90444833	Artemisinin	BLUAFEHZUWYNDE-NNWCWBAJSA-N
DB13134	DTXSID60872462	Fluorine F-18	YCKRFDGAMUMZLT-BJUDXGSMSA-N
DB13136	DTXSID1046211	Fluindione	NASXCEITKQITLD-UHFFFAOYSA-N
DB13139	DTXSID10675541	Levosalbutamol	NDAUXUAQIAJITI-LBPRGKRZSA-N
DB13139	DTXSID5021255	Levosalbutamol	NDAUXUAQIAJITI-LBPRGKRZSA-N
DB13139	DTXSID80187964	Levosalbutamol	NDAUXUAQIAJITI-LBPRGKRZSA-N
DB13141	DTXSID10208151	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID2045442	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID30204514	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID50164520	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID60181703	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID60205978	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID6057796	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID80162473	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID80192250	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID8022583	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13141	DTXSID90207703	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13142	DTXSID10233786	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID20174090	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID20385104	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID20639351	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID20873874	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID20873879	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID3048861	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID40331426	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID60896805	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID70201562	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID7037638	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID8027169	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID8042000	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID80655037	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13142	DTXSID90857949	Calcium glubionate anhydrous	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13143	DTXSID7023275	Methallenestril	KHLJKRBMZVNZOC-MRXNPFEDSA-N
DB13145	DTXSID0023872	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID50164181	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID5043974	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID60159583	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID60583844	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID80159429	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID80160313	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID80437799	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID8046878	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID90177073	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13145	DTXSID90812255	Nedaplatin	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13153	DTXSID4042094	Levomenol	RGZSQWQPBWRIAQ-CABCVRRESA-N
DB13153	DTXSID5045964	Levomenol	RGZSQWQPBWRIAQ-CABCVRRESA-N
DB13154	DTXSID1021871	Parachlorophenol	WXNZTHHGJRFXKQ-UHFFFAOYSA-N
DB13155	DTXSID60583344	Esculin	XHCADAYNFIFUHF-TVKJYDDYSA-N
DB13155	DTXSID7045318	Esculin	XHCADAYNFIFUHF-TVKJYDDYSA-N
DB13156	DTXSID10183550	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID10469664	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID20274286	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID2045993	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID30182707	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID30226857	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID30330529	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID30639029	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID30746904	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID40182778	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID5024392	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID5031210	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID5046562	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID60189880	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID70191570	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID80331107	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13156	DTXSID80495894	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13157	DTXSID10168327	Sodium lauryl sulfoacetate	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13157	DTXSID4027442	Sodium lauryl sulfoacetate	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13157	DTXSID50274557	Sodium lauryl sulfoacetate	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13157	DTXSID70168328	Sodium lauryl sulfoacetate	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13157	DTXSID8037671	Sodium lauryl sulfoacetate	UAJTZZNRJCKXJN-UHFFFAOYSA-M
DB13160	DTXSID1046766	Alphaprodine	UVAZQQHAVMNMHE-CJNGLKHVSA-N
DB13160	DTXSID30601963	Alphaprodine	UVAZQQHAVMNMHE-CJNGLKHVSA-N
DB13160	DTXSID40204646	Alphaprodine	UVAZQQHAVMNMHE-CJNGLKHVSA-N
DB13160	DTXSID4022575	Alphaprodine	UVAZQQHAVMNMHE-CJNGLKHVSA-N
DB13163	DTXSID20893597	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	DTXSID4051243	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	DTXSID50164262	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	DTXSID6026296	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	DTXSID7023643	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	DTXSID8074281	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13163	DTXSID80894747	Terpin hydrate	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13166	DTXSID0046640	Zofenopril	IAIDUHCBNLFXEF-MNEFBYGVSA-N
DB13166	DTXSID1048625	Zofenopril	IAIDUHCBNLFXEF-MNEFBYGVSA-N
DB13167	DTXSID10208671	Alclofenac	ARHWPKZXBHOEEE-UHFFFAOYSA-N
DB13167	DTXSID20178795	Alclofenac	ARHWPKZXBHOEEE-UHFFFAOYSA-N
DB13167	DTXSID4020038	Alclofenac	ARHWPKZXBHOEEE-UHFFFAOYSA-N
DB13167	DTXSID50176663	Alclofenac	ARHWPKZXBHOEEE-UHFFFAOYSA-N
DB13169	DTXSID20858161	Nandrolone	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13169	DTXSID7023350	Nandrolone	NPAGDVCDWIYMMC-IZPLOLCNSA-N
DB13170	DTXSID60196933	Plecanatide	NSPHQWLKCGGCQR-DLJDZFDSSA-N
DB13171	DTXSID0052831	Glyceryl 1-oleate	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13171	DTXSID20725006	Glyceryl 1-oleate	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13171	DTXSID3042003	Glyceryl 1-oleate	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13171	DTXSID40858249	Glyceryl 1-oleate	RZRNAYUHWVFMIP-KTKRTIGZSA-N
DB13174	DTXSID4026000	Rhein	FCDLCPWAQCPTKC-UHFFFAOYSA-N
DB13174	DTXSID70858373	Rhein	FCDLCPWAQCPTKC-UHFFFAOYSA-N
DB13174	DTXSID90676132	Rhein	FCDLCPWAQCPTKC-UHFFFAOYSA-N
DB13175	DTXSID10197374	Rheinanthrone	OZFQHULMMDWMIV-UHFFFAOYSA-N
DB13177	DTXSID30210615	4-methylumbelliferyl beta-D-glucoside	YUDPTGPSBJVHCN-YMILTQATSA-N
DB13178	DTXSID30110000	Inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13178	DTXSID7023146	Inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13178	DTXSID80486646	Inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13179	DTXSID2023721	Troleandomycin	LQCLVBQBTUVCEQ-QTFUVMRISA-N
DB13180	DTXSID20174090	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	DTXSID20873874	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	DTXSID20873879	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	DTXSID40331426	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	DTXSID60896805	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	DTXSID8027169	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13180	DTXSID8042000	Gluconic Acid	RGHNJXZEOKUKBD-SQOUGZDYSA-N
DB13181	DTXSID20158916	Methylbenactyzium	HDAMOICMOAXFLJ-UHFFFAOYSA-N
DB13181	DTXSID2046832	Methylbenactyzium	HDAMOICMOAXFLJ-UHFFFAOYSA-N
DB13182	DTXSID20442180	Daidzein	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13182	DTXSID70892893	Daidzein	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13182	DTXSID80481999	Daidzein	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13182	DTXSID80781603	Daidzein	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13182	DTXSID9022310	Daidzein	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13183	DTXSID00874006	Technetium Tc-99m etifenin	WITRLSOYTCFMKJ-FCHARDOESA-K
DB13183	DTXSID2045492	Technetium Tc-99m etifenin	WITRLSOYTCFMKJ-FCHARDOESA-K
DB13183	DTXSID5075028	Technetium Tc-99m etifenin	WITRLSOYTCFMKJ-FCHARDOESA-K
DB13183	DTXSID90155972	Technetium Tc-99m etifenin	WITRLSOYTCFMKJ-FCHARDOESA-K
DB13185	DTXSID3046879	Oxabolone cipionate	KHKDIUPVDIEHAH-KXLSUQFWSA-N
DB13191	DTXSID0058776	Phosphocreatine	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13191	DTXSID20430608	Phosphocreatine	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13191	DTXSID3066427	Phosphocreatine	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13191	DTXSID30886293	Phosphocreatine	DRBBFCLWYRJSJZ-UHFFFAOYSA-N
DB13203	DTXSID0022642	Bamifylline	VVUYEFBRTFASAH-UHFFFAOYSA-N
DB13203	DTXSID4048721	Bamifylline	VVUYEFBRTFASAH-UHFFFAOYSA-N
DB13204	DTXSID8041876	Dimethyl carbate	VGQLNJWOULYVFV-SPJNRGJMSA-N
DB13205	DTXSID00204147	Teclozan	MSJLJWCAEPENBL-UHFFFAOYSA-N
DB13206	DTXSID5046144	Bamethan	RDUHXGIIUDVSHR-UHFFFAOYSA-N
DB13207	DTXSID0046987	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID00718658	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID1048675	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID10745490	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID10745551	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID20583941	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID20718716	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID3030002	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID30482294	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID40883354	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID5020659	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID50238230	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID6041056	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID60583965	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID8022618	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID80449110	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	DTXSID90482295	Arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13208	DTXSID50208610	Prednylidene	WSVOMANDJDYYEY-CWNVBEKCSA-N
DB13209	DTXSID20893597	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	DTXSID4051243	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	DTXSID40893872	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	DTXSID50164262	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	DTXSID5024217	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	DTXSID6026296	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	DTXSID8074281	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13209	DTXSID80894747	Bismuth subnitrate	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13210	DTXSID10168327	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	DTXSID70168328	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	DTXSID7021522	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	DTXSID80160853	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	DTXSID8021272	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13210	DTXSID8037671	Sodium chlorite	UKLNMMHNWFDKNT-UHFFFAOYSA-M
DB13211	DTXSID3046166	Guanoxan	HIUVKVDQFXDZHU-UHFFFAOYSA-N
DB13212	DTXSID2044420	Phenolsulfonphthalein	BELBBZDIHDAJOR-UHFFFAOYSA-N
DB13212	DTXSID60897413	Phenolsulfonphthalein	BELBBZDIHDAJOR-UHFFFAOYSA-N
DB13212	DTXSID8022408	Phenolsulfonphthalein	BELBBZDIHDAJOR-UHFFFAOYSA-N
DB13213	DTXSID1022712	Butaperazine	DVLBYTMYSMAKHP-UHFFFAOYSA-N
DB13214	DTXSID90150922	Sulfadicramide	XRVJPLDTMUSSDE-UHFFFAOYSA-N
DB13215	DTXSID4075378	Sulfobromophthalein	OHTXTCNTQJFRIG-UHFFFAOYSA-N
DB13215	DTXSID70200651	Sulfobromophthalein	OHTXTCNTQJFRIG-UHFFFAOYSA-N
DB13215	DTXSID9023621	Sulfobromophthalein	OHTXTCNTQJFRIG-UHFFFAOYSA-N
DB13216	DTXSID5023403	Oxolamine	IDCHQQSVJAAUQQ-UHFFFAOYSA-N
DB13216	DTXSID90157017	Oxolamine	IDCHQQSVJAAUQQ-UHFFFAOYSA-N
DB13216	DTXSID9045556	Oxolamine	IDCHQQSVJAAUQQ-UHFFFAOYSA-N
DB13217	DTXSID20242349	Fentiazac	JIEKMACRVQTPRC-UHFFFAOYSA-N
DB13217	DTXSID8023050	Fentiazac	JIEKMACRVQTPRC-UHFFFAOYSA-N
DB13217	DTXSID80235035	Fentiazac	JIEKMACRVQTPRC-UHFFFAOYSA-N
DB13218	DTXSID4046523	Mandelic acid	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13218	DTXSID6023234	Mandelic acid	IWYDHOAUDWTVEP-UHFFFAOYSA-N
DB13219	DTXSID80186078	Medifoxamine	QNMGHBMGNRQPNL-UHFFFAOYSA-N
DB13220	DTXSID00437812	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID00677377	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID2045650	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID30487204	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID30859003	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID4042672	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID40583963	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID50226718	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID50503915	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID50746143	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID60583940	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID70185015	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID7022621	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID70487203	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID70584443	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID80583962	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13220	DTXSID90487205	Ferrous aspartate	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13222	DTXSID00236347	Tilbroquinol	JMOVFFLYGIQXMM-UHFFFAOYSA-N
DB13222	DTXSID80221973	Tilbroquinol	JMOVFFLYGIQXMM-UHFFFAOYSA-N
DB13223	DTXSID30186785	Fluocortin	PUWHHWCHAVXSIG-NCLPIGKXSA-N
DB13224	DTXSID30227804	Piperidione	RGEVWUKXWFOAID-UHFFFAOYSA-N
DB13225	DTXSID5048421	Dibenzepin	QPGGEKPRGVJKQB-UHFFFAOYSA-N
DB13225	DTXSID7022916	Dibenzepin	QPGGEKPRGVJKQB-UHFFFAOYSA-N
DB13226	DTXSID10657741	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	DTXSID30331051	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	DTXSID50361310	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	DTXSID6045870	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13226	DTXSID70469882	Acetylleucine	WXNXCEHXYPACJF-UHFFFAOYSA-N
DB13227	DTXSID7023697	Tribenoside	ULLNJSBQMBKOJH-VIVFLBMVSA-N
DB13228	DTXSID1048833	Flosequinan	UYGONJYYUKVHDD-UHFFFAOYSA-N
DB13228	DTXSID60472380	Flosequinan	UYGONJYYUKVHDD-UHFFFAOYSA-N
DB13228	DTXSID70434575	Flosequinan	UYGONJYYUKVHDD-UHFFFAOYSA-N
DB13229	DTXSID00676062	Enibomal	WGMASVSHOSNKMF-UHFFFAOYSA-N
DB13230	DTXSID50175631	Gestonorone	GTFUITFQDGVJSK-XGXHKTLJSA-N
DB13231	DTXSID0020236	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	DTXSID0047030	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	DTXSID10233786	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	DTXSID10873500	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	DTXSID20385104	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	DTXSID6034689	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	DTXSID7023192	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13231	DTXSID7037638	Calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13232	DTXSID6021296	Suxibuzone	ONWXNHPOAGOMTG-UHFFFAOYSA-N
DB13233	DTXSID5045122	Alaproclate	FZSPJBYOKQPKCD-UHFFFAOYSA-N
DB13234	DTXSID7048825	Propanidid	KEJXLQUPYHWCNM-UHFFFAOYSA-N
DB13235	DTXSID4042414	Perboric acid	PEYVWSJAZONVQK-UHFFFAOYSA-N
DB13235	DTXSID9035676	Perboric acid	PEYVWSJAZONVQK-UHFFFAOYSA-N
DB13235	DTXSID9058602	Perboric acid	PEYVWSJAZONVQK-UHFFFAOYSA-N
DB13236	DTXSID10165755	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID10168327	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID10178380	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID20181527	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID20893597	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID4051243	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID50164262	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID6026296	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID6043963	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID70168328	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID7043950	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID80163561	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID8037671	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID8074281	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13236	DTXSID80894747	Stibophen	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13237	DTXSID5045889	Clofoctol	HQVZOORKDNCGCK-UHFFFAOYSA-N
DB13238	DTXSID30370344	Tuaminoheptane	VSRBKQFNFZQRBM-UHFFFAOYSA-N
DB13238	DTXSID50422551	Tuaminoheptane	VSRBKQFNFZQRBM-UHFFFAOYSA-N
DB13238	DTXSID6048468	Tuaminoheptane	VSRBKQFNFZQRBM-UHFFFAOYSA-N
DB13238	DTXSID9045845	Tuaminoheptane	VSRBKQFNFZQRBM-UHFFFAOYSA-N
DB13242	DTXSID1040459	Bucladesine	CJGYSWNGNKCJSB-YVLZZHOMSA-N
DB13243	DTXSID00208827	Tiazofurine	FVRDYQYEVDDKCR-DBRKOABJSA-N
DB13244	DTXSID10217980	Aminomethylbenzoic acid	QCTBMLYLENLHLA-UHFFFAOYSA-N
DB13244	DTXSID20204568	Aminomethylbenzoic acid	QCTBMLYLENLHLA-UHFFFAOYSA-N
DB13245	DTXSID30232357	Thiram	KUAZQDVKQLNFPE-UHFFFAOYSA-N
DB13245	DTXSID5021332	Thiram	KUAZQDVKQLNFPE-UHFFFAOYSA-N
DB13245	DTXSID50230476	Thiram	KUAZQDVKQLNFPE-UHFFFAOYSA-N
DB13245	DTXSID60212682	Thiram	KUAZQDVKQLNFPE-UHFFFAOYSA-N
DB13247	DTXSID50223166	Pramiracetam	ZULJGOSFKWFVRX-UHFFFAOYSA-N
DB13247	DTXSID60218604	Pramiracetam	ZULJGOSFKWFVRX-UHFFFAOYSA-N
DB13247	DTXSID80226620	Pramiracetam	ZULJGOSFKWFVRX-UHFFFAOYSA-N
DB13248	DTXSID50200336	Phthalylsulfathiazole	PBMSWVPMRUJMPE-UHFFFAOYSA-N
DB13248	DTXSID8023470	Phthalylsulfathiazole	PBMSWVPMRUJMPE-UHFFFAOYSA-N
DB13249	DTXSID40242109	Magnesium silicate	ZADYMNAVLSWLEQ-UHFFFAOYSA-N
DB13250	DTXSID2020711	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	DTXSID6043969	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	DTXSID6046713	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	DTXSID70857982	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	DTXSID70872493	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	DTXSID80274005	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13250	DTXSID8048311	Methylmethionine chloride	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
