drugbank_id	lincs_id	name	inchi_key
DB11359	LSM-6001	Guaiacol	LHGVFZTZFXWLCP-UHFFFAOYSA-N
DB11363	LSM-1202	Alectinib	KDGFLJKFZUIJMX-UHFFFAOYSA-N
DB11364	LSM-5556	Pidotimod	UUTKICFRNVKFRG-WDSKDSINSA-N
DB11366	LSM-2046	Roquinimex	SGOOQMRIPALTEL-UHFFFAOYSA-N
DB11371	LSM-2922	Alfaxalone	DUHUCHOQIDJXAT-OLVMNOGESA-N
DB11371	LSM-5504	Alfaxalone	DUHUCHOQIDJXAT-OLVMNOGESA-N
DB11372	LSM-1424	Altrenogest	VWAUPFMBXBWEQY-ANULTFPQSA-N
DB11372	LSM-45810	Altrenogest	VWAUPFMBXBWEQY-ANULTFPQSA-N
DB11376	LSM-3012	Azaperone	XTKDAFGWCDAMPY-UHFFFAOYSA-N
DB11385	LSM-6554	Cefalonium	FMZXNVLFJHCSAF-DNVCBOLYSA-N
DB11387	LSM-37229	Chloroform	HEDRZPFGACZZDS-UHFFFAOYSA-N
DB11389	LSM-6008	Clorsulon	QOVTVIYTBRHADL-UHFFFAOYSA-N
DB11390	LSM-19025	Coumaphos	BXNANOICGRISHX-UHFFFAOYSA-N
DB11395	LSM-3536	Deracoxib	WAZQAZKAZLXFMK-UHFFFAOYSA-N
DB11396	LSM-25663	Dichlorophen	MDNWOSOZYLHTCG-UHFFFAOYSA-N
DB11398	LSM-6383	Diclazuril	ZSZFUDFOPOMEET-UHFFFAOYSA-N
DB11404	LSM-3709	Enrofloxacin	SPFYMRJSYKOXGV-UHFFFAOYSA-N
DB11410	LSM-3134	Fenbendazole	HDDSHPAODJUKPD-UHFFFAOYSA-N
DB11412	LSM-25615	Fenthion	PNVJTZOFSHSLTO-UHFFFAOYSA-N
DB11413	LSM-5287	Florfenicol	AYIRNRDRBQJXIF-NXEZZACHSA-N
DB11413	LSM-6423	Florfenicol	AYIRNRDRBQJXIF-NXEZZACHSA-N
DB11423	LSM-1767	Lasalocid	BBMULGJBVDDDNI-OWKLGTHSSA-N
DB11423	LSM-2214	Lasalocid	BBMULGJBVDDDNI-OWKLGTHSSA-N
DB11424	LSM-21613	Lufenuron	PWPJGUXAGUPAHP-UHFFFAOYSA-N
DB11426	LSM-5799	Marbofloxacin	BPFYOAJNDMUVBL-UHFFFAOYSA-N
DB11428	LSM-1722	Medetomidine	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11430	LSM-5659	Monensin	GAOZTHIDHYLHMS-KEOBGNEYSA-N
DB11430	LSM-6511	Monensin	GAOZTHIDHYLHMS-KEOBGNEYSA-N
DB11431	LSM-45247	Moxidectin	YZBLFMPOMVTDJY-LSGXYNIPSA-N
DB11446	LSM-1466	Oxfendazole	BEZZFPOZAYTVHN-UHFFFAOYSA-N
DB11447	LSM-3324	Phenothiazine	WJFKNYWRSNBZNX-UHFFFAOYSA-N
DB11450	LSM-45256	Pimobendan	GLBJJMFZWDBELO-UHFFFAOYSA-N
DB11457	LSM-5260	Rotenone	JUVIOZPCNVVQFO-HBGVWJBISA-N
DB11458	LSM-5383	Roxarsone	XMVJITFPVVRMHC-UHFFFAOYSA-N
DB11459	LSM-44969	Selamectin	AFJYYKSVHJGXSN-XHKIUTQPSA-N
DB11461	LSM-5456	Sulfachlorpyridazine	XOXHILFPRYWFOD-UHFFFAOYSA-N
DB11463	LSM-25665	Sulfanitran	GWBPFRGXNGPPMF-UHFFFAOYSA-N
DB11464	LSM-5791	Sulfaquinoxaline	NHZLNPMOSADWGC-UHFFFAOYSA-N
DB11467	LSM-43142	Thiostrepton	NSFFHOGKXHRQEW-DVRIZHICSA-N
DB11467	LSM-5075	Thiostrepton	NSFFHOGKXHRQEW-DVRIZHICSA-N
DB11473	LSM-4995	Metrifonate	NFACJZMKEDPNKN-UHFFFAOYSA-N
DB11475	LSM-5361	Tylosin	WBPYTXDJUQJLPQ-VMXQISHHSA-N
DB11477	LSM-2477	Xylazine	BPICBUSOMSTKRF-UHFFFAOYSA-N
DB11478	LSM-5005	Zeranol	DWTTZBARDOXEAM-GXTWGEPZSA-N
DB11481	LSM-45983	Atipamezole	HSWPZIDYAHLZDD-UHFFFAOYSA-N
DB11491	LSM-5263	Sarafloxacin	XBHBWNFJWIASRO-UHFFFAOYSA-N
DB11496	LSM-18993	2-mercaptobenzothiazole	YXIWHUQXZSMYRE-UHFFFAOYSA-N
DB11502	LSM-6030	Butacaine	HQFWVSGBVLEQGA-UHFFFAOYSA-N
DB11507	LSM-43613	Cloprostenol	VJGGHXVGBSZVMZ-QIZQQNKQSA-N
DB11512	LSM-43254	Dihydrostreptomycin	ASXBYYWOLISCLQ-HZYVHMACSA-N
DB11518	LSM-44982	Flunixin	NOOCSNJCXJYGPE-UHFFFAOYSA-N
DB11519	LSM-42934	Fluprostenol	WWSWYXNVCBLWNZ-QIZQQNKQSA-N
DB11526	LSM-1130	Masitinib	WJEOLQLKVOPQFV-UHFFFAOYSA-N
DB11549	LSM-5020	Tiletamine	QAXBVGVYDCAVLV-UHFFFAOYSA-N
DB11560	LSM-45661	Lesinurad	FGQFOYHRJSUHMR-UHFFFAOYSA-N
DB11561	LSM-15516	Aminacrine	XJGFWWJLMVZSIG-UHFFFAOYSA-N
DB11562	LSM-4319	Bicuculline	IYGYMKDQCDOMRE-ZWKOTPCHSA-N
DB11562	LSM-4326	Bicuculline	IYGYMKDQCDOMRE-ZWKOTPCHSA-N
DB11575	LSM-45592	Grazoprevir	OBMNJSNZOWALQB-NCQNOWPTSA-N
DB11581	LSM-45468	Venetoclax	LQBVNQSMGBZMKD-UHFFFAOYSA-N
DB11582	LSM-1316	Thiocolchicoside	LEQAKWQJCITZNK-AXHKHJLKSA-N
DB11590	LSM-5710	Thimerosal	RTKIYNMVFMVABJ-UHFFFAOYSA-L
DB11596	LSM-5146	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11614	LSM-45384	Rupatadine	WUZYKBABMWJHDL-UHFFFAOYSA-N
DB11616	LSM-5899	Pirarubicin	KMSKQZKKOZQFFG-YXRRJAAWSA-N
DB11619	LSM-45597	Gestrinone	BJJXHLWLUDYTGC-ANULTFPQSA-N
DB11619	LSM-5694	Gestrinone	BJJXHLWLUDYTGC-ANULTFPQSA-N
DB11622	LSM-1701	Dehydrocholic acid	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11622	LSM-5268	Dehydrocholic acid	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11622	LSM-5960	Dehydrocholic acid	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11622	LSM-6391	Dehydrocholic acid	OHXPGWPVLFPUSM-KLRNGDHRSA-N
DB11629	LSM-45907	Laropiprant	NXFFJDQHYLNEJK-CYBMUJFWSA-N
DB11630	LSM-45995	Temoporfin	LYPFDBRUNKHDGX-LWQDQPMZSA-N
DB11644	LSM-45558	Tafamidis	TXEIIPDJKFWEEC-UHFFFAOYSA-N
DB11648	LSM-42768	Afuresertib	AFJRDFWMXUECEW-LBPRGKRZSA-N
DB11649	LSM-45853	Lersivirine	MCPUZZJBAHRIPO-UHFFFAOYSA-N
DB11651	LSM-4255	Dactolisib	JOGKUKXHTYWRGZ-UHFFFAOYSA-N
DB11656	LSM-4343	Rebamipide	ALLWOAVDORUJLA-UHFFFAOYSA-N
DB11662	LSM-36359	Rabusertib	SYYBDNPGDKKJDU-ZDUSSCGKSA-N
DB11663	LSM-1047	Pictilisib	LHNIIDJUOCFXAP-UHFFFAOYSA-N
DB11666	LSM-1148	Buparlisib	CWHUFRVAEUJCEF-UHFFFAOYSA-N
DB11672	LSM-43083	Curcumin	VFLDPWHFBUODDF-FCXRPNKRSA-N
DB11674	LSM-45303	Equol	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11674	LSM-45825	Equol	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11675	LSM-5042	Mosapride	YPELFRMCRYSPKZ-UHFFFAOYSA-N
DB11684	LSM-6249	APR-246	BGBNULCRKBVAKL-UHFFFAOYSA-N
DB11689	LSM-1056	Selumetinib	CYOHGALHFOKKQC-UHFFFAOYSA-N
DB11696	LSM-1286	Racecadotril	ODUOJXZPIYUATO-UHFFFAOYSA-N
DB11699	LSM-1851	Tropisetron	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11699	LSM-46040	Tropisetron	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11699	LSM-5617	Tropisetron	ZNRGQMMCGHDTEI-ITGUQSILSA-N
DB11712	LSM-45570	Tezacaftor	MJUVRTYWUMPBTR-MRXNPFEDSA-N
DB11718	LSM-45655	Encorafenib	CMJCXYNUCSMDBY-ZDUSSCGKSA-N
DB11721	LSM-5100	Mitoglitazone	IRNJSRAGRIZIHD-UHFFFAOYSA-N
DB11725	LSM-3241	Latrepirdine	JNODQFNWMXFMEV-UHFFFAOYSA-N
DB11726	LSM-45538	Encenicline	SSRDSYXGYPJKRR-ZDUSSCGKSA-N
DB11730	LSM-45221	Ribociclib	RHXHGRAEPCAFML-UHFFFAOYSA-N
DB11738	LSM-4253	Rilmenidine	CQXADFVORZEARL-UHFFFAOYSA-N
DB11740	LSM-1153	MK-1775	BKWJAKQVGHWELA-UHFFFAOYSA-N
DB11743	LSM-45747	Ipatasertib	GRZXWCHAXNAUHY-NSISKUIASA-N
DB11743	LSM-6341	Ipatasertib	GRZXWCHAXNAUHY-NSISKUIASA-N
DB11745	LSM-45969	Otenabant	UNAZAADNBYXMIV-UHFFFAOYSA-N
DB11747	LSM-45885	Barasertib	GBJVVSCPOBPEIT-UHFFFAOYSA-N
DB11748	LSM-5213	Benfotiamine	BTNNPSLJPBRMLZ-UHFFFAOYSA-N
DB11749	LSM-1387	(R)-Praziquantel	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11759	LSM-6263	Pevonedistat	MPUQHZXIXSTTDU-QXGSTGNESA-N
DB11763	LSM-1141	Momelotinib	ZVHNDZWQTBEVRY-UHFFFAOYSA-N
DB11764	LSM-45948	Spebrutinib	KXBDTLQSDKGAEB-UHFFFAOYSA-N
DB11770	LSM-45852	Talinolol	MXFWWQICDIZSOA-UHFFFAOYSA-N
DB11772	LSM-45674	Pilaralisib	QINPEPAQOBZPOF-UHFFFAOYSA-N
DB11774	LSM-5745	Pazufloxacin	XAGMUUZPGZWTRP-ZETCQYMHSA-N
DB11775	LSM-4254	PF-03758309	AYCPARAPKDAOEN-LJQANCHMSA-N
DB11778	LSM-5253	Danusertib	XKFTZKGMDDZMJI-HSZRJFAPSA-N
DB11781	LSM-6286	Tosedostat	FWFGIHPGRQZWIW-SQNIBIBYSA-N
DB11782	LSM-45858	Birinapant	PKWRMUKBEYJEIX-DXXQBUJASA-N
DB11785	LSM-45481	Anisodamine	WTQYWNWRJNXDEG-RBZJEDDUSA-N
DB11787	LSM-45439	Ralimetinib	XPPBBJCBDOEXDN-UHFFFAOYSA-N
DB11792	LSM-45289	Mirodenafil	MIJFNYMSCFYZNY-UHFFFAOYSA-N
DB11794	LSM-42766	Berzosertib	JZCWLJDSIRUGIN-UHFFFAOYSA-N
DB11795	LSM-45667	GSK-2636771	XTKLTGBKIDQGQL-UHFFFAOYSA-N
DB11798	LSM-1058	Tanzisertib	IBGLGMOPHJQDJB-IHRRRGAJSA-N
DB11798	LSM-44952	Tanzisertib	IBGLGMOPHJQDJB-IHRRRGAJSA-N
DB11798	LSM-45244	Tanzisertib	IBGLGMOPHJQDJB-IHRRRGAJSA-N
DB11800	LSM-1005	Tivozanib	SPMVMDHWKHCIDT-UHFFFAOYSA-N
DB11805	LSM-1032	Saracatinib	OUKYUETWWIPKQR-UHFFFAOYSA-N
DB11807	LSM-4990	Dexmecamylamine	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11815	LSM-36418	Tilarginine	NTNWOCRCBQPEKQ-YFKPBYRVSA-N
DB11816	LSM-45390	Omecamtiv Mecarbil	RFUBTTPMWSKEIW-UHFFFAOYSA-N
DB11817	LSM-6709	Baricitinib	XUZMWHLSFXCVMG-UHFFFAOYSA-N
DB11820	LSM-1232	Nifurtimox	ARFHIAQFJWUCFH-IZZDOVSWSA-N
DB11821	LSM-45532	Danegaptide	BIZKIHUJGMSVFD-MNOVXSKESA-N
DB11828	LSM-42778	Neratinib	JWNPDZNEKVCWMY-VQHVLOKHSA-N
DB11828	LSM-46128	Neratinib	JWNPDZNEKVCWMY-VQHVLOKHSA-N
DB11830	LSM-5344	Mocetinostat	HRNLUBSXIHFDHP-UHFFFAOYSA-N
DB11833	LSM-45680	Basimglurant	UPZWINBEAHDTLA-UHFFFAOYSA-N
DB11836	LSM-1206	Sapanisertib	GYLDXIAOMVERTK-UHFFFAOYSA-N
DB11841	LSM-4811	Entinostat	INVTYAOGFAGBOE-UHFFFAOYSA-N
DB11842	LSM-42772	Angiotensin II	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11842	LSM-45287	Angiotensin II	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11844	LSM-45719	Pritelivir	IVZKZONQVYTCKC-UHFFFAOYSA-N
DB11845	LSM-45728	Lucitanib	CUDVHEFYRIWYQD-UHFFFAOYSA-N
DB11851	LSM-46165	Bafetinib	ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
DB11852	LSM-45236	Tegobuvir	XBEQSQDCBSKCHJ-UHFFFAOYSA-N
DB11859	LSM-19998	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N
DB11863	LSM-45793	Alvelestat	QNQZWEGMKJBHEM-UHFFFAOYSA-N
DB11864	LSM-45967	Preladenant	DTYWJKSSUANMHD-UHFFFAOYSA-N
DB11868	LSM-5603	Etiracetam	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11870	LSM-42762	RG-4733	OJPLJFIFUQPSJR-INIZCTEOSA-N
DB11875	LSM-4610	3,3'-diindolylmethane	VFTRKSBEFQDZKX-UHFFFAOYSA-N
DB11883	LSM-45502	SB-705498	JYILLRHXRVTRSH-GFCCVEGCSA-N
DB11886	LSM-1184	Infigratinib	QADPYRIHXKWUSV-UHFFFAOYSA-N
DB11890	LSM-45233	Cilengitide	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11893	LSM-45535	Avagacestat	XEAOPVUAMONVLA-QGZVFWFLSA-N
DB11894	LSM-45726	Efatutazone	JCYNMRJCUYVDBC-UHFFFAOYSA-N
DB11899	LSM-42765	MK-8776	GMIZZEXBPRLVIV-SECBINFHSA-N
DB11901	LSM-45475	Apalutamide	HJBWBFZLDZWPHF-UHFFFAOYSA-N
DB11903	LSM-45586	GW842166	TWQYWUXBZHPIIV-UHFFFAOYSA-N
DB11904	LSM-45582	Flumatinib	BJCJYEYYYGBROF-UHFFFAOYSA-N
DB11907	LSM-45736	Rociletinib	HUFOZJXAKZVRNJ-UHFFFAOYSA-N
DB11909	LSM-45526	Varespladib	BHLXTPHDSZUFHR-UHFFFAOYSA-N
DB11911	LSM-45601	Galunisertib	IVRXNBXKWIJUQB-UHFFFAOYSA-N
DB11913	LSM-45915	LY-2090314	HRJWTAWVFDCTGO-UHFFFAOYSA-N
DB11919	LSM-45743	6-O-benzylguanine	KRWMERLEINMZFT-UHFFFAOYSA-N
DB11921	LSM-5999	Deflazacort	FBHSPRKOSMHSIF-GRMWVWQJSA-N
DB11924	LSM-45620	Safingol	OTKJDMGTUTTYMP-ROUUACIJSA-N
DB11925	LSM-45472	Vistusertib	JUSFANSTBFGBAF-IRXDYDNUSA-N
DB11937	LSM-24962	Kynurenic Acid	HCZHHEIFKROPDY-UHFFFAOYSA-N
DB11941	LSM-45766	Tasisulam	WWONFUQGBVOKOF-UHFFFAOYSA-N
DB11942	LSM-45842	Selinexor	DEVSOMFAQLZNKR-RJRFIUFISA-N
DB11946	LSM-45513	AZD-1981	JWYIGNODXSRKGP-UHFFFAOYSA-N
DB11950	LSM-45594	Teneligliptin	WGRQANOPCQRCME-PMACEKPBSA-N
DB11952	LSM-42769	Duvelisib	SJVQHLPISAIATJ-ZDUSSCGKSA-N
DB11953	LSM-45238	PF-04447943	IWXUVYOOUMLUTQ-CZUORRHYSA-N
DB11954	LSM-45284	Lomibuvir	WPMJNLCLKAKMLA-VVPTUSLJSA-N
DB11954	LSM-5873	Lomibuvir	WPMJNLCLKAKMLA-VVPTUSLJSA-N
DB11956	LSM-45410	Delanzomib	SJFBTAPEPRWNKH-CCKFTAQKSA-N
DB11957	LSM-45537	Idalopirdine	YBAWYTYNMZWMMJ-UHFFFAOYSA-N
DB11958	LSM-1178	Brivanib	WCWUXEGQKLTGDX-LLVKDONJSA-N
DB11958	LSM-5421	Brivanib	WCWUXEGQKLTGDX-LLVKDONJSA-N
DB11962	LSM-1173	GSK-1059615	QDITZBLZQQZVEE-YBEGLDIGSA-N
DB11962	LSM-42798	GSK-1059615	QDITZBLZQQZVEE-YBEGLDIGSA-N
DB11962	LSM-42799	GSK-1059615	QDITZBLZQQZVEE-YBEGLDIGSA-N
DB11963	LSM-42808	Dacomitinib	LVXJQMNHJWSHET-AATRIKPKSA-N
DB11967	LSM-45640	Binimetinib	ACWZRVQXLIRSDF-UHFFFAOYSA-N
DB11974	LSM-45239	PF-04691502	XDLYKKIQACFMJG-WKILWMFISA-N
DB11977	LSM-45804	Golvatinib	UQRCJCNVNUFYDX-UHFFFAOYSA-N
DB11978	LSM-45612	Glasdegib	SFNSLLSYNZWZQG-VQIMIIECSA-N
DB11991	LSM-45496	Oprozomib	SWZXEVABPLUDIO-WSZYKNRRSA-N
DB11994	LSM-5766	Diacerein	TYNLGDBUJLVSMA-UHFFFAOYSA-N
DB11999	LSM-45617	Vosaroxin	XZAFZXJXZHRNAQ-STQMWFEESA-N
DB12000	LSM-45724	Apabetalone	NETXMUIMUZJUTB-UHFFFAOYSA-N
DB12005	LSM-45940	Nirogacestat	VFCRKLWBYMDAED-REWPJTCUSA-N
DB12006	LSM-42763	BMS-906024	AYOUDDAETNMCBW-GSHUGGBRSA-N
DB12012	LSM-45946	PF-04457845	BATCTBJIJJEPHM-UHFFFAOYSA-N
DB12015	LSM-4256	Alpelisib	STUWGJZDJHPWGZ-LBPRGKRZSA-N
DB12017	LSM-2442	Ozagrel	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12017	LSM-42902	Ozagrel	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12021	LSM-6306	Dinaciclib	PIMQWRZWLQKKBJ-SFHVURJKSA-N
DB12025	LSM-45996	Triptolide	DFBIRQPKNDILPW-CIVMWXNOSA-N
DB12025	LSM-5518	Triptolide	DFBIRQPKNDILPW-CIVMWXNOSA-N
DB12025	LSM-6185	Triptolide	DFBIRQPKNDILPW-CIVMWXNOSA-N
DB12028	LSM-45493	Broxuridine	WOVKYSAHUYNSMH-RRKCRQDMSA-N
DB12029	LSM-43324	Chlorogenic Acid	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12039	LSM-1682	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	LSM-20956	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12039	LSM-45741	Epicatechin	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12044	LSM-45875	MK-0893	DNTVJEMGHBIUMW-IBGZPJMESA-N
DB12045	LSM-45627	Mericitabine	MLESJYFEMSJZLZ-MAAOGQSESA-N
DB12047	LSM-45281	Ganetespib	RVAQIUULWULRNW-UHFFFAOYSA-N
DB12052	LSM-3462	Icariin	TZJALUIVHRYQQB-XLRXWWTNSA-N
DB12062	LSM-45277	Volasertib	SXNJFOWDRLKDSF-STROYTFGSA-N
DB12064	LSM-1144	BMS-777607	VNBRGSXVFBYQNN-UHFFFAOYSA-N
DB12066	LSM-45634	Orteronel	OZPFIJIOIVJZMN-SFHVURJKSA-N
DB12066	LSM-6184	Orteronel	OZPFIJIOIVJZMN-SFHVURJKSA-N
DB12070	LSM-45820	Letermovir	FWYSMLBETOMXAG-QHCPKHFHSA-N
DB12072	LSM-43214	Orantinib	NHFDRBXTEDBWCZ-ZROIWOOFSA-N
DB12072	LSM-43215	Orantinib	NHFDRBXTEDBWCZ-ZROIWOOFSA-N
DB12078	LSM-45447	Enobosarm	JNGVJMBLXIUVRD-SFHVURJKSA-N
DB12078	LSM-5346	Enobosarm	JNGVJMBLXIUVRD-SFHVURJKSA-N
DB12085	LSM-45968	LCL-161	UFPFGVNKHCLJJO-SSKFGXFMSA-N
DB12092	LSM-4302	Naftopidil	HRRBJVNMSRJFHQ-UHFFFAOYSA-N
DB12093	LSM-1560	Tetrahydropalmatine	AEQDJSLRWYMAQI-KRWDZBQOSA-N
DB12093	LSM-45477	Tetrahydropalmatine	AEQDJSLRWYMAQI-KRWDZBQOSA-N
DB12098	LSM-5169	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12108	LSM-45140	Taselisib	BEUQXVWXFDOSAQ-UHFFFAOYSA-N
DB12109	LSM-45873	CPI-613	ZYRLHJIMTROTBO-UHFFFAOYSA-N
DB12110	LSM-25627	m-Chlorophenylpiperazine	VHFVKMTVMIZMIK-UHFFFAOYSA-N
DB12111	LSM-2443	MK-212	CJAWPFJGFFNXQI-UHFFFAOYSA-N
DB12112	LSM-43225	Zuretinol acetate	QGNJRVVDBSJHIZ-AQDFTDIISA-N
DB12116	LSM-5661	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12116	LSM-6228	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12123	LSM-45866	Cinepazide	RCUDFXMNPQNBDU-VOTSOKGWSA-N
DB12131	LSM-1372	Vinpocetine	DDNCQMVWWZOMLN-IRLDBZIGSA-N
DB12131	LSM-3178	Vinpocetine	DDNCQMVWWZOMLN-IRLDBZIGSA-N
DB12131	LSM-5249	Vinpocetine	DDNCQMVWWZOMLN-IRLDBZIGSA-N
DB12137	LSM-45984	GSK-256066	JFHROPTYMMSOLG-UHFFFAOYSA-N
DB12146	LSM-44531	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12146	LSM-44954	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12156	LSM-36450	Cordycepin	OFEZSBMBBKLLBJ-BAJZRUMYSA-N
DB12156	LSM-45779	Cordycepin	OFEZSBMBBKLLBJ-BAJZRUMYSA-N
DB12161	LSM-36891	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12161	LSM-37018	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12161	LSM-4151	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12167	LSM-46026	LY-3023414	ACCFLVVUVBJNGT-AWEZNQCLSA-N
DB12173	LSM-5625	Diphencyprone	HCIBTBXNLVOFER-UHFFFAOYSA-N
DB12179	LSM-5964	Secoisolariciresinol	PUETUDUXMCLALY-HOTGVXAUSA-N
DB12180	LSM-4257	Apitolisib	YOVVNQKCSKSHKT-HNNXBMFYSA-N
DB12180	LSM-45720	Apitolisib	YOVVNQKCSKSHKT-HNNXBMFYSA-N
DB12181	LSM-6227	Dalcetrapib	YZQLWPMZQVHJED-UHFFFAOYSA-N
DB12183	LSM-45462	Sapitinib	DFJSJLGUIXFDJP-UHFFFAOYSA-N
DB12190	LSM-45735	Faropenem	HGGAKXAHAYOLDJ-FHZUQPTBSA-N
DB12191	LSM-43178	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12200	LSM-1131	Tivantinib	UCEQXRCJXIVODC-PMACEKPBSA-N
DB12206	LSM-45697	N-6022	YVPGZQLRPAGKLA-UHFFFAOYSA-N
DB12209	LSM-45953	Tirasemtiv	RSQGZEAXODVTOL-UHFFFAOYSA-N
DB12216	LSM-20001	Bergapten	BGEBZHIAGXMEMV-UHFFFAOYSA-N
DB12218	LSM-45868	Capivasertib	JDUBGYFRJFOXQC-KRWDZBQOSA-N
DB12221	LSM-4360	Canrenone	UJVLDDZCTMKXJK-WNHSNXHDSA-N
DB12221	LSM-5203	Canrenone	UJVLDDZCTMKXJK-WNHSNXHDSA-N
DB12224	LSM-37240	Oxothiazolidinecarboxylic acid	BMLMGCPTLHPWPY-REOHCLBHSA-N
DB12228	LSM-45822	Telcagepant	CGDZXLJGHVKVIE-DNVCBOLYSA-N
DB12231	LSM-3148	Temefos	WWJZWCUNLNYYAU-UHFFFAOYSA-N
DB12233	LSM-45469	Iguratimod	ANMATWQYLIFGOK-UHFFFAOYSA-N
DB12239	LSM-45647	Balicatib	LLCRBOWRJOUJAE-UHFFFAOYSA-N
DB12241	LSM-45834	TAK-733	RCLQNICOARASSR-SECBINFHSA-N
DB12242	LSM-1006	AZD-7762	IAYGCINLNONXHY-LBPRGKRZSA-N
DB12242	LSM-45536	AZD-7762	IAYGCINLNONXHY-LBPRGKRZSA-N
DB12243	LSM-5486	Edaravone	QELUYTUMUWHWMC-UHFFFAOYSA-N
DB12245	LSM-5875	Triclabendazole	NQPDXQQQCQDHHW-UHFFFAOYSA-N
DB12247	LSM-6308	AZD-4547	VRQMAABPASPXMW-HDICACEKSA-N
DB12248	LSM-4417	Tulobuterol	YREYLAVBNPACJM-UHFFFAOYSA-N
DB12254	LSM-6285	ABT-751	URCVCIZFVQDVPM-UHFFFAOYSA-N
DB12270	LSM-42767	Losmapimod	KKYABQBFGDZVNQ-UHFFFAOYSA-N
DB12271	LSM-45511	ORE-1001	NTCCRGGIJNDEAB-IRXDYDNUSA-N
DB12273	LSM-4115	Ecopipam	DMJWENQHWZZWDF-PKOBYXMFSA-N
DB12275	LSM-45264	Seviteronel	ZBRAJOQFSNYJMF-SFHVURJKSA-N
DB12282	LSM-45153	Defactinib	FWLMVFUGMHIOAA-UHFFFAOYSA-N
DB12283	LSM-45905	Balapiravir	VKXWOLCNTHXCLF-DXEZIKHYSA-N
DB12286	LSM-45954	Simendan	WHXMKTBCFHIYNQ-UHFFFAOYSA-N
DB12290	LSM-45723	Puerarin	HKEAFJYKMMKDOR-VPRICQMDSA-N
DB12291	LSM-19036	Tacedinaline	VAZAPHZUAVEOMC-UHFFFAOYSA-N
DB12293	LSM-1811	Nefopam	RGPDEAGGEXEMMM-UHFFFAOYSA-N
DB12299	LSM-45666	Bavisant	BGBVSGSIXIIREO-UHFFFAOYSA-N
DB12302	LSM-42777	CP-724714	LLVZBTWPGQVVLW-SNAWJCMRSA-N
DB12307	LSM-1158	Foretinib	CXQHYVUVSFXTMY-UHFFFAOYSA-N
DB12308	LSM-19998	Eltanolone	AURFZBICLPNKBZ-YZRLXODZSA-N
DB12310	LSM-37121	Trehalose	HDTRYLNUVZCQOY-LIZSDCNHSA-N
DB12311	LSM-45610	CP1-1189	DJKNRCWSXSZACF-UHFFFAOYSA-N
DB12318	LSM-45494	BMS-599626	LUJZZYWHBDHDQX-QFIPXVFZSA-N
DB12319	LSM-2239	Benzbromarone	WHQCHUCQKNIQEC-UHFFFAOYSA-N
DB12320	LSM-45512	Palovarotene	YTFHCXIPDIHOIA-DHZHZOJOSA-N
DB12325	LSM-45958	Idasanutlin	TVTXCJFHQKSQQM-LJQIRTBHSA-N
DB12327	LSM-2433	Salvinorin A	OBSYBRPAKCASQB-AGQYDFLVSA-N
DB12328	LSM-42705	Cantharidin	DHZBEENLJMYSHQ-XCVPVQRUSA-N
DB12328	LSM-4433	Cantharidin	DHZBEENLJMYSHQ-XCVPVQRUSA-N
DB12332	LSM-4947	Rucaparib	HMABYWSNWIZPAG-UHFFFAOYSA-N
DB12339	LSM-45296	Radezolid	BTTNOGHPGJANSW-IBGZPJMESA-N
DB12340	LSM-42776	Navitoclax	JLYAXFNOILIKPP-KXQOOQHDSA-N
